cv_scheme = classic, disease = allergy:
 association_score.datatypes.somatic_mutation    0.002821134 1.112849e-04 NA 0.002611217 0.003047875
 ppr                                             0.024480340 5.945432e-04 NA 0.023341702 0.025673061
 raw                                             0.045042733 1.018292e-03 NA 0.043088521 0.047081214
 gm                                              0.026574205 6.387730e-04 NA 0.025350511 0.027855281
 mc                                              0.026908786 6.458162e-04 NA 0.025671545 0.028203929
 z                                               0.040414063 9.248813e-04 NA 0.038639768 0.042266249
 knn                                             0.036323907 8.414098e-04 NA 0.034710321 0.038009551
 wsld                                            0.033795914 7.893733e-04 NA 0.032282484 0.035377701
 COSNet                                          0.016860482 4.311948e-04 NA 0.016035848 0.017726760
 bagsvm                                          0.044354704 1.004476e-03 NA 0.042427107 0.046365638
 rf                                              0.042773798 9.726407e-04 NA 0.040907524 0.044721245
 svm                                             0.031789369 7.478228e-04 NA 0.030355896 0.033288211

cv_scheme = classic, disease = Alzheimers disease:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.039945428 1.043605e-03 NA 0.037949448 0.042041799
 randomraw                                       0.026162795 8.084463e-04 NA 0.024624108 0.027794890
 random                                          0.020947626 7.101595e-04 NA 0.019600068 0.022385717
 EGAD                                            0.068351191 1.466856e-03 NA 0.065531633 0.071282810
 association_score.datatypes.affected_pathway    0.018878025 6.690216e-04 NA 0.017610471 0.020234935
 association_score.datatypes.animal_model        0.033553901 9.380718e-04 NA 0.031763153 0.035441913
 association_score.datatypes.genetic_association 0.037440255 1.002851e-03 NA 0.035523534 0.039456166
 association_score.datatypes.literature          0.092986655 1.794192e-03 NA 0.089529278 0.096563386
 association_score.datatypes.rna_expression      0.024481916 7.775016e-04 NA 0.023003402 0.026052924
 association_score.datatypes.somatic_mutation    0.018702625 6.654682e-04 NA 0.017441982 0.020052524
 ppr                                             0.144609578 2.397274e-03 NA 0.139974140 0.149371862
 raw                                             0.241133454 3.279019e-03 NA 0.234765247 0.247618508
 gm                                              0.155342213 2.510470e-03 NA 0.150485128 0.160326479
 mc                                              0.157036493 2.527979e-03 NA 0.152145107 0.162055077
 z                                               0.221017873 3.119968e-03 NA 0.214963476 0.227193440
 knn                                             0.202506842 2.962304e-03 NA 0.196762884 0.208374980
 wsld                                            0.190701932 2.856036e-03 NA 0.185166904 0.196362542
 COSNet                                          0.103567544 1.926248e-03 NA 0.099852568 0.107404243
 bagsvm                                          0.238197257 3.256595e-03 NA 0.231873337 0.244638720
 rf                                              0.231380150 3.203489e-03 NA 0.225161052 0.237718323
 svm                                             0.181125868 2.766520e-03 NA 0.175766660 0.186611485

cv_scheme = block, disease = Alzheimers disease:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.012582392 3.449673e-04 NA 0.011923898 0.013276763
 randomraw                                       0.008160754 2.607408e-04 NA 0.007665262 0.008687994
 random                                          0.006510039 2.268356e-04 NA 0.006080200 0.006970052
 EGAD                                            0.021975304 5.086469e-04 NA 0.021000171 0.022994653
 association_score.datatypes.affected_pathway    0.005858319 2.128617e-04 NA 0.005455548 0.006290639
 association_score.datatypes.animal_model        0.010521147 3.066125e-04 NA 0.009936869 0.011139394
 association_score.datatypes.genetic_association 0.011772247 3.300461e-04 NA 0.011142623 0.012437000
 association_score.datatypes.literature          0.030441916 6.474673e-04 NA 0.029198204 0.031736873
 association_score.datatypes.rna_expression      0.007627392 2.499861e-04 NA 0.007152722 0.008133303
 association_score.datatypes.somatic_mutation    0.005803173 2.116605e-04 NA 0.005402728 0.006233112
 ppr                                             0.049226715 9.390178e-04 NA 0.047418557 0.051100122
 raw                                             0.088685300 1.500551e-03 NA 0.085787961 0.091670681
 gm                                              0.053321507 1.000243e-03 NA 0.051394734 0.055316302
 mc                                              0.053974175 1.009933e-03 NA 0.052028625 0.055988179
 z                                               0.079947302 1.381411e-03 NA 0.077281308 0.082697023
 knn                                             0.072156995 1.272780e-03 NA 0.069701815 0.074691713
 wsld                                            0.067309353 1.204005e-03 NA 0.064987583 0.069707887
 COSNet                                          0.034174030 7.069673e-04 NA 0.032815172 0.035587086
 bagsvm                                          0.087391637 1.483090e-03 NA 0.084528213 0.090342489
 rf                                              0.084412286 1.442642e-03 NA 0.081627412 0.087283142
 svm                                             0.063443689 1.148496e-03 NA 0.061229562 0.065732276

cv_scheme = representative, disease = Alzheimers disease:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.014131990 3.857464e-04 NA 0.013395539 0.014908318
 randomraw                                       0.009170857 2.920961e-04 NA 0.008615710 0.009761423
 random                                          0.007317331 2.543020e-04 NA 0.006835390 0.007832984
 EGAD                                            0.024652814 5.668578e-04 NA 0.023565860 0.025788578
 association_score.datatypes.affected_pathway    0.006585330 2.387085e-04 NA 0.006133602 0.007070089
 association_score.datatypes.animal_model        0.011819929 3.431409e-04 NA 0.011165949 0.012511728
 association_score.datatypes.genetic_association 0.013223406 3.691794e-04 NA 0.012519022 0.013966862
 association_score.datatypes.literature          0.034115030 7.196175e-04 NA 0.032732388 0.035553928
 association_score.datatypes.rna_expression      0.008572049 2.801140e-04 NA 0.008040108 0.009138859
 association_score.datatypes.somatic_mutation    0.006523385 2.373677e-04 NA 0.006074256 0.007005488
 ppr                                             0.055037733 1.038009e-03 NA 0.053038329 0.057107965
 raw                                             0.098670851 1.641706e-03 NA 0.095499559 0.101935585
 gm                                              0.059585606 1.104452e-03 NA 0.057457394 0.061787480
 mc                                              0.060310064 1.114954e-03 NA 0.058161488 0.062532741
 z                                               0.089045128 1.514713e-03 NA 0.086120658 0.092058903
 knn                                             0.080445815 1.398397e-03 NA 0.077747265 0.083229577
 wsld                                            0.075086379 1.324502e-03 NA 0.072531283 0.077723942
 COSNet                                          0.038279680 7.848623e-04 NA 0.036770710 0.039848012
 bagsvm                                          0.097247071 1.623132e-03 NA 0.094111890 0.100475111
 rf                                              0.093966324 1.580057e-03 NA 0.090914875 0.097109252
 svm                                             0.070807979 1.264721e-03 NA 0.068368899 0.073327225

cv_scheme = classic, disease = arthritis:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.028080198 7.787869e-04 NA 0.026593433 0.029647552
 randomraw                                       0.018313409 5.910092e-04 NA 0.017190298 0.019508442
 random                                          0.014639379 5.146591e-04 NA 0.013664162 0.015683091
 EGAD                                            0.048474450 1.133704e-03 NA 0.046300147 0.050745427
 association_score.datatypes.affected_pathway    0.013184633 4.830922e-04 NA 0.012270575 0.014165803
 association_score.datatypes.animal_model        0.023540633 6.936492e-04 NA 0.022218742 0.024939164
 association_score.datatypes.genetic_association 0.026298768 7.457450e-04 NA 0.024875991 0.027800601
 association_score.datatypes.literature          0.066456874 1.422697e-03 NA 0.063722187 0.069300236
 association_score.datatypes.rna_expression      0.017127960 5.668313e-04 NA 0.016051678 0.018275066
 association_score.datatypes.somatic_mutation    0.013061427 4.803764e-04 NA 0.012152632 0.014037218
 ppr                                             0.105057353 1.991050e-03 NA 0.101218447 0.109024196
 raw                                             0.180759814 2.935949e-03 NA 0.175076674 0.186585706
 gm                                              0.113243123 2.103648e-03 NA 0.109185060 0.117432130
 mc                                              0.114540504 2.121254e-03 NA 0.110448160 0.118764234
 z                                               0.164588323 2.751885e-03 NA 0.159265444 0.170053117
 knn                                             0.149894042 2.576378e-03 NA 0.144914177 0.155014014
 wsld                                            0.140615357 2.461463e-03 NA 0.135859841 0.145509302
 COSNet                                          0.074266137 1.542981e-03 NA 0.071298013 0.077347533
 bagsvm                                          0.178385954 2.909523e-03 NA 0.172754573 0.184160039
 rf                                              0.172892132 2.847582e-03 NA 0.167382019 0.178544738
 svm                                             0.133140615 2.366562e-03 NA 0.128570239 0.137847758

cv_scheme = block, disease = arthritis:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.008770716 2.528783e-04 NA 0.008288713 0.009280487
 randomraw                                       0.005680850 1.884399e-04 NA 0.005323202 0.006062382
 random                                          0.004529467 1.629053e-04 NA 0.004221125 0.004860222
 EGAD                                            0.015362434 3.811688e-04 NA 0.014632966 0.016127673
 association_score.datatypes.affected_pathway    0.004075209 1.524604e-04 NA 0.003787044 0.004385205
 association_score.datatypes.animal_model        0.007329264 2.233731e-04 NA 0.006904191 0.007780303
 association_score.datatypes.genetic_association 0.008203955 2.413702e-04 NA 0.007744155 0.008690816
 association_score.datatypes.literature          0.021336834 4.923366e-04 NA 0.020392919 0.022323444
 association_score.datatypes.rna_expression      0.005308700 1.803122e-04 NA 0.004966743 0.005674066
 association_score.datatypes.somatic_mutation    0.004036779 1.515649e-04 NA 0.003750345 0.004344996
 ppr                                             0.034704265 7.314636e-04 NA 0.033298823 0.036166807
 raw                                             0.063297086 1.212273e-03 NA 0.060962247 0.065715090
 gm                                              0.037638868 7.825880e-04 NA 0.036134699 0.039203105
 mc                                              0.038107304 7.907079e-04 NA 0.036587452 0.039687690
 z                                               0.056904345 1.107966e-03 NA 0.054771308 0.059115257
 knn                                             0.051234377 1.013965e-03 NA 0.049283113 0.053258569
 wsld                                            0.047720063 9.549832e-04 NA 0.045882816 0.049627051
 COSNet                                          0.023980293 5.405424e-04 NA 0.022943369 0.025062878
 bagsvm                                          0.062348426 1.196905e-03 NA 0.060043327 0.064735925
 rf                                              0.060166559 1.161413e-03 NA 0.057930132 0.062483599
 svm                                             0.044925247 9.076735e-04 NA 0.043179431 0.046738202

cv_scheme = representative, disease = arthritis:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.009855568 2.830983e-04 NA 0.009315892 0.010426180
 randomraw                                       0.006385979 2.112540e-04 NA 0.005984987 0.006813653
 random                                          0.005092413 1.827343e-04 NA 0.004746506 0.005463390
 EGAD                                            0.017248430 4.256593e-04 NA 0.016433676 0.018102835
 association_score.datatypes.affected_pathway    0.004581957 1.710593e-04 NA 0.004258608 0.004929736
 association_score.datatypes.animal_model        0.008237305 2.502236e-04 NA 0.007761077 0.008742496
 association_score.datatypes.genetic_association 0.009219356 2.702802e-04 NA 0.008704418 0.009764458
 association_score.datatypes.literature          0.023938455 5.487323e-04 NA 0.022886203 0.025037848
 association_score.datatypes.rna_expression      0.005967913 2.021794e-04 NA 0.005584445 0.006377543
 association_score.datatypes.somatic_mutation    0.004538771 1.700580e-04 NA 0.004217357 0.004884561
 ppr                                             0.038871053 8.120920e-04 NA 0.037310281 0.040494370
 raw                                             0.070645642 1.335898e-03 NA 0.068071743 0.073309208
 gm                                              0.042142619 8.681551e-04 NA 0.040473527 0.043877396
 mc                                              0.042664622 8.770515e-04 NA 0.040978338 0.044417083
 z                                               0.063561089 1.222929e-03 NA 0.061205904 0.066000529
 knn                                             0.057268117 1.120802e-03 NA 0.055110550 0.059504833
 wsld                                            0.053363210 1.056568e-03 NA 0.051329889 0.055472366
 COSNet                                          0.026895376 6.019733e-04 NA 0.025740359 0.028100725
 bagsvm                                          0.069595029 1.319277e-03 NA 0.067053317 0.072225629
 rf                                              0.067177738 1.280861e-03 NA 0.064710408 0.069732130
 svm                                             0.050255334 1.004961e-03 NA 0.048321808 0.052261979

cv_scheme = classic, disease = asthma:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.034219372 9.169349e-04 NA 0.032467029 0.036062769
 randomraw                                       0.022366410 7.038579e-04 NA 0.021027659 0.023788322
 random                                          0.017894089 6.159304e-04 NA 0.016726030 0.019142132
 EGAD                                            0.058802656 1.309419e-03 NA 0.056288136 0.061422194
 association_score.datatypes.affected_pathway    0.016121207 5.793341e-04 NA 0.015024201 0.017296904
 association_score.datatypes.animal_model        0.028716647 8.208510e-04 NA 0.027150808 0.030369971
 association_score.datatypes.genetic_association 0.032061316 8.797429e-04 NA 0.030381167 0.033831140
 association_score.datatypes.literature          0.080293195 1.620583e-03 NA 0.077173705 0.083527366
 association_score.datatypes.rna_expression      0.020924196 6.761008e-04 NA 0.019639327 0.022291214
 association_score.datatypes.somatic_mutation    0.015971004 5.761787e-04 NA 0.014880126 0.017140465
 ppr                                             0.125846912 2.212315e-03 NA 0.121574414 0.130247295
 raw                                             0.212965102 3.133537e-03 NA 0.206888078 0.219171300
 gm                                              0.135407455 2.326358e-03 NA 0.130912275 0.140032117
 mc                                              0.136919556 2.344091e-03 NA 0.132389734 0.141579077
 z                                               0.194596782 2.960859e-03 NA 0.188859142 0.200465654
 knn                                             0.177793551 2.792967e-03 NA 0.172385322 0.183333866
 wsld                                            0.167127367 2.681417e-03 NA 0.161937726 0.172449099
 COSNet                                          0.089572344 1.748032e-03 NA 0.086204826 0.093058015
 bagsvm                                          0.210276858 3.108968e-03 NA 0.204248161 0.216435103
 rf                                              0.204044794 3.051086e-03 NA 0.198129899 0.210090007
 svm                                             0.158503247 2.588365e-03 NA 0.153495789 0.163642483

cv_scheme = block, disease = asthma:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.010734886 3.005304e-04 NA 0.010161563 0.011340186
 randomraw                                       0.006957913 2.257693e-04 NA 0.006529100 0.007414680
 random                                          0.005549142 1.958856e-04 NA 0.005178126 0.005946582
 EGAD                                            0.018774835 4.474359e-04 NA 0.017917674 0.019672180
 association_score.datatypes.affected_pathway    0.004993134 1.836100e-04 NA 0.004645868 0.005366217
 association_score.datatypes.animal_model        0.008973549 2.664013e-04 NA 0.008466185 0.009511027
 association_score.datatypes.genetic_association 0.010042487 2.872375e-04 NA 0.009494852 0.010621368
 association_score.datatypes.literature          0.026041208 5.732921e-04 NA 0.024940860 0.027188747
 association_score.datatypes.rna_expression      0.006502650 2.162756e-04 NA 0.006092196 0.006940565
 association_score.datatypes.somatic_mutation    0.004946092 1.825560e-04 NA 0.004600865 0.005317084
 ppr                                             0.042228735 8.406471e-04 NA 0.040611480 0.043907446
 raw                                             0.076529469 1.366335e-03 NA 0.073894105 0.079250778
 gm                                              0.045769442 8.972769e-04 NA 0.044042629 0.047560591
 mc                                              0.046334195 9.062549e-04 NA 0.044590010 0.048143167
 z                                               0.068898612 1.253594e-03 NA 0.066481813 0.071396549
 knn                                             0.062112241 1.151376e-03 NA 0.059893499 0.064407544
 wsld                                            0.057897316 1.086939e-03 NA 0.055803376 0.060064829
 COSNet                                          0.029250081 6.275349e-04 NA 0.028044898 0.030505428
 bagsvm                                          0.075398453 1.349769e-03 NA 0.072795212 0.078086949
 rf                                              0.072795359 1.311452e-03 NA 0.070266409 0.075407947
 svm                                             0.054540588 1.035088e-03 NA 0.052547047 0.056605242

cv_scheme = representative, disease = asthma:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.012059731 3.362388e-04 NA 0.011418194 0.012736850
 randomraw                                       0.007820309 2.530054e-04 NA 0.007339708 0.008332115
 random                                          0.006238024 2.196630e-04 NA 0.005821929 0.006683658
 EGAD                                            0.021070795 4.991207e-04 NA 0.020114439 0.022071599
 association_score.datatypes.affected_pathway    0.005613382 2.059540e-04 NA 0.005223818 0.006031823
 association_score.datatypes.animal_model        0.010083234 2.982728e-04 NA 0.009515095 0.010684931
 association_score.datatypes.genetic_association 0.011282854 3.214574e-04 NA 0.010669891 0.011930606
 association_score.datatypes.literature          0.029199325 6.380164e-04 NA 0.027974473 0.030476125
 association_score.datatypes.rna_expression      0.007309033 2.424176e-04 NA 0.006848913 0.007799822
 association_score.datatypes.somatic_mutation    0.005560529 2.047765e-04 NA 0.005173243 0.005976634
 ppr                                             0.047254728 9.311757e-04 NA 0.045462790 0.049113662
 raw                                             0.085274402 1.499962e-03 NA 0.082380114 0.088260596
 gm                                              0.051194318 9.929412e-04 NA 0.049282817 0.053175813
 mc                                              0.051822374 1.002723e-03 NA 0.049891935 0.053823275
 z                                               0.076844135 1.378858e-03 NA 0.074184814 0.079590589
 knn                                             0.069333423 1.268636e-03 NA 0.066887831 0.071861546
 wsld                                            0.064662254 1.198950e-03 NA 0.062351728 0.067052277
 COSNet                                          0.032784250 6.977021e-04 NA 0.031443992 0.034179620
 bagsvm                                          0.084025906 1.482198e-03 NA 0.081166092 0.086976945
 rf                                              0.081151096 1.441070e-03 NA 0.078371089 0.084020727
 svm                                             0.060938684 1.142762e-03 NA 0.058737028 0.063217322

cv_scheme = classic, disease = bipolar disorder:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.060169755 1.476062e-03 NA 0.057340996 0.063128718
 randomraw                                       0.039697530 1.173388e-03 NA 0.037460531 0.042062278
 random                                          0.031872712 1.041628e-03 NA 0.029893191 0.033978726
 EGAD                                            0.101437770 1.979899e-03 NA 0.097622554 0.105384676
 association_score.datatypes.affected_pathway    0.028755428 9.855216e-04 NA 0.026885530 0.030751268
 association_score.datatypes.animal_model        0.050713143 1.342362e-03 NA 0.048145838 0.053409664
 association_score.datatypes.genetic_association 0.056470823 1.424832e-03 NA 0.053742257 0.059329237
 association_score.datatypes.literature          0.136254382 2.336482e-03 NA 0.131739434 0.140898956
 association_score.datatypes.rna_expression      0.037180286 1.132249e-03 NA 0.035023684 0.039464250
 association_score.datatypes.somatic_mutation    0.028490920 9.806482e-04 NA 0.026630544 0.030477191
 ppr                                             0.206431048 2.920920e-03 NA 0.200764857 0.212214695
 raw                                             0.328378302 3.588477e-03 NA 0.321383891 0.335449690
 gm                                              0.220568831 3.019884e-03 NA 0.214706939 0.226544594
 mc                                              0.222786880 3.034875e-03 NA 0.216895318 0.228791720
 z                                               0.303899274 3.487381e-03 NA 0.297107756 0.310777398
 knn                                             0.280950216 3.377877e-03 NA 0.274377470 0.287618003
 wsld                                            0.266098326 3.299316e-03 NA 0.259682066 0.272614741
 COSNet                                          0.150939356 2.472505e-03 NA 0.146157027 0.155849603
 bagsvm                                          0.324834496 3.574838e-03 NA 0.317867524 0.331879876
 rf                                              0.316568236 3.541714e-03 NA 0.309667807 0.323550362
 svm                                             0.253924140 3.230351e-03 NA 0.247644993 0.260307413

cv_scheme = block, disease = bipolar disorder:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.019230344 5.024218e-04 NA 0.018269941 0.020240192
 randomraw                                       0.012502096 3.857274e-04 NA 0.011768222 0.013281120
 random                                          0.009982075 3.378059e-04 NA 0.009341265 0.010666371
 EGAD                                            0.033418073 7.217038e-04 NA 0.032032100 0.034861856
 association_score.datatypes.affected_pathway    0.008985914 3.178753e-04 NA 0.008383819 0.009630830
 association_score.datatypes.animal_model        0.016097788 4.496656e-04 NA 0.015239784 0.017003264
 association_score.datatypes.genetic_association 0.017999958 4.819693e-04 NA 0.017079252 0.018969340
 association_score.datatypes.literature          0.046085599 9.016916e-04 NA 0.044350216 0.047885483
 association_score.datatypes.rna_expression      0.011688341 3.705912e-04 NA 0.010983858 0.012437440
 association_score.datatypes.somatic_mutation    0.008901590 3.161570e-04 NA 0.008302833 0.009543111
 ppr                                             0.073788979 1.265276e-03 NA 0.071347116 0.076307548
 raw                                             0.130238953 1.916490e-03 NA 0.126528535 0.134041480
 gm                                              0.079755528 1.339355e-03 NA 0.077169586 0.082420386
 mc                                              0.080704172 1.351009e-03 NA 0.078095557 0.083392040
 z                                               0.117936595 1.783600e-03 NA 0.114485439 0.121477515
 knn                                             0.106874502 1.659951e-03 NA 0.103664383 0.110171808
 wsld                                            0.099945714 1.580448e-03 NA 0.096890482 0.103086289
 COSNet                                          0.051633458 9.774048e-04 NA 0.049751039 0.053583086
 bagsvm                                          0.128424561 1.897193e-03 NA 0.124751805 0.132189113
 rf                                              0.124236754 1.852255e-03 NA 0.120651683 0.127912857
 svm                                             0.094395400 1.515594e-03 NA 0.091466467 0.097408067

cv_scheme = representative, disease = bipolar disorder:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.021580783 5.608028e-04 NA 0.020508575 0.022707748
 randomraw                                       0.014041945 4.316196e-04 NA 0.013220630 0.014913513
 random                                          0.011215065 3.783689e-04 NA 0.010497208 0.011981419
 EGAD                                            0.037436424 8.017459e-04 NA 0.035896340 0.039039907
 association_score.datatypes.affected_pathway    0.010097113 3.561872e-04 NA 0.009422362 0.010819657
 association_score.datatypes.animal_model        0.018072404 5.024854e-04 NA 0.017113445 0.019084055
 association_score.datatypes.genetic_association 0.020203110 5.382107e-04 NA 0.019174773 0.021285400
 association_score.datatypes.literature          0.051545924 9.978087e-04 NA 0.049624971 0.053537047
 association_score.datatypes.rna_expression      0.013129295 4.148129e-04 NA 0.012340629 0.013967650
 association_score.datatypes.somatic_mutation    0.010002467 3.542738e-04 NA 0.009331434 0.010721232
 ppr                                             0.082248650 1.389193e-03 NA 0.079566589 0.085012770
 raw                                             0.144163108 2.073476e-03 NA 0.140146608 0.148274868
 gm                                              0.088833638 1.468151e-03 NA 0.085997865 0.091753534
 mc                                              0.089879714 1.480548e-03 NA 0.087019800 0.092824063
 z                                               0.130743190 1.935717e-03 NA 0.126995795 0.134584115
 knn                                             0.118641446 1.806637e-03 NA 0.115145978 0.122228368
 wsld                                            0.111044643 1.723200e-03 NA 0.107711909 0.114467267
 COSNet                                          0.057711338 1.079829e-03 NA 0.055630984 0.059864557
 bagsvm                                          0.142186447 2.053536e-03 NA 0.138208916 0.146259020
 rf                                              0.137620737 2.007016e-03 NA 0.133734096 0.141601869
 svm                                             0.104949839 1.654887e-03 NA 0.101750282 0.108237883

cv_scheme = classic, disease = cardiac arrhythmia:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.073225107 1.743694e-03 NA 0.069880128 0.076716995
 randomraw                                       0.048540333 1.405491e-03 NA 0.045858628 0.051370415
 random                                          0.039043368 1.254600e-03 NA 0.036657336 0.041578004
 EGAD                                            0.122282230 2.279361e-03 NA 0.117884540 0.126820389
 association_score.datatypes.affected_pathway    0.035250299 1.189694e-03 NA 0.032991409 0.037657831
 association_score.datatypes.animal_model        0.061851679 1.595773e-03 NA 0.058796905 0.065054193
 association_score.datatypes.genetic_association 0.068782335 1.687294e-03 NA 0.065548027 0.072163908
 association_score.datatypes.literature          0.162955836 2.636349e-03 NA 0.157854432 0.168189178
 association_score.datatypes.rna_expression      0.045488922 1.358613e-03 NA 0.042899091 0.048227224
 association_score.datatypes.somatic_mutation    0.034928197 1.184038e-03 NA 0.032680384 0.037324653
 ppr                                             0.243015622 3.174631e-03 NA 0.236847661 0.249291739
 raw                                             0.376326041 3.676378e-03 NA 0.369148290 0.383558501
 gm                                              0.258841714 3.258723e-03 NA 0.252506187 0.265279788
 mc                                              0.261315602 3.271245e-03 NA 0.254955091 0.267777762
 z                                               0.350136113 3.613841e-03 NA 0.343086571 0.357251731
 knn                                             0.325327282 3.538672e-03 NA 0.318430254 0.332300862
 wsld                                            0.309138050 3.481153e-03 NA 0.302357039 0.316002255
 COSNet                                          0.179919146 2.767229e-03 NA 0.174559145 0.185406762
 bagsvm                                          0.372551820 3.668422e-03 NA 0.365390482 0.379769521
 rf                                              0.363725431 3.648432e-03 NA 0.356605184 0.370905889
 svm                                             0.295788383 3.428625e-03 NA 0.289112959 0.302552341

cv_scheme = block, disease = cardiac arrhythmia:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.023626158 6.047403e-04 NA 0.022469455 0.024840892
 randomraw                                       0.015384042 4.677664e-04 NA 0.014493626 0.016328254
 random                                          0.012290343 4.109203e-04 NA 0.011510474 0.013122348
 EGAD                                            0.040921706 8.572994e-04 NA 0.039274065 0.042635401
 association_score.datatypes.affected_pathway    0.011066403 3.871684e-04 NA 0.010332734 0.011851543
 association_score.datatypes.animal_model        0.019791989 5.430600e-04 NA 0.018755187 0.020884887
 association_score.datatypes.genetic_association 0.022120865 5.808740e-04 NA 0.021010554 0.023288454
