cv_scheme = classic, disease = allergy:
 association_score.datatypes.somatic_mutation    0.009186247 0.0001780837 NA 0.008843698 0.009541935
 ppr                                             0.021280606 0.0003306784 NA 0.020642053 0.021938471
 raw                                             0.018236661 0.0002934612 NA 0.017670301 0.018820825
 gm                                              0.017061876 0.0002789385 NA 0.016523687 0.017617280
 mc                                              0.015831430 0.0002636176 NA 0.015322959 0.016356493
 z                                               0.017143698 0.0002799532 NA 0.016603541 0.017701112
 knn                                             0.016369159 0.0002703278 NA 0.015847673 0.016907511
 wsld                                            0.016140617 0.0002674788 NA 0.015624657 0.016673327
 COSNet                                          0.017722030 0.0002871113 NA 0.017167988 0.018293619
 bagsvm                                          0.016615219 0.0002733907 NA 0.016087792 0.017159637
 rf                                              0.012983373 0.0002276381 NA 0.012544693 0.013437184
 svm                                             0.012847018 0.0002258943 NA 0.012411721 0.013297377

cv_scheme = classic, disease = bipolar disorder:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.024127008 0.0003840758 NA 0.023385576 0.024891346
 randomraw                                       0.016106723 0.0002833281 NA 0.015560724 0.016671555
 random                                          0.012613428 0.0002376988 NA 0.012155941 0.013087905
 EGAD                                            0.015113268 0.0002704932 NA 0.014592166 0.015652684
 association_score.datatypes.affected_pathway    0.011367657 0.0002210303 NA 0.010942506 0.011809129
 association_score.datatypes.animal_model        0.020247367 0.0003358927 NA 0.019599406 0.020916294
 association_score.datatypes.genetic_association 0.022605449 0.0003652842 NA 0.021900473 0.023332578
 association_score.datatypes.literature          0.056649779 0.0007640090 NA 0.055170819 0.058165945
 association_score.datatypes.rna_expression      0.014753750 0.0002658230 NA 0.014241707 0.015283917
 association_score.datatypes.somatic_mutation    0.011261762 0.0002196015 NA 0.010839383 0.011700405
 ppr                                             0.026016936 0.0004072472 NA 0.025230552 0.026827156
 raw                                             0.022310957 0.0003616320 NA 0.021613065 0.023030853
 gm                                              0.020879292 0.0003438033 NA 0.020215985 0.021563883
 mc                                              0.019378974 0.0003249778 NA 0.018752185 0.020026286
 z                                               0.020979031 0.0003450495 NA 0.020313306 0.021666090
 knn                                             0.020034747 0.0003332250 NA 0.019391960 0.020698390
 wsld                                            0.019756054 0.0003297238 NA 0.019120059 0.020412765
 COSNet                                          0.021683890 0.0003538385 NA 0.021001117 0.022388354
 bagsvm                                          0.020334768 0.0003369883 NA 0.019684681 0.021005864
 rf                                              0.015903031 0.0002807046 NA 0.015362121 0.016462668
 svm                                             0.015736502 0.0002785567 NA 0.015199758 0.016291886

cv_scheme = block, disease = bipolar disorder:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.024747861 0.0003933947 NA 0.023988417 0.025530720
 randomraw                                       0.016524687 0.0002903614 NA 0.015965120 0.017103526
 random                                          0.012941935 0.0002436635 NA 0.012472958 0.013428306
 EGAD                                            0.015505859 0.0002772281 NA 0.014971769 0.016058691
 association_score.datatypes.affected_pathway    0.011664102 0.0002265992 NA 0.011228230 0.012116687
 association_score.datatypes.animal_model        0.020770512 0.0003441308 NA 0.020106639 0.021455824
 association_score.datatypes.genetic_association 0.023188079 0.0003741842 NA 0.022465904 0.023932901
 association_score.datatypes.literature          0.058057742 0.0007810634 NA 0.056545691 0.059607672
 association_score.datatypes.rna_expression      0.015137145 0.0002724489 NA 0.014612326 0.015680514
 association_score.datatypes.somatic_mutation    0.011555478 0.0002251363 NA 0.011122444 0.012005166
 ppr                                             0.026685093 0.0004170778 NA 0.025879700 0.027514842
 raw                                             0.022886174 0.0003704503 NA 0.022171243 0.023623602
 gm                                              0.021418407 0.0003522204 NA 0.020738841 0.022119738
 mc                                              0.019880137 0.0003329680 NA 0.019237919 0.020543345
 z                                               0.021520664 0.0003534948 NA 0.020838626 0.022224519
 knn                                             0.020552513 0.0003414027 NA 0.019893932 0.021232423
 wsld                                            0.020266767 0.0003378220 NA 0.019615133 0.020939587
 COSNet                                          0.022243309 0.0003624818 NA 0.021543836 0.022964959
 bagsvm                                          0.020860123 0.0003452513 NA 0.020194077 0.021547654
 rf                                              0.016315797 0.0002876770 NA 0.015761437 0.016889320
 svm                                             0.016145017 0.0002854792 NA 0.015594921 0.016714188

cv_scheme = representative, disease = bipolar disorder:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.018142354 0.0002936028 NA 0.017575772 0.018726853
 randomraw                                       0.012086844 0.0002153553 NA 0.011671954 0.012516294
 random                                          0.009457018 0.0001801681 NA 0.009110346 0.009816750
 EGAD                                            0.011338476 0.0002054412 NA 0.010942806 0.011748283
 association_score.datatypes.affected_pathway    0.008520300 0.0001673555 NA 0.008198472 0.008854650
 association_score.datatypes.animal_model        0.015210051 0.0002560874 NA 0.014716198 0.015720213
 association_score.datatypes.genetic_association 0.016991643 0.0002789516 NA 0.016453465 0.017547111
 association_score.datatypes.literature          0.042952998 0.0005953169 NA 0.041801217 0.044135053
 association_score.datatypes.rna_expression      0.011067744 0.0002018370 NA 0.010679062 0.011470409
 association_score.datatypes.somatic_mutation    0.008440704 0.0001662583 NA 0.008121002 0.008772879
 ppr                                             0.019572892 0.0003117038 NA 0.018971217 0.020193256
 raw                                             0.016769030 0.0002761071 NA 0.016236366 0.017318861
 gm                                              0.015687277 0.0002622351 NA 0.015181506 0.016209621
 mc                                              0.014554495 0.0002476127 NA 0.014077071 0.015047864
 z                                               0.015762614 0.0002632040 NA 0.015254964 0.016286877
 knn                                             0.015049516 0.0002540154 NA 0.014559679 0.015555572
 wsld                                            0.014839120 0.0002512966 NA 0.014354554 0.015339789
 COSNet                                          0.016295128 0.0002700404 NA 0.015774225 0.016832938
 bagsvm                                          0.015276047 0.0002569387 NA 0.014780543 0.015787896
 rf                                              0.011933372 0.0002133278 NA 0.011522413 0.012358805
 svm                                             0.011807913 0.0002116683 NA 0.011400171 0.012230058

cv_scheme = classic, disease = cardiac arrhythmia:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.028580476 0.0004329332 NA 0.027744059 0.029441346
 randomraw                                       0.019108761 0.0003228427 NA 0.018486167 0.019751901
 random                                          0.014974281 0.0002724855 NA 0.014449493 0.015517829
 EGAD                                            0.017933517 0.0003087142 NA 0.017338364 0.018548714
 association_score.datatypes.affected_pathway    0.013498526 0.0002539925 NA 0.013009658 0.014005504
 association_score.datatypes.animal_model        0.024002329 0.0003804478 NA 0.023267855 0.024759399
 association_score.datatypes.genetic_association 0.026785771 0.0004124969 NA 0.025989049 0.027606225
 association_score.datatypes.literature          0.066696155 0.0008388303 NA 0.065070774 0.068359168
 association_score.datatypes.rna_expression      0.017508102 0.0003035666 NA 0.016922947 0.018113119
 association_score.datatypes.somatic_mutation    0.013373050 0.0002524046 NA 0.012887266 0.013876887
 ppr                                             0.030808243 0.0004580775 NA 0.029922984 0.031718836
 raw                                             0.026438293 0.0004085203 NA 0.025649294 0.027250883
 gm                                              0.024748486 0.0003890843 NA 0.023997238 0.025522638
 mc                                              0.022976665 0.0003685180 NA 0.022265362 0.023710142
 z                                               0.024866238 0.0003904442 NA 0.024112349 0.025643079
 knn                                             0.023751233 0.0003775336 NA 0.023022419 0.024502540
 wsld                                            0.023422078 0.0003737072 NA 0.022700696 0.024165817
 COSNet                                          0.025698273 0.0004000290 NA 0.024925768 0.026494070
 bagsvm                                          0.024105540 0.0003816445 NA 0.023368742 0.024864977
 rf                                              0.018867832 0.0003199569 NA 0.018250843 0.019505264
 svm                                             0.018670846 0.0003175935 NA 0.018058447 0.019303604

cv_scheme = block, disease = cardiac arrhythmia:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.029312488 0.0004433026 NA 0.028456007 0.030193945
 randomraw                                       0.019603075 0.0003307889 NA 0.018965139 0.020262026
 random                                          0.015363318 0.0002792783 NA 0.014825433 0.015920402
 EGAD                                            0.018398000 0.0003163397 NA 0.017788129 0.019028375
 association_score.datatypes.affected_pathway    0.013849761 0.0002603544 NA 0.013348636 0.014369425
 association_score.datatypes.animal_model        0.024620055 0.0003896784 NA 0.023867737 0.025395469
 association_score.datatypes.genetic_association 0.027473116 0.0004224264 NA 0.026657188 0.028313291
 association_score.datatypes.literature          0.068335721 0.0008570025 NA 0.066675036 0.070034665
 association_score.datatypes.rna_expression      0.017961768 0.0003110747 NA 0.017362124 0.018581731
 association_score.datatypes.somatic_mutation    0.013721065 0.0002587293 NA 0.013223097 0.014237516
 ppr                                             0.031595457 0.0004689820 NA 0.030689091 0.032527692
 raw                                             0.027116969 0.0004183637 NA 0.026308933 0.027949111
 gm                                              0.025384916 0.0003985044 NA 0.024615455 0.026177784
 mc                                              0.023568632 0.0003774857 NA 0.022839997 0.024319933
 z                                               0.025505617 0.0003998940 NA 0.024733457 0.026301233
 knn                                             0.024362658 0.0003867001 NA 0.023616125 0.025132182
