cv_scheme = classic, disease = allergy:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.067630470 0.0013023133 NA 0.065122225 0.070228066
 randomraw                                       0.027158382 0.0007373223 NA 0.025750031 0.028641495
 random                                          0.023053465 0.0006694961 NA 0.021777105 0.024402766
 EGAD                                            0.117312532 0.0018722803 NA 0.113692404 0.121032189
 association_score.datatypes.affected_pathway    0.022816829 0.0006654771 NA 0.021548291 0.024158202
 association_score.datatypes.animal_model        0.038910633 0.0009167404 NA 0.037153129 0.040747757
 association_score.datatypes.genetic_association 0.055757308 0.0011496469 NA 0.053546414 0.058053889
 association_score.datatypes.literature          0.180806154 0.0024786244 NA 0.175998899 0.185715121
 association_score.datatypes.rna_expression      0.036940943 0.0008878753 NA 0.035239614 0.038721113
 association_score.datatypes.somatic_mutation    0.022411410 0.0006585607 NA 0.021156331 0.023739139
 ppr                                             0.222358139 0.0028115009 NA 0.216896484 0.227917295
 raw                                             0.294494558 0.0032763400 NA 0.288114084 0.300956596
 gm                                              0.155684049 0.0022533620 NA 0.151318456 0.160151824
 mc                                              0.242601027 0.0029562435 NA 0.236854019 0.248442084
 z                                               0.263841799 0.0030960707 NA 0.257818542 0.269954590
 knn                                             0.270739997 0.0031388475 NA 0.264632095 0.276935784
 wsld                                            0.262007827 0.0030844813 NA 0.256007491 0.268098120
 COSNet                                          0.127681449 0.0019798666 NA 0.123851055 0.131612511
 bagsvm                                          0.288146171 0.0032410803 NA 0.281835678 0.294540011
 rf                                              0.275275243 0.0031662708 NA 0.269113040 0.281524199
 svm                                             0.226777654 0.0028440648 NA 0.221251850 0.232400281

cv_scheme = classic, disease = Alzheimers disease:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.113079885 0.0020372850 NA 0.109147969 0.117134819
 randomraw                                       0.046773962 0.0012323684 NA 0.044417011 0.049249537
 random                                          0.039825575 0.0011270887 NA 0.037674309 0.042094309
 EGAD                                            0.189368395 0.0027203464 NA 0.184094049 0.194757781
 association_score.datatypes.affected_pathway    0.039423727 0.0011207918 NA 0.037284762 0.041680089
 association_score.datatypes.animal_model        0.066434810 0.0015018700 NA 0.063551080 0.069439690
 association_score.datatypes.genetic_association 0.094032366 0.0018323796 NA 0.090501913 0.097685749
 association_score.datatypes.literature          0.279511693 0.0032992738 NA 0.273091243 0.286023696
 association_score.datatypes.rna_expression      0.063163390 0.0014593912 NA 0.060362720 0.066084865
 association_score.datatypes.somatic_mutation    0.038734926 0.0011099402 NA 0.036617159 0.040969967
 ppr                                             0.334485573 0.0035441480 NA 0.327575422 0.341467470
 raw                                             0.423201695 0.0037738291 NA 0.415822862 0.430614948
 gm                                              0.244772847 0.0031029777 NA 0.238742303 0.250905513
 mc                                              0.360207943 0.0036316024 NA 0.353121293 0.367356047
 z                                               0.386491281 0.0037033199 NA 0.379258603 0.393774392
 knn                                             0.394876100 0.0037224645 NA 0.387604110 0.402194920
 wsld                                            0.384249766 0.0036978964 NA 0.377028193 0.391522729
 COSNet                                          0.204629667 0.0028345616 NA 0.199130012 0.210241340
 bagsvm                                          0.415713651 0.0037622449 NA 0.408359169 0.423105862
 rf                                              0.400349215 0.0037339890 NA 0.393053459 0.407689429
 svm                                             0.340158850 0.0035649114 NA 0.333206906 0.347180319

cv_scheme = block, disease = Alzheimers disease:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.052981502 0.0010351072 NA 0.050989015 0.055047334
 randomraw                                       0.021077616 0.0005755233 NA 0.019978657 0.022235652
 random                                          0.017874903 0.0005216306 NA 0.016880721 0.018926509
 EGAD                                            0.092975387 0.0015220193 NA 0.090034927 0.096001747
 association_score.datatypes.affected_pathway    0.017690461 0.0005184448 NA 0.016702473 0.018735777
 association_score.datatypes.animal_model        0.030280438 0.0007193223 NA 0.028901946 0.031722530
 association_score.datatypes.genetic_association 0.043559952 0.0009088996 NA 0.041812904 0.045376539
 association_score.datatypes.literature          0.145467674 0.0020745019 NA 0.141448689 0.149580956
 association_score.datatypes.rna_expression      0.028734555 0.0006960615 NA 0.027401279 0.030130694
 association_score.datatypes.somatic_mutation    0.017374510 0.0005129645 NA 0.016397177 0.018409004
 ppr                                             0.180689662 0.0023988908 NA 0.176035513 0.185439169
 raw                                             0.243541716 0.0028917313 NA 0.237918834 0.249254024
 gm                                              0.124509386 0.0018642656 NA 0.120901244 0.128209505
 mc                                              0.198105536 0.0025463314 NA 0.193162109 0.203143622
 z                                               0.216564460 0.0026934465 NA 0.211331969 0.221890055
 knn                                             0.222600348 0.0027395271 NA 0.217277218 0.228015901
 wsld                                            0.214963153 0.0026810546 NA 0.209755029 0.220264548
 COSNet                                          0.101440421 0.0016171128 NA 0.098314574 0.104654118
 bagsvm                                          0.237921300 0.0028520467 NA 0.232376630 0.243556292
 rf                                              0.226579740 0.0027693648 NA 0.221197893 0.232053514
 svm                                             0.184477458 0.0024316776 NA 0.179759015 0.189291171

cv_scheme = representative, disease = Alzheimers disease:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.073312335 0.0013911839 NA 0.070631926 0.076086134
 randomraw                                       0.029547805 0.0007964363 NA 0.028026164 0.031149414
 random                                          0.025091048 0.0007241132 NA 0.023710246 0.026550076
 EGAD                                            0.126601595 0.0019774967 NA 0.122776232 0.130528410
 association_score.datatypes.affected_pathway    0.024834029 0.0007198212 NA 0.023461585 0.026284596
 association_score.datatypes.animal_model        0.042289086 0.0009867734 NA 0.040396766 0.044265959
 association_score.datatypes.genetic_association 0.060506401 0.0012318020 NA 0.058136702 0.062966234
 association_score.datatypes.literature          0.194017705 0.0025843836 NA 0.189002552 0.199133258
 association_score.datatypes.rna_expression      0.040155521 0.0009562458 NA 0.038322658 0.042072209
 association_score.datatypes.somatic_mutation    0.024393662 0.0007124334 NA 0.023035605 0.025829666
 ppr                                             0.237724814 0.0029082982 NA 0.232071758 0.243471913
 raw                                             0.312840907 0.0033445872 NA 0.306323339 0.319433291
 gm                                              0.167435116 0.0023611952 NA 0.162858211 0.172114204
 mc                                              0.258900892 0.0030465123 NA 0.252974780 0.264916597
 z                                               0.281039242 0.0031781730 NA 0.274852390 0.287310180
 knn                                             0.288211037 0.0032180330 NA 0.281945102 0.294559101
 wsld                                            0.279131056 0.0031673380 NA 0.272965688 0.285381017
 COSNet                                          0.137663497 0.0020865447 NA 0.133624756 0.141804326
 bagsvm                                          0.306268718 0.0033123796 NA 0.299815277 0.312799011
 rf                                              0.292921392 0.0032434725 NA 0.286604945 0.299318639
 svm                                             0.242354566 0.0029395483 NA 0.236639825 0.248162450

cv_scheme = classic, disease = arthritis:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.062362702 0.0012864007 NA 0.059888476 0.064932088
 randomraw                                       0.024958616 0.0007036188 NA 0.023616050 0.026375446
 random                                          0.021178950 0.0006358503 NA 0.019967930 0.022461732
 EGAD                                            0.108625852 0.0018988758 NA 0.104959726 0.112403950
 association_score.datatypes.affected_pathway    0.020961142 0.0006318527 NA 0.019757883 0.022236018
 association_score.datatypes.animal_model        0.035793987 0.0008854329 NA 0.034098503 0.037570496
 association_score.datatypes.genetic_association 0.051363399 0.0011261621 NA 0.049200489 0.053616031
 association_score.datatypes.literature          0.168314448 0.0025732280 NA 0.163331104 0.173418322
 association_score.datatypes.rna_expression      0.033976487 0.0008559508 NA 0.032338233 0.035694672
 association_score.datatypes.somatic_mutation    0.020588001 0.0006249781 NA 0.019398087 0.021849281
 ppr                                             0.207723597 0.0029544745 NA 0.201992463 0.213573820
 raw                                             0.276802282 0.0035047977 NA 0.269985881 0.283723893
 gm                                              0.144621587 0.0023198904 NA 0.140133811 0.149228142
 mc                                              0.227023141 0.0031232302 NA 0.220960072 0.233202778
 z                                               0.247345417 0.0032883183 NA 0.240956948 0.253846618
 knn                                             0.253961105 0.0033392831 NA 0.247472028 0.260561421
 wsld                                            0.245587858 0.0032745497 NA 0.239226557 0.252062269
 COSNet                                          0.118329905 0.0020168077 NA 0.114433842 0.122340290
 bagsvm                                          0.270688953 0.0034620835 NA 0.263957116 0.277527741
 rf                                              0.258314841 0.0033720803 NA 0.251760977 0.264978897
 svm                                             0.211931512 0.0029922674 NA 0.206126097 0.217855564

cv_scheme = block, disease = arthritis:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.028357092 0.0006156279 NA 0.027175086 0.029588947
 randomraw                                       0.011107378 0.0003206634 NA 0.010496154 0.011753772
 random                                          0.009405073 0.0002882449 NA 0.008856608 0.009987161
 EGAD                                            0.050759172 0.0009619238 NA 0.048906636 0.052677992
 association_score.datatypes.affected_pathway    0.009307199 0.0002863441 NA 0.008762414 0.009885517
 association_score.datatypes.animal_model        0.016028312 0.0004095058 NA 0.015245154 0.016851014
 association_score.datatypes.genetic_association 0.023207124 0.0005314995 NA 0.022187915 0.024271988
 association_score.datatypes.literature          0.081560133 0.0014019737 NA 0.078854153 0.084350468
 association_score.datatypes.rna_expression      0.015198628 0.0003949116 NA 0.014443709 0.015992362
 association_score.datatypes.somatic_mutation    0.009139579 0.0002830785 NA 0.008601117 0.009711421
 ppr                                             0.103176555 0.0016901704 NA 0.099910628 0.106536603
 raw                                             0.143798274 0.0021892072 NA 0.139560542 0.148142530
 gm                                              0.069065168 0.0012278299 NA 0.066697137 0.071510832
 mc                                              0.114162310 0.0018305173 NA 0.110623375 0.117799463
 z                                               0.126028910 0.0019775986 NA 0.122203624 0.129956210
 knn                                             0.129960055 0.0020253002 NA 0.126041843 0.133981398
 wsld                                            0.124990233 0.0019649103 NA 0.121189660 0.128892514
 COSNet                                          0.055616270 0.0010337972 NA 0.053624458 0.057677556
 bagsvm                                          0.140053545 0.0021454663 NA 0.135901115 0.144311662
 rf                                              0.132565739 0.0020566395 NA 0.128586461 0.136648851
 svm                                             0.105548774 0.0017208202 NA 0.102223245 0.108969358

cv_scheme = representative, disease = arthritis:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.039634152 0.0008443951 NA 0.038011896 0.041322668
 randomraw                                       0.015634949 0.0004473531 NA 0.014781922 0.016536375
 random                                          0.013248049 0.0004028784 NA 0.012481202 0.014061341
 EGAD                                            0.070300524 0.0012937763 NA 0.067806658 0.072878941
 association_score.datatypes.affected_pathway    0.013110712 0.0004002654 NA 0.012348928 0.013918826
 association_score.datatypes.animal_model        0.022516075 0.0005683627 NA 0.021428618 0.023657384
 association_score.datatypes.genetic_association 0.032504656 0.0007325140 NA 0.031099195 0.033971407
 association_score.datatypes.literature          0.111565627 0.0018386335 NA 0.108012540 0.115220495
 association_score.datatypes.rna_expression      0.021357849 0.0005485705 NA 0.020308732 0.022459918
 association_score.datatypes.somatic_mutation    0.012875483 0.0003957746 NA 0.012122402 0.013674700
 ppr                                             0.139923043 0.0021789502 NA 0.135706698 0.144248524
 raw                                             0.191916271 0.0027350748 NA 0.186612631 0.197334075
 gm                                              0.094949062 0.0016265823 NA 0.091808571 0.098185365
 mc                                              0.154148882 0.0023397248 NA 0.149618677 0.158790641
 z                                               0.169377159 0.0025046004 NA 0.164524703 0.174342867
 knn                                             0.174390637 0.0025572594 NA 0.169435171 0.179459719
 wsld                                            0.168049919 0.0024905257 NA 0.163224988 0.172987989
 COSNet                                          0.076876079 0.0013847925 NA 0.074205479 0.079634526
 bagsvm                                          0.187192435 0.0026881027 NA 0.181980822 0.192518174
 rf                                              0.177705198 0.0025916349 NA 0.172682464 0.182841738
 svm                                             0.143005411 0.0022143435 NA 0.138720003 0.147400550

cv_scheme = classic, disease = asthma:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.119009684 0.0021185562 NA 0.114919638 0.123225031
 randomraw                                       0.049420488 0.0012947106 NA 0.046943783 0.052020728
 random                                          0.042096315 0.0011854926 NA 0.039833132 0.044482127
 EGAD                                            0.198403779 0.0027993179 NA 0.192974247 0.203947471
 association_score.datatypes.affected_pathway    0.041672549 0.0011789502 NA 0.039422155 0.044045515
 association_score.datatypes.animal_model        0.070111947 0.0015728152 NA 0.067091248 0.073257969
 association_score.datatypes.genetic_association 0.099074909 0.0019108171 NA 0.095392266 0.102883552
 association_score.datatypes.literature          0.291302523 0.0033561999 NA 0.284768495 0.297924025
 association_score.datatypes.rna_expression      0.066672387 0.0015291249 NA 0.063737183 0.069732695
 association_score.datatypes.somatic_mutation    0.040946133 0.0011676728 NA 0.038717782 0.043296956
 ppr                                             0.347476996 0.0035811128 NA 0.340491683 0.354528579
 raw                                             0.437374325 0.0037731563 NA 0.429993521 0.444782962
 gm                                              0.255618170 0.0031702883 NA 0.249454258 0.261881247
 mc                                              0.373637526 0.0036581404 NA 0.366495908 0.380834648
 z                                               0.400287693 0.0037187179 NA 0.393021696 0.407597816
 knn                                             0.408772396 0.0037342321 NA 0.401474156 0.416111070
 wsld                                            0.398018074 0.0037142596 NA 0.390761302 0.405319952
 COSNet                                          0.214200807 0.0029110154 NA 0.208550601 0.219961550
 bagsvm                                          0.429822382 0.0037648805 NA 0.422459465 0.437216477
 rf                                              0.414306247 0.0037433715 NA 0.406988890 0.421661618
 svm                                             0.353253662 0.0035996250 NA 0.346230909 0.360340348

cv_scheme = block, disease = asthma:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.055958639 0.0010839639 NA 0.053871659 0.058121502
 randomraw                                       0.022304232 0.0006064262 NA 0.021146099 0.023524269
 random                                          0.018918739 0.0005500430 NA 0.017870266 0.020027472
 EGAD                                            0.097967377 0.0015839384 NA 0.094906461 0.101115985
 association_score.datatypes.affected_pathway    0.018723731 0.0005467073 NA 0.017681746 0.019825880
 association_score.datatypes.animal_model        0.032025094 0.0007564579 NA 0.030575192 0.033541373
 association_score.datatypes.genetic_association 0.046033407 0.0009533846 NA 0.044200490 0.047938520
 association_score.datatypes.literature          0.152803251 0.0021435014 NA 0.148649236 0.157051936
 association_score.datatypes.rna_expression      0.030392933 0.0007322285 NA 0.028990150 0.031861367
 association_score.datatypes.somatic_mutation    0.018389671 0.0005409683 NA 0.017358849 0.019480493
 ppr                                             0.189407711 0.0024675867 NA 0.184618582 0.194291470
 raw                                             0.254350862 0.0029517947 NA 0.248608923 0.260179498
 gm                                              0.130950046 0.0019316151 NA 0.127210407 0.134782642
 mc                                              0.207451114 0.0026135954 NA 0.202375237 0.212620365
 z                                               0.226534834 0.0027583573 NA 0.221174210 0.231986684
 knn                                             0.232766045 0.0028034931 NA 0.227316537 0.238305904
 wsld                                            0.224880966 0.0027462019 NA 0.219544270 0.230309105
 COSNet                                          0.106833379 0.0016808646 NA 0.103583384 0.110172812
 bagsvm                                          0.248562961 0.0029132496 NA 0.242897089 0.254316602
 rf                                              0.236871795 0.0028326627 NA 0.231364816 0.242468502
 svm                                             0.193335137 0.0025001302 NA 0.188482132 0.198282566

cv_scheme = representative, disease = asthma:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.077338605 0.0014533810 NA 0.074537662 0.080235675
 randomraw                                       0.031251609 0.0008383852 NA 0.029649557 0.032937287
 random                                          0.026544893 0.0007629245 NA 0.025089859 0.028081879
 EGAD                                            0.133134023 0.0020498122 NA 0.129167522 0.137203137
 association_score.datatypes.affected_pathway    0.026273383 0.0007584417 NA 0.024827083 0.027801536
 association_score.datatypes.animal_model        0.044693750 0.0010362737 NA 0.042706116 0.046769373
 association_score.datatypes.genetic_association 0.063877856 0.0012895367 NA 0.061396520 0.066452376
 association_score.datatypes.literature          0.203219311 0.0026551454 NA 0.198064929 0.208472959
 association_score.datatypes.rna_expression      0.042444242 0.0010046034 NA 0.040518323 0.044457461
 association_score.datatypes.somatic_mutation    0.025808169 0.0007507241 NA 0.024376904 0.027321115
 ppr                                             0.248360550 0.0029716474 NA 0.242582065 0.254230482
 raw                                             0.325402701 0.0033865982 NA 0.318800449 0.332075028
 gm                                              0.175650754 0.0024341678 NA 0.170930742 0.180472731
 mc                                              0.270148281 0.0031048184 NA 0.264106290 0.276276601
 z                                               0.292868316 0.0032303399 NA 0.286577294 0.299239515
 knn                                             0.300215927 0.0032680388 NA 0.293849957 0.306659917
 wsld                                            0.290912312 0.0032200663 NA 0.284641701 0.297263661
 COSNet                                          0.144672155 0.0021595703 NA 0.140490705 0.148956490
 bagsvm                                          0.318689002 0.0033566059 NA 0.312146617 0.325303661
 rf                                              0.305038400 0.0032920162 NA 0.298624720 0.311528645
 svm                                             0.253128653 0.0030018692 NA 0.247290423 0.259057279

cv_scheme = classic, disease = bipolar disorder:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.122468077 0.0021653495 NA 0.118286949 0.126775747
 randomraw                                       0.050973641 0.0013311196 NA 0.048426984 0.053646672
 random                                          0.043429806 0.0012196497 NA 0.041101156 0.045884076
 EGAD                                            0.203636055 0.0028439111 NA 0.198118836 0.209266822
 association_score.datatypes.affected_pathway    0.042993219 0.0012129664 NA 0.040677638 0.045434371
 association_score.datatypes.animal_model        0.072265942 0.0016140805 NA 0.069165553 0.075494036
 association_score.datatypes.genetic_association 0.102021086 0.0019561715 NA 0.098250413 0.105919473
 association_score.datatypes.literature          0.298073711 0.0033872355 NA 0.291477667 0.304754818
 association_score.datatypes.rna_expression      0.068728521 0.0015697133 NA 0.065714991 0.071869614
 association_score.datatypes.somatic_mutation    0.042244796 0.0012014446 NA 0.039951745 0.044663335
 ppr                                             0.354900043 0.0036003691 NA 0.347875421 0.361987774
 raw                                             0.445406938 0.0037707807 NA 0.438028945 0.452809071
 gm                                              0.261866383 0.0032075888 NA 0.255628488 0.268201651
 mc                                              0.381292870 0.0036713385 NA 0.374123693 0.388514148
 z                                               0.408133277 0.0037255015 NA 0.400852202 0.415454900
 knn                                             0.416668738 0.0037389371 NA 0.409359473 0.424014820
 wsld                                            0.405849278 0.0037215967 NA 0.398576350 0.413163747
 COSNet                                          0.219735482 0.0029539883 NA 0.214000592 0.225579950
 bagsvm                                          0.437824229 0.0037643817 NA 0.430460452 0.445215504
 rf                                              0.422233144 0.0037467140 NA 0.414907422 0.429593242
 svm                                             0.360731892 0.0036175685 NA 0.353672373 0.367852124

cv_scheme = block, disease = bipolar disorder:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.057704796 0.0011124470 NA 0.055562718 0.059924217
 randomraw                                       0.023025837 0.0006245624 NA 0.021832972 0.024282257
 random                                          0.019533001 0.0005667287 NA 0.018452642 0.020675281
 EGAD                                            0.100884308 0.0016197304 NA 0.097753744 0.104103561
 association_score.datatypes.affected_pathway    0.019331787 0.0005633056 NA 0.018258087 0.020467311
 association_score.datatypes.animal_model        0.033050565 0.0007782103 NA 0.031558829 0.034610293
 association_score.datatypes.genetic_association 0.047485431 0.0009793700 NA 0.045602347 0.049442247
 association_score.datatypes.literature          0.157068594 0.0021829030 NA 0.152837440 0.161394568
 association_score.datatypes.rna_expression      0.031367835 0.0007534203 NA 0.029924319 0.032878623
 association_score.datatypes.somatic_mutation    0.018987088 0.0005574157 NA 0.017924847 0.020110990
 ppr                                             0.194460297 0.0025064504 NA 0.189594765 0.199419967
 raw                                             0.260578942 0.0029850612 NA 0.254770999 0.266471943
 gm                                              0.134702369 0.0019702695 NA 0.130887234 0.138610973
 mc                                              0.212858628 0.0026514535 NA 0.207708157 0.218101655
 z                                               0.232293993 0.0027946731 NA 0.226861629 0.237816425
 knn                                             0.238634744 0.0028392053 NA 0.233114624 0.244243948
 wsld                                            0.230610615 0.0027826698 NA 0.225201896 0.236109650
 COSNet                                          0.109982105 0.0017176473 NA 0.106660461 0.113394062
 bagsvm                                          0.254697727 0.0029472240 NA 0.248964512 0.260517170
 rf                                              0.242811250 0.0028679513 NA 0.237234455 0.248476437
 svm                                             0.198466839 0.0025388143 NA 0.193537747 0.203489790

cv_scheme = representative, disease = bipolar disorder:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.079695591 0.0014894955 NA 0.076824642 0.082664220
 randomraw                                       0.032253138 0.0008629654 NA 0.030603961 0.033988069
 random                                          0.027399851 0.0007856869 NA 0.025901274 0.028982550
 EGAD                                            0.136939066 0.0020913056 NA 0.132891552 0.141089798
 association_score.datatypes.affected_pathway    0.027119839 0.0007810933 NA 0.025630215 0.028693490
 association_score.datatypes.animal_model        0.046105560 0.0010652030 NA 0.044062212 0.048238885
 association_score.datatypes.genetic_association 0.065853889 0.0013231510 NA 0.063307541 0.068495167
 association_score.datatypes.literature          0.208545543 0.0026950321 NA 0.203312632 0.213876981
 association_score.datatypes.rna_expression      0.043788250 0.0010328773 NA 0.041807914 0.045857900
 association_score.datatypes.somatic_mutation    0.026640047 0.0007731843 NA 0.025165836 0.028198119
 ppr                                             0.254492012 0.0030068290 NA 0.248643804 0.260430095
 raw                                             0.332594541 0.0034089427 NA 0.325947133 0.339309273
 gm                                              0.180418044 0.0024756116 NA 0.175616715 0.185321131
 mc                                              0.276619677 0.0031369098 NA 0.270513835 0.282809907
 z                                               0.299660511 0.0032587259 NA 0.293312718 0.306086178
 knn                                             0.307104520 0.0032951312 NA 0.300684262 0.313600390
 wsld                                            0.297678240 0.0032487892 NA 0.291350213 0.304084732
 COSNet                                          0.148750379 0.0022013602 NA 0.144487228 0.153116803
 bagsvm                                          0.325804123 0.0033802607 NA 0.319214058 0.332463798
 rf                                              0.311988314 0.0033182360 NA 0.305522021 0.318528694
 svm                                             0.259337214 0.0030364163 NA 0.253430464 0.265332707

cv_scheme = classic, disease = cardiac arrhythmia:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.143189947 0.0024364654 NA 0.138480562 0.148031967
 randomraw                                       0.060431560 0.0015500109 NA 0.057464094 0.063541936
 random                                          0.051564054 0.0014257618 NA 0.048840149 0.054431182
 EGAD                                            0.234422894 0.0030895985 NA 0.228421738 0.240532564
 association_score.datatypes.affected_pathway    0.051050059 0.0014182723 NA 0.048340832 0.053902522
 association_score.datatypes.animal_model        0.085319371 0.0018595541 NA 0.081744593 0.089035321
 association_score.datatypes.genetic_association 0.119755416 0.0022218624 NA 0.115468594 0.124179045
 association_score.datatypes.literature          0.337094562 0.0035428469 NA 0.330186237 0.344073180
 association_score.datatypes.rna_expression      0.081198910 0.0018115903 NA 0.077718290 0.084821074
 association_score.datatypes.somatic_mutation    0.050168735 0.0014053501 NA 0.047484833 0.052995895
 ppr                                             0.397150957 0.0036844666 NA 0.389952412 0.404394299
 raw                                             0.490244347 0.0037313211 NA 0.482933701 0.497559168
 gm                                              0.298160723 0.0034031545 NA 0.291533858 0.304873401
 mc                                              0.424617681 0.0037199512 NA 0.417343614 0.431924547
 z                                               0.452278459 0.0037373217 NA 0.444964297 0.459613291
 knn                                             0.461018025 0.0037389947 NA 0.453698675 0.468354222
 wsld                                            0.449935217 0.0037365622 NA 0.442623056 0.457269074
 COSNet                                          0.252185544 0.0031879181 NA 0.245988784 0.258484893
 bagsvm                                          0.482562498 0.0037353149 NA 0.475245680 0.489886801
 rf                                              0.466700847 0.0037391016 NA 0.459380050 0.474036014
 svm                                             0.403243103 0.0036939115 NA 0.396024727 0.410503624

cv_scheme = block, disease = cardiac arrhythmia:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.068321736 0.0012829488 NA 0.065849679 0.070879554
 randomraw                                       0.027448152 0.0007350132 NA 0.026043709 0.028926082
 random                                          0.023300486 0.0006685230 NA 0.022025549 0.024647361
 EGAD                                            0.118447097 0.0018293195 NA 0.114908406 0.122079733
 association_score.datatypes.affected_pathway    0.023061374 0.0006645768 NA 0.021794124 0.024400472
 association_score.datatypes.animal_model        0.039320727 0.0009100257 NA 0.037575399 0.041143659
 association_score.datatypes.genetic_association 0.056334548 0.0011357133 NA 0.054149502 0.058602302
 association_score.datatypes.literature          0.182427874 0.0024064873 NA 0.177758528 0.187191951
 association_score.datatypes.rna_expression      0.037331084 0.0008819461 NA 0.035640451 0.039098662
 association_score.datatypes.somatic_mutation    0.022651711 0.0006577840 NA 0.021397692 0.023977421
 ppr                                             0.224250531 0.0027217111 NA 0.218961215 0.229630053
 raw                                             0.296766585 0.0031592719 NA 0.290612088 0.302995749
 gm                                              0.157123659 0.0021924959 NA 0.152874097 0.161468833
 mc                                              0.244611507 0.0028583471 NA 0.239052718 0.250257046
 z                                               0.265966492 0.0029900393 NA 0.260147439 0.271867876
 knn                                             0.272899647 0.0030302586 NA 0.267000986 0.278879044
