cv_scheme = classic, disease = allergy:
 association_score.datatypes.rna_expression      0.10857193 0.0019206388 NA 0.10486446 0.11239402
 association_score.datatypes.somatic_mutation    0.07635864 0.0015824322 NA 0.07331433 0.07951851
 ppr                                             0.44045116 0.0035403025 NA 0.43352437 0.44740122
 raw                                             0.54788447 0.0034957308 NA 0.54102432 0.55472648
 gm                                              0.28620034 0.0031369240 NA 0.28009184 0.29238794
 mc                                              0.49364228 0.0035513021 NA 0.48668354 0.50060349
 z                                               0.50699427 0.0035438753 NA 0.50004750 0.51393834
 knn                                             0.50214671 0.0035470439 NA 0.49519467 0.50909793
 wsld                                            0.49426464 0.0035510467 NA 0.48730628 0.50122523
 COSNet                                          0.25528054 0.0029875790 NA 0.24946926 0.26118009
 bagsvm                                          0.53199184 0.0035189923 NA 0.52508907 0.53888239
 rf                                              0.49321366 0.0035514729 NA 0.48625467 0.50017528
 svm                                             0.42821761 0.0035285748 NA 0.42131619 0.43514708

cv_scheme = block, disease = asthma:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.09517581 0.0015040317 NA 0.09226853 0.09816478
 randomraw                                       0.05132235 0.0010124183 NA 0.04937394 0.05334333
 random                                          0.04037749 0.0008729440 NA 0.03870085 0.04212358
 EGAD                                            0.16397624 0.0021392430 NA 0.15982638 0.16821229
 association_score.datatypes.affected_pathway    0.04027382 0.0008715753 NA 0.03859985 0.04201722
 association_score.datatypes.animal_model        0.05489445 0.0010560700 NA 0.05286097 0.05700145
 association_score.datatypes.genetic_association 0.07282605 0.0012643914 NA 0.07038641 0.07534340
 association_score.datatypes.literature          0.24814214 0.0027433727 NA 0.24280434 0.25355799
 association_score.datatypes.rna_expression      0.05771514 0.0010899813 NA 0.05561556 0.05988895
 association_score.datatypes.somatic_mutation    0.03991541 0.0008668354 NA 0.03825067 0.04164946
 ppr                                             0.28359317 0.0029454499 NA 0.27785586 0.28940147
 raw                                             0.37865769 0.0033392403 NA 0.37213534 0.38522422
 gm                                              0.16780188 0.0021706337 NA 0.16359046 0.17209940
 mc                                              0.32897856 0.0031601595 NA 0.32281475 0.33520182
 z                                               0.34087500 0.0032083451 NA 0.33461505 0.34719096
 knn                                             0.33653156 0.0031911403 NA 0.33030596 0.34281444
 wsld                                            0.32952842 0.0031624605 NA 0.32336002 0.33575611
 COSNet                                          0.14703840 0.0019955359 NA 0.14317012 0.15099279
 bagsvm                                          0.36372476 0.0032915230 NA 0.35729832 0.37020020
 rf                                              0.32860013 0.0031585717 NA 0.32243948 0.33482033
 svm                                             0.27358617 0.0028914823 NA 0.26795571 0.27928981

cv_scheme = representative, disease = asthma:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.12418333 0.0018886394 NA 0.12052876 0.12793259
 randomraw                                       0.06796828 0.0013115544 NA 0.06544231 0.07058438
 random                                          0.05367440 0.0011400468 NA 0.05148332 0.05595323
 EGAD                                            0.20910670 0.0025644941 NA 0.20412481 0.21417745
 association_score.datatypes.affected_pathway    0.05353850 0.0011383474 NA 0.05135074 0.05581398
 association_score.datatypes.animal_model        0.07261028 0.0013645429 NA 0.06998081 0.07533056
 association_score.datatypes.genetic_association 0.09574263 0.0016128016 NA 0.09262791 0.09895065
 association_score.datatypes.literature          0.30790572 0.0031153138 NA 0.30183366 0.31404500
 association_score.datatypes.rna_expression      0.07626782 0.0014054784 NA 0.07355837 0.07906855
 association_score.datatypes.somatic_mutation    0.05306856 0.0011324595 NA 0.05089230 0.05533247
 ppr                                             0.34794364 0.0032714651 NA 0.34155955 0.35438284
 raw                                             0.45099965 0.0035003500 NA 0.44414883 0.45786910
 gm                                              0.21371608 0.0025955860 NA 0.20867292 0.21884742
 mc                                              0.39790751 0.0034133871 NA 0.39123685 0.40461632
 z                                               0.41077068 0.0034404780 NA 0.40404463 0.41753026
 knn                                             0.40608534 0.0034310569 NA 0.39937859 0.41282730
 wsld                                            0.39850416 0.0034147291 NA 0.39183076 0.40521549
 COSNet                                          0.18855854 0.0024191921 NA 0.18386271 0.19334590
 bagsvm                                          0.43521209 0.0034813385 NA 0.42840148 0.44204725
 rf                                              0.39749676 0.0034124585 NA 0.39082799 0.40420382
 svm                                             0.33673325 0.0032315680 NA 0.33042910 0.34309604

cv_scheme = classic, disease = bipolar disorder:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.15898176 0.0023259094 NA 0.15447589 0.16359363
 randomraw                                       0.08860793 0.0016731849 NA 0.08538287 0.09194256
 random                                          0.07030089 0.0014677026 NA 0.06747809 0.07323251
 EGAD                                            0.26062080 0.0029986376 NA 0.25478662 0.26654078
 association_score.datatypes.affected_pathway    0.07012601 0.0014656421 NA 0.06730724 0.07305358
 association_score.datatypes.animal_model        0.09451661 0.0017356641 NA 0.09116917 0.09797371
 association_score.datatypes.genetic_association 0.12369705 0.0020217437 NA 0.11978871 0.12771441
 association_score.datatypes.literature          0.37230183 0.0034354281 NA 0.36559366 0.37905954
 association_score.datatypes.rna_expression      0.09915963 0.0017835972 NA 0.09571827 0.10271067
 association_score.datatypes.somatic_mutation    0.06952117 0.0014585000 NA 0.06671638 0.07243473
 ppr                                             0.41568402 0.0035246430 NA 0.40879284 0.42260833
 raw                                             0.52271971 0.0035559704 NA 0.51574617 0.52968441
 gm                                              0.26598383 0.0030265899 NA 0.26009415 0.27195786
 mc                                              0.46838785 0.0035735391 NA 0.46139053 0.47539763
 z                                               0.48170658 0.0035756096 NA 0.47470257 0.48871779
 knn                                             0.47686695 0.0035753366 NA 0.46986443 0.48387857
 wsld                                            0.46900786 0.0035737275 NA 0.46201005 0.47601789
 COSNet                                          0.23652441 0.0028640610 NA 0.23095700 0.24218377
 bagsvm                                          0.50673889 0.0035682918 NA 0.49974431 0.51373084
 rf                                              0.46796089 0.0035734042 NA 0.46096392 0.47497049
 svm                                             0.40364215 0.0035043271 NA 0.39679309 0.41052897

cv_scheme = block, disease = bipolar disorder:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.08681175 0.0013959823 NA 0.08411440 0.08958712
 randomraw                                       0.04661359 0.0009296430 NA 0.04482503 0.04846991
 random                                          0.03663414 0.0007992019 NA 0.03509954 0.03823317
 EGAD                                            0.15057214 0.0020156620 NA 0.14666401 0.15456555
 association_score.datatypes.affected_pathway    0.03653971 0.0007979258 NA 0.03500760 0.03813623
 association_score.datatypes.animal_model        0.04987519 0.0009706332 NA 0.04800680 0.05181235
 association_score.datatypes.genetic_association 0.06628221 0.0011673565 NA 0.06403059 0.06860720
 association_score.datatypes.literature          0.22974869 0.0026298347 NA 0.22463492 0.23494359
 association_score.datatypes.rna_expression      0.05245229 0.0010025319 NA 0.05052177 0.05445234
 association_score.datatypes.somatic_mutation    0.03621328 0.0007935073 NA 0.03468977 0.03780107
 ppr                                             0.26349285 0.0028436476 NA 0.25795738 0.26910402
 raw                                             0.35515978 0.0032850435 NA 0.34874775 0.36162425
 gm                                              0.15414271 0.0020468814 NA 0.15017345 0.15819735
 mc                                              0.30704011 0.0030785415 NA 0.30103952 0.31310673
 z                                               0.31851979 0.0031328414 NA 0.31241130 0.32469132
 knn                                             0.31432537 0.0031133684 NA 0.30825559 0.32045929
 wsld                                            0.30757011 0.0030811182 NA 0.30156440 0.31364171
 COSNet                                          0.13479563 0.0018735260 NA 0.13116563 0.13851008
 bagsvm                                          0.34064548 0.0032285871 NA 0.33434627 0.34700151
 rf                                              0.30667538 0.0030767644 NA 0.30067832 0.31273857
 svm                                             0.25394371 0.0027859790 NA 0.24852211 0.25944274

cv_scheme = representative, disease = bipolar disorder:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.11359010 0.0017626658 NA 0.11018088 0.11709094
 randomraw                                       0.06183183 0.0012080876 NA 0.05950594 0.06424241
 random                                          0.04876094 0.0010463327 NA 0.04675060 0.05085312
 EGAD                                            0.19286450 0.0024374617 NA 0.18813214 0.19768692
 association_score.datatypes.affected_pathway    0.04863684 0.0010447364 NA 0.04662962 0.05072588
 association_score.datatypes.animal_model        0.06608445 0.0012583315 NA 0.06366052 0.06859391
 association_score.datatypes.genetic_association 0.08733356 0.0014954966 NA 0.08444658 0.09030951
 association_score.datatypes.literature          0.28677198 0.0030213451 NA 0.28088699 0.29273007
 association_score.datatypes.rna_expression      0.06943788 0.0012972355 NA 0.06693802 0.07202389
 association_score.datatypes.somatic_mutation    0.04820774 0.0010392069 NA 0.04621130 0.05028589
 ppr                                             0.32535369 0.0031983714 NA 0.31911653 0.33165338
 raw                                             0.42609104 0.0034930020 NA 0.41925946 0.43295094
 gm                                              0.19720513 0.0024693790 NA 0.19241000 0.20208986
 mc                                              0.37393395 0.0033705263 NA 0.36735169 0.38056320
 z                                               0.38651964 0.0034059718 NA 0.37986576 0.39321618
 knn                                             0.38193161 0.0033934853 NA 0.37530299 0.38860448
 wsld                                            0.37451701 0.0033722513 NA 0.36793128 0.38114955
 COSNet                                          0.17356216 0.0022894855 NA 0.16912057 0.17809539
 bagsvm                                          0.41052342 0.0034631782 NA 0.40375315 0.41732775
 rf                                              0.37353259 0.0033693341 NA 0.36695274 0.38015958
 svm                                             0.31452005 0.0031522861 NA 0.30837477 0.32073101

cv_scheme = classic, disease = cardiac arrhythmia:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.18826932 0.0026183050 NA 0.18319117 0.19345490
 randomraw                                       0.10657409 0.0019510678 NA 0.10281004 0.11045897
 random                                          0.08490089 0.0017282071 NA 0.08157440 0.08834999
 EGAD                                            0.30191071 0.0032207758 NA 0.29563581 0.30826052
 association_score.datatypes.affected_pathway    0.08469300 0.0017259441 NA 0.08137095 0.08813767
 association_score.datatypes.animal_model        0.11353157 0.0020176937 NA 0.10963661 0.11754663
 association_score.datatypes.genetic_association 0.14762546 0.0023155972 NA 0.14314441 0.15222186
 association_score.datatypes.literature          0.42120571 0.0035156846 NA 0.41433086 0.42811125
 association_score.datatypes.rna_expression      0.11898593 0.0020684377 NA 0.11499123 0.12310010
 association_score.datatypes.somatic_mutation    0.08397387 0.0017180953 NA 0.08066722 0.08740319
 ppr                                             0.46605536 0.0035421607 NA 0.45911988 0.47300400
 raw                                             0.57333481 0.0034216095 NA 0.56661549 0.58002716
 gm                                              0.30776973 0.0032430452 NA 0.30145019 0.31416217
 mc                                              0.51946798 0.0035144899 NA 0.51257644 0.52635211
 z                                               0.53278351 0.0034975994 NA 0.52592258 0.53963206
 knn                                             0.52795343 0.0035041868 NA 0.52108049 0.53481579
 wsld                                            0.52008945 0.0035137902 NA 0.51319917 0.52697210
 COSNet                                          0.27541881 0.0031097134 NA 0.26936587 0.28155535
 bagsvm                                          0.55761444 0.0034554566 NA 0.55083157 0.56437590
 rf                                              0.51903991 0.0035149667 NA 0.51214752 0.52592507
 svm                                             0.45368727 0.0035394029 NA 0.44675960 0.46063293

cv_scheme = block, disease = cardiac arrhythmia:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.10445545 0.0016212672 NA 0.10132025 0.10767603
 randomraw                                       0.05659370 0.0011040025 NA 0.05446838 0.05879680
 random                                          0.04457752 0.0009549228 NA 0.04274291 0.04648704
 EGAD                                            0.17863955 0.0022688722 NA 0.17423587 0.18312985
 association_score.datatypes.affected_pathway    0.04446357 0.0009534548 NA 0.04263183 0.04637020
 association_score.datatypes.animal_model        0.06050930 0.0011504514 NA 0.05829338 0.06280384
 association_score.datatypes.genetic_association 0.08011954 0.0013707418 NA 0.07747373 0.08284760
 association_score.datatypes.literature          0.26791987 0.0028562810 NA 0.26235888 0.27355502
 association_score.datatypes.rna_expression      0.06359909 0.0011864670 NA 0.06131290 0.06596453
 association_score.datatypes.somatic_mutation    0.04406958 0.0009483703 NA 0.04224775 0.04596620
 ppr                                             0.30505005 0.0030435916 NA 0.29911766 0.31104789
 raw                                             0.40325855 0.0033827305 NA 0.39664656 0.40990588
 gm                                              0.18273252 0.0023001756 NA 0.17826736 0.18728402
 mc                                              0.35218126 0.0032344607 NA 0.34586817 0.35854642
 z                                               0.36446102 0.0032756502 NA 0.35806530 0.37090497
 knn                                             0.35998118 0.0032610312 NA 0.35361482 0.36639720
