cv_scheme = classic, disease = allergy:
 ppr                                             0.6382234 0.001967500 NA 0.6343584 0.6420707
 raw                                             0.6199658 0.001998356 NA 0.6160414 0.6238747
 gm                                              0.4248876 0.002059122 NA 0.4208569 0.4289283
 mc                                              0.6093189 0.002014344 NA 0.6053638 0.6132597
 z                                               0.5973599 0.002030547 NA 0.5933738 0.6013332
 knn                                             0.5980665 0.002029641 NA 0.5940821 0.6020379
 wsld                                            0.5977149 0.002030093 NA 0.5937297 0.6016873
 COSNet                                          0.5240113 0.002089497 NA 0.5199145 0.5281049
 bagsvm                                          0.5911296 0.002038254 NA 0.5871288 0.5951184
 rf                                              0.5662062 0.002064063 NA 0.5621564 0.5702472
 svm                                             0.5291130 0.002087640 NA 0.5250194 0.5332027

cv_scheme = representative, disease = Alzheimers disease:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.6541410 0.001931334 NA 0.6503459 0.6579165
 randomraw                                       0.5852770 0.002042135 NA 0.5812689 0.5892738
 random                                          0.5188976 0.002090888 NA 0.5147983 0.5229943
 EGAD                                            0.5591721 0.002068079 NA 0.5551149 0.5632215
 association_score.datatypes.affected_pathway    0.5182490 0.002091085 NA 0.5141494 0.5223462
 association_score.datatypes.animal_model        0.5279844 0.002087565 NA 0.5238910 0.5320739
 association_score.datatypes.genetic_association 0.5411582 0.002080860 NA 0.5370771 0.5452338
 association_score.datatypes.literature          0.7166547 0.001776815 NA 0.7131593 0.7201242
 association_score.datatypes.rna_expression      0.5348603 0.002084344 NA 0.5307728 0.5389431
 association_score.datatypes.somatic_mutation    0.5180139 0.002091155 NA 0.5139142 0.5221112
 ppr                                             0.6491856 0.001941371 NA 0.6453711 0.6529811
 raw                                             0.6311615 0.001975169 NA 0.6272819 0.6350242
 gm                                              0.4366077 0.002072624 NA 0.4325497 0.4406741
 mc                                              0.6206363 0.001992946 NA 0.6167224 0.6245345
 z                                               0.6088013 0.002011214 NA 0.6048524 0.6127361
 knn                                             0.6095009 0.002010185 NA 0.6055540 0.6134336
 wsld                                            0.6091528 0.002010698 NA 0.6052049 0.6130865
 COSNet                                          0.5359177 0.002083795 NA 0.5318313 0.5399994
 bagsvm                                          0.6026303 0.002020019 NA 0.5986645 0.6065826
 rf                                              0.5779073 0.002050350 NA 0.5738836 0.5819207
 svm                                             0.5410036 0.002080952 NA 0.5369224 0.5450794

cv_scheme = classic, disease = arthritis:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.6279083 0.001990853 NA 0.6239981 0.6318019
 randomraw                                       0.5573556 0.002072493 NA 0.5532899 0.5614137
 random                                          0.4903984 0.002090638 NA 0.4863015 0.4944965
 EGAD                                            0.5309019 0.002086544 NA 0.5268104 0.5349893
 association_score.datatypes.affected_pathway    0.4897492 0.002090532 NA 0.4856526 0.4938471
 association_score.datatypes.animal_model        0.4995042 0.002091553 NA 0.4954050 0.5036036
 association_score.datatypes.genetic_association 0.5127394 0.002090984 NA 0.5086404 0.5168367
 association_score.datatypes.literature          0.6929378 0.001858007 NA 0.6892842 0.6965674
 association_score.datatypes.rna_expression      0.5064072 0.002091537 NA 0.5023075 0.5105060
 association_score.datatypes.somatic_mutation    0.4895138 0.002090493 NA 0.4854173 0.4936117
 ppr                                             0.6227938 0.001998943 NA 0.6188680 0.6267036
 raw                                             0.6042404 0.002025430 NA 0.6002639 0.6082032
 gm                                              0.4087878 0.002034877 NA 0.4048056 0.4127820
 mc                                              0.5934418 0.002038789 NA 0.5894398 0.5974315
 z                                               0.5813308 0.002051975 NA 0.5773037 0.5853471
 knn                                             0.5820458 0.002051249 NA 0.5780200 0.5860606
 wsld                                            0.5816900 0.002051611 NA 0.5776636 0.5857056
 COSNet                                          0.5074698 0.002091480 NA 0.5033701 0.5115684
 bagsvm                                          0.5750289 0.002058087 NA 0.5709902 0.5790576
 rf                                              0.5498714 0.002077382 NA 0.5457965 0.5539395
 svm                                             0.5125838 0.002091004 NA 0.5084848 0.5166812

cv_scheme = block, disease = arthritis:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.6343236 0.001976897 NA 0.6304404 0.6381895
 randomraw                                       0.5641430 0.002065790 NA 0.5600899 0.5681875
 random                                          0.4972864 0.002091399 NA 0.4931876 0.5013855
 EGAD                                            0.5377585 0.002082757 NA 0.5336739 0.5418380
 association_score.datatypes.affected_pathway    0.4966369 0.002091366 NA 0.4925383 0.5007361
 association_score.datatypes.animal_model        0.5063931 0.002091288 NA 0.5022939 0.5104914
 association_score.datatypes.genetic_association 0.5196212 0.002089231 NA 0.5155252 0.5237146
 association_score.datatypes.literature          0.6987698 0.001838534 NA 0.6951541 0.7023610
 association_score.datatypes.rna_expression      0.5132936 0.002090495 NA 0.5091955 0.5173899
 association_score.datatypes.somatic_mutation    0.4964015 0.002091353 NA 0.4923029 0.5005006
 ppr                                             0.6292453 0.001985476 NA 0.6253455 0.6331283
 raw                                             0.6108109 0.002013794 NA 0.6068567 0.6147505
 gm                                              0.4154641 0.002044598 NA 0.4114624 0.4194769
 mc                                              0.6000729 0.002028253 NA 0.5960911 0.6040415
 z                                               0.5880223 0.002042702 NA 0.5840129 0.5920200
 knn                                             0.5887339 0.002041901 NA 0.5847261 0.5927300
 wsld                                            0.5883798 0.002042300 NA 0.5843712 0.5923767
 COSNet                                          0.5143555 0.002090319 NA 0.5102577 0.5184514
 bagsvm                                          0.5817486 0.002049480 NA 0.5777264 0.5857600
 rf                                              0.5566822 0.002071496 NA 0.5526184 0.5607384
 svm                                             0.5194658 0.002089268 NA 0.5153697 0.5235593

cv_scheme = representative, disease = arthritis:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.6453383 0.001951347 NA 0.6415045 0.6491535
 randomraw                                       0.5758581 0.002052460 NA 0.5718304 0.5798757
 random                                          0.5092352 0.002090902 NA 0.5051366 0.5133326
 EGAD                                            0.5496166 0.002074413 NA 0.5455476 0.5536789
 association_score.datatypes.affected_pathway    0.5085860 0.002090996 NA 0.5044872 0.5126836
 association_score.datatypes.animal_model        0.5183351 0.002089014 NA 0.5142396 0.5224282
 association_score.datatypes.genetic_association 0.5315393 0.002084384 NA 0.5274520 0.5356224
 association_score.datatypes.literature          0.7087346 0.001803916 NA 0.7051864 0.7122576
 association_score.datatypes.rna_expression      0.5252252 0.002086878 NA 0.5211334 0.5293136
 association_score.datatypes.somatic_mutation    0.5083506 0.002091029 NA 0.5042518 0.5124483
 ppr                                             0.6403261 0.001960742 NA 0.6364742 0.6441601
 raw                                             0.6221118 0.001992123 NA 0.6181995 0.6260083
 gm                                              0.4271173 0.002059824 NA 0.4230850 0.4311592
 mc                                              0.6114873 0.002008433 NA 0.6075437 0.6154164
 z                                               0.5995511 0.002025012 NA 0.5955757 0.6035135
 knn                                             0.6002564 0.002024083 NA 0.5962828 0.6042169
 wsld                                            0.5999055 0.002024546 NA 0.5959310 0.6038669
 COSNet                                          0.5262851 0.002086495 NA 0.5221940 0.5303727
 bagsvm                                          0.5933316 0.002032919 NA 0.5893411 0.5973098
 rf                                              0.5684444 0.002059561 NA 0.5644033 0.5724765
 svm                                             0.5313843 0.002084452 NA 0.5272968 0.5354675

cv_scheme = classic, disease = asthma:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.6570518 0.001929205 NA 0.6532607 0.6608229
 randomraw                                       0.5884027 0.002043612 NA 0.5843915 0.5924021
 random                                          0.5221151 0.002095953 NA 0.5180057 0.5262215
 EGAD                                            0.5623475 0.002070969 NA 0.5582843 0.5664022
 association_score.datatypes.affected_pathway    0.5214668 0.002096184 NA 0.5173570 0.5255737
 association_score.datatypes.animal_model        0.5311960 0.002092142 NA 0.5270935 0.5352943
 association_score.datatypes.genetic_association 0.5443575 0.002084727 NA 0.5402687 0.5484405
 association_score.datatypes.literature          0.7192651 0.001771793 NA 0.7157794 0.7227247
 association_score.datatypes.rna_expression      0.5380661 0.002088551 NA 0.5339701 0.5421569
 association_score.datatypes.somatic_mutation    0.5212318 0.002096266 NA 0.5171219 0.5253389
 ppr                                             0.6521159 0.001939491 NA 0.6483049 0.6559075
 raw                                             0.6341575 0.001974211 NA 0.6302796 0.6380182
 gm                                              0.4397813 0.002081860 NA 0.4357051 0.4438657
 mc                                              0.6236668 0.001992536 NA 0.6197536 0.6275640
 z                                               0.6118673 0.002011430 NA 0.6079177 0.6158022
 knn                                             0.6125649 0.002010363 NA 0.6086174 0.6164977
 wsld                                            0.6122178 0.002010895 NA 0.6082693 0.6161517
 COSNet                                          0.5391225 0.002087945 NA 0.5350277 0.5432121
 bagsvm                                          0.6057133 0.002020563 NA 0.6017462 0.6096665
 rf                                              0.5810488 0.002052225 NA 0.5770212 0.5850656
 svm                                             0.5442031 0.002084827 NA 0.5401140 0.5482862

cv_scheme = block, disease = asthma:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.6632341 0.001912687 NA 0.6594751 0.6669726
 randomraw                                       0.5950598 0.002033602 NA 0.5910679 0.5990393
 random                                          0.5289861 0.002093136 NA 0.5248818 0.5330866
 EGAD                                            0.5691174 0.002063714 NA 0.5650681 0.5731575
 association_score.datatypes.affected_pathway    0.5283388 0.002093440 NA 0.5242339 0.5324399
 association_score.datatypes.animal_model        0.5380520 0.002088309 NA 0.5339565 0.5421424
 association_score.datatypes.genetic_association 0.5511837 0.002079435 NA 0.5471047 0.5552558
 association_score.datatypes.literature          0.7247957 0.001750754 NA 0.7213510 0.7282138
 association_score.datatypes.rna_expression      0.5449077 0.002083954 NA 0.5408203 0.5489891
 association_score.datatypes.somatic_mutation    0.5281041 0.002093548 NA 0.5239990 0.5322054
 ppr                                             0.6583409 0.001923395 NA 0.6545612 0.6621007
 raw                                             0.6405268 0.001959717 NA 0.6366769 0.6443587
 gm                                              0.4465814 0.002088310 NA 0.4424921 0.4506780
 mc                                              0.6301122 0.001979023 NA 0.6262250 0.6339825
 z                                               0.6183911 0.001999056 NA 0.6144654 0.6223014
 knn                                             0.6190842 0.001997921 NA 0.6151607 0.6229923
 wsld                                            0.6187394 0.001998486 NA 0.6148148 0.6226485
 COSNet                                          0.5459617 0.002083231 NA 0.5418756 0.5500416
 bagsvm                                          0.6122750 0.002008797 NA 0.6083305 0.6162047
 rf                                              0.5877416 0.002042981 NA 0.5837317 0.5917398
 svm                                             0.5510297 0.002079552 NA 0.5469505 0.5551020

cv_scheme = representative, disease = asthma:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.6738257 0.001882909 NA 0.6701246 0.6775053
 randomraw                                       0.6065236 0.002014671 NA 0.6025680 0.6104652
 random                                          0.5408771 0.002086450 NA 0.5367851 0.5449637
 EGAD                                            0.5807982 0.002049445 NA 0.5767761 0.5848096
 association_score.datatypes.affected_pathway    0.5402320 0.002086879 NA 0.5361391 0.5443194
 association_score.datatypes.animal_model        0.5499089 0.002079880 NA 0.5458291 0.5539819
 association_score.datatypes.genetic_association 0.5629773 0.002068509 NA 0.5589190 0.5670272
 association_score.datatypes.literature          0.7342270 0.001713661 NA 0.7308548 0.7375721
 association_score.datatypes.rna_expression      0.5567336 0.002074217 NA 0.5526645 0.5607951
 association_score.datatypes.somatic_mutation    0.5399980 0.002087033 NA 0.5359049 0.5440858
 ppr                                             0.6690097 0.001894311 NA 0.6652864 0.6727119
 raw                                             0.6514572 0.001933282 NA 0.6476586 0.6552368
 gm                                              0.4584229 0.002097733 NA 0.4543144 0.4625371
 mc                                              0.6411819 0.001954219 NA 0.6373428 0.6450031
 z                                               0.6296054 0.001976153 NA 0.6257240 0.6334702
 knn                                             0.6302904 0.001974904 NA 0.6264113 0.6341527
 wsld                                            0.6299496 0.001975526 NA 0.6260694 0.6338131
 COSNet                                          0.5577824 0.002073293 NA 0.5537150 0.5618420
 bagsvm                                          0.6235596 0.001986912 NA 0.6196574 0.6274458
 rf                                              0.5992729 0.002025340 NA 0.5952969 0.6032359
 svm                                             0.5628241 0.002068655 NA 0.5587655 0.5668743

cv_scheme = classic, disease = bipolar disorder:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.5987626 0.002041402 NA 0.5947550 0.6027570
 randomraw                                       0.5268478 0.002088873 NA 0.5227520 0.5309400
 random                                          0.4597489 0.002073441 NA 0.4556878 0.4638154
 EGAD                                            0.5002058 0.002089631 NA 0.4961103 0.5043013
 association_score.datatypes.affected_pathway    0.4591038 0.002073014 NA 0.4550435 0.4631694
 association_score.datatypes.animal_model        0.4688093 0.002078883 NA 0.4647369 0.4728858
 association_score.datatypes.genetic_association 0.4820144 0.002084938 NA 0.4779293 0.4861019
 association_score.datatypes.literature          0.6661778 0.001936050 NA 0.6623725 0.6699615
 association_score.datatypes.rna_expression      0.4756912 0.002082316 NA 0.4716117 0.4797740
 association_score.datatypes.somatic_mutation    0.4588699 0.002072857 NA 0.4548100 0.4629353
 ppr                                             0.5935068 0.002047127 NA 0.5894884 0.5975128
 raw                                             0.5744971 0.002064855 NA 0.5704451 0.5785390
 gm                                              0.3794412 0.001979274 NA 0.3755696 0.3833281
 mc                                              0.5634732 0.002073003 NA 0.5594060 0.5675319
 z                                               0.5511447 0.002080265 NA 0.5470641 0.5552184
 knn                                             0.5518715 0.002079891 NA 0.5477916 0.5559444
 wsld                                            0.5515098 0.002080078 NA 0.5474296 0.5555832
 COSNet                                          0.4767516 0.002082792 NA 0.4726710 0.4808352
 bagsvm                                          0.5447442 0.002083267 NA 0.5406582 0.5488243
 rf                                              0.5192926 0.002090010 NA 0.5151951 0.5233876
 svm                                             0.4818589 0.002084879 NA 0.4777739 0.4859463

cv_scheme = block, disease = bipolar disorder:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.6053646 0.002030266 NA 0.6013784 0.6093368
 randomraw                                       0.5337116 0.002085538 NA 0.5296218 0.5377968
 random                                          0.4666006 0.002077625 NA 0.4625309 0.4706748
 EGAD                                            0.5070945 0.002089289 NA 0.5029992 0.5111888
 association_score.datatypes.affected_pathway    0.4659541 0.002077269 NA 0.4618851 0.4700277
 association_score.datatypes.animal_model        0.4756771 0.002082062 NA 0.4715980 0.4797594
 association_score.datatypes.genetic_association 0.4888976 0.002086640 NA 0.4848087 0.4929880
 association_score.datatypes.literature          0.6722776 0.001918507 NA 0.6685064 0.6760267
 association_score.datatypes.rna_expression      0.4825683 0.002084727 NA 0.4784835 0.4866553
 association_score.datatypes.somatic_mutation    0.4657198 0.002077139 NA 0.4616510 0.4697931
 ppr                                             0.6001375 0.002036536 NA 0.5961394 0.6041223
 raw                                             0.5812191 0.002056276 NA 0.5771835 0.5852438
 gm                                              0.3859510 0.001991882 NA 0.3820544 0.3898623
 mc                                              0.5702391 0.002065616 NA 0.5661859 0.5742828
 z                                               0.5579517 0.002074229 NA 0.5538825 0.5620132
 knn                                             0.5586763 0.002073775 NA 0.5546080 0.5627368
 wsld                                            0.5583158 0.002074001 NA 0.5542470 0.5623768
 COSNet                                          0.4836298 0.002085083 NA 0.4795443 0.4877175
 bagsvm                                          0.5515694 0.002077937 NA 0.5474933 0.5556385
 rf                                              0.5261674 0.002087521 NA 0.5220743 0.5302571
 svm                                             0.4887420 0.002086599 NA 0.4846532 0.4928323

cv_scheme = representative, disease = bipolar disorder:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.6167245 0.002009425 NA 0.6127785 0.6206551
 randomraw                                       0.5455858 0.002077967 NA 0.5415101 0.5496554
 random                                          0.4785140 0.002083100 NA 0.4744327 0.4825981
 EGAD                                            0.5190357 0.002086883 NA 0.5149443 0.5231245
 association_score.datatypes.affected_pathway    0.4778658 0.002082869 NA 0.4737850 0.4819495
 association_score.datatypes.animal_model        0.4876103 0.002085777 NA 0.4835232 0.4916991
 association_score.datatypes.genetic_association 0.5008457 0.002087783 NA 0.4967538 0.5049375
 association_score.datatypes.literature          0.6827209 0.001887004 NA 0.6790109 0.6864078
 association_score.datatypes.rna_expression      0.4945113 0.002087103 NA 0.4904211 0.4986023
 association_score.datatypes.somatic_mutation    0.4776308 0.002082784 NA 0.4735502 0.4817144
 ppr                                             0.6115513 0.002016613 NA 0.6075916 0.6154964
 raw                                             0.5928065 0.002039754 NA 0.5888026 0.5967981
 gm                                              0.3973391 0.002012278 NA 0.3934019 0.4012897
 mc                                              0.5819118 0.002051117 NA 0.5778863 0.5859264
 z                                               0.5697063 0.002062031 NA 0.5656603 0.5737431
 knn                                             0.5704265 0.002061440 NA 0.5663815 0.5744621
 wsld                                            0.5700682 0.002061735 NA 0.5660226 0.5741043
 COSNet                                          0.4955740 0.002087252 NA 0.4914834 0.4996651
 bagsvm                                          0.5633609 0.002066948 NA 0.5593056 0.5674077
 rf                                              0.5380675 0.002081409 NA 0.5339855 0.5421443
 svm                                             0.5006900 0.002087772 NA 0.4965981 0.5047819

cv_scheme = classic, disease = cardiac arrhythmia:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.6029095 0.002034885 NA 0.5989144 0.6068909
 randomraw                                       0.5311560 0.002087280 NA 0.5270630 0.5352448
 random                                          0.4640466 0.002076567 NA 0.4599790 0.4681189
 EGAD                                            0.5045284 0.002089919 NA 0.5004320 0.5086242
 association_score.datatypes.affected_pathway    0.4634005 0.002076184 NA 0.4593338 0.4674721
 association_score.datatypes.animal_model        0.4731174 0.002081379 NA 0.4690399 0.4771985
 association_score.datatypes.genetic_association 0.4863328 0.002086509 NA 0.4822443 0.4904231
 association_score.datatypes.literature          0.6700119 0.001925459 NA 0.6662272 0.6737747
 association_score.datatypes.rna_expression      0.4800054 0.002084331 NA 0.4759217 0.4840919
 association_score.datatypes.somatic_mutation    0.4631664 0.002076044 NA 0.4590999 0.4672377
 ppr                                             0.5976715 0.002040955 NA 0.5936649 0.6016652
 raw                                             0.5787183 0.002059956 NA 0.5746757 0.5827504
 gm                                              0.3835210 0.001987652 NA 0.3796328 0.3874241
 mc                                              0.5677215 0.002068856 NA 0.5636622 0.5717718
 z                                               0.5554183 0.002076971 NA 0.5513439 0.5594853
 knn                                             0.5561437 0.002076546 NA 0.5520701 0.5602098
 wsld                                            0.5557828 0.002076758 NA 0.5517088 0.5598493
 COSNet                                          0.4810666 0.002084732 NA 0.4769819 0.4851538
 bagsvm                                          0.5490289 0.002080418 NA 0.5449482 0.5531031
 rf                                              0.5236074 0.002088950 NA 0.5195116 0.5277000
 svm                                             0.4861772 0.002086461 NA 0.4820889 0.4902674

cv_scheme = block, disease = cardiac arrhythmia:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.6094877 0.002023335 NA 0.6055149 0.6134461
 randomraw                                       0.5380121 0.002083464 NA 0.5339261 0.5420930
 random                                          0.4709065 0.002080275 NA 0.4668312 0.4749856
 EGAD                                            0.5114157 0.002089091 NA 0.5073205 0.5155094
 association_score.datatypes.affected_pathway    0.4702593 0.002079964 NA 0.4661847 0.4743378
 association_score.datatypes.animal_model        0.4799913 0.002084077 NA 0.4759080 0.4840773
 association_score.datatypes.genetic_association 0.4932189 0.002087726 NA 0.4891276 0.4973112
 association_score.datatypes.literature          0.6760758 0.001907621 NA 0.6723257 0.6798034
 association_score.datatypes.rna_expression      0.4868869 0.002086259 NA 0.4827989 0.4909767
 association_score.datatypes.somatic_mutation    0.4700247 0.002079850 NA 0.4659503 0.4741030
 ppr                                             0.6042796 0.002029943 NA 0.6002942 0.6082512
 raw                                             0.5854217 0.002050932 NA 0.5813964 0.5894357
 gm                                              0.3900568 0.001999873 NA 0.3861443 0.3939835
 mc                                              0.5744713 0.002061013 NA 0.5704269 0.5785057
 z                                               0.5622120 0.002070468 NA 0.5581499 0.5662658
 knn                                             0.5629351 0.002069964 NA 0.5588739 0.5669879
 wsld                                            0.5625753 0.002070215 NA 0.5585137 0.5666286
 COSNet                                          0.4879490 0.002086541 NA 0.4838604 0.4920393
 bagsvm                                          0.5558422 0.002074617 NA 0.5517724 0.5599046
 rf                                              0.5304763 0.002085978 NA 0.5263859 0.5345626
 svm                                             0.4930633 0.002087696 NA 0.4889721 0.4971555

cv_scheme = representative, disease = cardiac arrhythmia:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.6208033 0.002001797 NA 0.6168720 0.6247188
 randomraw                                       0.5498691 0.002075069 NA 0.5457988 0.5539328
 random                                          0.4828302 0.002084917 NA 0.4787451 0.4869177
 EGAD                                            0.5233506 0.002085844 NA 0.5192610 0.5274371
 association_score.datatypes.affected_pathway    0.4821816 0.002084731 NA 0.4780969 0.4862687
