cv_scheme = classic, disease = allergy:
 ppr                                              1.2711298 0.02741057 NA  1.2185256  1.3260050
 raw                                              0.9402771 0.02113803 NA  0.8997468  0.9826332
 gm                                               0.9636865 0.02158335 NA  0.9222990  1.0069313
 mc                                               0.7931101 0.01833033 NA  0.7579849  0.8298630
 z                                                0.7998988 0.01846020 NA  0.7645236  0.8369109
 knn                                              0.8481222 0.01938166 NA  0.8109730  0.8869731
 wsld                                             0.8373538 0.01917606 NA  0.8006005  0.8757945
 COSNet                                           0.9257633 0.02086176 NA  0.8857648  0.9675680
 bagsvm                                           0.8716876 0.01983132 NA  0.8336728  0.9114359
 rf                                               0.6993945 0.01653303 NA  0.6677296  0.7325611
 svm                                              0.6162912 0.01493062 NA  0.5877116  0.6462606

cv_scheme = classic, disease = Alzheimers disease:
 method                                                rate         SE df  asymp.LCL  asymp.UCL
 pr                                               2.8750573 0.05139198 NA  2.7760749  2.9775690
 randomraw                                        1.4712607 0.03117849 NA  1.4114037  1.5336562
 random                                           1.1757136 0.02670173 NA  1.1245268  1.2292303
 EGAD                                             1.7386107 0.03513036 NA  1.6711021  1.8088466
 association_score.datatypes.affected_pathway     2.1991629 0.04179886 NA  2.1187459  2.2826323
 association_score.datatypes.animal_model         2.5607121 0.04695186 NA  2.4703220  2.6544096
 association_score.datatypes.genetic_association  2.5051534 0.04616358 NA  2.4162889  2.5972862
 association_score.datatypes.literature           7.7109600 0.11804488 NA  7.4830328  7.9458297
 association_score.datatypes.rna_expression       1.9710799 0.03851421 NA  1.8970207  2.0480305
 association_score.datatypes.somatic_mutation     2.1964477 0.04175993 NA  2.1161059  2.2798397
 ppr                                              3.4024470 0.05878176 NA  3.2891656  3.5196299
 raw                                              2.5168500 0.04632964 NA  2.4276641  2.6093123
 gm                                               2.5795102 0.04721824 NA  2.4886046  2.6737364
 mc                                               2.1229264 0.04070433 NA  2.0446278  2.2042234
 z                                                2.1410979 0.04096551 NA  2.0622937  2.2229132
 knn                                              2.2701778 0.04281568 NA  2.1877927  2.3556653
 wsld                                             2.2413541 0.04240328 NA  2.1597672  2.3260231
 COSNet                                           2.4780007 0.04577790 NA  2.3898826  2.5693679
 bagsvm                                           2.3332557 0.04371680 NA  2.2491265  2.4205317
 rf                                               1.8720769 0.03707813 NA  1.8007975  1.9461776
 svm                                              1.6496333 0.03382329 NA  1.5846552  1.7172758

cv_scheme = block, disease = Alzheimers disease:
 method                                                rate         SE df  asymp.LCL  asymp.UCL
 pr                                               2.8139399 0.05033392 NA  2.7169965  2.9143423
 randomraw                                        1.4399849 0.03053056 NA  1.3813724  1.5010844
 random                                           1.1507205 0.02614519 NA  1.1006011  1.2031222
 EGAD                                             1.7016517 0.03440198 NA  1.6355435  1.7704320
 association_score.datatypes.affected_pathway     2.1524136 0.04093507 NA  2.0736592  2.2341589
 association_score.datatypes.animal_model         2.5062770 0.04598366 NA  2.4177519  2.5980434
 association_score.datatypes.genetic_association  2.4518994 0.04521134 NA  2.3648689  2.5421327
 association_score.datatypes.literature           7.5470420 0.11564328 NA  7.3237550  7.7771365
 association_score.datatypes.rna_expression       1.9291791 0.03771707 NA  1.8566534  2.0045378
 association_score.datatypes.somatic_mutation     2.1497560 0.04089693 NA  2.0710755  2.2314257
 ppr                                              3.3301185 0.05757433 NA  3.2191653  3.4448958
 raw                                              2.4633473 0.04537403 NA  2.3760020  2.5539036
 gm                                               2.5246754 0.04624464 NA  2.4356453  2.6169599
 mc                                               2.0777977 0.03986274 NA  2.0011188  2.1574147
 z                                                2.0955828 0.04011862 NA  2.0184087  2.1757077
 knn                                              2.2219188 0.04193127 NA  2.1412364  2.3056414
 wsld                                             2.1937079 0.04152723 NA  2.1138074  2.2766285
 COSNet                                           2.4253238 0.04483347 NA  2.3390247  2.5148071
 bagsvm                                           2.2836558 0.04281412 NA  2.2012647  2.3691308
 rf                                               1.8322807 0.03631016 NA  1.7624784  1.9048474
 svm                                              1.6145657 0.03312150 NA  1.5509365  1.6808054

cv_scheme = representative, disease = Alzheimers disease:
 method                                                rate         SE df  asymp.LCL  asymp.UCL
 pr                                               2.0247729 0.03666892 NA  1.9541636  2.0979334
 randomraw                                        1.0361424 0.02216340 NA  0.9936009  1.0805053
 random                                           0.8280019 0.01895837 NA  0.7916656  0.8660060
 EGAD                                             1.2244249 0.02499566 NA  1.1764015  1.2744088
 association_score.datatypes.affected_pathway     1.5487710 0.02977963 NA  1.4914902  1.6082518
 association_score.datatypes.animal_model         1.8033938 0.03347941 NA  1.7389548  1.8702206
 association_score.datatypes.genetic_association  1.7642663 0.03291330 NA  1.7009225  1.8299690
 association_score.datatypes.literature           5.4304805 0.08462043 NA  5.2671346  5.5988922
 association_score.datatypes.rna_expression       1.3881425 0.02742259 NA  1.3354224  1.4429439
 association_score.datatypes.somatic_mutation     1.5468588 0.02975169 NA  1.4896320  1.6062841
 ppr                                              2.3961896 0.04197975 NA  2.3153074  2.4798973
 raw                                              1.7725037 0.03303254 NA  1.7089292  1.8384432
 gm                                               1.8166324 0.03367072 NA  1.7518233  1.8838391
 mc                                               1.4950811 0.02899408 NA  1.4393202  1.5530023
 z                                                1.5078784 0.02918152 NA  1.4517548  1.5661717
 knn                                              1.5987836 0.03050951 NA  1.5400905  1.6597135
 wsld                                             1.5784844 0.03021347 NA  1.5203641  1.6388265
 COSNet                                           1.7451439 0.03263633 NA  1.6823359  1.8102966
 bagsvm                                           1.6432065 0.03115642 NA  1.5832618  1.7054208
 rf                                               1.3184191 0.02639244 NA  1.2676925  1.3711755
 svm                                              1.1617622 0.02405862 NA  1.1155523  1.2098862

cv_scheme = classic, disease = arthritis:
 method                                                rate         SE df  asymp.LCL  asymp.UCL
 pr                                               4.0722195 0.06654248 NA  3.9438650  4.2047513
 randomraw                                        2.0838877 0.04149934 NA  2.0041174  2.1668331
 random                                           1.6652759 0.03584363 NA  1.5964849  1.7370311
 EGAD                                             2.4625612 0.04644898 NA  2.3731851  2.5553032
 association_score.datatypes.affected_pathway     3.1148855 0.05473256 NA  3.0094378  3.2240279
 association_score.datatypes.animal_model         3.6269823 0.06108905 NA  3.5092046  3.7487128
 association_score.datatypes.genetic_association  3.5482892 0.06011874 NA  3.4323936  3.6680980
 association_score.datatypes.literature          10.9217725 0.14728279 NA 10.6368850 11.2142901
 association_score.datatypes.rna_expression       2.7918296 0.05066175 NA  2.6942795  2.8929118
 association_score.datatypes.somatic_mutation     3.1110396 0.05468441 NA  3.0056853  3.2200867
 ppr                                              4.8192121 0.07558122 NA  4.6733293  4.9696489
 raw                                              3.5648561 0.06032319 NA  3.4485640  3.6850699
 gm                                               3.6536077 0.06141675 NA  3.5351945  3.7759873
 mc                                               3.0069044 0.05337789 NA  2.9040847  3.1133644
 z                                                3.0326423 0.05370130 NA  2.9291953  3.1397427
 knn                                              3.2154706 0.05598954 NA  3.1075846  3.3271022
 wsld                                             3.1746449 0.05547990 NA  3.0677475  3.2852672
 COSNet                                           3.5098301 0.05964374 NA  3.3948559  3.6286983
 bagsvm                                           3.3048139 0.05710233 NA  3.1947693  3.4186491
 rf                                               2.6516021 0.04887644 NA  2.5575158  2.7491496
 svm                                              2.3365339 0.04481576 NA  2.2503272  2.4260431

cv_scheme = block, disease = arthritis:
 method                                                rate         SE df  asymp.LCL  asymp.UCL
 pr                                               3.9856530 0.06518125 NA  3.8599259  4.1154755
 randomraw                                        2.0395888 0.04063955 NA  1.9614720  2.1208166
 random                                           1.6298758 0.03509823 NA  1.5625161  1.7001395
 EGAD                                             2.4102126 0.04548951 NA  2.3226837  2.5010399
 association_score.datatypes.affected_pathway     3.0486699 0.05360700 NA  2.9453920  3.1555692
 association_score.datatypes.animal_model         3.5498806 0.05983651 NA  3.4345193  3.6691168
 association_score.datatypes.genetic_association  3.4728603 0.05888556 NA  3.3593435  3.5902131
 association_score.datatypes.literature          10.6895997 0.14432514 NA 10.4104375 10.9762477
 association_score.datatypes.rna_expression       2.7324815 0.04961772 NA  2.6369428  2.8314817
 association_score.datatypes.somatic_mutation     3.0449057 0.05355981 NA  2.9417194  3.1517116
 ppr                                              4.7167663 0.07404028 NA  4.5738596  4.8641380
 raw                                              3.4890751 0.05908593 NA  3.3751696  3.6068248
 gm                                               3.5759401 0.06015768 NA  3.4599558  3.6958123
 mc                                               2.9429842 0.05227944 NA  2.8422816  3.0472547
 z                                                2.9681750 0.05259638 NA  2.8668576  3.0730731
 knn                                              3.1471168 0.05483884 NA  3.0414493  3.2564554
 wsld                                             3.1071589 0.05433939 NA  3.0024603  3.2155085
 COSNet                                           3.4352189 0.05842004 NA  3.3226049  3.5516497
 bagsvm                                           3.2345609 0.05592938 NA  3.1267780  3.3460591
 rf                                               2.5952349 0.04786822 NA  2.5030905  2.6907713
 svm                                              2.2868644 0.04388914 NA  2.2024410  2.3745238

cv_scheme = representative, disease = arthritis:
 method                                                rate         SE df  asymp.LCL  asymp.UCL
 pr                                               2.8678801 0.04759924 NA  2.7760884  2.9627069
 randomraw                                        1.4675879 0.02953610 NA  1.4108251  1.5266345
 random                                           1.1727786 0.02547242 NA  1.1239013  1.2237815
 EGAD                                             1.7342705 0.03309844 NA  1.6705971  1.8003708
 association_score.datatypes.affected_pathway     2.1936730 0.03907003 NA  2.1184183  2.2716011
 association_score.datatypes.animal_model         2.5543196 0.04365885 NA  2.4701673  2.6413388
 association_score.datatypes.genetic_association  2.4988996 0.04295807 NA  2.4161060  2.5845304
 association_score.datatypes.literature           7.6917106 0.10610917 NA  7.4865269  7.9025178
 association_score.datatypes.rna_expression       1.9661594 0.03613406 NA  1.8965983  2.0382718
 association_score.datatypes.somatic_mutation     2.1909645 0.03903529 NA  2.1157772  2.2688238
 ppr                                              3.3939532 0.05413582 NA  3.2894904  3.5017335
 raw                                              2.5105670 0.04310572 NA  2.4274871  2.5964903
 gm                                               2.5730708 0.04389555 NA  2.4884595  2.6605589
 mc                                               2.1176268 0.03809274 NA  2.0442672  2.1936190
 z                                                2.1357529 0.03832603 NA  2.0619409  2.2122072
 knn                                              2.2645106 0.03997706 NA  2.1874970  2.3442355
 wsld                                             2.2357589 0.03960929 NA  2.1594585  2.3147552
 COSNet                                           2.4718147 0.04261505 NA  2.3896861  2.5567658
 bagsvm                                           2.3274310 0.04078022 NA  2.2488601  2.4087471
 rf                                               1.8674035 0.03484724 NA  1.8003381  1.9369672
 svm                                              1.6455152 0.03192244 NA  1.5841229  1.7092867

cv_scheme = classic, disease = asthma:
 method                                                rate         SE df  asymp.LCL  asymp.UCL
 pr                                               2.3871821 0.04504256 NA  2.3005128  2.4771166
 randomraw                                        1.2215990 0.02691924 NA  1.1699614  1.2755157
 random                                           0.9762040 0.02294171 NA  0.9322589  1.0222206
 EGAD                                             1.4435818 0.03044496 NA  1.3851272  1.5045033
 association_score.datatypes.affected_pathway     1.8259818 0.03641705 NA  1.7559828  1.8987713
 association_score.datatypes.animal_model         2.1261789 0.04104628 NA  2.0472326  2.2081695
 association_score.datatypes.genetic_association  2.0800481 0.04033746 NA  2.0024717  2.1606298
 association_score.datatypes.literature           6.4024692 0.10537021 NA  6.1992427  6.6123579
 association_score.datatypes.rna_expression       1.6366028 0.03347237 NA  1.5722957  1.7035401
 association_score.datatypes.somatic_mutation     1.8237273 0.03638212 NA  1.7537958  1.8964474
 ppr                                              2.8250778 0.05170525 NA  2.7255335  2.9282578
 raw                                              2.0897598 0.04048676 NA  2.0118949  2.1706383
 gm                                               2.1417870 0.04128586 NA  2.0623778  2.2242539
 mc                                               1.7626821 0.03543522 NA  1.6945808  1.8335202
 z                                                1.7777700 0.03566945 NA  1.7092159  1.8490736
 knn                                              1.8849460 0.03732966 NA  1.8131830  1.9595493
 wsld                                             1.8610135 0.03695946 NA  1.7899660  1.9348810
 COSNet                                           2.0575030 0.03999074 NA  1.9805967  2.1373955
 bagsvm                                           1.9373201 0.03813880 NA  1.8639932  2.0135316
 rf                                               1.5543998 0.03218672 NA  1.4925780  1.6187822
 svm                                              1.3697032 0.02927754 NA  1.3135056  1.4283051

cv_scheme = block, disease = asthma:
 method                                                rate         SE df  asymp.LCL  asymp.UCL
 pr                                               2.3364358 0.04411213 NA  2.2515578  2.4245136
 randomraw                                        1.1956305 0.02635886 NA  1.1450684  1.2484253
 random                                           0.9554520 0.02246291 NA  0.9124245  1.0005087
 EGAD                                             1.4128944 0.02981242 NA  1.3556549  1.4725508
 association_score.datatypes.affected_pathway     1.7871655 0.03566249 NA  1.7186175  1.8584476
 association_score.datatypes.animal_model         2.0809810 0.04019729 NA  2.0036685  2.1612766
 association_score.datatypes.genetic_association  2.0358308 0.03950293 NA  1.9598603  2.1147463
 association_score.datatypes.literature           6.2663668 0.10321351 NA  6.0673025  6.4719623
 association_score.datatypes.rna_expression       1.6018122 0.03277795 NA  1.5388399  1.6673615
 association_score.datatypes.somatic_mutation     1.7849589 0.03562828 NA  1.7164771  1.8561730
 ppr                                              2.7650229 0.05063914 NA  2.6675322  2.8660766
 raw                                              2.0453361 0.03964918 NA  1.9690829  2.1245423
 gm                                               2.0962574 0.04043199 NA  2.0184913  2.1770195
 mc                                               1.7252113 0.03470071 NA  1.6585224  1.7945819
 z                                                1.7399785 0.03493016 NA  1.6728460  1.8098050
 knn                                              1.8448762 0.03655648 NA  1.7746003  1.9179351
 wsld                                             1.8214525 0.03619384 NA  1.7518775  1.8937906
 COSNet                                           2.0137650 0.03916328 NA  1.9384508  2.0920053
 bagsvm                                           1.8961369 0.03734911 NA  1.8243291  1.9707713
 rf                                               1.5213567 0.03151856 NA  1.4608188  1.5844033
 svm                                              1.3405863 0.02866888 NA  1.2855576  1.3979705

cv_scheme = representative, disease = asthma:
 method                                                rate         SE df  asymp.LCL  asymp.UCL
 pr                                               1.6811844 0.03209600 NA  1.6194398  1.7452832
 randomraw                                        0.8603170 0.01912238 NA  0.8236424  0.8986245
 random                                           0.6874963 0.01628005 NA  0.6563172  0.7201567
 EGAD                                             1.0166494 0.02164390 NA  0.9751010  1.0599682
 association_score.datatypes.affected_pathway     1.2859565 0.02591811 NA  1.2361482  1.3377717
 association_score.datatypes.animal_model         1.4973717 0.02923319 NA  1.4411580  1.5557780
 association_score.datatypes.genetic_association  1.4648838 0.02872551 NA  1.4096511  1.5222807
 association_score.datatypes.literature           4.5089696 0.07535712 NA  4.3636652  4.6591125
 association_score.datatypes.rna_expression       1.1525854 0.02381019 NA  1.1068504  1.2002101
 association_score.datatypes.somatic_mutation     1.2843687 0.02589310 NA  1.2346087  1.3361342
 ppr                                              1.9895746 0.03687049 NA  1.9186064  2.0631678
 raw                                              1.4717234 0.02883243 NA  1.4162840  1.5293329
 gm                                               1.5083638 0.02940479 NA  1.4518186  1.5671113
 mc                                               1.2413773 0.02521520 NA  1.1929272  1.2917951
 z                                                1.2520030 0.02538288 NA  1.2032289  1.3027542
 knn                                              1.3274823 0.02657153 NA  1.2764114  1.3805966
 wsld                                             1.3106277 0.02630647 NA  1.2600690  1.3632150
 COSNet                                           1.4490063 0.02847718 NA  1.3942534  1.5059095
 bagsvm                                           1.3643670 0.02715092 NA  1.3121765  1.4186332
 rf                                               1.0946935 0.02289011 NA  1.0507366  1.1404893
 svm                                              0.9646200 0.02080881 NA  0.9246857  1.0062790

cv_scheme = classic, disease = bipolar disorder:
 method                                                rate         SE df  asymp.LCL  asymp.UCL
 pr                                               2.4915698 0.04641338 NA  2.4022419  2.5842194
 randomraw                                        1.2750176 0.02783443 NA  1.2216138  1.3307561
 random                                           1.0188919 0.02374876 NA  0.9733924  1.0665181
 EGAD                                             1.5067074 0.03145271 NA  1.4463053  1.5696320
 association_score.datatypes.affected_pathway     1.9058292 0.03757645 NA  1.8335855  1.9809192
 association_score.datatypes.animal_model         2.2191533 0.04232003 NA  2.1377386  2.3036687
 association_score.datatypes.genetic_association  2.1710053 0.04159386 NA  2.0909945  2.2540777
 association_score.datatypes.literature           6.6824391 0.10813283 NA  6.4738282  6.8977721
 association_score.datatypes.rna_expression       1.7081688 0.03455768 NA  1.6417623  1.7772614
 association_score.datatypes.somatic_mutation     1.9034761 0.03754065 NA  1.8313017  1.9784950
 ppr                                              2.9486140 0.05323535 NA  2.8460991  3.0548214
 raw                                              2.1811417 0.04174681 NA  2.1008352  2.2645181
 gm                                               2.2354440 0.04256547 NA  2.1535548  2.3204471
 mc                                               1.8397614 0.03657005 NA  1.7694637  1.9128519
 z                                                1.8555090 0.03681016 NA  1.7847471  1.9290766
 knn                                              1.9673717 0.03851180 NA  1.8933197  2.0443202
 wsld                                             1.9423927 0.03813239 NA  1.8690742  2.0185873
 COSNet                                           2.1474743 0.04123863 NA  2.0681503  2.2298409
 bagsvm                                           2.0220360 0.03934101 NA  1.9463807  2.1006320
 rf                                               1.6223712 0.03323928 NA  1.5585141  1.6888447
 svm                                              1.4295981 0.03025494 NA  1.3715125  1.4901437

cv_scheme = block, disease = bipolar disorder:
 method                                                rate         SE df  asymp.LCL  asymp.UCL
 pr                                               2.4386045 0.04545535 NA  2.3511214  2.5293428
 randomraw                                        1.2479136 0.02725524 NA  1.1956215  1.3024927
 random                                           0.9972325 0.02325326 NA  0.9526827  1.0438655
 EGAD                                             1.4746781 0.03079954 NA  1.4155310  1.5362967
 association_score.datatypes.affected_pathway     1.8653154 0.03679834 NA  1.7945685  1.9388513
 association_score.datatypes.animal_model         2.1719790 0.04144531 NA  2.0922480  2.2547485
 association_score.datatypes.genetic_association  2.1248545 0.04073391 NA  2.0464988  2.2062103
 association_score.datatypes.literature           6.5403851 0.10592253 NA  6.3360411  6.7513195
 association_score.datatypes.rna_expression       1.6718569 0.03384113 NA  1.6068280  1.7395176
 association_score.datatypes.somatic_mutation     1.8630123 0.03676327 NA  1.7923333  1.9364786
 ppr                                              2.8859330 0.05213863 NA  2.7855312  2.9899536
 raw                                              2.1347755 0.04088375 NA  2.0561300  2.2164290
 gm                                               2.1879234 0.04168574 NA  2.1077275  2.2711706
 mc                                               1.8006521 0.03581246 NA  1.7318114  1.8722292
 z                                                1.8160650 0.03604767 NA  1.7467695  1.8881095
 knn                                              1.9255498 0.03771463 NA  1.8530313  2.0009062
 wsld                                             1.9011017 0.03734296 NA  1.8293018  1.9757197
 COSNet                                           2.1018237 0.04038591 NA  2.0241408  2.1824881
 bagsvm                                           1.9790520 0.03852695 NA  1.9049630  2.0560225
 rf                                               1.5878832 0.03254963 NA  1.5253517  1.6529782
 svm                                              1.3992080 0.02962624 NA  1.3423300  1.4584961

cv_scheme = representative, disease = bipolar disorder:
 method                                                rate         SE df  asymp.LCL  asymp.UCL
 pr                                               1.7547000 0.03308277 NA  1.6910423  1.8207539
 randomraw                                        0.8979373 0.01977570 NA  0.8600022  0.9375456
 random                                           0.7175595 0.01685485 NA  0.6852735  0.7513666
 EGAD                                             1.0611059 0.02236464 NA  1.0181650  1.1058577
 association_score.datatypes.affected_pathway     1.3421893 0.02674971 NA  1.2907716  1.3956552
 association_score.datatypes.animal_model         1.5628494 0.03014865 NA  1.5048622  1.6230709
 association_score.datatypes.genetic_association  1.5289409 0.02962822 NA  1.4719596  1.5881280
 association_score.datatypes.literature           4.7061397 0.07737313 NA  4.5569085  4.8602581
 association_score.datatypes.rna_expression       1.2029861 0.02458758 NA  1.1557478  1.2521551
 association_score.datatypes.somatic_mutation     1.3405321 0.02672406 NA  1.2891640  1.3939471
 ppr                                              2.0765755 0.03797451 NA  2.0034649  2.1523541
 raw                                              1.5360795 0.02973783 NA  1.4788864  1.5954845
 gm                                               1.5743222 0.03032455 NA  1.5159951  1.6348934
 mc                                               1.2956608 0.02602881 NA  1.2456365  1.3476940
 z                                                1.3067511 0.02620079 NA  1.2563945  1.3591261
 knn                                              1.3855310 0.02741979 NA  1.3328181  1.4403287
 wsld                                             1.3679394 0.02714798 NA  1.3157519  1.4221968
 COSNet                                           1.5123691 0.02937365 NA  1.4558798  1.5710502
 bagsvm                                           1.4240286 0.02801389 NA  1.3701674  1.4800070
 rf                                               1.1425627 0.02364357 NA  1.0971493  1.1898558
 svm                                              1.0068013 0.02150742 NA  0.9655178  1.0498500

cv_scheme = classic, disease = cardiac arrhythmia:
 method                                                rate         SE df  asymp.LCL  asymp.UCL
 pr                                               3.4428715 0.05863651 NA  3.3298430  3.5597366
 randomraw                                        1.7618298 0.03609095 NA  1.6924940  1.8340060
 random                                           1.4079131 0.03104881 NA  1.3483549  1.4701020
 EGAD                                             2.0819805 0.04052258 NA  2.0040536  2.1629377
 association_score.datatypes.affected_pathway     2.6334903 0.04797001 NA  2.5411293  2.7292082
 association_score.datatypes.animal_model         3.0664442 0.05370518 NA  2.9629701  3.1735319
 association_score.datatypes.genetic_association  2.9999128 0.05282876 NA  2.8981369  3.1052629
 association_score.datatypes.literature           9.2338488 0.13217681 NA  8.9783873  9.4965789
 association_score.datatypes.rna_expression       2.3603616 0.04430586 NA  2.2751017  2.4488167
 association_score.datatypes.somatic_mutation     2.6302387 0.04792662 NA  2.5379619  2.7258707
 ppr                                              4.0744189 0.06682742 NA  3.9455225  4.2075263
 raw                                              3.0139194 0.05301340 NA  2.9117857  3.1196356
 gm                                               3.0889548 0.05400126 NA  2.9849070  3.1966295
 mc                                               2.5421973 0.04674983 NA  2.4522009  2.6354966
 z                                                2.5639575 0.04704106 NA  2.4733968  2.6578341
 knn                                              2.7185303 0.04910289 NA  2.6239740  2.8164940
 wsld                                             2.6840141 0.04864349 NA  2.5903480  2.7810671
 COSNet                                           2.9673975 0.05239984 NA  2.8664527  3.0718973
 bagsvm                                           2.7940659 0.05010635 NA  2.6975651  2.8940188
 rf                                               2.2418058 0.04270140 NA  2.1596556  2.3270809
 svm                                              1.9754304 0.03905856 NA  1.9003413  2.0534864

cv_scheme = block, disease = cardiac arrhythmia:
 method                                                rate         SE df  asymp.LCL  asymp.UCL
 pr                                               3.3696836 0.05743328 NA  3.2589759  3.4841521
 randomraw                                        1.7243771 0.03534215 NA  1.6564807  1.7950566
 random                                           1.3779839 0.03040245 NA  1.3196662  1.4388788
 EGAD                                             2.0377222 0.03968405 NA  1.9614086  2.1170050
 association_score.datatypes.affected_pathway     2.5775081 0.04698121 NA  2.4870520  2.6712541
 association_score.datatypes.animal_model         3.0012583 0.05260099 NA  2.8999129  3.1061456
 association_score.datatypes.genetic_association  2.9361413 0.05174219 NA  2.8364599  3.0393258
 association_score.datatypes.literature           9.0375575 0.12950503 NA  8.7872636  9.2949807
 association_score.datatypes.rna_expression       2.3101856 0.04339092 NA  2.2266872  2.3968150
 association_score.datatypes.somatic_mutation     2.5743257 0.04693870 NA  2.4839520  2.6679874
 ppr                                              3.9878057 0.06545997 NA  3.8615485  4.1181911
 raw                                              2.9498502 0.05192312 NA  2.8498181  3.0533934
 gm                                               3.0232904 0.05289112 NA  2.9213828  3.1287529
 mc                                               2.4881558 0.04578562 NA  2.4000166  2.5795318
 z                                                2.5094534 0.04607098 NA  2.4207613  2.6013951
 knn                                              2.6607404 0.04809128 NA  2.5681332  2.7566870
 wsld                                             2.6269578 0.04764113 NA  2.5352230  2.7220121
 COSNet                                           2.9043172 0.05132190 NA  2.8054501  3.0066685
 bagsvm                                           2.7346702 0.04907454 NA  2.6401577  2.8325661
 rf                                               2.1941500 0.04181885 NA  2.1136985  2.2776635
 svm                                              1.9334371 0.03824964 NA  1.8599040  2.0098774

cv_scheme = representative, disease = cardiac arrhythmia:
 method                                                rate         SE df  asymp.LCL  asymp.UCL
 pr                                               2.4246587 0.04189274 NA  2.3439252  2.5081731
 randomraw                                        1.2407770 0.02567208 NA  1.1914673  1.2921276
 random                                           0.9915295 0.02205558 NA  0.9492302  1.0357138
 EGAD                                             1.4662448 0.02885502 NA  1.4107668  1.5239044
