cv_scheme = classic, disease = allergy:
 gm                                               2.13212877 0.044542547 NA  2.04659015  2.22124252
 mc                                               1.46390387 0.032425598 NA  1.40171064  1.52885658
 z                                                2.24022397 0.046492644 NA  2.15092848  2.33322655
 knn                                              2.18568503 0.045508980 NA  2.09828456  2.27672601
 wsld                                             2.08220843 0.043641258 NA  1.99840619  2.16952489
 COSNet                                           1.28741388 0.029197025 NA  1.23144195  1.34592987
 bagsvm                                           2.38222176 0.049051563 NA  2.28799657  2.48032737
 rf                                               2.40099102 0.049389586 NA  2.30611465  2.49977072
 svm                                              1.99435651 0.042053945 NA  1.91361232  2.07850769

cv_scheme = representative, disease = arthritis:
 method                                                 rate          SE df   asymp.LCL   asymp.UCL
 pr                                               0.37667871 0.011962625 NA  0.35394720  0.40087011
 randomraw                                        0.11449170 0.005830853 NA  0.10361530  0.12650979
 random                                           0.11570647 0.005865524 NA  0.10476291  0.12779319
 EGAD                                             0.86825405 0.021561566 NA  0.82700611  0.91155927
 association_score.datatypes.affected_pathway     0.05263986 0.003820873 NA  0.04565940  0.06068752
 association_score.datatypes.animal_model         0.32221670 0.010810207 NA  0.30171067  0.34411644
 association_score.datatypes.genetic_association  0.52801832 0.015029448 NA  0.49936775  0.55831267
 association_score.datatypes.literature           0.93648341 0.022839663 NA  0.89277155  0.98233548
 association_score.datatypes.rna_expression       0.19476750 0.007923144 NA  0.17984137  0.21093244
 association_score.datatypes.somatic_mutation     0.04818572 0.003646279 NA  0.04154385  0.05588947
 ppr                                              1.55550795 0.034221599 NA  1.48986037  1.62404815
 raw                                              2.46880957 0.050716034 NA  2.37138248  2.57023940
 gm                                               2.19639828 0.045814864 NA  2.10841359  2.28805459
 mc                                               1.50803084 0.033357465 NA  1.44404838  1.57484821
 z                                                2.30775183 0.047819687 NA  2.21590469  2.40340595
 knn                                              2.25156890 0.046808419 NA  2.16167004  2.34520645
 wsld                                             2.14497318 0.044888277 NA  2.05877366  2.23478182
 COSNet                                           1.32622085 0.030037998 NA  1.26863508  1.38642055
 bagsvm                                           2.45402991 0.050450397 NA  2.35711458  2.55493002
 rf                                               2.47336494 0.050797902 NA  2.37578013  2.57495803
 svm                                              2.05447311 0.043256404 NA  1.97141761  2.14102772

cv_scheme = classic, disease = asthma:
 method                                                 rate          SE df   asymp.LCL   asymp.UCL
 pr                                               0.93447480 0.029322417 NA  0.87873549  0.99374972
 randomraw                                        0.28403413 0.014398338 NA  0.25717052  0.31370387
 random                                           0.28704775 0.014483325 NA  0.26001943  0.31688560
 EGAD                                             2.15398827 0.052440622 NA  2.05362021  2.25926169
 association_score.datatypes.affected_pathway     0.13059041 0.009457338 NA  0.11330978  0.15050647
 association_score.datatypes.animal_model         0.79936396 0.026531149 NA  0.74901913  0.85309268
 association_score.datatypes.genetic_association  1.30992221 0.036729747 NA  1.23987562  1.38392607
 association_score.datatypes.literature           2.32325352 0.055507793 NA  2.21696823  2.43463431
 association_score.datatypes.rna_expression       0.48318450 0.019513073 NA  0.44641401  0.52298374
 association_score.datatypes.somatic_mutation     0.11954045 0.009026836 NA  0.10309516  0.13860903
 ppr                                              3.85894646 0.082768882 NA  3.70008497  4.02462859
 raw                                              6.12468997 0.122192089 NA  5.88981984  6.36892610
 gm                                               5.44888463 0.110483532 NA  5.23658728  5.66978877
 mc                                               3.74116396 0.080701540 NA  3.58628888  3.90272736
 z                                                5.72513356 0.115273348 NA  5.50360187  5.95558238
 knn                                              5.58575342 0.112857362 NA  5.36887951  5.81138787
 wsld                                             5.32130785 0.108269554 NA  5.11327891  5.53780026
 COSNet                                           3.29012479 0.072757206 NA  3.15056945  3.43586177
 bagsvm                                           6.08802421 0.121557589 NA  5.85437729  6.33099592
 rf                                               6.13599107 0.122387639 NA  5.90074394  6.38061688
 svm                                              5.09679281 0.104369989 NA  4.89628209  5.30551477

cv_scheme = block, disease = asthma:
 method                                                 rate          SE df   asymp.LCL   asymp.UCL
 pr                                               0.36234186 0.011530150 NA  0.34043348  0.38566014
 randomraw                                        0.11013401 0.005613254 NA  0.09966389  0.12170406
 random                                           0.11130254 0.005646672 NA  0.10076770  0.12293875
 EGAD                                             0.83520724 0.020808182 NA  0.79540367  0.87700266
 association_score.datatypes.affected_pathway     0.05063633 0.003676844 NA  0.04391917  0.05838083
 association_score.datatypes.animal_model         0.30995274 0.010417251 NA  0.29019325  0.33105766
 association_score.datatypes.genetic_association  0.50792130 0.014493117 NA  0.48029502  0.53713662
 association_score.datatypes.literature           0.90083971 0.022044238 NA  0.85865355  0.94509850
 association_score.datatypes.rna_expression       0.18735441 0.007630801 NA  0.17297970  0.20292367
 association_score.datatypes.somatic_mutation     0.04635171 0.003508725 NA  0.03996057  0.05376503
 ppr                                              1.49630342 0.033055070 NA  1.43289921  1.56251320
 raw                                              2.37484367 0.049016793 NA  2.28068980  2.47288451
 gm                                               2.11280069 0.044273568 NA  2.02778390  2.20138189
 mc                                               1.45063335 0.032218966 NA  1.38884007  1.51517598
 z                                                2.21991599 0.046213757 NA  2.13116169  2.31236655
 knn                                              2.16587145 0.045235087 NA  2.07900241  2.25637022
 wsld                                             2.06333289 0.043376867 NA  1.98004350  2.15012581
 COSNet                                           1.27574327 0.029007348 NA  1.22013814  1.33388249
 bagsvm                                           2.36062655 0.048759712 NA  2.26696789  2.45815467
 rf                                               2.37922566 0.049096025 NA  2.28491916  2.47742452
 svm                                              1.97627736 0.041797650 NA  1.89603019  2.05992090

cv_scheme = representative, disease = asthma:
 method                                                 rate          SE df   asymp.LCL   asymp.UCL
 pr                                               0.37326406 0.011869862 NA  0.35070973  0.39726887
 randomraw                                        0.11345382 0.005780968 NA  0.10267073  0.12536940
 random                                           0.11465757 0.005815371 NA  0.10380786  0.12664126
 EGAD                                             0.86038319 0.021412309 NA  0.81942292  0.90339092
 association_score.datatypes.affected_pathway     0.05216268 0.003787196 NA  0.04524385  0.06013954
 association_score.datatypes.animal_model         0.31929575 0.010724908 NA  0.29895231  0.34102355
 association_score.datatypes.genetic_association  0.52323175 0.014917724 NA  0.49479546  0.55330230
 association_score.datatypes.literature           0.92799404 0.022683357 NA  0.88458364  0.97353478
 association_score.datatypes.rna_expression       0.19300190 0.007857651 NA  0.17819962  0.20903374
 association_score.datatypes.somatic_mutation     0.04774891 0.003614068 NA  0.04116583  0.05538473
 ppr                                              1.54140703 0.034004779 NA  1.47617922  1.60951705
 raw                                              2.44642942 0.050415017 NA  2.34958672  2.54726369
 gm                                               2.17648758 0.045538627 NA  2.08903883  2.26759701
 mc                                               1.49436031 0.033145139 NA  1.43078884  1.56075632
 z                                                2.28683170 0.047533295 NA  2.19554035  2.38191899
 knn                                              2.23115808 0.046527147 NA  2.14180500  2.32423885
 wsld                                             2.12552866 0.044616743 NA  2.03985589  2.21479965
 COSNet                                           1.31419845 0.029843059 NA  1.25698968  1.37401095
 bagsvm                                           2.43178375 0.050150720 NA  2.33545018  2.53209092
 rf                                               2.45094350 0.050496473 NA  2.35394388  2.55194021
 svm                                              2.03584899 0.042993167 NA  1.95330401  2.12188225

cv_scheme = classic, disease = bipolar disorder:
 method                                                 rate          SE df   asymp.LCL   asymp.UCL
 pr                                               1.82823663 0.053007035 NA  1.72724152  1.93513712
 randomraw                                        0.55569353 0.027368806 NA  0.50455938  0.61200983
 random                                           0.56158948 0.027522685 NA  0.51015578  0.61820871
 EGAD                                             4.21413211 0.089269382 NA  4.04274973  4.39277982
 association_score.datatypes.affected_pathway     0.25549128 0.018246890 NA  0.22211826  0.29387857
 association_score.datatypes.animal_model         1.56390142 0.048395413 NA  1.47186738  1.66169024
 association_score.datatypes.genetic_association  2.56277406 0.064946780 NA  2.43859035  2.69328174
 association_score.datatypes.literature           4.54528811 0.093907784 NA  4.36490900  4.73312136
 association_score.datatypes.rna_expression       0.94531775 0.036451862 NA  0.87650644  1.01953118
 association_score.datatypes.somatic_mutation     0.23387279 0.017435996 NA  0.20207835  0.27066968
 ppr                                              7.54976728 0.134219428 NA  7.29123241  7.81746937
 raw                                             11.98254097 0.190987775 NA 11.61399833 12.36277843
 gm                                              10.66037360 0.174239309 NA 10.32428287 11.00740524
 mc                                               7.31933380 0.131204628 NA  7.06664246  7.58106097
 z                                               11.20083592 0.181099611 NA 10.85145234 11.56146859
 knn                                             10.92814812 0.177640885 NA 10.58546627 11.28192355
 wsld                                            10.41077828 0.171063785 NA 10.08084075 10.75151438
 COSNet                                           6.43690623 0.119566347 NA  6.20677506  6.67557007
 bagsvm                                          11.91080688 0.190081926 NA 11.54401936 12.28924832
 rf                                              12.00465079 0.191266915 NA 11.63556731 12.38544170
 svm                                              9.97152981 0.165463079 NA  9.65244502 10.30116272

cv_scheme = block, disease = bipolar disorder:
 method                                                 rate          SE df   asymp.LCL   asymp.UCL
 pr                                               0.70889730 0.020892669 NA  0.66910866  0.75105198
 randomraw                                        0.21546973 0.010673257 NA  0.19553393  0.23743809
 random                                           0.21775588 0.010733875 NA  0.19770218  0.23984369
 EGAD                                             1.63402638 0.035676890 NA  1.56557601  1.70546954
 association_score.datatypes.affected_pathway     0.09906654 0.007094595 NA  0.08609317  0.11399487
 association_score.datatypes.animal_model         0.60640153 0.019037436 NA  0.57021361  0.64488609
 association_score.datatypes.genetic_association  0.99371360 0.025725745 NA  0.94454991  1.04543626
 association_score.datatypes.literature           1.76243185 0.037587054 NA  1.69028103  1.83766249
 association_score.datatypes.rna_expression       0.36654620 0.014266537 NA  0.33962423  0.39560228
 association_score.datatypes.somatic_mutation     0.09068399 0.006777788 NA  0.07832695  0.10499051
 ppr                                              2.92741627 0.054298141 NA  2.82290506  3.03579675
 raw                                              4.64622074 0.078026706 NA  4.49578064  4.80169494
 gm                                               4.13355139 0.071010901 NA  3.99668962  4.27509983
 mc                                               2.83806587 0.053043055 NA  2.73598450  2.94395596
 z                                                4.34311523 0.073883421 NA  4.20069390  4.49036525
 knn                                              4.23738075 0.072434974 NA  4.09776276  4.38175577
 wsld                                             4.03677100 0.069681879 NA  3.90248151  4.17568157
 COSNet                                           2.49590528 0.048204797 NA  2.40319147  2.59219593
 bagsvm                                           4.61840590 0.077647007 NA  4.46870065  4.77312641
 rf                                               4.65479381 0.078143716 NA  4.50412725  4.81050027
 svm                                              3.86645276 0.067338899 NA  3.73669814  4.00071303

cv_scheme = representative, disease = bipolar disorder:
 method                                                 rate          SE df   asymp.LCL   asymp.UCL
 pr                                               0.73026584 0.021505872 NA  0.68930850  0.77365679
 randomraw                                        0.22196471 0.010991989 NA  0.20143331  0.24458880
 random                                           0.22431977 0.011054388 NA  0.20366701  0.24706681
 EGAD                                             1.68328141 0.036700731 NA  1.61286459  1.75677260
 association_score.datatypes.affected_pathway     0.10205274 0.007307497 NA  0.08868993  0.11742891
 association_score.datatypes.animal_model         0.62468051 0.019597981 NA  0.58742628  0.66429738
 association_score.datatypes.genetic_association  1.02366747 0.026474756 NA  0.97307109  1.07689468
 association_score.datatypes.literature           1.81555746 0.038663097 NA  1.74133884  1.89293940
 association_score.datatypes.rna_expression       0.37759514 0.014690090 NA  0.34987342  0.40751334
 association_score.datatypes.somatic_mutation     0.09341751 0.006981258 NA  0.08068940  0.10815338
 ppr                                              3.01565841 0.055826063 NA  2.90820253  3.12708470
 raw                                              4.78627342 0.080187919 NA  4.63166037  4.94604772
 gm                                               4.25815050 0.072985502 NA  4.11747766  4.40362939
 mc                                               2.92361469 0.054537267 NA  2.81865405  3.03248384
 z                                                4.47403129 0.075934478 NA  4.32765062  4.62536321
 knn                                              4.36510962 0.074447487 NA  4.22160705  4.51349018
 wsld                                             4.15845282 0.071621080 NA  4.02042093  4.30122372
 COSNet                                           2.57114023 0.049568766 NA  2.47579984  2.67015208
 bagsvm                                           4.75762015 0.079798131 NA  4.60376151  4.91662077
 rf                                               4.79510490 0.080308038 NA  4.64025937  4.95511763
 svm                                              3.98300061 0.069215650 NA  3.84962470  4.12099753

cv_scheme = classic, disease = cardiac arrhythmia:
 method                                                 rate          SE df   asymp.LCL   asymp.UCL
 pr                                               2.03799924 0.058541681 NA  1.92642981  2.15603023
 randomraw                                        0.61945099 0.030411367 NA  0.56262368  0.68201809
 random                                           0.62602342 0.030581374 NA  0.56886499  0.68892501
 EGAD                                             4.69764028 0.097778524 NA  4.50985435  4.89324544
 association_score.datatypes.affected_pathway     0.28480506 0.020309527 NA  0.24765568  0.32752701
 association_score.datatypes.animal_model         1.74333555 0.053509818 NA  1.64155057  1.85143175
 association_score.datatypes.genetic_association  2.85681377 0.071519753 NA  2.72002110  3.00048589
 association_score.datatypes.literature           5.06679145 0.102764734 NA  4.86932708  5.27226353
 association_score.datatypes.rna_expression       1.05377872 0.040421888 NA  0.97745819  1.13605839
 association_score.datatypes.somatic_mutation     0.26070617 0.019409403 NA  0.22530971  0.30166346
 ppr                                              8.41598934 0.145905398 NA  8.13482397  8.70687269
 raw                                             13.35735703 0.206305950 NA 12.95906375 13.76789173
 gm                                              11.88349087 0.188513651 NA 11.51969575 12.25877475
 mc                                               8.15911709 0.142688477 NA  7.88419145  8.44362953
 z                                               12.48596310 0.195803756 NA 12.10803258 12.87569005
 knn                                             12.18198848 0.192128749 NA 11.81118367 12.56443447
 wsld                                            11.60525824 0.185138029 NA 11.24800858 11.97385457
 COSNet                                           7.17544425 0.130257623 NA  6.92463237  7.43534060
 bagsvm                                          13.27739253 0.205344101 NA 12.88096415 13.68602151
 rf                                              13.38200362 0.206602337 NA 12.98313569 13.79312557
 svm                                             11.11561263 0.179182509 NA 10.76991124 11.47241063

cv_scheme = block, disease = cardiac arrhythmia:
 method                                                 rate          SE df   asymp.LCL   asymp.UCL
 pr                                               0.79023259 0.023081122 NA  0.74626493  0.83679069
 randomraw                                        0.24019163 0.011860227 NA  0.21803544  0.26459928
 random                                           0.24274008 0.011927213 NA  0.22045354  0.26727966
 EGAD                                             1.82150629 0.039118597 NA  1.74642647  1.89981383
 association_score.datatypes.affected_pathway     0.11043294 0.007896637 NA  0.09599143  0.12704711
 association_score.datatypes.animal_model         0.67597697 0.021054217 NA  0.63594577  0.71852805
 association_score.datatypes.genetic_association  1.10772727 0.028343947 NA  1.05354417  1.16469698
 association_score.datatypes.literature           1.96464436 0.041179717 NA  1.88556899  2.04703592
 association_score.datatypes.rna_expression       0.40860186 0.015821864 NA  0.37873910  0.44081923
 association_score.datatypes.somatic_mutation     0.10108861 0.007544951 NA  0.08733154  0.11701280
 ppr                                              3.26329318 0.059149275 NA  3.14939781  3.38130748
 raw                                              5.17930457 0.084555955 NA  5.01620134  5.34771116
 gm                                               4.60781414 0.077052287 NA  4.45924243  4.76133592
 mc                                               3.16369117 0.057802637 NA  3.05240455  3.27903515
 z                                                4.84142227 0.080125215 NA  4.68689943  5.00103959
 knn                                              4.72355635 0.078575835 NA  4.57203407  4.88010025
 wsld                                             4.49992966 0.075630201 NA  4.35411207  4.65063063
 COSNet                                           2.78227281 0.052607652 NA  2.68105090  2.88731631
 bagsvm                                           5.14829840 0.084149987 NA  4.98598134  5.31589965
 rf                                               5.18886127 0.084681058 NA  5.02551577  5.35751603
 svm                                              4.31006997 0.073122594 NA  4.16910891  4.45579703

cv_scheme = representative, disease = cardiac arrhythmia:
 method                                                 rate          SE df   asymp.LCL   asymp.UCL
 pr                                               0.81405285 0.023758223 NA  0.76879436  0.86197568
 randomraw                                        0.24743181 0.012214383 NA  0.22461372  0.27256795
 random                                           0.25005708 0.012283337 NA  0.22710481  0.27532902
 EGAD                                             1.87641260 0.040239305 NA  1.79917947  1.95696110
