cv_scheme = classic, disease = allergy:
 association_score.datatypes.rna_expression      0.06238192 0.0010338320 NA 0.06038610 0.06443918
 association_score.datatypes.somatic_mutation    0.04322265 0.0008020268 NA 0.04167771 0.04482217
 ppr                                             0.11860759 0.0016347202 NA 0.11544087 0.12184922
 raw                                             0.10219926 0.0014696880 NA 0.09935448 0.10511598
 gm                                              0.06484688 0.0010624516 NA 0.06279537 0.06696063
 mc                                              0.08155762 0.0012504429 NA 0.07914011 0.08404224
 z                                               0.08218850 0.0012573473 NA 0.07975755 0.08468674
 knn                                             0.08264655 0.0012623518 NA 0.08020585 0.08515466
 wsld                                            0.07990313 0.0012322722 NA 0.07752101 0.08235192
 COSNet                                          0.08585402 0.0012972006 NA 0.08334543 0.08843083
 bagsvm                                          0.08819702 0.0013224440 NA 0.08563925 0.09082360
 rf                                              0.06634088 0.0010796799 NA 0.06425584 0.06848862
 svm                                             0.06085609 0.0010159921 NA 0.05889498 0.06287813

cv_scheme = representative, disease = allergy:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.10616223 0.0015176096 NA 0.10322428 0.10917362
 randomraw                                       0.05835465 0.0009944969 NA 0.05643573 0.06033463
 random                                          0.04487749 0.0008306561 NA 0.04327729 0.04653398
 EGAD                                            0.08016356 0.0012429375 NA 0.07776099 0.08263371
 association_score.datatypes.affected_pathway    0.04528921 0.0008358044 NA 0.04367900 0.04695587
 association_score.datatypes.animal_model        0.06159806 0.0010326385 NA 0.05960493 0.06365334
 association_score.datatypes.genetic_association 0.08150299 0.0012576248 NA 0.07907181 0.08400210
 association_score.datatypes.literature          0.27057980 0.0028208066 NA 0.26508678 0.27614387
 association_score.datatypes.rna_expression      0.06473627 0.0010691197 NA 0.06267213 0.06686353
 association_score.datatypes.somatic_mutation    0.04488852 0.0008307941 NA 0.04328805 0.04654529
 ppr                                             0.12280601 0.0016826597 NA 0.11954596 0.12614223
 raw                                             0.10588663 0.0015148082 NA 0.10295415 0.10889251
 gm                                              0.06728758 0.0010984844 NA 0.06516629 0.06947280
 mc                                              0.08457040 0.0012910304 NA 0.08207414 0.08713537
 z                                               0.08522242 0.0012980907 NA 0.08271241 0.08780131
 knn                                             0.08569580 0.0013032076 NA 0.08317582 0.08828478
 wsld                                            0.08286030 0.0012724458 NA 0.08040025 0.08538863
 COSNet                                          0.08901012 0.0013388271 NA 0.08642073 0.09166931
 bagsvm                                          0.09143064 0.0013646153 NA 0.08879100 0.09414065
 rf                                              0.06883366 0.0011161548 NA 0.06667797 0.07105374
 svm                                             0.06315672 0.0010508086 NA 0.06112823 0.06524786

cv_scheme = classic, disease = Alzheimers disease:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.10971543 0.0015377500 NA 0.10673759 0.11276586
 randomraw                                       0.06041590 0.0010147969 NA 0.05845730 0.06243577
 random                                          0.04648619 0.0008498101 NA 0.04484869 0.04818046
 EGAD                                            0.08292732 0.0012638566 NA 0.08048362 0.08543833
 association_score.datatypes.affected_pathway    0.04691195 0.0008550040 NA 0.04526435 0.04861647
 association_score.datatypes.animal_model        0.06376613 0.0010531183 NA 0.06173292 0.06586160
 association_score.datatypes.genetic_association 0.08430870 0.0012785407 NA 0.08183638 0.08684864
 association_score.datatypes.literature          0.27792491 0.0028130684 NA 0.27244517 0.28347191
 association_score.datatypes.rna_expression      0.06700690 0.0010897420 NA 0.06490238 0.06917461
 association_score.datatypes.somatic_mutation    0.04649760 0.0008499494 NA 0.04485983 0.04819215
 ppr                                             0.12683722 0.0017015985 NA 0.12353945 0.13020993
 raw                                             0.10943173 0.0015349642 NA 0.10645933 0.11247668
 gm                                              0.06964104 0.0011192009 NA 0.06747915 0.07186685
 mc                                              0.08747165 0.0013119227 NA 0.08493427 0.09007737
 z                                               0.08814389 0.0013189750 NA 0.08559276 0.09076351
 knn                                             0.08863192 0.0013240857 NA 0.08607083 0.09126161
 wsld                                            0.08570838 0.0012933539 NA 0.08320719 0.08827751
 COSNet                                          0.09204836 0.0013596465 NA 0.08941795 0.09474811
 bagsvm                                          0.09454293 0.0013853764 NA 0.09186234 0.09729336
 rf                                              0.07123707 0.0011369192 NA 0.06904067 0.07349782
 svm                                             0.06537583 0.0010713629 NA 0.06330710 0.06750728

cv_scheme = block, disease = Alzheimers disease:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.10960622 0.0015364572 NA 0.10663090 0.11265410
 randomraw                                       0.06035244 0.0010138269 NA 0.05839572 0.06237038
 random                                          0.04643664 0.0008489689 NA 0.04480077 0.04812924
 EGAD                                            0.08284230 0.0012627161 NA 0.08040081 0.08535104
 association_score.datatypes.affected_pathway    0.04686197 0.0008541586 NA 0.04521599 0.04856481
 association_score.datatypes.animal_model        0.06369938 0.0010521202 NA 0.06166811 0.06579287
 association_score.datatypes.genetic_association 0.08422239 0.0012773910 NA 0.08175230 0.08676006
 association_score.datatypes.literature          0.27770049 0.0028117505 NA 0.27222336 0.28324494
 association_score.datatypes.rna_expression      0.06693700 0.0010887177 NA 0.06483447 0.06910268
 association_score.datatypes.somatic_mutation    0.04644804 0.0008491081 NA 0.04481189 0.04814091
 ppr                                             0.12671339 0.0017002339 NA 0.12341829 0.13008342
 raw                                             0.10932277 0.0015336727 NA 0.10635289 0.11236517
 gm                                              0.06956860 0.0011181559 NA 0.06740874 0.07179234
 mc                                              0.08738241 0.0013107526 NA 0.08484730 0.08998582
 z                                               0.08805403 0.0013178007 NA 0.08550518 0.09067132
 knn                                             0.08854161 0.0013229083 NA 0.08598281 0.09116897
 wsld                                            0.08562077 0.0012921951 NA 0.08312183 0.08818761
 COSNet                                          0.09195493 0.0013584482 NA 0.08932683 0.09465230
 bagsvm                                          0.09444722 0.0013841634 NA 0.09176899 0.09719526
 rf                                              0.07116310 0.0011358620 NA 0.06896875 0.07342176
 svm                                             0.06530751 0.0010703516 NA 0.06324074 0.06743697

cv_scheme = representative, disease = Alzheimers disease:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.11352705 0.0015826464 NA 0.11046188 0.11666612
 randomraw                                       0.06263530 0.0010486249 NA 0.06061123 0.06472231
 random                                          0.04822015 0.0008791832 NA 0.04652592 0.04997284
 EGAD                                            0.08589809 0.0013035591 NA 0.08337735 0.08848769
 association_score.datatypes.affected_pathway    0.04866097 0.0008845240 NA 0.04695635 0.05042420
 association_score.datatypes.animal_model        0.06609994 0.0010879179 NA 0.06399936 0.06826445
 association_score.datatypes.genetic_association 0.08732424 0.0013185562 NA 0.08477427 0.08994339
 association_score.datatypes.literature          0.28570494 0.0028579428 NA 0.28013658 0.29133920
 association_score.datatypes.rna_expression      0.06945053 0.0011254476 NA 0.06727684 0.07168904
 association_score.datatypes.somatic_mutation    0.04823196 0.0008793264 NA 0.04653745 0.04998493
 ppr                                             0.13115604 0.0017489111 NA 0.12776610 0.13462203
 raw                                             0.11323475 0.0015798148 NA 0.11017511 0.11636826
 gm                                              0.07217330 0.0011556190 NA 0.06994085 0.07447131
 mc                                              0.09058913 0.0013526359 NA 0.08797271 0.09327541
 z                                               0.09128293 0.0013598330 NA 0.08865248 0.09398338
 knn                                             0.09178660 0.0013650481 NA 0.08914597 0.09449732
 wsld                                            0.08876913 0.0013336815 NA 0.08618967 0.09141807
 COSNet                                          0.09531192 0.0014013223 NA 0.09260056 0.09809409
 bagsvm                                          0.09788540 0.0014275540 NA 0.09512288 0.10071922
 rf                                              0.07382276 0.0011737588 NA 0.07155497 0.07615653
 svm                                             0.06776429 0.0011066166 NA 0.06562729 0.06996567

cv_scheme = classic, disease = arthritis:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.10089202 0.0014584284 NA 0.09806928 0.10378665
 randomraw                                       0.05531088 0.0009496730 NA 0.05347877 0.05720196
 random                                          0.04250496 0.0007916297 NA 0.04098017 0.04408387
 EGAD                                            0.07607415 0.0011904842 NA 0.07377343 0.07844054
 association_score.datatypes.affected_pathway    0.04289590 0.0007965867 NA 0.04136147 0.04448460
 association_score.datatypes.animal_model        0.05839562 0.0009865516 NA 0.05649177 0.06035952
 association_score.datatypes.genetic_association 0.07735100 0.0012047653 NA 0.07502248 0.07974556
 association_score.datatypes.literature          0.25951721 0.0027630387 NA 0.25413856 0.26496925
 association_score.datatypes.rna_expression      0.06138134 0.0010218556 NA 0.05940881 0.06341494
 association_score.datatypes.somatic_mutation    0.04251544 0.0007917626 NA 0.04099039 0.04409461
 ppr                                             0.11681753 0.0016203642 NA 0.11367894 0.12003104
 raw                                             0.10062856 0.0014556861 NA 0.09781117 0.10351779
 gm                                              0.06380945 0.0010502948 NA 0.06178160 0.06589920
 mc                                              0.08027580 0.0012372662 NA 0.07788399 0.08273447
 z                                               0.08089764 0.0012441386 NA 0.07849245 0.08336987
 knn                                             0.08134913 0.0012491202 NA 0.07893424 0.08383118
 wsld                                            0.07864509 0.0012191816 NA 0.07628849 0.08106809
 COSNet                                          0.08451088 0.0012838148 NA 0.08202842 0.08706135
 bagsvm                                          0.08682071 0.0013089527 NA 0.08428928 0.08942075
 rf                                              0.06528121 0.0010674177 NA 0.06322004 0.06740476
 svm                                             0.05987841 0.0010041316 NA 0.05794037 0.06187703

cv_scheme = block, disease = arthritis:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.10079060 0.0014571722 NA 0.09797030 0.10368275
 randomraw                                       0.05525247 0.0009487540 NA 0.05342214 0.05714172
 random                                          0.04245946 0.0007908388 NA 0.04093620 0.04403680
 EGAD                                            0.07599557 0.0011893908 NA 0.07369697 0.07835979
 association_score.datatypes.affected_pathway    0.04285000 0.0007957916 NA 0.04131711 0.04443712
 association_score.datatypes.animal_model        0.05833414 0.0009856042 NA 0.05643213 0.06029616
 association_score.datatypes.genetic_association 0.07727121 0.0012036624 NA 0.07494483 0.07966359
 association_score.datatypes.literature          0.25930232 0.0027616282 NA 0.25392645 0.26475162
 association_score.datatypes.rna_expression      0.06131693 0.0010208817 NA 0.05934629 0.06334860
 association_score.datatypes.somatic_mutation    0.04246993 0.0007909716 NA 0.04094641 0.04404753
 ppr                                             0.11670218 0.0016190270 NA 0.11356620 0.11991305
 raw                                             0.10052737 0.0014544314 NA 0.09771243 0.10341412
 gm                                              0.06374267 0.0010492998 NA 0.06171674 0.06583044
 mc                                              0.08019326 0.0012361419 NA 0.07780363 0.08264970
 z                                               0.08081451 0.0012430098 NA 0.07841151 0.08328450
 knn                                             0.08126558 0.0012479882 NA 0.07885289 0.08374539
 wsld                                            0.07856408 0.0012180691 NA 0.07620964 0.08098487
 COSNet                                          0.08442438 0.0012826608 NA 0.08194416 0.08697257
 bagsvm                                          0.08673207 0.0013077831 NA 0.08420291 0.08932980
 rf                                              0.06521299 0.0010664102 NA 0.06315377 0.06733454
 svm                                             0.05981548 0.0010031709 NA 0.05787930 0.06181218

cv_scheme = representative, disease = arthritis:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.10443306 0.0015020869 NA 0.10152547 0.10741397
 randomraw                                       0.05735420 0.0009817395 NA 0.05546007 0.05930896
 random                                          0.04409728 0.0008192575 NA 0.04251916 0.04573117
 EGAD                                            0.07882051 0.0012285692 NA 0.07644595 0.08126235
 association_score.datatypes.affected_pathway    0.04450218 0.0008243595 NA 0.04291414 0.04614615
 association_score.datatypes.animal_model        0.06054559 0.0010195990 NA 0.05857779 0.06257509
 association_score.datatypes.genetic_association 0.08013946 0.0012431780 NA 0.07773644 0.08261010
 association_score.datatypes.literature          0.26697247 0.0028112039 NA 0.26149889 0.27251835
 association_score.datatypes.rna_expression      0.06363381 0.0010558223 NA 0.06159553 0.06573481
 association_score.datatypes.somatic_mutation    0.04410813 0.0008193944 NA 0.04252974 0.04574229
 ppr                                             0.12084240 0.0016667722 NA 0.11761348 0.12414748
 raw                                             0.10416143 0.0014992938 NA 0.10125928 0.10713683
 gm                                              0.06614475 0.0010849877 NA 0.06404971 0.06830331
 mc                                              0.08316019 0.0012764121 NA 0.08069245 0.08569638
 z                                               0.08380234 0.0012834373 NA 0.08132091 0.08635238
 knn                                             0.08426856 0.0012885292 NA 0.08177721 0.08682863
 wsld                                            0.08147608 0.0012579217 NA 0.07904435 0.08397580
 COSNet                                          0.08753297 0.0013239802 NA 0.08497255 0.09016293
 bagsvm                                          0.08991728 0.0013496534 NA 0.08730684 0.09259785
 rf                                              0.06766647 0.0011025418 NA 0.06553727 0.06985968
 svm                                             0.06207938 0.0010376392 NA 0.06007648 0.06414449

cv_scheme = classic, disease = asthma:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.12332757 0.0016553649 NA 0.12011962 0.12660887
 randomraw                                       0.06838136 0.0011143693 NA 0.06622929 0.07059807
 random                                          0.05271815 0.0009395027 NA 0.05090684 0.05459021
 EGAD                                            0.09356522 0.0013745187 NA 0.09090577 0.09629423
 association_score.datatypes.affected_pathway    0.05319780 0.0009450396 NA 0.05137570 0.05508077
 association_score.datatypes.animal_model        0.07213938 0.0011546928 NA 0.06990871 0.07443554
 association_score.datatypes.genetic_association 0.09510542 0.0013897154 NA 0.09241632 0.09786434
 association_score.datatypes.literature          0.30525096 0.0028738861 NA 0.29964756 0.31091263
 association_score.datatypes.rna_expression      0.07577126 0.0011931288 NA 0.07346565 0.07814313
 association_score.datatypes.somatic_mutation    0.05273101 0.0009396513 NA 0.05091940 0.05460335
 ppr                                             0.14223425 0.0018206692 NA 0.13870300 0.14584017
 raw                                             0.12301355 0.0016525365 NA 0.11981112 0.12628929
 gm                                              0.07872087 0.0012239739 NA 0.07635511 0.08115349
 mc                                              0.09862979 0.0014242044 NA 0.09587337 0.10145657
 z                                               0.09937845 0.0014314801 NA 0.09660782 0.10221954
 knn                                             0.09992187 0.0014367504 NA 0.09714095 0.10277333
 wsld                                            0.09666542 0.0014050299 NA 0.09394643 0.09945448
 COSNet                                          0.10372397 0.0014733692 NA 0.10087156 0.10664747
 bagsvm                                          0.10649784 0.0014998068 NA 0.10359380 0.10947334
 rf                                              0.08050699 0.0012424955 NA 0.07810510 0.08297608
 svm                                             0.07394376 0.0011738525 NA 0.07167573 0.07627766

cv_scheme = block, disease = asthma:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.12320669 0.0016540254 NA 0.12000135 0.12648535
 randomraw                                       0.06831014 0.0011133248 NA 0.06616010 0.07052478
 random                                          0.05266232 0.0009385863 NA 0.05085278 0.05453256
 EGAD                                            0.09347040 0.0013733122 NA 0.09081329 0.09619702
 association_score.datatypes.affected_pathway    0.05314149 0.0009441188 NA 0.05132118 0.05502264
 association_score.datatypes.animal_model        0.07206455 0.0011536209 NA 0.06983595 0.07435858
 association_score.datatypes.genetic_association 0.09500921 0.0013885005 NA 0.09232246 0.09776572
 association_score.datatypes.literature          0.30501381 0.0028727183 NA 0.29941272 0.31067321
 association_score.datatypes.rna_expression      0.07569297 0.0011920315 NA 0.07338948 0.07806266
 association_score.datatypes.somatic_mutation    0.05267516 0.0009387347 NA 0.05086533 0.05454569
 ppr                                             0.14209784 0.0018192739 NA 0.13856932 0.14570101
 raw                                             0.12289293 0.0016511980 NA 0.11969311 0.12616603
 gm                                              0.07863979 0.0012228568 NA 0.07627620 0.08107020
 mc                                              0.09853040 0.0014229710 NA 0.09577637 0.10135474
 z                                               0.09927838 0.0014302430 NA 0.09651016 0.10211703
 knn                                             0.09982132 0.0014355105 NA 0.09704281 0.10267033
 wsld                                            0.09656780 0.0014038068 NA 0.09385118 0.09935443
 COSNet                                          0.10362003 0.0014721107 NA 0.10077007 0.10654105
 bagsvm                                          0.10639145 0.0014985352 NA 0.10348989 0.10936444
 rf                                              0.08042423 0.0012413668 NA 0.07802453 0.08289109
 svm                                             0.07386720 0.0011727678 NA 0.07160128 0.07619895

cv_scheme = representative, disease = asthma:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.12754435 0.0017018249 NA 0.12424590 0.13091727
 randomraw                                       0.07087131 0.0011507752 NA 0.06864872 0.07316021
 random                                          0.05467123 0.0009714880 NA 0.05279810 0.05660685
 EGAD                                            0.09687682 0.0014164779 NA 0.09413587 0.09968880
 association_score.datatypes.affected_pathway    0.05516762 0.0009771730 NA 0.05328340 0.05711444
 association_score.datatypes.animal_model        0.07475519 0.0011920414 NA 0.07245213 0.07712537
 association_score.datatypes.genetic_association 0.09846562 0.0014319593 NA 0.09569444 0.10130805
 association_score.datatypes.literature          0.31346387 0.0029134562 NA 0.30778206 0.31920221
 association_score.datatypes.rna_expression      0.07850762 0.0012313485 NA 0.07612790 0.08095521
 association_score.datatypes.somatic_mutation    0.05468453 0.0009716405 NA 0.05281110 0.05662045
 ppr                                             0.14698908 0.0018689745 NA 0.14336361 0.15069011
 raw                                             0.12722114 0.0016989594 NA 0.12392830 0.13058843
 gm                                              0.08155435 0.0012628731 NA 0.07911314 0.08406401
 mc                                              0.10210046 0.0014670774 NA 0.09926071 0.10501197
 z                                               0.10287245 0.0014744829 NA 0.10001824 0.10579853
 knn                                             0.10343278 0.0014798465 NA 0.10056810 0.10636941
 wsld                                            0.10007464 0.0014475561 NA 0.09727301 0.10294776
 COSNet                                          0.10735254 0.0015170981 NA 0.10441511 0.11036243
 bagsvm                                          0.11021152 0.0015439755 NA 0.10722158 0.11327425
 rf                                              0.08339893 0.0012817943 NA 0.08092081 0.08594585
 svm                                             0.07661959 0.0012116387 NA 0.07427831 0.07902836

cv_scheme = classic, disease = bipolar disorder:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.09303556 0.0013856174 NA 0.09035514 0.09578712
 randomraw                                       0.05080327 0.0008912608 NA 0.04908459 0.05257881
 random                                          0.03899790 0.0007397709 NA 0.03757355 0.04047396
 EGAD                                            0.06999980 0.0011239906 NA 0.06782862 0.07223509
 association_score.datatypes.affected_pathway    0.03935790 0.0007445067 NA 0.03792436 0.04084333
 association_score.datatypes.animal_model        0.05365089 0.0009267547 NA 0.05186322 0.05549657
 association_score.datatypes.genetic_association 0.07118255 0.0011378635 NA 0.06898438 0.07344523
 association_score.datatypes.literature          0.24264208 0.0027104014 NA 0.23736939 0.24799382
 association_score.datatypes.rna_expression      0.05640855 0.0009607832 NA 0.05455473 0.05832147
 association_score.datatypes.somatic_mutation    0.03900754 0.0007398979 NA 0.03758295 0.04048386
 ppr                                             0.10786974 0.0015451525 NA 0.10487845 0.11093576
 raw                                             0.09279050 0.0013829251 NA 0.09011532 0.09553675
 gm                                              0.05865224 0.0009882304 NA 0.05674507 0.06061940
 mc                                              0.07389279 0.0011694650 NA 0.07163314 0.07621787
 z                                               0.07446919 0.0011761525 NA 0.07219653 0.07680747
 knn                                             0.07488773 0.0011810012 NA 0.07260563 0.07723558
 wsld                                            0.07238153 0.0011518757 NA 0.07015611 0.07467189
 COSNet                                          0.07781962 0.0012147976 NA 0.07547176 0.08023418
 bagsvm                                          0.07996254 0.0012393143 NA 0.07756697 0.08242548
 rf                                              0.06001268 0.0010047713 NA 0.05807335 0.06201251
 svm                                             0.05502025 0.0009436934 NA 0.05319965 0.05689940

cv_scheme = block, disease = bipolar disorder:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.09294122 0.0013843983 NA 0.09026317 0.09569037
 randomraw                                       0.05074936 0.0008903888 NA 0.04903236 0.05252316
 random                                          0.03895600 0.0007390257 NA 0.03753310 0.04043058
 EGAD                                            0.06992702 0.0011229421 NA 0.06775787 0.07216023
 association_score.datatypes.affected_pathway    0.03931563 0.0007437574 NA 0.03788354 0.04079957
 association_score.datatypes.animal_model        0.05359413 0.0009258544 NA 0.05180820 0.05543802
 association_score.datatypes.genetic_association 0.07110863 0.0011368052 NA 0.06891252 0.07336922
 association_score.datatypes.literature          0.24243660 0.0027089131 NA 0.23716683 0.24778542
 association_score.datatypes.rna_expression      0.05634904 0.0009598562 NA 0.05449702 0.05826012
 association_score.datatypes.somatic_mutation    0.03896564 0.0007391525 NA 0.03754248 0.04044047
 ppr                                             0.10776214 0.0015438449 NA 0.10477340 0.11082559
 raw                                             0.09269638 0.0013817076 NA 0.09002357 0.09544023
 gm                                              0.05859052 0.0009872821 NA 0.05668518 0.06055579
 mc                                              0.07381628 0.0011683847 NA 0.07155873 0.07613922
 z                                               0.07439213 0.0011750676 NA 0.07212158 0.07672826
 knn                                             0.07481027 0.0011799130 NA 0.07253029 0.07715597
 wsld                                            0.07230647 0.0011508076 NA 0.07008311 0.07459470
 COSNet                                          0.07773939 0.0012136864 NA 0.07539368 0.08015174
 bagsvm                                          0.07988029 0.0012381868 NA 0.07748690 0.08234100
 rf                                              0.05994961 0.0010038105 NA 0.05801214 0.06194753
 svm                                             0.05496212 0.0009427797 NA 0.05314329 0.05683946

cv_scheme = representative, disease = bipolar disorder:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.09633041 0.0014280151 NA 0.09356764 0.09916582
 randomraw                                       0.05268935 0.0009216976 NA 0.05091183 0.05452537
 random                                          0.04046439 0.0007658098 NA 0.03898981 0.04199230
 EGAD                                            0.07254409 0.0011605288 NA 0.07030211 0.07485181
 association_score.datatypes.affected_pathway    0.04083735 0.0007706881 NA 0.03935329 0.04237491
 association_score.datatypes.animal_model        0.05563649 0.0009581740 NA 0.05378806 0.05754458
 association_score.datatypes.genetic_association 0.07376642 0.0011747395 NA 0.07149679 0.07610219
 association_score.datatypes.literature          0.24977609 0.0027613439 NA 0.24440316 0.25522724
 association_score.datatypes.rna_expression      0.05848990 0.0009931271 NA 0.05657352 0.06046705
 association_score.datatypes.somatic_mutation    0.04047438 0.0007659406 NA 0.03899954 0.04200255
 ppr                                             0.11162528 0.0015905676 NA 0.10854567 0.11478100
 raw                                             0.09607759 0.0014252682 NA 0.09332018 0.09890759
 gm                                              0.06081105 0.0010213075 NA 0.05883987 0.06284386
 mc                                              0.07656693 0.0012070996 NA 0.07423432 0.07896658
 z                                               0.07716245 0.0012139456 NA 0.07481652 0.07957561
 knn                                             0.07759486 0.0012189089 NA 0.07523927 0.08001781
 wsld                                            0.07500541 0.0011890900 NA 0.07270785 0.07736951
 COSNet                                          0.08062350 0.0012534931 NA 0.07820060 0.08311470
 bagsvm                                          0.08283669 0.0012785701 NA 0.08036497 0.08537737
 rf                                              0.06221825 0.0010382850 NA 0.06021405 0.06428459
 svm                                             0.05705347 0.0009755750 NA 0.05517121 0.05899594

cv_scheme = classic, disease = cardiac arrhythmia:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.10706677 0.0015142021 NA 0.10413498 0.11007095
 randomraw                                       0.05887868 0.0009952979 NA 0.05695795 0.06085999
 random                                          0.04528632 0.0008323501 NA 0.04368264 0.04694597
 EGAD                                            0.08086662 0.0012419713 NA 0.07846557 0.08333449
 association_score.datatypes.affected_pathway    0.04570161 0.0008374742 NA 0.04408797 0.04737138
 association_score.datatypes.animal_model        0.06214930 0.0010331985 NA 0.06015481 0.06420540
 association_score.datatypes.genetic_association 0.08221675 0.0012565404 NA 0.07978731 0.08471334
 association_score.datatypes.literature          0.27245821 0.0027989930 NA 0.26700696 0.27797854
 association_score.datatypes.rna_expression      0.06531363 0.0010694383 NA 0.06324859 0.06744124
 association_score.datatypes.somatic_mutation    0.04529744 0.0008324876 NA 0.04369350 0.04695737
 ppr                                             0.12383271 0.0016775600 NA 0.12058205 0.12715832
 raw                                             0.10678910 0.0015114279 NA 0.10386273 0.10978782
 gm                                              0.06788605 0.0010986013 NA 0.06576423 0.07007119
 mc                                              0.08530852 0.0012896718 NA 0.08281453 0.08787042
 z                                               0.08596570 0.0012966732 NA 0.08345807 0.08854140
 knn                                             0.08644282 0.0013017472 NA 0.08392530 0.08902852
 wsld                                            0.08358486 0.0012712407 NA 0.08112679 0.08611044
 COSNet                                          0.08978319 0.0013370634 NA 0.08719684 0.09243849
 bagsvm                                          0.09222261 0.0013626269 NA 0.08958643 0.09492828
 rf                                              0.06944486 0.0011161472 NA 0.06728888 0.07166461
 svm                                             0.06372096 0.0010512496 NA 0.06169133 0.06581268

cv_scheme = block, disease = cardiac arrhythmia:
 method                                                prob           SE df  asymp.LCL  asymp.UCL
 pr                                              0.10695988 0.0015129197 NA 0.10403059 0.10996153
 randomraw                                       0.05881673 0.0009943431 NA 0.05689785 0.06079614
 random                                          0.04523798 0.0008315239 NA 0.04363590 0.04689599
 EGAD                                            0.08078352 0.0012408445 NA 0.07838466 0.08324916
 association_score.datatypes.affected_pathway    0.04565285 0.0008366438 NA 0.04404082 0.04732097
 association_score.datatypes.animal_model        0.06208414 0.0010322154 NA 0.06009155 0.06413829
 association_score.datatypes.genetic_association 0.08213238 0.0012554044 NA 0.07970516 0.08462673
 association_score.datatypes.literature          0.27223654 0.0027976468 NA 0.26678795 0.27775426
 association_score.datatypes.rna_expression      0.06524538 0.0010684289 NA 0.06318230 0.06737098
 association_score.datatypes.somatic_mutation    0.04524910 0.0008316612 NA 0.04364675 0.04690738
 ppr                                             0.12371140 0.0016762030 NA 0.12046339 0.12703434
 raw                                             0.10668246 0.0015101469 NA 0.10375857 0.10967865
 gm                                              0.06781531 0.0010975710 NA 0.06569549 0.06999840
 mc                                              0.08522128 0.0012885151 NA 0.08272954 0.08778089
 z                                               0.08587785 0.0012955121 NA 0.08337247 0.08845126
 knn                                             0.08635453 0.0013005831 NA 0.08383927 0.08893793
