cv_scheme = classic, disease = allergy:
 EGAD                                             0.280050979 0.015912869 NA  0.250536319  0.31304264
 association_score.datatypes.affected_pathway     0.027474881 0.003820392 NA  0.020920687  0.03608242
 association_score.datatypes.animal_model         0.113273632 0.008632784 NA  0.097556733  0.13152260
 association_score.datatypes.genetic_association  0.081942627 0.007079597 NA  0.069178099  0.09706243
 association_score.datatypes.literature           0.156173007 0.010613317 NA  0.136697134  0.17842370
 association_score.datatypes.rna_expression       0.014942479 0.002767618 NA  0.010393570  0.02148229
 association_score.datatypes.somatic_mutation     0.027474881 0.003820392 NA  0.020920687  0.03608242
 ppr                                              0.310176945 0.017153929 NA  0.278313921  0.34568784
 raw                                              0.399590811 0.020780779 NA  0.360868216  0.44246850
 gm                                               0.280774002 0.015942801 NA  0.251202695  0.31382641
 mc                                               0.110381539 0.008494168 NA  0.094927951  0.12835086
 z                                                0.322227331 0.017647178 NA  0.289431149  0.35873973
 knn                                              0.301018651 0.016777908 NA  0.269867071  0.33576615
 wsld                                             0.312828030 0.017262587 NA  0.280759432  0.34855953
 COSNet                                           0.287522218 0.016221802 NA  0.257422923  0.32114089
 bagsvm                                           0.404651973 0.020984150 NA  0.365544848  0.44794290
 rf                                               0.498162972 0.024715961 NA  0.452001372  0.54903892
 svm                                              0.305356790 0.016956152 NA  0.273867959  0.34046615

cv_scheme = pick_one_all, disease = allergy:
 method                                                  rate          SE df    asymp.LCL   asymp.UCL
 pr                                               0.020882177 0.003212640 NA  0.015446205  0.02823123
 randomraw                                        0.007490346 0.001883519 NA  0.004575717  0.01226153
 random                                           0.012710890 0.002474340 NA  0.008679177  0.01861544
 EGAD                                             0.263750972 0.015132487 NA  0.235698656  0.29514201
 association_score.datatypes.affected_pathway     0.025875741 0.003603900 NA  0.019694268  0.03399740
 association_score.datatypes.animal_model         0.106680686 0.008174388 NA  0.091804217  0.12396782
 association_score.datatypes.genetic_association  0.077173262 0.006695674 NA  0.065105139  0.09147838
 association_score.datatypes.literature           0.147083158 0.010063666 NA  0.128624106  0.16819130
 association_score.datatypes.rna_expression       0.014072772 0.002608929 NA  0.009785358  0.02023870
 association_score.datatypes.somatic_mutation     0.025875741 0.003603900 NA  0.019694268  0.03399740
 ppr                                              0.292123495 0.016321385 NA  0.261823461  0.32593006
 raw                                              0.376333142 0.019798359 NA  0.339462610  0.41720835
 gm                                               0.264431912 0.015161155 NA  0.236325389  0.29588119
 mc                                               0.103956924 0.008042304 NA  0.089331136  0.12097733
 z                                                0.303472504 0.016794044 NA  0.272279036  0.33823963
 knn                                              0.283498248 0.015961113 NA  0.253879273  0.31657274
 wsld                                             0.294620277 0.016425501 NA  0.264123432  0.32863842
 COSNet                                           0.270787358 0.015428385 NA  0.242175558  0.30277949
 bagsvm                                           0.381099726 0.019993419 NA  0.343860692  0.42237163
 rf                                               0.469168037 0.023573997 NA  0.425166088  0.51772390
 svm                                              0.287583891 0.016131886 NA  0.257642080  0.32100538

cv_scheme = classic, disease = chronic obstructive pulmonary disease:
 method                                                  rate          SE df    asymp.LCL   asymp.UCL
 pr                                               0.732254543 0.109094437 NA  0.546822532  0.98056807
 randomraw                                        0.262656521 0.065274035 NA  0.161380851  0.42748844
 random                                           0.445720157 0.085062983 NA  0.306630700  0.64790140
 EGAD                                             9.248693254 0.394510267 NA  8.506907413 10.05516138
 association_score.datatypes.affected_pathway     0.907358891 0.121483976 NA  0.697933247  1.17962593
 association_score.datatypes.animal_model         3.740865602 0.248115184 NA  3.284850782  4.26018604
 association_score.datatypes.genetic_association  2.706158095 0.210581778 NA  2.323358675  3.15202802
 association_score.datatypes.literature           5.157618958 0.292179890 NA  4.615604181  5.76328304
 association_score.datatypes.rna_expression       0.493475900 0.089503792 NA  0.345843770  0.70412853
 association_score.datatypes.somatic_mutation     0.907358891 0.121483976 NA  0.697933247  1.17962593
 ppr                                             10.243604319 0.416015252 NA  9.459836534 11.09230895
 raw                                             13.196500358 0.474961796 NA 12.297667782 14.16102832
 gm                                               9.272571120 0.395038116 NA  8.529754796 10.08007583
 mc                                               3.645354140 0.244879499 NA  3.195652887  4.15833862
 z                                               10.641568744 0.424356261 NA  9.841518135 11.50665820
 knn                                              9.941151355 0.409579945 NA  9.169946382 10.77721572
 wsld                                            10.331156492 0.417862365 NA  9.543782859 11.18348940
 COSNet                                           9.495431198 0.399935763 NA  8.743053582 10.31255417
 bagsvm                                          13.363645416 0.478117909 NA 12.458652574 14.33437667
 rf                                              16.451849360 0.533715397 NA 15.438348694 17.53188458
 svm                                             10.084418548 0.412638894 NA  9.307241969 10.92649120

cv_scheme = blocked_cv, disease = chronic obstructive pulmonary disease:
 method                                                  rate          SE df    asymp.LCL   asymp.UCL
 pr                                               0.167064394 0.025743123 NA  0.123515479  0.22596773
 randomraw                                        0.059925272 0.015077766 NA  0.036596507  0.09812516
 random                                           0.101691370 0.019815242 NA  0.069409962  0.14898632
 EGAD                                             2.110095935 0.122444384 NA  1.883253502  2.36426209
 association_score.datatypes.affected_pathway     0.207014575 0.028888415 NA  0.157477198  0.27213486
 association_score.datatypes.animal_model         0.853481144 0.065816649 NA  0.733758381  0.99273832
 association_score.datatypes.genetic_association  0.617411892 0.053835388 NA  0.520420330  0.73247992
 association_score.datatypes.literature           1.176714429 0.081158822 NA  1.027928978  1.34703552
 association_score.datatypes.rna_expression       0.112586877 0.020895201 NA  0.078254937  0.16198090
 association_score.datatypes.somatic_mutation     0.207014575 0.028888415 NA  0.157477198  0.27213486
 ppr                                              2.337085601 0.132144961 NA  2.091921810  2.61098148
 raw                                              3.010790930 0.160537739 NA  2.712026094  3.34246859
 gm                                               2.115543687 0.122678237 NA  1.888259518  2.37018537
 mc                                               0.831690136 0.064745373 NA  0.713998426  0.96878152
 z                                                2.427881468 0.136002797 NA  2.175432774  2.70962564
 knn                                              2.268080743 0.129204893 NA  2.028469287  2.53599613
 wsld                                             2.357060692 0.132994696 NA  2.110292252  2.63268517
 COSNet                                           2.166389372 0.124858252 NA  1.934987412  2.42546431
 bagsvm                                           3.048925194 0.162131406 NA  2.747152600  3.38384727
 rf                                               3.753501117 0.191396930 NA  3.396506444  4.14801823
 svm                                              2.300767255 0.130598466 NA  2.058523973  2.57151728

cv_scheme = pick_one_reduced, disease = chronic obstructive pulmonary disease:
 method                                                  rate          SE df    asymp.LCL   asymp.UCL
 pr                                               0.115567256 0.017548197 NA  0.085819293  0.15562690
 randomraw                                        0.041453472 0.010373303 NA  0.025383793  0.06769636
 random                                           0.070345286 0.013582596 NA  0.048181580  0.10270438
 EGAD                                             1.459664686 0.075562142 NA  1.318830970  1.61553758
 association_score.datatypes.affected_pathway     0.143202904 0.019627751 NA  0.109467196  0.18733532
 association_score.datatypes.animal_model         0.590397937 0.042816552 NA  0.512170319  0.68057385
 association_score.datatypes.genetic_association  0.427096380 0.035517315 NA  0.362860763  0.50270334
 association_score.datatypes.literature           0.813995453 0.051927061 NA  0.718325753  0.92240685
 association_score.datatypes.rna_expression       0.077882283 0.014309347 NA  0.054330916  0.11164270
 association_score.datatypes.somatic_mutation     0.143202904 0.019627751 NA  0.109467196  0.18733532
 ppr                                              1.616685414 0.080989873 NA  1.465492219  1.78347704
 raw                                              2.082722934 0.096699179 NA  1.901563728  2.28114091
 gm                                               1.463433184 0.075693427 NA  1.322348853  1.61957011
 mc                                               0.575323947 0.042171162 NA  0.498332832  0.66420999
 z                                                1.679493705 0.083138789 NA  1.524199983  1.85060959
 knn                                              1.568951113 0.079348623 NA  1.420890069  1.73244056
 wsld                                             1.630503238 0.081463643 NA  1.478405958  1.79824817
 COSNet                                           1.498605827 0.076916203 NA  1.355187385  1.65720213
 bagsvm                                           2.109102416 0.097574510 NA  1.926274105  2.30928350
 rf                                               2.596494756 0.113556382 NA  2.383200501  2.82887865
 svm                                              1.591562097 0.080126959 NA  1.442015644  1.75661750

cv_scheme = pick_one_all, disease = chronic obstructive pulmonary disease:
 method                                                  rate          SE df    asymp.LCL   asymp.UCL
 pr                                               0.108840812 0.016549437 NA  0.080791390  0.14662853
 randomraw                                        0.039040726 0.009774462 NA  0.023900454  0.06377194
 random                                           0.066250929 0.012802864 NA  0.045362703  0.09675759
 EGAD                                             1.374706782 0.071997492 NA  1.240595247  1.52331612
 association_score.datatypes.affected_pathway     0.134867963 0.018516377 NA  0.103049314  0.17651129
 association_score.datatypes.animal_model         0.556034585 0.040565760 NA  0.481950021  0.64150731
 association_score.datatypes.genetic_association  0.402237785 0.033602405 NA  0.341487357  0.47379568
 association_score.datatypes.literature           0.766617895 0.049282577 NA  0.675863287  0.86955899
 association_score.datatypes.rna_expression       0.073349245 0.013489086 NA  0.051151436  0.10518007
 association_score.datatypes.somatic_mutation     0.134867963 0.018516377 NA  0.103049314  0.17651129
 ppr                                              1.522588320 0.077229359 NA  1.378502300  1.68173473
 raw                                              1.961500726 0.092394825 NA  1.788518133  2.15121392
 gm                                               1.378255939 0.072123983 NA  1.243903210  1.52711997
 mc                                               0.541837957 0.039949291 NA  0.468933217  0.62607715
 z                                                1.581740935 0.079301974 NA  1.433704393  1.74506293
 knn                                              1.477632332 0.075646846 NA  1.336562999  1.63359102
 wsld                                             1.535601895 0.077686249 NA  1.390644975  1.69566872
 COSNet                                           1.411381403 0.073302249 NA  1.274782046  1.56261807
 bagsvm                                           1.986344825 0.093240709 NA  1.811751050  2.17776375
 rf                                               2.445369120 0.108697562 NA  2.241342365  2.66796819
 svm                                              1.498927274 0.076397276 NA  1.356427386  1.65639753

Confidence level used: 0.95 
Intervals are back-transformed from the log scale 
