disease	input_type	split_cv	method	auroc	partial_auroc_0.90	partial_auroc_0.95	auprc	top_20_hits	top_100_hits
"allergy"	"genetic"	"Rep03.Fold2"	"raw"	0.539398904131934	0.109348869461175	0.0871187915539298	0.0171767865191325	1	4
"allergy"	"genetic"	"Rep03.Fold2"	"gm"	0.514038260207467	0.0400685257447417	0.0249561516811922	0.0104904028896689	1	1
"allergy"	"genetic"	"Rep03.Fold2"	"mc"	0.521448286176554	0.132578281145902	0.109756760798923	0.0191988581791119	3	5
"allergy"	"genetic"	"Rep03.Fold2"	"z"	0.495404424261373	0.146004704346762	0.121245700145481	0.0307988243069578	4	5
"allergy"	"genetic"	"Rep03.Fold2"	"ppr"	0.532825055405234	0.0842635521896967	0.0601843668846618	0.012203010677449	0	3
"allergy"	"genetic"	"Rep03.Fold2"	"EGAD"	0.535085453235235	0.147099212769718	0.107588138519898	0.0256250350462015	1	5
"allergy"	"genetic"	"Rep03.Fold2"	"wsld"	0.524266135501497	0.114454309371983	0.0710138819018613	0.0152022517749275	1	2
"allergy"	"genetic"	"Rep03.Fold2"	"knn"	0.528175094154907	0.114046418034236	0.070198099226366	0.0152728006216461	1	2
"allergy"	"genetic"	"Rep03.Fold2"	"random"	0.518232742797307	0.0847326272281064	0.0642020965614759	0.0113222597108431	0	4
"allergy"	"genetic"	"Rep03.Fold2"	"randomraw"	0.544402371208304	0.0257243470339501	0.00619315014480143	0.0104091012872625	0	0
"allergy"	"genetic"	"Rep03.Fold2"	"pr"	0.500642428856941	0.0101360997430284	0	0.00893705024032131	0	0
"allergy"	"genetic"	"Rep03.Fold2"	"bagsvm"	0.48077812070864	0.123427918802431	0.0889611007627566	0.0164801238947393	1	4
"allergy"	"genetic"	"Rep03.Fold2"	"svm"	0.460974996260993	0.0394158996043453	0.0114277556458959	0.00887179007256398	0	0
"allergy"	"genetic"	"Rep03.Fold2"	"rf"	0.542094386055551	0.0970577438170472	0.0517614107601735	0.012937070831527	0	3
"allergy"	"genetic"	"Rep03.Fold2"	"COSNet"	0.541693292906764	0.135936586493358	0.113978436144611	0.017943040802251	2	5
"allergy"	"genetic"	"Rep03.Fold3"	"raw"	0.653790341709806	0.2274065495542	0.125940085671629	0.025271937647365	0	6
"allergy"	"genetic"	"Rep03.Fold3"	"gm"	0.47082420572354	0.0659001799941398	0.0445241317724539	0.00939149915519675	0	2
"allergy"	"genetic"	"Rep03.Fold3"	"mc"	0.689750798811198	0.231711060570121	0.172292064909515	0.0399278344366525	2	7
"allergy"	"genetic"	"Rep03.Fold3"	"z"	0.668050342546991	0.227462361690551	0.173199012125186	0.0324023761765349	0	8
"allergy"	"genetic"	"Rep03.Fold3"	"ppr"	0.659483179617417	0.199388857106978	0.133572395317362	0.051221958095458	1	4
"allergy"	"genetic"	"Rep03.Fold3"	"EGAD"	0.591116800848305	0.189021752780142	0.0919923537373202	0.0186360461261149	0	3
"allergy"	"genetic"	"Rep03.Fold3"	"wsld"	0.624363392819777	0.13766063430493	0.064630453892199	0.0160899168511134	0	2
"allergy"	"genetic"	"Rep03.Fold3"	"knn"	0.628584185631172	0.150804392415131	0.0787788304566827	0.0170730262014352	0	2
"allergy"	"genetic"	"Rep03.Fold3"	"random"	0.52019004032427	0.0767695935481171	0.0359151097406131	0.0126653586367299	1	1
"allergy"	"genetic"	"Rep03.Fold3"	"randomraw"	0.588615719488206	0.0648955615398569	0.022980647141721	0.0133942963093917	0	1
"allergy"	"genetic"	"Rep03.Fold3"	"pr"	0.598508420656074	0.138748970963736	0.10667094559712	0.0222132317718638	3	4
"allergy"	"genetic"	"Rep03.Fold3"	"bagsvm"	0.665322524382936	0.210635002581311	0.119061239866609	0.0243208449658224	0	5
"allergy"	"genetic"	"Rep03.Fold3"	"svm"	0.540209155980969	0.209881538740599	0.186775314292093	0.0597175517627173	5	8
"allergy"	"genetic"	"Rep03.Fold3"	"rf"	0.654512411223818	0.113799339436076	0.066395677763789	0.0191855002161976	1	2
"allergy"	"genetic"	"Rep03.Fold3"	"COSNet"	0.584607710446638	0.205353779179283	0.169375880785277	0.0441973532172297	5	7
"allergy"	"genetic"	"Rep04.Fold1"	"raw"	0.666051748270756	0.220432956908149	0.122643945262071	0.0253951297114008	0	4
"allergy"	"genetic"	"Rep04.Fold1"	"gm"	0.462146846589755	0.0216002826586218	0.00348567002323778	0.0081778129494172	0	0
"allergy"	"genetic"	"Rep04.Fold1"	"mc"	0.66274273988613	0.215533993776074	0.133243643578349	0.0273874518186987	2	5
"allergy"	"genetic"	"Rep04.Fold1"	"z"	0.656899316455353	0.219760283745771	0.150046883281014	0.0258459093036108	0	5
"allergy"	"genetic"	"Rep04.Fold1"	"ppr"	0.65705559405874	0.154443040210907	0.075767458926169	0.0192724491878304	0	2
"allergy"	"genetic"	"Rep04.Fold1"	"EGAD"	0.625871417505851	0.231236495576664	0.131843939826328	0.0253482257010632	1	6
"allergy"	"genetic"	"Rep04.Fold1"	"wsld"	0.6326898772881	0.158540231290854	0.0518501909304633	0.0177973964929412	0	1
"allergy"	"genetic"	"Rep04.Fold1"	"knn"	0.635244676369459	0.1699756750513	0.063448706972699	0.0183122763014047	0	1
"allergy"	"genetic"	"Rep04.Fold1"	"random"	0.467861171130776	0.0145813798632911	0	0.00849714921097109	0	0
"allergy"	"genetic"	"Rep04.Fold1"	"randomraw"	0.577510293937793	0.0364942177286749	0	0.0118384323193722	0	0
"allergy"	"genetic"	"Rep04.Fold1"	"pr"	0.609343362278662	0.0903964015383154	0.0398575835405711	0.0141901662968529	0	2
"allergy"	"genetic"	"Rep04.Fold1"	"bagsvm"	0.628565507494527	0.19180697677579	0.0961039314009267	0.020954744018463	0	3
"allergy"	"genetic"	"Rep04.Fold1"	"svm"	0.452046557136448	0.0617432426923233	0.0375677769171185	0.00902127362335911	0	1
"allergy"	"genetic"	"Rep04.Fold1"	"rf"	0.667740225855104	0.15366844687241	0.0612744098821802	0.0195612825402196	0	3
"allergy"	"genetic"	"Rep04.Fold1"	"COSNet"	0.426199600472916	0.0575984888635219	0.0367320314729504	0.00901078517046417	1	1
"allergy"	"genetic"	"Rep04.Fold2"	"raw"	0.543435047951171	0.133251961639059	0.103156059285092	0.0172250454506191	1	4
"allergy"	"genetic"	"Rep04.Fold2"	"gm"	0.541761115954662	0.0950653879686137	0.0743504795117698	0.0135491991529276	1	3
"allergy"	"genetic"	"Rep04.Fold2"	"mc"	0.569879686137753	0.122685265911073	0.0759197907585005	0.0142009062828749	1	3
"allergy"	"genetic"	"Rep04.Fold2"	"z"	0.577980819529204	0.134821272885789	0.0851612903225807	0.0149790070920173	0	4
"allergy"	"genetic"	"Rep04.Fold2"	"ppr"	0.549698343504792	0.146643417611161	0.113478639930253	0.0447386121329998	2	4
"allergy"	"genetic"	"Rep04.Fold2"	"EGAD"	0.531410636442914	0.127532693984307	0.0769659982563209	0.0147894657341537	1	3
"allergy"	"genetic"	"Rep04.Fold2"	"wsld"	0.586852659110722	0.142493461203139	0.0883347863993026	0.0176086891054379	1	3
"allergy"	"genetic"	"Rep04.Fold2"	"knn"	0.596136006974721	0.153478639930253	0.0975414123801221	0.0184115930678758	1	3
"allergy"	"genetic"	"Rep04.Fold2"	"random"	0.573593722755009	0.114803836094158	0.0381865736704447	0.0137276126610295	0	1
"allergy"	"genetic"	"Rep04.Fold2"	"randomraw"	0.495574542284212	0.0261203138622493	0.0100087183958152	0.00936599548697441	0	0
"allergy"	"genetic"	"Rep04.Fold2"	"pr"	0.528341761115948	0.10409764603313	0.0775588491717524	0.0150578921857432	2	3
"allergy"	"genetic"	"Rep04.Fold2"	"bagsvm"	0.609108979947694	0.152746294681778	0.101865736704446	0.0191701945222998	1	4
"allergy"	"genetic"	"Rep04.Fold2"	"svm"	0.486995640802091	0.0274455100261552	0.000104620749782054	0.00887193378525608	0	0
"allergy"	"genetic"	"Rep04.Fold2"	"rf"	0.47823539668701	0.0478130508657942	0.0144713898958382	0.00905681185536282	0	0
"allergy"	"genetic"	"Rep04.Fold2"	"COSNet"	0.522877070619001	0.132136006974717	0.100226678291194	0.0167254796663951	2	4
"allergy"	"genetic"	"Rep04.Fold3"	"raw"	0.62897676917817	0.181038513339056	0.119636290046825	0.0241553861042311	1	5
"allergy"	"genetic"	"Rep04.Fold3"	"gm"	0.516036175602404	0.0576618446486764	0.032491050306697	0.0102297261273126	1	1
"allergy"	"genetic"	"Rep04.Fold3"	"mc"	0.620735375189282	0.19942638223041	0.159810468873211	0.0326571519395116	0	7
"allergy"	"genetic"	"Rep04.Fold3"	"z"	0.63595508754301	0.226627867216559	0.170438447742863	0.0438489649020919	3	7
"allergy"	"genetic"	"Rep04.Fold3"	"ppr"	0.598223320144319	0.150389739080677	0.1299223313166	0.0220972559725246	0	6
"allergy"	"genetic"	"Rep04.Fold3"	"EGAD"	0.586388092197553	0.210333493834656	0.138268400080948	0.0286402966918633	1	5
"allergy"	"genetic"	"Rep04.Fold3"	"wsld"	0.593380367199121	0.119454853769339	0.0767475453765152	0.0170561961411021	1	2
"allergy"	"genetic"	"Rep04.Fold3"	"knn"	0.595766952079895	0.126523890272923	0.0817719345992004	0.0175441509420561	1	3
"allergy"	"genetic"	"Rep04.Fold3"	"random"	0.48169936008821	0.100662242412823	0.0684712597958143	0.0112153031496748	0	3
"allergy"	"genetic"	"Rep04.Fold3"	"randomraw"	0.543227193111004	0.0336285162001661	0.0268874606597302	0.0180833892470265	1	1
"allergy"	"genetic"	"Rep04.Fold3"	"pr"	0.512494679032252	0.0563778340695461	0.0316745870580108	0.00966246652826579	0	1
"allergy"	"genetic"	"Rep04.Fold3"	"bagsvm"	0.652019176418871	0.178407687315511	0.116056412725661	0.0243668804103932	1	4
"allergy"	"genetic"	"Rep04.Fold3"	"svm"	0.499919749338809	0.0607671963210306	0.0158128694147284	0.0100623711801533	0	0
"allergy"	"genetic"	"Rep04.Fold3"	"rf"	0.551091757908189	0.0493227542026921	0.0206069741313738	0.0108846670702071	0	1
"allergy"	"genetic"	"Rep04.Fold3"	"COSNet"	0.640724768145377	0.0638167214464656	0.0304673379808933	0.0137225911769712	0	1
"allergy"	"genetic"	"Rep05.Fold1"	"raw"	0.609079355154417	0.176965528490648	0.129920617659852	0.0257293573681747	1	4
"allergy"	"genetic"	"Rep05.Fold1"	"gm"	0.516889136581124	0.117727816441932	0.0933829926054809	0.0166845093641387	1	4
"allergy"	"genetic"	"Rep05.Fold1"	"mc"	0.612263484123531	0.181124945628534	0.12067746846455	0.0240315007617598	3	4
"allergy"	"genetic"	"Rep05.Fold1"	"z"	0.62559128969117	0.191740974336667	0.140196824706394	0.0261659609824239	1	5
"allergy"	"genetic"	"Rep05.Fold1"	"ppr"	0.601460553501524	0.12644084384515	0.0984123531970423	0.0180925649496587	2	5
"allergy"	"genetic"	"Rep05.Fold1"	"EGAD"	0.53975233797301	0.15181872553284	0.107193344932579	0.0185042654918532	2	4
"allergy"	"genetic"	"Rep05.Fold1"	"wsld"	0.579134270334932	0.109626468029578	0.0876739886907351	0.0196661889531182	1	3
"allergy"	"genetic"	"Rep05.Fold1"	"knn"	0.584775309917365	0.130192474989126	0.0920237059591127	0.0205802178468343	1	3
"allergy"	"genetic"	"Rep05.Fold1"	"random"	0.526227435841682	0.0612222705524142	0.0431165724227926	0.010796618909297	0	2
"allergy"	"genetic"	"Rep05.Fold1"	"randomraw"	0.517653735319709	0.036265767725098	0.0206067855589387	0.00983696986884843	0	1
"allergy"	"genetic"	"Rep05.Fold1"	"pr"	0.551119372553291	0.0676788821226621	0.0300946063505872	0.0111556991603852	0	1
"allergy"	"genetic"	"Rep05.Fold1"	"bagsvm"	0.6228217431492	0.172969225750326	0.122716398434102	0.0257175654497676	1	4
"allergy"	"genetic"	"Rep05.Fold1"	"svm"	0.594079627011748	0.137668551544149	0.089250761200522	0.0438999862832997	1	3
"allergy"	"genetic"	"Rep05.Fold1"	"rf"	0.568212402131364	0.149310064935065	0.0573754893431927	0.015498017573167	0	1
"allergy"	"genetic"	"Rep05.Fold1"	"COSNet"	0.488548010004355	0.0824407351022186	0.0574026750761202	0.0120246678341683	1	2
"allergy"	"genetic"	"Rep05.Fold2"	"raw"	0.628195292066266	0.205544899738448	0.121360069747166	0.022428634184622	0	6
"allergy"	"genetic"	"Rep05.Fold2"	"gm"	0.517991281604183	0.0701656495204883	0.046765475152572	0.0103838671281301	0	2
"allergy"	"genetic"	"Rep05.Fold2"	"mc"	0.667745422842191	0.222388840453357	0.154768962510898	0.0311669915423913	1	7
"allergy"	"genetic"	"Rep05.Fold2"	"z"	0.668718395815174	0.23947689625109	0.178378378378379	0.0620666284401855	3	6
"allergy"	"genetic"	"Rep05.Fold2"	"ppr"	0.594828247602443	0.166346992153444	0.110549258936356	0.0192857373263193	1	5
"allergy"	"genetic"	"Rep05.Fold2"	"EGAD"	0.611951176983403	0.214995640802092	0.118674803836094	0.0268101895031187	1	4
"allergy"	"genetic"	"Rep05.Fold2"	"wsld"	0.603009590235399	0.15232781168265	0.0635745422842198	0.0160118936283139	0	2
"allergy"	"genetic"	"Rep05.Fold2"	"knn"	0.60563905841325	0.15539668700959	0.0721534437663471	0.0162001351114888	0	2
"allergy"	"genetic"	"Rep05.Fold2"	"random"	0.377387968613774	0.0486835222319094	0.0433129904097645	0.00832515975282073	1	2
"allergy"	"genetic"	"Rep05.Fold2"	"randomraw"	0.59146643417611	0.037279860505667	0	0.0125878102148973	0	0
"allergy"	"genetic"	"Rep05.Fold2"	"pr"	0.525053182214471	0.0773147340889274	0.044568439407149	0.0114094480536296	0	2
