disease	input_type	split_cv	method	auroc	partial_auroc_0.90	partial_auroc_0.95	auprc	top_20_hits	top_100_hits
"allergy"	"genetic"	"Rep01.Fold2"	"random"	0.465418228956138	0.0120848026985211	0	0.00823086162330926	0	0
"allergy"	"genetic"	"Rep01.Fold2"	"randomraw"	0.537477523939618	0.0386518545363309	0.0232496550186081	0.0101490296914546	0	0
"allergy"	"genetic"	"Rep01.Fold2"	"pr"	0.55247550283651	0.0689126465299749	0.0195001602943841	0.0117688509427648	0	1
"allergy"	"genetic"	"Rep01.Fold2"	"bagsvm"	0.672577812469519	0.185997240148864	0.118785107954783	0.0226829460563613	0	4
"allergy"	"genetic"	"Rep01.Fold2"	"svm"	0.624844932606671	0.122673989099981	0.0718676386546421	0.0268480806242812	2	2
"allergy"	"genetic"	"Rep01.Fold2"	"rf"	0.566431568236619	0.140633929442594	0.105153115983441	0.023233817404234	2	3
"allergy"	"genetic"	"Rep01.Fold2"	"COSNet"	0.490145380037074	0.099926125196883	0.0743069010217024	0.0195679346719709	1	2
"allergy"	"genetic"	"Rep01.Fold3"	"raw"	0.644058425258814	0.212547997991887	0.16193810124693	0.0607065689821583	2	6
"allergy"	"genetic"	"Rep01.Fold3"	"gm"	0.454834398447789	0.0720546532611499	0.0582556546044153	0.0382673203771137	2	2
"allergy"	"genetic"	"Rep01.Fold3"	"mc"	0.581304866962463	0.217161232547726	0.185689475041044	0.0353885975627428	1	8
"allergy"	"genetic"	"Rep01.Fold3"	"z"	0.579401907708183	0.229773001723178	0.209569748035983	0.0495295337144822	3	9
"allergy"	"genetic"	"Rep01.Fold3"	"ppr"	0.664912959118604	0.232133892348816	0.16303035236971	0.0405695098626338	2	6
"allergy"	"genetic"	"Rep01.Fold3"	"EGAD"	0.586226781183448	0.198023093309453	0.120839608689163	0.0232336217388557	2	5
"allergy"	"genetic"	"Rep01.Fold3"	"wsld"	0.624994911873663	0.16770464444173	0.0973731699705566	0.0543205396250538	2	3
"allergy"	"genetic"	"Rep01.Fold3"	"knn"	0.628407348611296	0.177066796922701	0.107264487591756	0.0550478144887201	2	3
"allergy"	"genetic"	"Rep01.Fold3"	"random"	0.379567441418712	0.0102983677290675	0	0.00719878440971075	0	0
"allergy"	"genetic"	"Rep01.Fold3"	"randomraw"	0.576087841413277	0.0634726801535937	0.0451622094679855	0.0118829534444598	0	2
"allergy"	"genetic"	"Rep01.Fold3"	"pr"	0.606175628553216	0.0979294717846437	0.0644224637386197	0.0144888974706387	0	2
"allergy"	"genetic"	"Rep01.Fold3"	"bagsvm"	0.56564700614646	0.20352505393414	0.149190648702189	0.0570655165656513	2	6
"allergy"	"genetic"	"Rep01.Fold3"	"svm"	0.482300104476198	0.0220854885645929	0.00793069293496695	0.00879545222884267	0	0
"allergy"	"genetic"	"Rep01.Fold3"	"rf"	0.515342396982404	0.0335552856348755	0.00280268327898979	0.00971418391404806	0	0
"allergy"	"genetic"	"Rep01.Fold3"	"COSNet"	0.481438515081209	0.145439003541336	0.12716245369805	0.0265284254803025	3	5
"allergy"	"genetic"	"Rep02.Fold1"	"raw"	0.624495725423803	0.20365376977906	0.134967914550281	0.032303717029011	1	5
"allergy"	"genetic"	"Rep02.Fold1"	"gm"	0.546483838827228	0.0773813256411865	0.0621294147976282	0.0167330785553601	1	2
"allergy"	"genetic"	"Rep02.Fold1"	"mc"	0.658626143544945	0.182158957100952	0.134417480125137	0.0242915749450146	2	5
"allergy"	"genetic"	"Rep02.Fold1"	"z"	0.655320053231887	0.174745511172425	0.137072106909694	0.0232312731317091	0	6
"allergy"	"genetic"	"Rep02.Fold1"	"ppr"	0.578621544978854	0.122795649477784	0.0957059147314368	0.0199872932714927	2	4
"allergy"	"genetic"	"Rep02.Fold1"	"EGAD"	0.571650536847733	0.180382238386879	0.0965280826069689	0.0180698608628987	1	3
"allergy"	"genetic"	"Rep02.Fold1"	"wsld"	0.600952460581231	0.122921064916425	0.0927795544964919	0.025481456667606	1	4
"allergy"	"genetic"	"Rep02.Fold1"	"knn"	0.600443831302304	0.129400862579517	0.0937550079081402	0.0257354426025887	1	4
"allergy"	"genetic"	"Rep02.Fold1"	"random"	0.464803550650418	0.0437839231342712	0.00765730928143919	0.00897262931294987	0	0
"allergy"	"genetic"	"Rep02.Fold1"	"randomraw"	0.526128216383437	0.0511137587703713	0.00974059906774528	0.00977616285451943	0	0
"allergy"	"genetic"	"Rep02.Fold1"	"pr"	0.491743483622834	0.0275077862084822	0.015600287062004	0.00880487384212954	0	1
"allergy"	"genetic"	"Rep02.Fold1"	"bagsvm"	0.66400855611993	0.179831803961734	0.120210697936916	0.0324001746151416	2	4
"allergy"	"genetic"	"Rep02.Fold1"	"svm"	0.500278700974757	0.0387533705399134	0.0135797049950182	0.00918485684629675	0	0
"allergy"	"genetic"	"Rep02.Fold1"	"rf"	0.5706994697714	0.176348041777276	0.109689736139852	0.0352287675229929	3	3
"allergy"	"genetic"	"Rep02.Fold1"	"COSNet"	0.552792932143282	0.112971440117612	0.0823909756624374	0.0139590827752764	0	3
"allergy"	"genetic"	"Rep02.Fold2"	"raw"	0.692541432613629	0.263440335642502	0.159039906332325	0.0337646799321218	1	6
"allergy"	"genetic"	"Rep02.Fold2"	"gm"	0.471021563079323	0.0679787575094433	0.0548764339378057	0.0109654189212561	1	2
"allergy"	"genetic"	"Rep02.Fold2"	"mc"	0.674145909705472	0.284808448210975	0.222864948496717	0.0452261994829059	3	9
"allergy"	"genetic"	"Rep02.Fold2"	"z"	0.662294579262092	0.286940886218864	0.211142550492731	0.0436855425286314	1	9
"allergy"	"genetic"	"Rep02.Fold2"	"ppr"	0.674672093444658	0.25995567511813	0.157771489901454	0.0317442990195423	1	6
"allergy"	"genetic"	"Rep02.Fold2"	"EGAD"	0.609927100901827	0.207936662810309	0.126019263203379	0.0240629891220737	2	5
"allergy"	"genetic"	"Rep02.Fold2"	"wsld"	0.631525026831892	0.16865756937959	0.100274591249321	0.0223479114342992	1	4
"allergy"	"genetic"	"Rep02.Fold2"	"knn"	0.636006300266239	0.188143791031877	0.107634194276793	0.0237735993122132	1	4
"allergy"	"genetic"	"Rep02.Fold2"	"random"	0.472289979510197	0.0267482541850772	0.0264694813431275	0.0112530503699523	1	1
"allergy"	"genetic"	"Rep02.Fold2"	"randomraw"	0.588357052255971	0.0662782431735498	0.0226642320505137	0.0126082845519765	0	0
"allergy"	"genetic"	"Rep02.Fold2"	"pr"	0.577066752157006	0.187558368063783	0.135232705629817	0.0221648600701204	1	5
"allergy"	"genetic"	"Rep02.Fold2"	"bagsvm"	0.640613021479447	0.248595681808678	0.151499100957585	0.0305665586586958	1	4
"allergy"	"genetic"	"Rep02.Fold2"	"svm"	0.48110617063686	0.0554200409796076	0.0108582021939422	0.00925846947364486	0	0
"allergy"	"genetic"	"Rep02.Fold2"	"rf"	0.5247062431178	0.0815542597922306	0.0369878040455658	0.0114869690219179	0	1
"allergy"	"genetic"	"Rep02.Fold2"	"COSNet"	0.622945792620883	0.138159820470289	0.0792411803242127	0.0173525739656943	0	4
"allergy"	"genetic"	"Rep02.Fold3"	"raw"	0.594947829744511	0.15366819988874	0.108370307051465	0.0340422141716696	2	4
"allergy"	"genetic"	"Rep02.Fold3"	"gm"	0.489124977951455	0.0886283768198534	0.0667358651850044	0.0289532408558857	2	3
"allergy"	"genetic"	"Rep02.Fold3"	"mc"	0.566033703748936	0.131904587454715	0.0828618336250527	0.0160198452045126	0	4
"allergy"	"genetic"	"Rep02.Fold3"	"z"	0.56929688878035	0.157603017598133	0.109727140744359	0.0305364270632977	2	4
"allergy"	"genetic"	"Rep02.Fold3"	"ppr"	0.61455407660684	0.137399763910937	0.0969729040311529	0.0188184208954874	0	4
"allergy"	"genetic"	"Rep02.Fold3"	"EGAD"	0.570521431188194	0.176517279277079	0.101579354418529	0.0239632161603079	2	4
"allergy"	"genetic"	"Rep02.Fold3"	"wsld"	0.574310389275593	0.142487890259291	0.100765254202792	0.0313366127508098	2	4
"allergy"	"genetic"	"Rep02.Fold3"	"knn"	0.574066159210875	0.151571891833218	0.107413739297974	0.0317972485392332	2	4
"allergy"	"genetic"	"Rep02.Fold3"	"random"	0.539789148044124	0.0585066688376007	0.0231882878115629	0.0111706871698306	0	1
"allergy"	"genetic"	"Rep02.Fold3"	"randomraw"	0.507737344133735	0.0477944668322005	0.0229237052414486	0.0100473541455714	0	1
"allergy"	"genetic"	"Rep02.Fold3"	"pr"	0.579276400591593	0.0361324812417743	0.000264582570114403	0.0120245195503321	0	0
"allergy"	"genetic"	"Rep02.Fold3"	"bagsvm"	0.613109048723906	0.132983270240567	0.100914505909011	0.0333034892810972	2	4
"allergy"	"genetic"	"Rep02.Fold3"	"svm"	0.595792458718336	0.18330144774155	0.113655174285288	0.0202334348612597	0	5
"allergy"	"genetic"	"Rep02.Fold3"	"rf"	0.600212344472945	0.195142400865753	0.118661896083171	0.0468740350120791	1	4
"allergy"	"genetic"	"Rep02.Fold3"	"COSNet"	0.530878142766044	0.138410605012144	0.114476058669489	0.0249450712263087	2	5
"allergy"	"genetic"	"Rep03.Fold1"	"raw"	0.632041554315344	0.184709071019976	0.111982051657226	0.0252816148440844	1	5
"allergy"	"genetic"	"Rep03.Fold1"	"gm"	0.499745685360543	0.0677661420120818	0.048473067034552	0.0132198085351104	1	2
"allergy"	"genetic"	"Rep03.Fold1"	"mc"	0.669965789455353	0.180277725521345	0.133386286518537	0.0337437811831009	2	5
"allergy"	"genetic"	"Rep03.Fold1"	"z"	0.652216021125535	0.186945646342398	0.141252621531044	0.0370706981584334	2	5
"allergy"	"genetic"	"Rep03.Fold1"	"ppr"	0.630041874821458	0.173644642322136	0.146826641026177	0.031400927053201	1	6
"allergy"	"genetic"	"Rep03.Fold1"	"EGAD"	0.589706876249787	0.198978560927517	0.089260954690189	0.0204756178282817	1	3
"allergy"	"genetic"	"Rep03.Fold1"	"wsld"	0.624175219302839	0.146471297283362	0.0767263783505082	0.0208346776514931	1	3
"allergy"	"genetic"	"Rep03.Fold1"	"knn"	0.62764504643856	0.160671111947214	0.0803494910223449	0.0215278621061354	1	2
"allergy"	"genetic"	"Rep03.Fold1"	"random"	0.515527128056129	0.0768866314109933	0.0415055426656355	0.0105815469434719	0	2
"allergy"	"genetic"	"Rep03.Fold1"	"randomraw"	0.562477791016077	0.0696404060673202	0.0215853904949033	0.0123175997531251	0	1
"allergy"	"genetic"	"Rep03.Fold1"	"pr"	0.56948015300683	0.112623063899166	0.0807954125819556	0.0171375051388414	2	3
"allergy"	"genetic"	"Rep03.Fold1"	"bagsvm"	0.638019690223876	0.184771778739296	0.0966604655699784	0.0248549261991332	1	3
"allergy"	"genetic"	"Rep03.Fold1"	"svm"	0.501362151014101	0.0512204287837865	0.0357991402074929	0.0128489407124603	1	1
"allergy"	"genetic"	"Rep03.Fold1"	"rf"	0.489029632881148	0.0316453066388618	0.0194891194762296	0.00859657655189559	1	1
"allergy"	"genetic"	"Rep03.Fold1"	"COSNet"	0.596357378259931	0.067898524975091	0.0314723075743957	0.0126329565241595	0	1
"allergy"	"genetic"	"Rep03.Fold2"	"raw"	0.665133444593699	0.276834778361216	0.191503507415096	0.0576511524411091	2	7
"allergy"	"genetic"	"Rep03.Fold2"	"gm"	0.495549585487312	0.0762337010352643	0.0735200336494757	0.0216651825907648	2	3
"allergy"	"genetic"	"Rep03.Fold2"	"mc"	0.627691618838277	0.242710410984925	0.187724725580386	0.0381530762989285	3	9
"allergy"	"genetic"	"Rep03.Fold2"	"z"	0.630106782811631	0.263341067285384	0.202907694603873	0.0529181028641792	3	9
"allergy"	"genetic"	"Rep03.Fold2"	"ppr"	0.643458026349721	0.237493385435748	0.16560833638621	0.0331481052725309	2	8
"allergy"	"genetic"	"Rep03.Fold2"	"EGAD"	0.595772106212921	0.215987571403374	0.134950679095263	0.0307547895020022	2	5
"allergy"	"genetic"	"Rep03.Fold2"	"wsld"	0.626409410998505	0.172127922280566	0.133729528771659	0.045206844301113	2	5
"allergy"	"genetic"	"Rep03.Fold2"	"knn"	0.63153145818918	0.18927830015875	0.138620914234542	0.0467555577228437	2	5
"allergy"	"genetic"	"Rep03.Fold2"	"random"	0.618600833095896	0.101450455217704	0.075955550128221	0.015851639743792	0	4
"allergy"	"genetic"	"Rep03.Fold2"	"randomraw"	0.580629842200254	0.048954559639625	0.0151829690234868	0.0116936285967839	0	0
"allergy"	"genetic"	"Rep03.Fold2"	"pr"	0.568499748985772	0.0873393848116039	0.0465190431608797	0.0124103970010669	0	2
"allergy"	"genetic"	"Rep03.Fold2"	"bagsvm"	0.603499274093973	0.259602990461459	0.174549870422383	0.0543046322471558	2	7
"allergy"	"genetic"	"Rep03.Fold2"	"svm"	0.439407199359575	0.0166076444010258	0	0.00799537876348578	0	0
"allergy"	"genetic"	"Rep03.Fold2"	"rf"	0.490512340402437	0.0969661198626883	0.0142196171015319	0.0111681370459134	0	0
"allergy"	"genetic"	"Rep03.Fold2"	"COSNet"	0.595687304107143	0.0358475461662664	0.0143756529762147	0.0128067918045615	0	1
"allergy"	"genetic"	"Rep03.Fold3"	"raw"	0.615324840054085	0.190332157841183	0.140947548889787	0.0270275884114359	1	6
"allergy"	"genetic"	"Rep03.Fold3"	"gm"	0.520998564319868	0.0992849476603986	0.0694980694980694	0.0128025015823093	1	2
"allergy"	"genetic"	"Rep03.Fold3"	"mc"	0.585189495839316	0.223352800970129	0.173954253376636	0.029925093661786	3	7
"allergy"	"genetic"	"Rep03.Fold3"	"z"	0.607174219087581	0.216048952511046	0.185397878538672	0.0438262514733012	3	7
"allergy"	"genetic"	"Rep03.Fold3"	"ppr"	0.598243034163606	0.128068243591709	0.0791017939032381	0.0152023069290863	0	3
"allergy"	"genetic"	"Rep03.Fold3"	"EGAD"	0.601093486472527	0.22251648244428	0.156266116554925	0.029903172485258	1	7
"allergy"	"genetic"	"Rep03.Fold3"	"wsld"	0.601253780856658	0.160851929804998	0.104581631657444	0.0218466341838874	1	4
"allergy"	"genetic"	"Rep03.Fold3"	"knn"	0.602417657471796	0.170190820010314	0.105153115983441	0.022271444687403	1	4
"allergy"	"genetic"	"Rep03.Fold3"	"random"	0.552242030581377	0.085639017046959	0.057803548778278	0.0128806593186515	0	2
"allergy"	"genetic"	"Rep03.Fold3"	"randomraw"	0.509405098755282	0.0262743403537627	0	0.00971156164492853	0	0
"allergy"	"genetic"	"Rep03.Fold3"	"pr"	0.511635281490879	0.0502627434035375	0.0214376315459348	0.00966223009830603	0	1
"allergy"	"genetic"	"Rep03.Fold3"	"bagsvm"	0.61852375841545	0.205162873032909	0.139818518879891	0.0275479436374389	2	6
"allergy"	"genetic"	"Rep03.Fold3"	"svm"	0.532344618987219	0.131357763126716	0.123844835036171	0.0309167409419686	2	5
"allergy"	"genetic"	"Rep03.Fold3"	"rf"	0.516269879988291	0.146258171528929	0.11596950225109	0.0588304644859272	4	4
"allergy"	"genetic"	"Rep03.Fold3"	"COSNet"	0.563953974603798	0.0496633817933456	0.00779170093249514	0.0113403645021943	0	0
"allergy"	"genetic"	"Rep04.Fold1"	"raw"	0.613038902750094	0.200688568919616	0.113070264694813	0.0218536436629931	0	4
"allergy"	"genetic"	"Rep04.Fold1"	"gm"	0.496644271915032	0.0467432362739221	0.00917162650014639	0.00895642782275305	0	0
"allergy"	"genetic"	"Rep04.Fold1"	"mc"	0.643965264903896	0.180630862941332	0.147582342528191	0.0306957389848517	2	6
"allergy"	"genetic"	"Rep04.Fold1"	"z"	0.633465982743967	0.175975356480771	0.147373262896728	0.0329617263678131	1	6
"allergy"	"genetic"	"Rep04.Fold1"	"ppr"	0.605309925707034	0.13188743152642	0.0853881214892043	0.0247846305544285	1	4
"allergy"	"genetic"	"Rep04.Fold1"	"EGAD"	0.551478889926532	0.149296795506181	0.10055336409127	0.0163386502794744	0	4
"allergy"	"genetic"	"Rep04.Fold1"	"wsld"	0.603825460323655	0.153492326777525	0.0907684373388345	0.0159319232945035	0	2
"allergy"	"genetic"	"Rep04.Fold1"	"knn"	0.606717728558876	0.157116373722871	0.0980165312295277	0.0163117373376248	0	2
"allergy"	"genetic"	"Rep04.Fold1"	"random"	0.469829809179988	0.028058486542241	0.00305256261934961	0.0083712868651641	0	0
"allergy"	"genetic"	"Rep04.Fold1"	"randomraw"	0.582450552667155	0.0509596755084118	0.0263300949221526	0.0140795644918899	1	1
"allergy"	"genetic"	"Rep04.Fold1"	"pr"	0.559988430927057	0.046987162510628	0.0245180714494793	0.0112452895676723	1	1
"allergy"	"genetic"	"Rep04.Fold1"	"bagsvm"	0.632406645944553	0.178679453047684	0.109878315654489	0.0210527623373317	0	4
"allergy"	"genetic"	"Rep04.Fold1"	"svm"	0.392770026344038	0.0621593744337426	0.0432376677864043	0.00802307253568806	0	1
"allergy"	"genetic"	"Rep04.Fold1"	"rf"	0.64203476297339	0.153443541530184	0.0912144738859541	0.0245762950009782	2	3
"allergy"	"genetic"	"Rep04.Fold1"	"COSNet"	0.525525138341016	0.11242211783728	0.0806489831760589	0.0404235268977618	1	3
"allergy"	"genetic"	"Rep04.Fold2"	"raw"	0.602325062881911	0.191467569657825	0.117967155090125	0.0202900484603937	0	4
"allergy"	"genetic"	"Rep04.Fold2"	"gm"	0.476662277126322	0.0512461417333807	0.00919016464260085	0.0088607054392477	0	0
"allergy"	"genetic"	"Rep04.Fold2"	"mc"	0.629292865951798	0.218815102805823	0.169596510663796	0.0338324474459176	3	6
"allergy"	"genetic"	"Rep04.Fold2"	"z"	0.634020331236112	0.238770092598399	0.199201521707322	0.0429651849323145	2	7
"allergy"	"genetic"	"Rep04.Fold2"	"ppr"	0.607885147328308	0.168683764971468	0.115340398403043	0.0223207751967217	1	6
"allergy"	"genetic"	"Rep04.Fold2"	"EGAD"	0.586881545118204	0.186862036049971	0.103342321439769	0.0235330583143257	1	4
"allergy"	"genetic"	"Rep04.Fold2"	"wsld"	0.59899458623356	0.127491760902434	0.0501174027856163	0.0153406125075727	0	1
"allergy"	"genetic"	"Rep04.Fold2"	"knn"	0.603997268730443	0.140458323752987	0.0605826243877288	0.0159020557385948	0	2
"allergy"	"genetic"	"Rep04.Fold2"	"random"	0.517840346146615	0.057739874445211	0.0343986678093407	0.0105796554514264	0	2
"allergy"	"genetic"	"Rep04.Fold2"	"randomraw"	0.544592155961066	0.0423346780655365	0.0132313287765724	0.0118158792501777	0	1
"allergy"	"genetic"	"Rep04.Fold2"	"pr"	0.578308006382251	0.119513945500024	0.0596071709760805	0.0145162066351401	1	2
"allergy"	"genetic"	"Rep04.Fold2"	"bagsvm"	0.654100736467334	0.195285773011991	0.104728858789184	0.0206492090737737	0	3
"allergy"	"genetic"	"Rep04.Fold2"	"svm"	0.453634609087044	0.0209304432042251	0.0148338593814232	0.00835912325280022	0	1
"allergy"	"genetic"	"Rep04.Fold2"	"rf"	0.560307407175163	0.125150672714478	0.0459438556886353	0.013498970439812	0	1
"allergy"	"genetic"	"Rep04.Fold2"	"COSNet"	0.448168586219628	0.090264278199313	0.0603805661810302	0.0123509878501253	1	2
"allergy"	"genetic"	"Rep04.Fold3"	"raw"	0.583021261583976	0.114530332017205	0.0787981167148341	0.0147010066318332	0	3
"allergy"	"genetic"	"Rep04.Fold3"	"gm"	0.507550779500959	0.0468582515841034	0.0343143240932959	0.00977451552041034	0	2
"allergy"	"genetic"	"Rep04.Fold3"	"mc"	0.606484308218349	0.114408216984844	0.094469545867763	0.0174126803809062	1	4
"allergy"	"genetic"	"Rep04.Fold3"	"z"	0.577912782730231	0.11645025169265	0.101321556016879	0.0193847559741181	3	4
"allergy"	"genetic"	"Rep04.Fold3"	"ppr"	0.562505936147415	0.123831426981995	0.0736421486818359	0.0141102138313203	0	3
"allergy"	"genetic"	"Rep04.Fold3"	"EGAD"	0.528371392518419	0.139699597020393	0.0906025698430144	0.0152529420414732	1	4
"allergy"	"genetic"	"Rep04.Fold3"	"wsld"	0.557309263103624	0.10246129631891	0.0399926730980584	0.0122076508861742	0	1
"allergy"	"genetic"	"Rep04.Fold3"	"knn"	0.557241421418982	0.110602298476276	0.051661442856949	0.0125639745547805	0	1
"allergy"	"genetic"	"Rep04.Fold3"	"random"	0.54974830734997	0.0497008181707169	0.0279372057366929	0.0104205146158176	0	2
"allergy"	"genetic"	"Rep04.Fold3"	"randomraw"	0.493443101179097	0.0394635079578297	0.00487103295749041	0.00898362588834845	0	0
"allergy"	"genetic"	"Rep04.Fold3"	"pr"	0.512886527998273	0.0829364594781618	0.0630724142141898	0.0120660254477546	1	3
"allergy"	"genetic"	"Rep04.Fold3"	"bagsvm"	0.607586735593821	0.117725675363971	0.0747276156361513	0.0148209443617021	0	3
"allergy"	"genetic"	"Rep04.Fold3"	"svm"	0.586820395924092	0.109109781414092	0.0583099279521308	0.014249612150507	0	2
"allergy"	"genetic"	"Rep04.Fold3"	"rf"	0.509843828441948	0.0561149102454513	0.0181680031478542	0.00995302594030798	0	1
"allergy"	"genetic"	"Rep04.Fold3"	"COSNet"	0.553632243795879	0.0554605771970531	0.0136904519613031	0.0112647881946905	0	0
"allergy"	"genetic"	"Rep05.Fold1"	"raw"	0.597071549507748	0.200992175470134	0.14249980839308	0.0377775908063814	2	5
"allergy"	"genetic"	"Rep05.Fold1"	"gm"	0.563763299262142	0.108790925496262	0.0876235864634937	0.0239001874206913	2	3
"allergy"	"genetic"	"Rep05.Fold1"	"mc"	0.631473701079272	0.195752597144708	0.158664464928966	0.0297454115793309	2	7
"allergy"	"genetic"	"Rep05.Fold1"	"z"	0.622119799614004	0.202204524710325	0.169394452457098	0.042375424446127	2	7
"allergy"	"genetic"	"Rep05.Fold1"	"ppr"	0.564930359593938	0.194331222173449	0.149746033736753	0.0244599865773789	1	6
"allergy"	"genetic"	"Rep05.Fold1"	"EGAD"	0.56284358604544	0.153773262821987	0.0855263616284498	0.0169111734544026	1	3
"allergy"	"genetic"	"Rep05.Fold1"	"wsld"	0.580356458546712	0.13149808741456	0.0856587445914593	0.0318188942855369	2	3
"allergy"	"genetic"	"Rep05.Fold1"	"knn"	0.592842262215808	0.146882381221128	0.0906823296614481	0.0325065275074653	2	3
"allergy"	"genetic"	"Rep05.Fold1"	"random"	0.491872382823661	0.0212997219957777	0	0.00907413533461961	0	0
"allergy"	"genetic"	"Rep05.Fold1"	"randomraw"	0.50197877692077	0.0388509158810783	0.0182479463221922	0.00977262276516838	0	1
"allergy"	"genetic"	"Rep05.Fold1"	"pr"	0.494844031967004	0.068316576437226	0.0419235941277705	0.0100273164991266	0	2
"allergy"	"genetic"	"Rep05.Fold1"	"bagsvm"	0.651104700988693	0.209917574186716	0.134417480125137	0.0390134462385648	2	5
"allergy"	"genetic"	"Rep05.Fold1"	"svm"	0.47501097385088	0.034196609602642	0.0143391651512301	0.00858876868902069	0	0
"allergy"	"genetic"	"Rep05.Fold1"	"rf"	0.579335716226667	0.214662458281948	0.133085624442933	0.0226001591732134	2	5
"allergy"	"genetic"	"Rep05.Fold1"	"COSNet"	0.569508023104312	0.0836381625244735	0.0335625648850708	0.0122676073786334	0	1
"allergy"	"genetic"	"Rep05.Fold2"	"raw"	0.654509847650638	0.189537655241626	0.109167444907517	0.029453316986132	1	4
"allergy"	"genetic"	"Rep05.Fold2"	"gm"	0.486089235186706	0.0948524594733977	0.0683829781302704	0.0143935375359576	2	2
"allergy"	"genetic"	"Rep05.Fold2"	"mc"	0.652119370530934	0.201246114603515	0.14603515325537	0.0264768542453229	0	6
"allergy"	"genetic"	"Rep05.Fold2"	"z"	0.649373458037722	0.213930278912228	0.147749606233361	0.0265071648074775	1	6
"allergy"	"genetic"	"Rep05.Fold2"	"ppr"	0.61674309688751	0.128333077791561	0.0983371199977699	0.0178953747756015	1	4
"allergy"	"genetic"	"Rep05.Fold2"	"EGAD"	0.597988653945364	0.207030651073972	0.122283707121252	0.0283788532640262	2	4
"allergy"	"genetic"	"Rep05.Fold2"	"wsld"	0.624576613746275	0.140403941847985	0.0916186945067813	0.0244874054967322	1	3
"allergy"	"genetic"	"Rep05.Fold2"	"knn"	0.62378211114672	0.141728112847246	0.0949779072522755	0.0246065419885862	1	3
"allergy"	"genetic"	"Rep05.Fold2"	"random"	0.475265879598006	0.05296683997045	0.0176741981796134	0.00884090220232868	0	0
"allergy"	"genetic"	"Rep05.Fold2"	"randomraw"	0.567902094977904	0.038136124778724	0	0.0108909509494703	0	0
"allergy"	"genetic"	"Rep05.Fold2"	"pr"	0.518120234726736	0.0633650669751751	0.0486179836360341	0.011756506564389	1	2
