cv_scheme = classic, disease = allergy:
 association_score.datatypes.somatic_mutation    0.5109958 0.002532046 NA 0.5060322 0.5159573
 ppr                                             0.7314746 0.002108187 NA 0.7273226 0.7355864
 raw                                             0.6908003 0.002243839 NA 0.6863853 0.6951808
 gm                                              0.3527393 0.002374045 NA 0.3481004 0.3574062
 mc                                              0.6182959 0.002420365 NA 0.6135409 0.6230283
 z                                               0.6189117 0.002419212 NA 0.6141589 0.6236418
 knn                                             0.6625971 0.002322329 NA 0.6580305 0.6671336
 wsld                                            0.6626860 0.002322101 NA 0.6581198 0.6672221
 COSNet                                          0.5189314 0.002529837 NA 0.5139713 0.5238877
 bagsvm                                          0.6114899 0.002432718 NA 0.6067114 0.6162472
 rf                                              0.5759807 0.002485551 NA 0.5711018 0.5808447
 svm                                             0.5482342 0.002513325 NA 0.5433036 0.5531554

cv_scheme = representative, disease = allergy:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.7461623 0.002033873 NA 0.7421554 0.7501280
 randomraw                                       0.6652949 0.002303168 NA 0.6607658 0.6697938
 random                                          0.5316593 0.002523763 NA 0.5267098 0.5366025
 EGAD                                            0.6569653 0.002325002 NA 0.6523941 0.6615077
 association_score.datatypes.affected_pathway    0.5313406 0.002523961 NA 0.5263908 0.5362843
 association_score.datatypes.animal_model        0.5406152 0.002517566 NA 0.5356770 0.5455454
 association_score.datatypes.genetic_association 0.5512713 0.002508593 NA 0.5463496 0.5561828
 association_score.datatypes.literature          0.7160343 0.002146487 NA 0.7118085 0.7202224
 association_score.datatypes.rna_expression      0.5462956 0.002513000 NA 0.5413658 0.5512163
 association_score.datatypes.somatic_mutation    0.5310866 0.002524118 NA 0.5261365 0.5360306
 ppr                                             0.7469921 0.002030561 NA 0.7429916 0.7509511
 raw                                             0.7077291 0.002174942 NA 0.7034481 0.7119736
 gm                                              0.3713329 0.002426481 NA 0.3665897 0.3761010
 mc                                              0.6371090 0.002372677 NA 0.6324459 0.6417464
 z                                               0.6377122 0.002371320 NA 0.6330517 0.6423469
 knn                                             0.6803555 0.002260923 NA 0.6759080 0.6847705
 wsld                                            0.6804420 0.002260670 NA 0.6759950 0.6848565
 COSNet                                          0.5389903 0.002518782 NA 0.5340499 0.5439230
 bagsvm                                          0.6304380 0.002387317 NA 0.6257468 0.6351046
 rf                                              0.5955150 0.002452712 NA 0.5906987 0.6003129
 svm                                             0.5680882 0.002490893 NA 0.5631997 0.5729635

cv_scheme = classic, disease = Alzheimers disease:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.7386457 0.002079092 NA 0.7345503 0.7427001
 randomraw                                       0.6564861 0.002340308 NA 0.6518847 0.6610583
 random                                          0.5218611 0.002538599 NA 0.5168835 0.5268343
 EGAD                                            0.6480533 0.002361021 NA 0.6434120 0.6526668
 association_score.datatypes.affected_pathway    0.5215418 0.002538736 NA 0.5165640 0.5265153
 association_score.datatypes.animal_model        0.5308390 0.002534108 NA 0.5258694 0.5358026
 association_score.datatypes.genetic_association 0.5415295 0.002527139 NA 0.5365725 0.5464784
 association_score.datatypes.literature          0.7079747 0.002189348 NA 0.7036652 0.7122471
 association_score.datatypes.rna_expression      0.5365367 0.002530613 NA 0.5315733 0.5414928
 association_score.datatypes.somatic_mutation    0.5212872 0.002538844 NA 0.5163092 0.5262610
 ppr                                             0.7394915 0.002075832 NA 0.7354024 0.7435394
 raw                                             0.6995327 0.002217008 NA 0.6951696 0.7038599
 gm                                              0.3622043 0.002410371 NA 0.3574935 0.3669417
 mc                                              0.6279732 0.002405845 NA 0.6232458 0.6326762
 z                                               0.6285827 0.002404577 NA 0.6238577 0.6332832
 knn                                             0.6717475 0.002299968 NA 0.6672239 0.6762394
 wsld                                            0.6718352 0.002299725 NA 0.6673121 0.6763267
 COSNet                                          0.5292097 0.002535015 NA 0.5242384 0.5341751
 bagsvm                                          0.6212341 0.002419473 NA 0.6164805 0.6259644
 rf                                              0.5860124 0.002479191 NA 0.5811451 0.5908630
 svm                                             0.5584192 0.002512534 NA 0.5534891 0.5633377

cv_scheme = block, disease = Alzheimers disease:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.7489687 0.002026262 NA 0.7449764 0.7529192
 randomraw                                       0.6685983 0.002300617 NA 0.6640738 0.6730918
 random                                          0.5353604 0.002531150 NA 0.5303961 0.5403177
 EGAD                                            0.6603089 0.002323036 NA 0.6557411 0.6648470
 association_score.datatypes.affected_pathway    0.5350421 0.002531372 NA 0.5300774 0.5399998
 association_score.datatypes.animal_model        0.5443062 0.002524280 NA 0.5393545 0.5492492
 association_score.datatypes.genetic_association 0.5549471 0.002514501 NA 0.5500135 0.5598699
 association_score.datatypes.literature          0.7190483 0.002140609 NA 0.7148338 0.7232247
 association_score.datatypes.rna_expression      0.5499789 0.002519284 NA 0.5450365 0.5549116
 association_score.datatypes.somatic_mutation    0.5347883 0.002531548 NA 0.5298233 0.5397464
 ppr                                             0.7497923 0.002022906 NA 0.7458066 0.7537362
 raw                                             0.7107957 0.002169576 NA 0.7065249 0.7150293
 gm                                              0.3748111 0.002444380 NA 0.3700326 0.3796141
 mc                                              0.6405402 0.002372137 NA 0.6358778 0.6451762
 z                                               0.6411409 0.002370735 NA 0.6364812 0.6457741
 knn                                             0.6835809 0.002257339 NA 0.6791401 0.6879885
 wsld                                            0.6836669 0.002257080 NA 0.6792266 0.6880740
 COSNet                                          0.5426833 0.002525618 NA 0.5377291 0.5476290
 bagsvm                                          0.6338960 0.002387264 NA 0.6292045 0.6385622
 rf                                              0.5990920 0.002455264 NA 0.5942703 0.6038945
 svm                                             0.5717334 0.002495524 NA 0.5668354 0.5766173

cv_scheme = representative, disease = Alzheimers disease:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.7638016 0.001946400 NA 0.7599655 0.7675952
 randomraw                                       0.6861904 0.002237710 NA 0.6817880 0.6905595
 random                                          0.5553213 0.002513590 NA 0.5503894 0.5602422
 EGAD                                            0.6781292 0.002262428 NA 0.6736790 0.6825474
 association_score.datatypes.affected_pathway    0.5550053 0.002513935 NA 0.5500728 0.5599269
 association_score.datatypes.animal_model        0.5641956 0.002503262 NA 0.5592832 0.5690955
 association_score.datatypes.genetic_association 0.5747350 0.002489421 NA 0.5698487 0.5796067
 association_score.datatypes.literature          0.7350237 0.002065822 NA 0.7309550 0.7390528
 association_score.datatypes.rna_expression      0.5698164 0.002496094 NA 0.5649175 0.5747017
 association_score.datatypes.somatic_mutation    0.5547533 0.002514210 NA 0.5498203 0.5596755
 ppr                                             0.7645919 0.001942927 NA 0.7607626 0.7683786
 raw                                             0.7270622 0.002096464 NA 0.7229340 0.7311518
 gm                                              0.3938601 0.002489628 NA 0.3889913 0.3987501
 mc                                              0.6588618 0.002317359 NA 0.6543054 0.6633891
 z                                               0.6594482 0.002315774 NA 0.6548948 0.6639723
 knn                                             0.7007337 0.002190510 NA 0.6964228 0.7050093
 wsld                                            0.7008171 0.002190230 NA 0.6965068 0.7050922
 COSNet                                          0.5625866 0.002505225 NA 0.5576705 0.5674905
 bagsvm                                          0.6523725 0.002334549 NA 0.6477829 0.6569339
 rf                                              0.6182672 0.002414092 NA 0.6135246 0.6229874
 svm                                             0.5913245 0.002464167 NA 0.5864861 0.5961452

cv_scheme = classic, disease = arthritis:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.7294519 0.002120410 NA 0.7252760 0.7335877
 randomraw                                       0.6457881 0.002368227 NA 0.6411328 0.6504159
 random                                          0.5100991 0.002536940 NA 0.5051260 0.5150703
 EGAD                                            0.6372377 0.002387292 NA 0.6325459 0.6419036
 association_score.datatypes.affected_pathway    0.5097794 0.002537002 NA 0.5048061 0.5147507
 association_score.datatypes.animal_model        0.5190944 0.002534542 NA 0.5141251 0.5240600
 association_score.datatypes.genetic_association 0.5298155 0.002530061 NA 0.5248539 0.5347713
 association_score.datatypes.literature          0.6981428 0.002226304 NA 0.6937615 0.7024883
 association_score.datatypes.rna_expression      0.5248070 0.002532374 NA 0.5198414 0.5297678
 association_score.datatypes.somatic_mutation    0.5095245 0.002537051 NA 0.5045512 0.5144959
 ppr                                             0.7303165 0.002117259 NA 0.7261467 0.7344461
 raw                                             0.6895413 0.002252618 NA 0.6851090 0.6939390
 gm                                              0.3513962 0.002374114 NA 0.3467573 0.3560634
 mc                                              0.6169054 0.002428036 NA 0.6121354 0.6216529
 z                                               0.6175220 0.002426895 NA 0.6127542 0.6222672
 knn                                             0.6612795 0.002330759 NA 0.6566964 0.6658326
 wsld                                            0.6613686 0.002330533 NA 0.6567860 0.6659213
 COSNet                                          0.5174614 0.002535070 NA 0.5124911 0.5224281
 bagsvm                                          0.6100902 0.002440251 NA 0.6052970 0.6148623
 rf                                              0.5745420 0.002492291 NA 0.5696501 0.5794194
 svm                                             0.5467755 0.002519363 NA 0.5418332 0.5517086

cv_scheme = block, disease = arthritis:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.7400102 0.002068516 NA 0.7359355 0.7440439
 randomraw                                       0.6580810 0.002330679 NA 0.6534984 0.6626342
 random                                          0.5236274 0.002532644 NA 0.5186613 0.5285888
 EGAD                                            0.6496664 0.002351554 NA 0.6450436 0.6542613
 association_score.datatypes.affected_pathway    0.5233082 0.002532792 NA 0.5183419 0.5282699
 association_score.datatypes.animal_model        0.5326019 0.002527849 NA 0.5276443 0.5375530
 association_score.datatypes.genetic_association 0.5432868 0.002520526 NA 0.5383426 0.5482225
 association_score.datatypes.literature          0.7094363 0.002178982 NA 0.7051471 0.7136884
 association_score.datatypes.rna_expression      0.5382968 0.002524165 NA 0.5333459 0.5432401
 association_score.datatypes.somatic_mutation    0.5230537 0.002532909 NA 0.5180872 0.5280157
 ppr                                             0.7408531 0.002065254 NA 0.7367847 0.7448803
 raw                                             0.7010187 0.002206731 NA 0.6966757 0.7053258
 gm                                              0.3638414 0.002410385 NA 0.3591304 0.3685787
 mc                                              0.6296257 0.002396806 NA 0.6249159 0.6343110
 z                                               0.6302341 0.002395524 NA 0.6255268 0.6349168
 knn                                             0.6733068 0.002290073 NA 0.6688025 0.6777793
 wsld                                            0.6733943 0.002289829 NA 0.6688905 0.6778663
 COSNet                                          0.5309732 0.002528811 NA 0.5260140 0.5359264
 bagsvm                                          0.6228986 0.002410591 NA 0.6181623 0.6276114
 rf                                              0.5877290 0.002471224 NA 0.5828771 0.5925639
 svm                                             0.5601643 0.002505384 NA 0.5552481 0.5650687

cv_scheme = representative, disease = arthritis:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.7551995 0.001989733 NA 0.7512787 0.7590783
 randomraw                                       0.6759608 0.002270655 NA 0.6714946 0.6803952
 random                                          0.5436627 0.002519711 NA 0.5387200 0.5485968
 EGAD                                            0.6677641 0.002293993 NA 0.6632528 0.6722449
 association_score.datatypes.affected_pathway    0.5433452 0.002519984 NA 0.5384020 0.5482799
 association_score.datatypes.animal_model        0.5525822 0.002511409 NA 0.5476550 0.5574992
 association_score.datatypes.genetic_association 0.5631850 0.002499952 NA 0.5582792 0.5680785
 association_score.datatypes.literature          0.7257498 0.002105982 NA 0.7216029 0.7298581
 association_score.datatypes.rna_expression      0.5582356 0.002505515 NA 0.5533193 0.5631405
 association_score.datatypes.somatic_mutation    0.5430921 0.002520200 NA 0.5381485 0.5480272
 ppr                                             0.7560093 0.001986335 NA 0.7520952 0.7598814
 raw                                             0.7176167 0.002135594 NA 0.7134123 0.7217835
 gm                                              0.3826742 0.002459283 NA 0.3778658 0.3875057
 mc                                              0.6481981 0.002345440 NA 0.6435875 0.6527812
 z                                               0.6487930 0.002343964 NA 0.6441853 0.6533732
 knn                                             0.6907646 0.002225818 NA 0.6863851 0.6951100
 wsld                                            0.6908495 0.002225551 NA 0.6864706 0.6951944
 COSNet                                          0.5509645 0.002513005 NA 0.5460343 0.5558848
 bagsvm                                          0.6416163 0.002361402 NA 0.6369749 0.6462312
 rf                                              0.6070913 0.002434100 NA 0.6023104 0.6118517
 svm                                             0.5798958 0.002478387 NA 0.5750306 0.5847454

cv_scheme = classic, disease = asthma:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.7687290 0.001933544 NA 0.7649177 0.7724970
 randomraw                                       0.6920842 0.002233769 NA 0.6876889 0.6964449
 random                                          0.5621044 0.002527781 NA 0.5571440 0.5670524
 EGAD                                            0.6841047 0.002259532 NA 0.6796595 0.6885165
 association_score.datatypes.affected_pathway    0.5617894 0.002528171 NA 0.5568283 0.5667382
 association_score.datatypes.animal_model        0.5709480 0.002516199 NA 0.5660094 0.5758724
 association_score.datatypes.genetic_association 0.5814452 0.002500864 NA 0.5765357 0.5863386
 association_score.datatypes.literature          0.7403474 0.002055989 NA 0.7362974 0.7443567
 association_score.datatypes.rna_expression      0.5765471 0.002508234 NA 0.5716236 0.5814554
 association_score.datatypes.somatic_mutation    0.5615383 0.002528481 NA 0.5565766 0.5664877
 ppr                                             0.7695078 0.001929994 NA 0.7657034 0.7732688
 raw                                             0.7324876 0.002087532 NA 0.7283763 0.7365592
 gm                                              0.4004471 0.002523965 NA 0.3955105 0.4054040
 mc                                              0.6650183 0.002317024 NA 0.6604618 0.6695442
 z                                               0.6655994 0.002315359 NA 0.6610462 0.6701220
 knn                                             0.7064712 0.002184731 NA 0.7021710 0.7107348
 wsld                                            0.7065536 0.002184440 NA 0.7022540 0.7108167
 COSNet                                          0.5693449 0.002518390 NA 0.5644022 0.5742738
 bagsvm                                          0.6585854 0.002335093 NA 0.6539940 0.6631472
 rf                                              0.6247390 0.002419365 NA 0.6199853 0.6294688
 svm                                             0.5979560 0.002473252 NA 0.5930991 0.6027938

cv_scheme = block, disease = asthma:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.7782205 0.001878505 NA 0.7745169 0.7818805
 randomraw                                       0.7035080 0.002187697 NA 0.6992023 0.7077778
 random                                          0.5753920 0.002509666 NA 0.5704658 0.5803032
 EGAD                                            0.6956944 0.002214780 NA 0.6913362 0.7000178
 association_score.datatypes.affected_pathway    0.5750793 0.002510136 NA 0.5701523 0.5799915
 association_score.datatypes.animal_model        0.5841657 0.002495841 NA 0.5792658 0.5890490
 association_score.datatypes.genetic_association 0.5945692 0.002477891 NA 0.5897035 0.5994163
 association_score.datatypes.literature          0.7506258 0.002003423 NA 0.7466786 0.7545318
 association_score.datatypes.rna_expression      0.5897163 0.002486475 NA 0.5848342 0.5945807
 association_score.datatypes.somatic_mutation    0.5748300 0.002510510 NA 0.5699023 0.5797430
 ppr                                             0.7789765 0.001874903 NA 0.7752799 0.7826294
 raw                                             0.7429692 0.002035837 NA 0.7389588 0.7469390
 gm                                              0.4135219 0.002549177 NA 0.4085347 0.4185270
 mc                                              0.6769776 0.002275682 NA 0.6725013 0.6814217
 z                                               0.6775481 0.002273908 NA 0.6730752 0.6819886
 knn                                             0.7175791 0.002136447 NA 0.7133729 0.7217475
 wsld                                            0.7176597 0.002136144 NA 0.7134541 0.7218275
 COSNet                                          0.5825759 0.002498436 NA 0.5776711 0.5874645
 bagsvm                                          0.6706606 0.002294976 NA 0.6661470 0.6751430
 rf                                              0.6373521 0.002386259 NA 0.6326623 0.6420160
 svm                                             0.6109088 0.002446282 NA 0.6061035 0.6156925

cv_scheme = representative, disease = asthma:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.7918055 0.001796357 NA 0.7882628 0.7953044
 randomraw                                       0.7200230 0.002116385 NA 0.7158562 0.7241522
 random                                          0.5949343 0.002476657 NA 0.5900710 0.5997790
 EGAD                                            0.7124667 0.002145180 NA 0.7082440 0.7166528
 association_score.datatypes.affected_pathway    0.5946259 0.002477242 NA 0.5897615 0.5994718
 association_score.datatypes.animal_model        0.6035824 0.002459648 NA 0.5987517 0.6083931
 association_score.datatypes.genetic_association 0.6138213 0.002438004 NA 0.6090320 0.6185886
 association_score.datatypes.literature          0.7653915 0.001924024 NA 0.7615995 0.7691415
 association_score.datatypes.rna_expression      0.6090473 0.002448299 NA 0.6042383 0.6138352
 association_score.datatypes.somatic_mutation    0.5943800 0.002477708 NA 0.5895147 0.5992268
 ppr                                             0.7925275 0.001792702 NA 0.7889920 0.7960192
 raw                                             0.7580421 0.001957474 NA 0.7541848 0.7618579
 gm                                              0.4331752 0.002580465 NA 0.4281247 0.4382396
 mc                                              0.6943283 0.002210571 NA 0.6899785 0.6986437
 z                                               0.6948819 0.002208652 NA 0.6905359 0.6991935
 knn                                             0.7336071 0.002062305 NA 0.7295455 0.7376295
 wsld                                            0.7336848 0.002061987 NA 0.7296239 0.7377066
 COSNet                                          0.6020163 0.002462815 NA 0.5971795 0.6068333
 bagsvm                                          0.6881943 0.002231497 NA 0.6838040 0.6925511
 rf                                              0.6557489 0.002332278 NA 0.6511634 0.6603056
 svm                                             0.6298680 0.002400790 NA 0.6251503 0.6345610

cv_scheme = classic, disease = bipolar disorder:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.7179500 0.002170031 NA 0.7136774 0.7221836
 randomraw                                       0.6325212 0.002400234 NA 0.6278043 0.6372128
 random                                          0.4957186 0.002531957 NA 0.4907567 0.5006814
 EGAD                                            0.6238371 0.002417183 NA 0.6190878 0.6285627
 association_score.datatypes.affected_pathway    0.4953988 0.002531928 NA 0.4904369 0.5003615
 association_score.datatypes.animal_model        0.5047216 0.002532119 NA 0.4997584 0.5096838
 association_score.datatypes.genetic_association 0.5154640 0.002530690 NA 0.5105026 0.5204224
 association_score.datatypes.literature          0.6858831 0.002270086 NA 0.6814168 0.6903152
 association_score.datatypes.rna_expression      0.5104439 0.002531577 NA 0.5054812 0.5154045
 association_score.datatypes.somatic_mutation    0.4951438 0.002531905 NA 0.4901820 0.5001065
 ppr                                             0.7188372 0.002167025 NA 0.7145704 0.7230649
 raw                                             0.6770937 0.002294623 NA 0.6725800 0.6815746
 gm                                              0.3383993 0.002328090 NA 0.3338515 0.3429772
 mc                                              0.6032213 0.002452724 NA 0.5984042 0.6080185
 z                                               0.6038458 0.002451744 NA 0.5990306 0.6086410
 knn                                             0.6482769 0.002366474 NA 0.6436248 0.6529009
 wsld                                            0.6483675 0.002366268 NA 0.6437159 0.6529912
 COSNet                                          0.5030864 0.002532182 NA 0.4981233 0.5080489
 bagsvm                                          0.5963221 0.002463147 NA 0.5914852 0.6011403
 rf                                              0.5604230 0.002505530 NA 0.5555065 0.5653277
 svm                                             0.5324849 0.002524808 NA 0.5275333 0.5374301

cv_scheme = block, disease = bipolar disorder:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.7287903 0.002119468 NA 0.7246163 0.7329243
 randomraw                                       0.6450214 0.002365472 NA 0.6403717 0.6496439
 random                                          0.5092619 0.002531518 NA 0.5042995 0.5142225
 EGAD                                            0.6364630 0.002384353 NA 0.6317770 0.6411232
 association_score.datatypes.affected_pathway    0.5089422 0.002531575 NA 0.5039796 0.5139029
 association_score.datatypes.animal_model        0.5182581 0.002529273 NA 0.5132992 0.5232134
 association_score.datatypes.genetic_association 0.5289809 0.002524980 NA 0.5240294 0.5339268
 association_score.datatypes.literature          0.6974364 0.002224687 NA 0.6930584 0.7017788
 association_score.datatypes.rna_expression      0.5239715 0.002527205 NA 0.5190161 0.5289222
 association_score.datatypes.somatic_mutation    0.5086872 0.002531620 NA 0.5037246 0.5136481
 ppr                                             0.7296562 0.002116334 NA 0.7254883 0.7337841
 raw                                             0.6888236 0.002250814 NA 0.6843951 0.6932179
 gm                                              0.3506331 0.002366931 NA 0.3460082 0.3552862
 mc                                              0.6161133 0.002424664 NA 0.6113501 0.6208543
 z                                               0.6167304 0.002423536 NA 0.6119694 0.6214692
 knn                                             0.6605288 0.002328339 NA 0.6559505 0.6650772
 wsld                                            0.6606179 0.002328115 NA 0.6560401 0.6651659
 COSNet                                          0.5166248 0.002529773 NA 0.5116651 0.5215813
 bagsvm                                          0.6092930 0.002436737 NA 0.6045068 0.6140583
 rf                                              0.5737229 0.002488052 NA 0.5688394 0.5785921
 svm                                             0.5459452 0.002514591 NA 0.5410124 0.5508691

cv_scheme = representative, disease = bipolar disorder:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.7444086 0.002042274 NA 0.7403853 0.7483908
 randomraw                                       0.6632347 0.002309232 NA 0.6586938 0.6677456
 random                                          0.5293584 0.002524280 NA 0.5244081 0.5343028
 EGAD                                            0.6548804 0.002330769 NA 0.6502980 0.6594342
 association_score.datatypes.affected_pathway    0.5290396 0.002524463 NA 0.5240890 0.5339844
 association_score.datatypes.animal_model        0.5383201 0.002518488 NA 0.5333803 0.5432523
 association_score.datatypes.genetic_association 0.5489850 0.002509994 NA 0.5440608 0.5538995
 association_score.datatypes.literature          0.7141522 0.002154149 NA 0.7099115 0.7183554
 association_score.datatypes.rna_expression      0.5440049 0.002514177 NA 0.5390731 0.5489282
 association_score.datatypes.somatic_mutation    0.5287854 0.002524608 NA 0.5238346 0.5337306
 ppr                                             0.7452421 0.002038980 NA 0.7412252 0.7492178
 raw                                             0.7058145 0.002182371 NA 0.7015191 0.7100737
 gm                                              0.3691789 0.002420020 NA 0.3644485 0.3739345
 mc                                              0.6349705 0.002377700 NA 0.6302977 0.6396179
 z                                               0.6355752 0.002376366 NA 0.6309050 0.6402199
 knn                                             0.6783432 0.002267502 NA 0.6738829 0.6827712
 wsld                                            0.6784300 0.002267252 NA 0.6739702 0.6828574
 COSNet                                          0.5366940 0.002519630 NA 0.5317522 0.5416286
 bagsvm                                          0.6282831 0.002392080 NA 0.6235827 0.6329592
 rf                                              0.5932878 0.002456046 NA 0.5884652 0.5980924
 svm                                             0.5658202 0.002493041 NA 0.5609276 0.5706999

cv_scheme = classic, disease = cardiac arrhythmia:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.7091031 0.002206637 NA 0.7047593 0.7134090
 randomraw                                       0.6224040 0.002422700 NA 0.6176440 0.6271405
 random                                          0.4849022 0.002526070 NA 0.4799528 0.4898545
 EGAD                                            0.6136269 0.002437988 NA 0.6088377 0.6183942
 association_score.datatypes.affected_pathway    0.4845826 0.002525973 NA 0.4796335 0.4895348
 association_score.datatypes.animal_model        0.4939011 0.002528151 NA 0.4889468 0.4988566
 association_score.datatypes.genetic_association 0.5046479 0.002529018 NA 0.4996908 0.5096041
 association_score.datatypes.literature          0.6764835 0.002301930 NA 0.6719555 0.6809787
 association_score.datatypes.rna_expression      0.4996245 0.002528833 NA 0.4946683 0.5045808
 association_score.datatypes.somatic_mutation    0.4843278 0.002525895 NA 0.4793789 0.4892799
 ppr                                             0.7100069 0.002203752 NA 0.7056686 0.7143070
 raw                                             0.6675587 0.002325036 NA 0.6629861 0.6720999
 gm                                              0.3287775 0.002292311 NA 0.3243005 0.3332860
 mc                                              0.5928167 0.002469466 NA 0.5879678 0.5976476
 z                                               0.5934466 0.002468611 NA 0.5885993 0.5982757
 knn                                             0.6383454 0.002391868 NA 0.6336444 0.6430201
 wsld                                            0.6384372 0.002391679 NA 0.6337366 0.6431115
 COSNet                                          0.4922662 0.002527865 NA 0.4873126 0.4972213
 bagsvm                                          0.5858607 0.002478497 NA 0.5809948 0.5907100
 rf                                              0.5497339 0.002513438 NA 0.5448029 0.5546551
 svm                                             0.5216962 0.002526778 NA 0.5167418 0.5266463

cv_scheme = block, disease = cardiac arrhythmia:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.7201508 0.002157214 NA 0.7159033 0.7243593
 randomraw                                       0.6350498 0.002390153 NA 0.6303525 0.6397215
 random                                          0.4984421 0.002528525 NA 0.4934866 0.5033979
 EGAD                                            0.6263902 0.002407458 NA 0.6216597 0.6310965
 association_score.datatypes.affected_pathway    0.4981222 0.002528514 NA 0.4931668 0.5030780
 association_score.datatypes.animal_model        0.5074447 0.002528202 NA 0.5024890 0.5123990
 association_score.datatypes.genetic_association 0.5181845 0.002526200 NA 0.5132316 0.5231338
 association_score.datatypes.literature          0.6882254 0.002258116 NA 0.6837825 0.6926340
 association_score.datatypes.rna_expression      0.5131660 0.002527355 NA 0.5082113 0.5181180
 association_score.datatypes.somatic_mutation    0.4978672 0.002528503 NA 0.4929118 0.5028230
 ppr                                             0.7210338 0.002154189 NA 0.7167921 0.7252363
 raw                                             0.6794710 0.002282926 NA 0.6749802 0.6839289
 gm                                              0.3408427 0.002332944 NA 0.3362851 0.3454298
 mc                                              0.6058259 0.002443890 NA 0.6010259 0.6106055
 z                                               0.6064489 0.002442882 NA 0.6016509 0.6112265
 knn                                             0.6507569 0.002355780 NA 0.6461256 0.6553599
 wsld                                            0.6508473 0.002355571 NA 0.6462164 0.6554498
 COSNet                                          0.5058098 0.002528353 NA 0.5008539 0.5107645
 bagsvm                                          0.5989418 0.002454624 NA 0.5941214 0.6037431
 rf                                              0.5631050 0.002498721 NA 0.5582016 0.5679961
 svm                                             0.5351960 0.002519423 NA 0.5302547 0.5401303

cv_scheme = representative, disease = cardiac arrhythmia:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.7360866 0.002081418 NA 0.7319869 0.7401458
 randomraw                                       0.6534999 0.002336946 NA 0.6489054 0.6580659
 random                                          0.5185627 0.002525586 NA 0.5136110 0.5235108
 EGAD                                            0.6450333 0.002357045 NA 0.6404002 0.6496394
 association_score.datatypes.affected_pathway    0.5182433 0.002525701 NA 0.5132914 0.5231916
