cv_scheme = classic, disease = allergy:
 knn                                             0.056434008 0.0013127672 NA 0.053915500 0.059062816
 wsld                                            0.054830829 0.0012868337 NA 0.052362642 0.057408309
 COSNet                                          0.086097357 0.0017671975 NA 0.082696230 0.089624698
 bagsvm                                          0.074477505 0.0015944887 NA 0.071412029 0.077663565
 rf                                              0.035644128 0.0009617898 NA 0.033806316 0.037577963
 svm                                             0.044349519 0.0011129710 NA 0.042218580 0.046582783

cv_scheme = classic, disease = Alzheimers disease:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.066393883 0.0014602294 NA 0.063588548 0.069313820
 randomraw                                       0.036642908 0.0009835536 NA 0.034763208 0.038620178
 random                                          0.030114594 0.0008681371 NA 0.028458868 0.031863490
 EGAD                                            0.063613194 0.0014182177 NA 0.060889498 0.066450105
 association_score.datatypes.affected_pathway    0.030375547 0.0008728609 NA 0.028710654 0.032133790
 association_score.datatypes.animal_model        0.050690559 0.0012167994 NA 0.048358093 0.053129247
 association_score.datatypes.genetic_association 0.071084885 0.0015301436 NA 0.068143661 0.074142959
 association_score.datatypes.literature          0.242282630 0.0034803537 NA 0.235526734 0.249169151
 association_score.datatypes.rna_expression      0.050479989 0.0012134246 NA 0.048154075 0.052912003
 association_score.datatypes.somatic_mutation    0.029858340 0.0008634883 NA 0.028211634 0.031598037
 ppr                                             0.121345742 0.0022157187 NA 0.117069555 0.125755878
 raw                                             0.087535272 0.0017666242 NA 0.084134100 0.091060269
 gm                                              0.004934843 0.0003086823 NA 0.004365297 0.005578282
 mc                                              0.119035296 0.0021864812 NA 0.114816144 0.123387878
 z                                               0.111552509 0.0020903755 NA 0.107520764 0.115715831
 knn                                             0.060085093 0.0013642719 NA 0.057466206 0.062815375
 wsld                                            0.058384611 0.0013380037 NA 0.055816753 0.061062964
 COSNet                                          0.091481494 0.0018214914 NA 0.087973533 0.095114748
 bagsvm                                          0.079197960 0.0016483906 NA 0.076026811 0.082489572
 rf                                              0.038004354 0.0010069743 NA 0.036079202 0.040027965
 svm                                             0.047257936 0.0011613678 NA 0.045033094 0.049586988

cv_scheme = block, disease = Alzheimers disease:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.064541053 0.0014236565 NA 0.061806263 0.067388160
 randomraw                                       0.035588678 0.0009569850 NA 0.033759891 0.037512686
 random                                          0.029242485 0.0008442890 NA 0.027632350 0.030943457
 EGAD                                            0.061832824 0.0013824447 NA 0.059178097 0.064598465
 association_score.datatypes.affected_pathway    0.029496111 0.0008488993 NA 0.027877031 0.031206207
 association_score.datatypes.animal_model        0.049252837 0.0011850842 NA 0.046981366 0.051628181
 association_score.datatypes.genetic_association 0.069110836 0.0014922755 NA 0.066242708 0.072093558
 association_score.datatypes.literature          0.236766142 0.0034296920 NA 0.230110013 0.243553897
 association_score.datatypes.rna_expression      0.049047931 0.0011817804 NA 0.046782873 0.051416739
 association_score.datatypes.somatic_mutation    0.028993430 0.0008397522 NA 0.027392097 0.030685424
 ppr                                             0.118153467 0.0021677163 NA 0.113970531 0.122468705
 raw                                             0.085146265 0.0017247194 NA 0.081826170 0.088588076
 gm                                              0.004788332 0.0002996059 NA 0.004235546 0.005412869
 mc                                              0.115895785 0.0021388089 NA 0.111769219 0.120154097
 z                                               0.108586028 0.0020438561 NA 0.104644553 0.112657280
 knn                                             0.058397308 0.0013295499 NA 0.055845323 0.061058370
 wsld                                            0.056741709 0.0013038030 NA 0.054239728 0.059351859
 COSNet                                          0.088995291 0.0017787283 NA 0.085570109 0.092543700
 bagsvm                                          0.077017289 0.0016084365 NA 0.073923355 0.080229495
 rf                                              0.036912456 0.0009798677 NA 0.035039269 0.038881749
 svm                                             0.045912864 0.0011308328 NA 0.043746703 0.048180880

cv_scheme = representative, disease = Alzheimers disease:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.069957024 0.0015301135 NA 0.067016857 0.073016087
 randomraw                                       0.038675554 0.0010346003 NA 0.036698021 0.040755141
 random                                          0.031797056 0.0009140114 NA 0.030053618 0.033638125
 EGAD                                            0.067037820 0.0014866085 NA 0.064182235 0.070010950
 association_score.datatypes.affected_pathway    0.032072106 0.0009189516 NA 0.030319078 0.033922947
 association_score.datatypes.animal_model        0.053459211 0.0012775778 NA 0.051009828 0.056019265
 association_score.datatypes.genetic_association 0.074879585 0.0016024391 NA 0.071798771 0.078081474
 association_score.datatypes.literature          0.252729875 0.0035734020 NA 0.245790564 0.259797615
 association_score.datatypes.rna_expression      0.053237784 0.0012740691 NA 0.050795218 0.055790902
 association_score.datatypes.somatic_mutation    0.031526951 0.0009091494 NA 0.029792950 0.033358403
 ppr                                             0.127455360 0.0023064704 NA 0.123002802 0.132044829
 raw                                             0.092121049 0.0018463770 NA 0.088565522 0.095804312
 gm                                              0.005218115 0.0003262223 NA 0.004616176 0.005898079
 mc                                              0.125045141 0.0022766511 NA 0.120650796 0.129575954
 z                                               0.117234838 0.0021784966 NA 0.113032030 0.121572498
 knn                                             0.063332629 0.0014306971 NA 0.060585725 0.066195300
 wsld                                            0.061546257 0.0014034521 NA 0.058852303 0.064355093
 COSNet                                          0.096252197 0.0019028160 NA 0.092586757 0.100046751
 bagsvm                                          0.083386879 0.0017245516 NA 0.080068498 0.086829808
 rf                                              0.040109378 0.0010590419 NA 0.038084392 0.042237306
 svm                                             0.049848947 0.0012199216 NA 0.047511557 0.052295016

cv_scheme = classic, disease = arthritis:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.043673818 0.0010779967 NA 0.041609086 0.045836106
 randomraw                                       0.023843650 0.0006936246 NA 0.022521323 0.025241612
 random                                          0.019549382 0.0006047117 NA 0.018398721 0.020770484
 EGAD                                            0.041802078 0.0010430592 NA 0.039804860 0.043894926
 association_score.datatypes.affected_pathway    0.019720646 0.0006083165 NA 0.018563024 0.020948918
 association_score.datatypes.animal_model        0.033153364 0.0008783719 NA 0.031474291 0.034918782
 association_score.datatypes.genetic_association 0.046840091 0.0011365862 NA 0.044662121 0.049118810
 association_score.datatypes.literature          0.170356035 0.0030538747 NA 0.164453829 0.176425342
 association_score.datatypes.rna_expression      0.033013110 0.0008756525 NA 0.031339289 0.034773121
 association_score.datatypes.somatic_mutation    0.019381234 0.0006011672 NA 0.018237416 0.020595286
 ppr                                             0.081461882 0.0017419389 NA 0.078112292 0.084941873
 raw                                             0.058030281 0.0013389468 NA 0.055461003 0.060710933
 gm                                              0.003174619 0.0002017375 NA 0.002802787 0.003595603
 mc                                              0.079841827 0.0017149093 NA 0.076544622 0.083268254
 z                                               0.074614144 0.0016268691 NA 0.071487516 0.077866053
 knn                                             0.039432718 0.0009984935 NA 0.037521609 0.041436977
 wsld                                            0.038292912 0.0009769135 NA 0.036423494 0.040254269
 COSNet                                          0.060734909 0.0013868369 NA 0.058072976 0.063510630
 bagsvm                                          0.052341974 0.0012369587 NA 0.049969952 0.054820097
 rf                                              0.024741761 0.0007118755 NA 0.023384196 0.026176027
 svm                                             0.030869693 0.0008338750 NA 0.029276555 0.032546619

cv_scheme = block, disease = arthritis:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.042426215 0.0010494457 NA 0.040416331 0.044531412
 randomraw                                       0.023148812 0.0006743318 NA 0.021863338 0.024507971
 random                                          0.018977252 0.0005877031 NA 0.017859013 0.020164072
 EGAD                                            0.040605674 0.0010153083 NA 0.038661746 0.042643008
 association_score.datatypes.affected_pathway    0.019143601 0.0005912142 NA 0.018018584 0.020337406
 association_score.datatypes.animal_model        0.032196175 0.0008545044 NA 0.030562839 0.033913746
 association_score.datatypes.genetic_association 0.045506344 0.0011067122 NA 0.043385798 0.047725364
 association_score.datatypes.literature          0.166118193 0.0029958572 NA 0.160329217 0.172073355
 association_score.datatypes.rna_expression      0.032059836 0.0008518507 NA 0.030431625 0.033772129
 association_score.datatypes.somatic_mutation    0.018813931 0.0005842507 NA 0.017702356 0.019993883
 ppr                                             0.079224237 0.0016998314 NA 0.075956004 0.082620522
 raw                                             0.056396752 0.0013046875 NA 0.053893453 0.059009074
 gm                                              0.003080206 0.0001957857 NA 0.002719350 0.003488778
 mc                                              0.077644921 0.0016732898 NA 0.074428113 0.080988596
 z                                               0.072549741 0.0015868784 NA 0.069500311 0.075722081
 knn                                             0.038301417 0.0009717753 NA 0.036441587 0.040252199
 wsld                                            0.037193044 0.0009507003 NA 0.035373924 0.039101921
 COSNet                                          0.059030016 0.0013515823 NA 0.056436009 0.061735453
 bagsvm                                          0.050859923 0.0012048736 NA 0.048549636 0.053273992
 rf                                              0.024021394 0.0006921206 NA 0.022701580 0.025415944
 svm                                             0.029976393 0.0008110883 NA 0.028426892 0.031607607

cv_scheme = representative, disease = arthritis:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.046077826 0.0011327801 NA 0.043907833 0.048349640
 randomraw                                       0.025184860 0.0007307762 NA 0.023791556 0.026657532
 random                                          0.020654150 0.0006374905 NA 0.019440998 0.021941311
 EGAD                                            0.044107809 0.0010963253 NA 0.042008286 0.046307192
 association_score.datatypes.affected_pathway    0.020834886 0.0006412747 NA 0.019614426 0.022129572
 association_score.datatypes.animal_model        0.034999472 0.0009242556 NA 0.033232458 0.036856858
 association_score.datatypes.genetic_association 0.049409381 0.0011938751 NA 0.047121267 0.051802562
 association_score.datatypes.literature          0.178432156 0.0031624228 NA 0.172317963 0.184714878
 association_score.datatypes.rna_expression      0.034851690 0.0009214111 NA 0.033090171 0.036703421
 association_score.datatypes.somatic_mutation    0.020476698 0.0006337693 NA 0.019270732 0.021756459
 ppr                                             0.085759391 0.0018221733 NA 0.082254732 0.089398828
 raw                                             0.061173985 0.0014045114 NA 0.058478407 0.063985372
 gm                                              0.003357191 0.0002132429 NA 0.002964137 0.003802166
 mc                                              0.084061692 0.0017942380 NA 0.080611200 0.087645799
 z                                               0.078581307 0.0017031683 NA 0.075307347 0.081984982
 knn                                             0.041613436 0.0010497994 NA 0.039603837 0.043720364
 wsld                                            0.040413247 0.0010272602 NA 0.038447207 0.042475381
 COSNet                                          0.064015175 0.0014542730 NA 0.061223283 0.066925305
 bagsvm                                          0.055195580 0.0012984263 NA 0.052705261 0.057796386
 rf                                              0.026132138 0.0007499110 NA 0.024701880 0.027642862
 svm                                             0.032592924 0.0008776991 NA 0.030915849 0.034357750

cv_scheme = classic, disease = asthma:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.060115272 0.0013576157 NA 0.057508870 0.062831926
 randomraw                                       0.033078049 0.0009040043 NA 0.031351339 0.034896435
 random                                          0.027166942 0.0007955222 NA 0.025650488 0.028770400
 EGAD                                            0.057581324 0.0013172940 NA 0.055053168 0.060218179
 association_score.datatypes.affected_pathway    0.027403074 0.0007999511 NA 0.025878037 0.029015307
 association_score.datatypes.animal_model        0.045824062 0.0011248846 NA 0.043669136 0.048079981
 association_score.datatypes.genetic_association 0.064393262 0.0014248605 NA 0.061656341 0.067242968
 association_score.datatypes.literature          0.223350108 0.0033850925 NA 0.216785709 0.230054895
 association_score.datatypes.rna_expression      0.045632736 0.0011216736 NA 0.043484036 0.047882296
 association_score.datatypes.somatic_mutation    0.026935073 0.0007911646 NA 0.025427066 0.028529899
 ppr                                             0.110485526 0.0020939140 NA 0.106447793 0.114656764
 raw                                             0.079427492 0.0016536393 NA 0.076246245 0.082729583
 gm                                              0.004440531 0.0002786982 NA 0.003926426 0.005021610
 mc                                              0.108356360 0.0020650090 NA 0.104374921 0.112470602
 z                                               0.101467553 0.0019702397 NA 0.097670613 0.105394857
 knn                                             0.054368337 0.0012656136 NA 0.051940453 0.056902898
 wsld                                            0.052820555 0.0012404872 NA 0.050441414 0.055305374
 COSNet                                          0.083041467 0.0017070148 NA 0.079756490 0.086449034
 bagsvm                                          0.071801640 0.0015389996 NA 0.068843099 0.074877102
 rf                                              0.034311763 0.0009260858 NA 0.032542252 0.036173896
 svm                                             0.042706160 0.0010721995 NA 0.040653392 0.044857734

cv_scheme = block, disease = asthma:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.058426692 0.0013230833 NA 0.055886833 0.061074511
 randomraw                                       0.032122963 0.0008793874 NA 0.030443389 0.033891960
 random                                          0.026377875 0.0007735266 NA 0.024903442 0.027937101
 EGAD                                            0.055959682 0.0012835735 NA 0.053496476 0.058529291
 association_score.datatypes.affected_pathway    0.026607336 0.0007778466 NA 0.025124533 0.028175122
 association_score.datatypes.animal_model        0.044517895 0.0010952267 NA 0.042419959 0.046714526
 association_score.datatypes.genetic_association 0.062592519 0.0013890053 NA 0.059924740 0.065370806
 association_score.datatypes.literature          0.218140589 0.0033318786 NA 0.211680732 0.224741381
 association_score.datatypes.rna_expression      0.044331769 0.0010920862 NA 0.042239921 0.046522179
 association_score.datatypes.somatic_mutation    0.026152560 0.0007692763 NA 0.024686364 0.027703364
 ppr                                             0.107543985 0.0020471384 NA 0.103596998 0.111622624
 raw                                             0.077241030 0.0016135805 NA 0.074137202 0.080463509
 gm                                              0.004308631 0.0002704958 NA 0.003809669 0.004872624
 mc                                              0.105464784 0.0020186155 NA 0.101573328 0.109487161
 z                                               0.098739452 0.0019251590 NA 0.095029880 0.102577418
 knn                                             0.052832109 0.0012329538 NA 0.050467094 0.055301499
 wsld                                            0.051325686 0.0012083513 NA 0.049008389 0.053746361
 COSNet                                          0.080764249 0.0016660430 NA 0.077558493 0.084090429
 bagsvm                                          0.069809182 0.0015009890 NA 0.066924022 0.072809019
 rf                                              0.033322282 0.0009009470 NA 0.031600926 0.035134001
 svm                                             0.041485001 0.0010437078 NA 0.039486942 0.043579575

cv_scheme = representative, disease = asthma:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.063364330 0.0014236771 NA 0.060630598 0.066212633
 randomraw                                       0.034920115 0.0009513311 NA 0.033102767 0.036833434
 random                                          0.028689594 0.0008378551 NA 0.027092255 0.030378170
 EGAD                                            0.060702274 0.0013818326 NA 0.058049779 0.063467804
 association_score.datatypes.affected_pathway    0.028938567 0.0008424917 NA 0.027332239 0.030636326
 association_score.datatypes.animal_model        0.048340447 0.0011817703 NA 0.046076189 0.050710060
 association_score.datatypes.genetic_association 0.067856839 0.0014933983 NA 0.064987720 0.070843029
 association_score.datatypes.literature          0.233232268 0.0034833538 NA 0.226474661 0.240128915
 association_score.datatypes.rna_expression      0.048139145 0.0011784263 NA 0.045881373 0.050502138
 association_score.datatypes.somatic_mutation    0.028445110 0.0008332929 NA 0.026856616 0.030124650
 ppr                                             0.116120609 0.0021825403 NA 0.111910871 0.120467223
 raw                                             0.083627448 0.0017299969 NA 0.080298587 0.087081245
 gm                                              0.004695562 0.0002945507 NA 0.004152189 0.005309663
 mc                                              0.113896754 0.0021529482 NA 0.109744686 0.118185057
 z                                               0.106697863 0.0020558063 NA 0.102735035 0.110794675
 knn                                             0.057325734 0.0013281591 NA 0.054777423 0.059985072
 wsld                                            0.055698718 0.0013020471 NA 0.053201085 0.058306386
 COSNet                                          0.087414377 0.0017850589 NA 0.083978449 0.090976921
 bagsvm                                          0.075631487 0.0016115570 NA 0.072532831 0.078851266
 rf                                              0.036219959 0.0009744050 NA 0.034357871 0.038178975
 svm                                             0.045059414 0.0011268798 NA 0.042901631 0.047320358

cv_scheme = classic, disease = bipolar disorder:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.045036268 0.0011018420 NA 0.042925365 0.047245853
 randomraw                                       0.024603393 0.0007111962 NA 0.023247301 0.026036481
 random                                          0.020175122 0.0006205768 NA 0.018994056 0.021428025
 EGAD                                            0.043108769 0.0010663999 NA 0.041066382 0.045247939
 association_score.datatypes.affected_pathway    0.020351754 0.0006242530 NA 0.019163587 0.021611966
 association_score.datatypes.animal_model        0.034199354 0.0008991643 NA 0.032480160 0.036006160
 association_score.datatypes.genetic_association 0.048296328 0.0011612506 NA 0.046070558 0.050623924
 association_score.datatypes.literature          0.174947504 0.0030867114 NA 0.168979839 0.181079999
 association_score.datatypes.rna_expression      0.034054832 0.0008964004 NA 0.032340977 0.035856143
 association_score.datatypes.somatic_mutation    0.020001702 0.0006169619 NA 0.018827617 0.021247417
 ppr                                             0.083899749 0.0017731576 NA 0.080489172 0.087441099
 raw                                             0.059812585 0.0013661853 NA 0.057190367 0.062547056
 gm                                              0.003277985 0.0002080314 NA 0.002894519 0.003712064
 mc                                              0.082235552 0.0017459086 NA 0.078877809 0.085722928
 z                                               0.076864231 0.0016571063 NA 0.073678618 0.080175658
 knn                                             0.040668489 0.0010211726 NA 0.038713523 0.042717791
 wsld                                            0.039494431 0.0009992649 NA 0.037581807 0.041500197
 COSNet                                          0.062594760 0.0014146279 NA 0.059878781 0.065425358
 bagsvm                                          0.053959579 0.0012629487 NA 0.051537114 0.056489128
 rf                                              0.025529372 0.0007297841 NA 0.024137379 0.026999421
 svm                                             0.031846007 0.0008539286 NA 0.030214207 0.033562886

cv_scheme = block, disease = bipolar disorder:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.043751526 0.0010727574 NA 0.041696512 0.045902970
 randomraw                                       0.023886956 0.0006914498 NA 0.022568594 0.025280340
 random                                          0.019585045 0.0006031470 NA 0.018437211 0.020802825
 EGAD                                            0.041876602 0.0010381190 NA 0.039888538 0.043959214
 association_score.datatypes.affected_pathway    0.019756615 0.0006067281 NA 0.018601865 0.020981516
 association_score.datatypes.animal_model        0.033213003 0.0008747933 NA 0.031540524 0.034970966
 association_score.datatypes.genetic_association 0.046923157 0.0011308386 NA 0.044755863 0.049189997
 association_score.datatypes.literature          0.170618932 0.0030289508 NA 0.164764061 0.176637856
 association_score.datatypes.rna_expression      0.033072506 0.0008720957 NA 0.031405238 0.034825105
 association_score.datatypes.somatic_mutation    0.019416596 0.0005996256 NA 0.018275562 0.020627374
 ppr                                             0.081601088 0.0017305724 NA 0.078272823 0.085057816
 raw                                             0.058131981 0.0013313870 NA 0.055576803 0.060797071
 gm                                              0.003180507 0.0002018951 NA 0.002808360 0.003601791
 mc                                              0.079978506 0.0017038048 NA 0.076702127 0.083382199
 z                                               0.074742601 0.0016166120 NA 0.071635188 0.077973487
 knn                                             0.039503192 0.0009939300 NA 0.037600528 0.041497984
 wsld                                            0.038361430 0.0009725303 NA 0.036500118 0.040313688
 COSNet                                          0.060841042 0.0013788372 NA 0.058194044 0.063600310
 bagsvm                                          0.052434260 0.0012303223 NA 0.050074592 0.054898696
 rf                                              0.024786657 0.0007095696 NA 0.023433301 0.026216075
 svm                                             0.030925356 0.0008306484 NA 0.029338151 0.032595546

cv_scheme = representative, disease = bipolar disorder:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.047511546 0.0011576354 NA 0.045293409 0.049832641
 randomraw                                       0.025986201 0.0007492163 NA 0.024557456 0.027495727
 random                                          0.021314483 0.0006541635 NA 0.020069371 0.022635058
 EGAD                                            0.045483154 0.0011206705 NA 0.043336501 0.047730835
 association_score.datatypes.affected_pathway    0.021500871 0.0006580219 NA 0.020248305 0.022829115
 association_score.datatypes.animal_model        0.036101532 0.0009460072 NA 0.034292534 0.038002203
 association_score.datatypes.genetic_association 0.050941227 0.0012195558 NA 0.048603324 0.053385278
 association_score.datatypes.literature          0.183193231 0.0031946649 NA 0.177014613 0.189537843
 association_score.datatypes.rna_expression      0.035949270 0.0009431172 NA 0.034145858 0.037844198
 association_score.datatypes.somatic_mutation    0.021131480 0.0006503693 NA 0.019893699 0.022444513
 ppr                                             0.088313502 0.0018542645 NA 0.084746109 0.092015968
 raw                                             0.063046380 0.0014327596 NA 0.060295874 0.065913554
 gm                                              0.003466481 0.0002198932 NA 0.003061134 0.003925291
 mc                                              0.086570029 0.0018261240 NA 0.083057226 0.090216785
 z                                               0.080940565 0.0017343333 NA 0.077605773 0.084405544
 knn                                             0.042914494 0.0010734738 NA 0.040859099 0.045068426
 wsld                                            0.041678413 0.0010506016 NA 0.039667238 0.043786908
 COSNet                                          0.065968421 0.0014830658 NA 0.063120506 0.068935376
 bagsvm                                          0.056896079 0.0013254347 NA 0.054353319 0.059550303
 rf                                              0.026962786 0.0007686990 NA 0.025496400 0.028511040
 svm                                             0.033621848 0.0008986941 NA 0.031904285 0.035428491

cv_scheme = classic, disease = cardiac arrhythmia:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.142771188 0.0025656646 NA 0.137816005 0.147873977
 randomraw                                       0.081794128 0.0019273310 NA 0.078095213 0.085651962
 random                                          0.067787692 0.0017479801 NA 0.064440956 0.071294996
 EGAD                                            0.137261988 0.0025153652 NA 0.132405995 0.142266870
 association_score.datatypes.affected_pathway    0.068352089 0.0017555353 NA 0.064990523 0.071874163
 association_score.datatypes.animal_model        0.111154032 0.0022588674 NA 0.106803272 0.115659076
 association_score.datatypes.genetic_association 0.151980096 0.0026470342 NA 0.146864363 0.157241182
 association_score.datatypes.literature          0.428195465 0.0038960847 NA 0.420576958 0.435848168
 association_score.datatypes.rna_expression      0.110721589 0.0022543445 NA 0.106379730 0.115217812
 association_score.datatypes.somatic_mutation    0.067233089 0.0017405267 NA 0.063900982 0.070725820
 ppr                                             0.244390094 0.0033031889 NA 0.237974117 0.250922093
 raw                                             0.183453967 0.0029015572 NA 0.177835217 0.189209388
 gm                                              0.011481171 0.0007024784 NA 0.010182873 0.012942836
 mc                                              0.240377789 0.0032801434 NA 0.234007712 0.246865384
 z                                               0.227234687 0.0032014034 NA 0.221021273 0.233570401
 knn                                             0.130217225 0.0024491950 NA 0.125491660 0.135093248
 wsld                                            0.126799682 0.0024163179 NA 0.122138896 0.131611657
 COSNet                                          0.190820054 0.0029562233 NA 0.185093078 0.196681461
 bagsvm                                          0.167659506 0.0027782097 NA 0.162284696 0.173175528
 rf                                              0.084685673 0.0019624324 NA 0.080917798 0.088612080
 svm                                             0.104075876 0.0021835947 NA 0.099873219 0.108434077

cv_scheme = block, disease = cardiac arrhythmia:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.139104502 0.0025130679 NA 0.134251697 0.144103523
 randomraw                                       0.079548147 0.0018803621 NA 0.075939830 0.083312458
 random                                          0.065898711 0.0017037934 NA 0.062636951 0.069317764
 EGAD                                            0.133714720 0.0024629323 NA 0.128960716 0.138616085
 association_score.datatypes.affected_pathway    0.066448502 0.0017112222 NA 0.063172166 0.069882085
 association_score.datatypes.animal_model        0.108196858 0.0022080631 NA 0.103944571 0.112601241
 association_score.datatypes.genetic_association 0.148117769 0.0025942902 NA 0.143104816 0.153274915
 association_score.datatypes.literature          0.420796758 0.0038832960 NA 0.413205032 0.428426129
 association_score.datatypes.rna_expression      0.107774524 0.0022035800 NA 0.103531056 0.112170159
 association_score.datatypes.somatic_mutation    0.065358479 0.0016964655 NA 0.062111096 0.068763198
 ppr                                             0.238840747 0.0032560935 NA 0.232517541 0.245280954
 raw                                             0.178960580 0.0028493955 NA 0.173443847 0.184613591
 gm                                              0.011142481 0.0006820793 NA 0.009881943 0.012561774
 mc                                              0.234891227 0.0032325789 NA 0.228614799 0.241286070
 z                                               0.221960457 0.0031524257 NA 0.215843321 0.228200507
 knn                                             0.126825252 0.0023970585 NA 0.122201007 0.131598250
