cv_scheme = classic, disease = allergy:
 association_score.datatypes.animal_model         0.4427585 0.012393754 NA  0.4191215  0.4677285
 association_score.datatypes.genetic_association  0.6045442 0.015457502 NA  0.5749946  0.6356123
 association_score.datatypes.literature           1.9866371 0.040061776 NA  1.9096489  2.0667291
 association_score.datatypes.rna_expression       0.4424530 0.012387850 NA  0.4188274  0.4674113
 association_score.datatypes.somatic_mutation     0.2775294 0.009088002 NA  0.2602768  0.2959256
 ppr                                              3.8678886 0.072782069 NA  3.7278368  4.0132020
 raw                                              4.0854079 0.076553571 NA  3.9380875  4.2382394
 gm                                               1.8548704 0.037756105 NA  1.7823265  1.9303669
 mc                                               2.7864849 0.054005027 NA  2.6826221  2.8943689
 z                                                4.0756607 0.076384596 NA  3.9286660  4.2281554
 knn                                              3.8794130 0.072981920 NA  3.7389761  4.0251248
 wsld                                             3.9199288 0.073684500 NA  3.7781379  4.0670411
 COSNet                                           2.4329779 0.047851340 NA  2.3409756  2.5285959
 bagsvm                                           4.0350338 0.075680266 NA  3.8893965  4.1861245
 rf                                               5.0661468 0.093545320 NA  4.8860794  5.2528503
 svm                                              4.5611011 0.084797454 NA  4.3978928  4.7303662

cv_scheme = representative, disease = allergy:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                               0.4129694 0.011020051 NA  0.3919256  0.4351431
 randomraw                                        0.2904203 0.008638408 NA  0.2739734  0.3078546
 random                                           0.2119915 0.007031004 NA  0.1986494  0.2262298
 EGAD                                             2.3162824 0.044905536 NA  2.2299204  2.4059892
 association_score.datatypes.affected_pathway     0.2216722 0.007234810 NA  0.2079363  0.2363156
 association_score.datatypes.animal_model         0.3484170 0.009779885 NA  0.3297665  0.3681223
 association_score.datatypes.genetic_association  0.4757299 0.012204144 NA  0.4524016  0.5002611
 association_score.datatypes.literature           1.5633311 0.031693191 NA  1.5024315  1.6266992
 association_score.datatypes.rna_expression       0.3481766 0.009775214 NA  0.3295351  0.3678726
 association_score.datatypes.somatic_mutation     0.2183943 0.007166007 NA  0.2047913  0.2329009
 ppr                                              3.0437318 0.057623560 NA  2.9328614  3.1587934
 raw                                              3.2149028 0.060612648 NA  3.0982724  3.3359237
 gm                                               1.4596408 0.029866235 NA  1.4022623  1.5193671
 mc                                               2.1927500 0.042742422 NA  2.1105565  2.2781444
 z                                                3.2072326 0.060478727 NA  3.0908602  3.3279864
 knn                                              3.0528006 0.057781951 NA  2.9416250  3.1681780
 wsld                                             3.0846835 0.058338775 NA  2.9724348  3.2011710
 COSNet                                           1.9145671 0.037865814 NA  1.8417715  1.9902399
 bagsvm                                           3.1752623 0.059920511 NA  3.0599656  3.2949033
 rf                                               3.9866692 0.074079649 NA  3.8440879  4.1345390
 svm                                              3.5892369 0.067146383 NA  3.4600159  3.7232839

cv_scheme = classic, disease = Alzheimers disease:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                               2.2685500 0.052395523 NA  2.1681464  2.3736032
 randomraw                                        1.5953556 0.042392611 NA  1.5143942  1.6806453
 random                                           1.1645255 0.035348203 NA  1.0972650  1.2359091
 EGAD                                            12.7239512 0.178686599 NA 12.3785077 13.0790348
 association_score.datatypes.affected_pathway     1.2177041 0.036257424 NA  1.1486746  1.2908818
 association_score.datatypes.animal_model         1.9139465 0.047242275 NA  1.8235574  2.0088160
 association_score.datatypes.genetic_association  2.6133101 0.057222893 NA  2.5035279  2.7279064
 association_score.datatypes.literature           8.5877907 0.130904503 NA  8.3350173  8.8482299
 association_score.datatypes.rna_expression       1.9126261 0.047222652 NA  1.8222751  2.0074568
 association_score.datatypes.somatic_mutation     1.1996978 0.035951042 NA  1.1312644  1.2722709
 ppr                                             16.7200228 0.224184977 NA 16.2863516 17.1652417
 raw                                             17.6603103 0.234837770 NA 17.2059829 18.1266342
 gm                                               8.0181924 0.124225162 NA  7.7783750  8.2654036
 mc                                              12.0453548 0.170910382 NA 11.7149916 12.3850343
 z                                               17.6181756 0.234360745 NA 17.1647732 18.0835545
 knn                                             16.7698401 0.224749776 NA 16.3350738 17.2161780
 wsld                                            16.9449811 0.226735048 NA 16.5063652 17.3952522
 COSNet                                          10.5172227 0.153321558 NA 10.2209704 10.8220617
 bagsvm                                          17.4425544 0.232372136 NA 16.9930080 17.9039935
 rf                                              21.8998267 0.282709633 NA 21.3526770 22.4609967
 svm                                             19.7166264 0.258085541 NA 19.2172216 20.2290093

cv_scheme = block, disease = Alzheimers disease:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                               1.2291236 0.028583014 NA  1.1743594  1.2864415
 randomraw                                        0.8643799 0.023087789 NA  0.8202928  0.9108366
 random                                           0.6309518 0.019228130 NA  0.5943688  0.6697865
 EGAD                                             6.8939666 0.098598898 NA  6.7033997  7.0899509
 association_score.datatypes.affected_pathway     0.6597645 0.019725772 NA  0.6222137  0.6995815
 association_score.datatypes.animal_model         1.0369958 0.025750027 NA  0.9877351  1.0887132
 association_score.datatypes.genetic_association  1.4159181 0.031240295 NA  1.3559933  1.4784911
 association_score.datatypes.literature           4.6529526 0.072036644 NA  4.5138840  4.7963058
 association_score.datatypes.rna_expression       1.0362803 0.025739247 NA  0.9870406  1.0879764
 association_score.datatypes.somatic_mutation     0.6500085 0.019558063 NA  0.6127838  0.6894945
 ppr                                              9.0590790 0.123919817 NA  8.8194275  9.3052425
 raw                                              9.5685363 0.129850765 NA  9.3173883  9.8264540
 gm                                               4.3443384 0.068327525 NA  4.2124620  4.4803434
 mc                                               6.5262962 0.094273459 NA  6.3441147  6.7137092
 z                                                9.5457073 0.129585165 NA  9.2950741  9.8030986
 knn                                              9.0860705 0.124234250 NA  8.8458096  9.3328572
 wsld                                             9.1809637 0.125339502 NA  8.9385603  9.4299408
 COSNet                                           5.6983386 0.084493152 NA  5.5351182  5.8663719
 bagsvm                                           9.4505540 0.128477957 NA  9.2020670  9.7057509
 rf                                              11.8655496 0.156510986 NA 11.5627250 12.1763051
 svm                                             10.6826694 0.142796276 NA 10.4064282 10.9662434

cv_scheme = representative, disease = Alzheimers disease:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                               0.9672260 0.022582642 NA  0.9239623  1.0125155
 randomraw                                        0.6802007 0.018223452 NA  0.6454050  0.7168724
 random                                           0.4965107 0.015166349 NA  0.4676575  0.5271441
 EGAD                                             5.4250232 0.078407896 NA  5.2735028  5.5808972
 association_score.datatypes.affected_pathway     0.5191841 0.015560276 NA  0.4895649  0.5505952
 association_score.datatypes.animal_model         0.8160362 0.020334427 NA  0.7771390  0.8568802
 association_score.datatypes.genetic_association  1.1142190 0.024692970 NA  1.0668577  1.1636828
 association_score.datatypes.literature           3.6615170 0.057197807 NA  3.5511102  3.7753565
 association_score.datatypes.rna_expression       0.8154732 0.020325876 NA  0.7765926  0.8563003
 association_score.datatypes.somatic_mutation     0.5115069 0.015427512 NA  0.4821459  0.5426558
 ppr                                              7.1288007 0.098638882 NA  6.9380700  7.3247747
 raw                                              7.5297045 0.103378642 NA  7.3297880  7.7350737
 gm                                               3.4186613 0.054237765 NA  3.3139930  3.5266354
 mc                                               5.1356948 0.074952888 NA  4.9908710  5.2847210
 z                                                7.5117399 0.103166379 NA  7.3122347  7.7166883
 knn                                              7.1500410 0.098890156 NA  6.9588233  7.3465130
 wsld                                             7.2247146 0.099773405 NA  7.0317851  7.4229375
 COSNet                                           4.4841556 0.067142139 NA  4.3544717  4.6177018
 bagsvm                                           7.4368615 0.102281525 NA  7.2390712  7.6400560
 rf                                               9.3372779 0.124687551 NA  9.0960652  9.5848872
 svm                                              8.4064419 0.113725119 NA  8.1864738  8.6323203

cv_scheme = classic, disease = arthritis:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                               2.8463442 0.064165621 NA  2.7233197  2.9749262
 randomraw                                        2.0016888 0.052230103 NA  1.9018932  2.1067207
 random                                           1.4611274 0.043739294 NA  1.3778664  1.5494196
 EGAD                                            15.9647104 0.209352141 NA 15.5596159 16.3803515
 association_score.datatypes.affected_pathway     1.5278503 0.044839522 NA  1.4424463  1.6183109
 association_score.datatypes.animal_model         2.4014240 0.058033339 NA  2.2903325  2.5179041
 association_score.datatypes.genetic_association  3.2789138 0.069881105 NA  3.1447705  3.4187791
 association_score.datatypes.literature          10.7750800 0.155063471 NA 10.4754073 11.0833255
 association_score.datatypes.rna_expression       2.3997673 0.058009923 NA  2.2887213  2.5162011
 association_score.datatypes.somatic_mutation     1.5052579 0.044468922 NA  1.4205757  1.5949881
 ppr                                             20.9785717 0.260781628 NA 20.4736254 21.4959717
 raw                                             22.1583481 0.272800020 NA 21.6300692 22.6995294
 gm                                              10.0604063 0.147438147 NA  9.7755436 10.3535700
 mc                                              15.1132772 0.200541328 NA 14.7252906 15.5114867
 z                                               22.1054818 0.272261993 NA 21.5782474 22.6455985
 knn                                             21.0410774 0.261419011 NA 20.5348936 21.5597386
 wsld                                            21.2608264 0.263659249 NA 20.7502934 21.7839204
 COSNet                                          13.1959335 0.180581556 NA 12.8467045 13.5546561
 bagsvm                                          21.8851304 0.270018935 NA 21.3622506 22.4208086
 rf                                              27.4776590 0.326735804 NA 26.8446734 28.1255701
 svm                                             24.7384029 0.299005746 NA 24.1592494 25.3314400

cv_scheme = block, disease = arthritis:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                               1.5421783 0.035015683 NA  1.4750535  1.6123578
 randomraw                                        1.0845354 0.028450892 NA  1.0301820  1.1417566
 random                                           0.7916537 0.023795226 NA  0.7463631  0.8396926
 EGAD                                             8.6498430 0.115823963 NA  8.4257852  8.8798589
 association_score.datatypes.affected_pathway     0.8278049 0.024397779 NA  0.7813411  0.8770318
 association_score.datatypes.animal_model         1.3011161 0.031639977 NA  1.2405575  1.3646309
 association_score.datatypes.genetic_association  1.7765489 0.038166909 NA  1.7032962  1.8529520
 association_score.datatypes.literature           5.8380483 0.085490428 NA  5.6728719  6.0080342
 association_score.datatypes.rna_expression       1.3002184 0.031627099 NA  1.2396849  1.3637078
 association_score.datatypes.somatic_mutation     0.8155641 0.024194792 NA  0.7694955  0.8643908
 ppr                                             11.3664042 0.144610039 NA 11.0864784 11.6533980
 raw                                             12.0056191 0.151341399 NA 11.7126298 12.3059375
 gm                                               5.4508308 0.081236656 NA  5.2939129  5.6124000
 mc                                               8.1885278 0.110896377 NA  7.9740342  8.4087911
 z                                               11.9769756 0.151040027 NA 11.6845712 12.2766975
 knn                                             11.4002705 0.144966994 NA 11.1196518 11.6879708
 wsld                                            11.5193327 0.146221635 NA 11.2362792 11.8095166
 COSNet                                           7.1496915 0.099739407 NA  6.9568541  7.3478741
 bagsvm                                          11.8575870 0.149783626 NA 11.5676208 12.1548218
 rf                                              14.8876760 0.181564307 NA 14.5360359 15.2478227
 svm                                             13.4035191 0.166023216 NA 13.0820377 13.7329007

cv_scheme = representative, disease = arthritis:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                               1.2135761 0.027670305 NA  1.1605373  1.2690390
 randomraw                                        0.8534462 0.022459099 NA  0.8105431  0.8986202
 random                                           0.6229708 0.018769903 NA  0.5872476  0.6608671
 EGAD                                             6.8067633 0.092240176 NA  6.6283557  6.9899730
 association_score.datatypes.affected_pathway     0.6514190 0.019247045 NA  0.6147670  0.6902562
 association_score.datatypes.animal_model         1.0238786 0.024989361 NA  0.9760533  1.0740472
 association_score.datatypes.genetic_association  1.3980078 0.030175194 NA  1.3400991  1.4584190
 association_score.datatypes.literature           4.5940965 0.067951234 NA  4.4628264  4.7292277
 association_score.datatypes.rna_expression       1.0231722 0.024979138 NA  0.9753668  1.0733206
 association_score.datatypes.somatic_mutation     0.6417864 0.019086295 NA  0.6054473  0.6803066
 ppr                                              8.9444888 0.115311283 NA  8.7213142  9.1733743
 raw                                              9.4475019 0.120708116 NA  9.2138560  9.6870726
 gm                                               4.2893860 0.064548038 NA  4.1647216  4.4177820
 mc                                               6.4437437 0.088292563 NA  6.2729964  6.6191385
 z                                                9.4249617 0.120466481 NA  9.1917846  9.6640539
 knn                                              8.9711389 0.115597456 NA  8.7474091  9.2005910
 wsld                                             9.0648318 0.116603319 NA  8.8391503  9.2962753
 COSNet                                           5.6262591 0.079356916 NA  5.4728526  5.7839656
 bagsvm                                           9.3310119 0.119459129 NA  9.0997894  9.5681097
 rf                                              11.7154597 0.144945078 NA 11.4347893 12.0030193
 svm                                             10.5475420 0.132480986 NA 10.2910541 10.8104225

cv_scheme = classic, disease = asthma:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                               1.6739680 0.040232178 NA  1.5969428  1.7547084
 randomraw                                        1.1772164 0.032245527 NA  1.1156828  1.2421437
 random                                           0.8593060 0.026701638 NA  0.8085335  0.9132667
 EGAD                                             9.3890314 0.145878360 NA  9.1074246  9.6793456
 association_score.datatypes.affected_pathway     0.8985465 0.027413050 NA  0.8463927  0.9539139
 association_score.datatypes.animal_model         1.4123053 0.036102172 NA  1.3432897  1.4848668
 association_score.datatypes.genetic_association  1.9283672 0.044127704 NA  1.8437894  2.0168248
 association_score.datatypes.literature           6.3369496 0.105379968 NA  6.1337383  6.5468933
 association_score.datatypes.rna_expression       1.4113310 0.036086507 NA  1.3423457  1.4838615
 association_score.datatypes.somatic_mutation     0.8852596 0.027173182 NA  0.8335716  0.9401528
 ppr                                             12.3377414 0.184640278 NA 11.9811090 12.7049894
 raw                                             13.0315816 0.193732679 NA 12.6573511 13.4168767
 gm                                               5.9166417 0.099747098 NA  5.7243356  6.1154082
 mc                                               8.8882937 0.139268980 NA  8.6194803  9.1654905
 z                                               13.0004903 0.193325419 NA 12.6270480 13.3849771
 knn                                             12.3745017 0.185122216 NA 12.0169366 12.7427063
 wsld                                            12.5037387 0.186816351 NA 12.1428945 12.8753058
 COSNet                                           7.7606816 0.124342685 NA  7.5207612  8.0082557
 bagsvm                                          12.8708991 0.191627754 NA 12.5007426 13.2520162
 rf                                              16.1599300 0.234644465 NA 15.7065177 16.6264313
 svm                                             14.5489417 0.213591112 NA 14.1362763 14.9736536

cv_scheme = block, disease = asthma:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                               0.9069730 0.021936224 NA  0.8649819  0.9510025
 randomraw                                        0.6378278 0.017556182 NA  0.6043301  0.6731824
 random                                           0.4655807 0.014522089 NA  0.4379705  0.4949315
 EGAD                                             5.0870730 0.080230667 NA  4.9322294  5.2467779
 association_score.datatypes.affected_pathway     0.4868417 0.014911103 NA  0.4584763  0.5169619
 association_score.datatypes.animal_model         0.7652014 0.019670047 NA  0.7276039  0.8047417
 association_score.datatypes.genetic_association  1.0448090 0.024075775 NA  0.9986711  1.0930785
 association_score.datatypes.literature           3.4334239 0.057848503 NA  3.3218946  3.5486978
 association_score.datatypes.rna_expression       0.7646735 0.019661456 NA  0.7270927  0.8041968
 association_score.datatypes.somatic_mutation     0.4796427 0.014779928 NA  0.4515320  0.5095035
 ppr                                              6.6847142 0.101665619 NA  6.4883938  6.8869747
 raw                                              7.0606439 0.106694655 NA  6.8545926  7.2728891
 gm                                               3.2056968 0.054737207 NA  3.1001892  3.3147952
 mc                                               4.8157682 0.076576702 NA  4.6679953  4.9682191
 z                                                7.0437983 0.106469392 NA  6.8381829  7.2555963
 knn                                              6.7046313 0.101932173 NA  6.5077951  6.9074210
 wsld                                             6.7746532 0.102869184 NA  6.5760040  6.9793033
 COSNet                                           4.2048165 0.068326230 NA  4.0730096  4.3408888
 bagsvm                                           6.9735845 0.105530387 NA  6.7697860  7.1835181
 rf                                               8.7556150 0.129326227 NA  8.5057741  9.0127944
 svm                                              7.8827651 0.117679379 NA  7.6554594  8.1168199

cv_scheme = representative, disease = asthma:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                               0.7137182 0.017325991 NA  0.6805551  0.7484973
 randomraw                                        0.5019216 0.013854851 NA  0.4754881  0.5298246
 random                                           0.3663763 0.011453211 NA  0.3446023  0.3895262
 EGAD                                             4.0031365 0.063683346 NA  3.8802452  4.1299198
 association_score.datatypes.affected_pathway     0.3831071 0.011760985 NA  0.3607357  0.4068658
 association_score.datatypes.animal_model         0.6021549 0.015529527 NA  0.5724740  0.6333746
 association_score.datatypes.genetic_association  0.8221846 0.019022994 NA  0.7857330  0.8603273
 association_score.datatypes.literature           2.7018414 0.045868714 NA  2.6134196  2.7932549
 association_score.datatypes.rna_expression       0.6017394 0.015522718 NA  0.5720718  0.6329457
 association_score.datatypes.somatic_mutation     0.3774420 0.011657198 NA  0.3552721  0.4009954
 ppr                                              5.2603576 0.080749506 NA  5.1044486  5.4210286
 raw                                              5.5561855 0.084753990 NA  5.3925293  5.7248084
 gm                                               2.5226377 0.043393133 NA  2.4390064  2.6091366
 mc                                               3.7896404 0.060774534 NA  3.6723771  3.9106481
 z                                                5.5429293 0.084574617 NA  5.3796202  5.7111960
 knn                                              5.2760309 0.080961752 NA  5.1197113  5.4371234
 wsld                                             5.3311327 0.081707860 NA  5.1733697  5.4937068
 COSNet                                           3.3088682 0.054207218 NA  3.2043116  3.4168365
 bagsvm                                           5.4876764 0.083826904 NA  5.3258138  5.6544583
 rf                                               6.8899978 0.102776247 NA  6.6914762  7.0944091
 svm                                              6.2031318 0.093501241 NA  6.0225533  6.3891248

cv_scheme = classic, disease = bipolar disorder:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                               3.5696087 0.078863740 NA  3.4183374  3.7275742
 randomraw                                        2.5103238 0.064528333 NA  2.3869837  2.6400372
 random                                           1.8324042 0.054235241 NA  1.7291295  1.9418470
 EGAD                                            20.0213910 0.246737026 NA 19.5435889 20.5108743
 association_score.datatypes.affected_pathway     1.9160816 0.055573715 NA  1.8101973  2.0281596
 association_score.datatypes.animal_model         3.0116331 0.071517053 NA  2.8746742  3.1551171
 association_score.datatypes.genetic_association  4.1120956 0.085678127 NA  3.9475521  4.2834976
 association_score.datatypes.literature          13.5130600 0.184793138 NA 13.1556829 13.8801454
 association_score.datatypes.rna_expression       3.0095553 0.071488927 NA  2.8726512  3.1529839
 association_score.datatypes.somatic_mutation     1.8877484 0.055123024 NA  1.7827428  1.9989390
 ppr                                             26.3092894 0.305048209 NA 25.7181482 26.9140182
 raw                                             27.7888505 0.318641356 NA 27.1712904 28.4204467
 gm                                              12.6167856 0.176042916 NA 12.2764231 12.9665847
 mc                                              18.9536061 0.236717439 NA 18.4952809 19.4232889
 z                                               27.7225507 0.318033050 NA 27.1061729 28.3529446
 knn                                             26.3876780 0.305769373 NA 25.7951352 26.9938322
 wsld                                            26.6632658 0.308303837 NA 26.0657972 27.2744294
 COSNet                                          16.5490596 0.213976233 NA 16.1349434 16.9738046
 bagsvm                                          27.4462073 0.315496784 NA 26.8347588 28.0715881
 rf                                              34.4598141 0.379536558 NA 33.7239077 35.2117792
 svm                                             31.0245049 0.348248056 NA 30.3494048 31.7146222

cv_scheme = block, disease = bipolar disorder:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                               1.9340504 0.043049166 NA  1.8514896  2.0202928
 randomraw                                        1.3601191 0.035155707 NA  1.2929314  1.4307982
 random                                           0.9928153 0.029508021 NA  0.9366329  1.0523677
 EGAD                                            10.8477939 0.136876123 NA 10.5828117 11.1194110
 association_score.datatypes.affected_pathway     1.0381526 0.030241447 NA  0.9805407  1.0991494
 association_score.datatypes.animal_model         1.6317335 0.038999962 NA  1.5570577  1.7099907
 association_score.datatypes.genetic_association  2.2279753 0.046811967 NA  2.1380891  2.3216405
 association_score.datatypes.literature           7.3215138 0.102068233 NA  7.1241721  7.5243220
 association_score.datatypes.rna_expression       1.6306078 0.038984475 NA  1.5559622  1.7088344
 association_score.datatypes.somatic_mutation     1.0228014 0.029994455 NA  0.9656709  1.0833117
 ppr                                             14.2546415 0.169728981 NA 13.9258305 14.5912162
 raw                                             15.0562828 0.177395334 NA 14.7125781 15.4080168
 gm                                               6.8359032 0.097162730 NA  6.6480959  7.0290160
 mc                                              10.2692572 0.131238046 NA 10.0152300 10.5297275
 z                                               15.0203609 0.177052206 NA 14.6773228 15.3714164
 knn                                             14.2971132 0.170135645 NA 13.9675122 14.6344921
 wsld                                            14.4464295 0.171564884 NA 14.1140518 14.7866345
 COSNet                                           8.9664494 0.118451511 NA  8.7372685  9.2016418
 bagsvm                                          14.8706352 0.175621620 NA 14.5303764 15.2188619
 rf                                              18.6706789 0.211765086 NA 18.2602063 19.0903786
 svm                                             16.8093934 0.194100910 NA 16.4332352 17.1941618

cv_scheme = representative, disease = bipolar disorder:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                               1.5219494 0.034024325 NA  1.4567029  1.5901184
 randomraw                                        1.0703094 0.027754484 NA  1.0172709  1.1261133
 random                                           0.7812695 0.023277475 NA  0.7369531  0.8282509
 EGAD                                             8.5363822 0.109168026 NA  8.3250761  8.7530517
 association_score.datatypes.affected_pathway     0.8169465 0.023858430 NA  0.7714980  0.8650724
 association_score.datatypes.animal_model         1.2840492 0.030806245 NA  1.2250677  1.3458704
 association_score.datatypes.genetic_association  1.7532458 0.037017912 NA  1.6821728  1.8273217
 association_score.datatypes.literature           5.7614701 0.081211010 NA  5.6044780  5.9228598
 association_score.datatypes.rna_expression       1.2831633 0.030793944 NA  1.2242057  1.3449603
 association_score.datatypes.somatic_mutation     0.8048663 0.023662770 NA  0.7597990  0.8526067
 ppr                                             11.2173101 0.135590951 NA 10.9546800 11.4862365
 raw                                             11.8481403 0.141760123 NA 11.5735281 12.1292685
 gm                                               5.3793318 0.077275855 NA  5.2299862  5.5329420
 mc                                               8.0811182 0.104636350 NA  7.8786151  8.2888261
 z                                               11.8198725 0.141483984 NA 11.5457966 12.1004545
 knn                                             11.2507321 0.135918170 NA 10.9874665 11.5203057
 wsld                                            11.3682326 0.137068223 NA 11.1027332 11.6400808
 COSNet                                           7.0559083 0.094363224 NA  6.8733627  7.2433021
 bagsvm                                          11.7020499 0.140332713 NA 11.4302101 11.9803548
 rf                                              14.6923930 0.169428282 NA 14.3640443 15.0282475
 svm                                             13.2277040 0.155206435 NA 12.9269761 13.5354278

cv_scheme = classic, disease = cardiac arrhythmia:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                               5.3666390 0.115305592 NA  5.1453366  5.5974598
 randomraw                                        3.7740836 0.095050220 NA  3.5923118  3.9650532
 random                                           2.7548823 0.080297142 NA  2.6019137  2.9168440
 EGAD                                            30.1006599 0.337073152 NA 29.4472059 30.7686144
 association_score.datatypes.affected_pathway     2.8806851 0.082225733 NA  2.7239507  3.0464378
 association_score.datatypes.animal_model         4.5277645 0.104966401 NA  4.3266380  4.7382404
 association_score.datatypes.genetic_association  6.1822273 0.124821377 NA  5.9423593  6.4317778
 association_score.datatypes.literature          20.3158724 0.257408231 NA 19.8175743 20.8266997
 association_score.datatypes.rna_expression       4.5246407 0.104926653 NA  4.3235918  4.7350384
 association_score.datatypes.somatic_mutation     2.8380882 0.081576677 NA  2.6826212  3.0025650
 ppr                                             39.5540436 0.410988701 NA 38.7566675 40.3678249
 raw                                             41.7784527 0.428117691 NA 40.9477277 42.6260311
 gm                                              18.9683910 0.246015715 NA 18.4922861 19.4567538
 mc                                              28.4953254 0.324283336 NA 27.8667776 29.1380504
 z                                               41.6787760 0.427351832 NA 40.8495421 42.5248432
 knn                                             39.6718950 0.411898276 NA 38.8727479 40.4874709
 wsld                                            40.0862207 0.415094145 NA 39.2808514 40.9081023
 COSNet                                          24.8802701 0.295129537 NA 24.3084992 25.4654899
 bagsvm                                          41.2633145 0.424157997 NA 40.4402986 42.1030799
 rf                                              51.8077463 0.504514168 NA 50.8282936 52.8060729
 svm                                             46.6430165 0.465323305 NA 45.7398582 47.5640082

cv_scheme = block, disease = cardiac arrhythmia:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                               2.9076998 0.062968320 NA  2.7868666  3.0337720
 randomraw                                        2.0448370 0.051796216 NA  1.9457971  2.1489180
 random                                           1.4926233 0.043693295 NA  1.4093964  1.5807649
 EGAD                                            16.3088447 0.187897135 NA 15.9446999 16.6813058
 association_score.datatypes.affected_pathway     1.5607846 0.044750912 NA  1.4754934  1.6510060
 association_score.datatypes.animal_model         2.4531890 0.057258799 NA  2.3434921  2.5680207
 association_score.datatypes.genetic_association  3.3495938 0.068235466 NA  3.2184895  3.4860387
 association_score.datatypes.literature          11.0073470 0.142618220 NA 10.7313398 11.2904530
 association_score.datatypes.rna_expression       2.4514965 0.057236876 NA  2.3418423  2.5662851
 association_score.datatypes.somatic_mutation     1.5377051 0.044394923 NA  1.4531087  1.6272265
 ppr                                             21.4307845 0.230120830 NA 20.9844689 21.8865926
 raw                                             22.6359920 0.239926320 NA 22.1705960 23.1111575
 gm                                              10.2772678 0.136170093 NA 10.0138149 10.5476519
 mc                                              15.4390581 0.180608980 NA 15.0890983 15.7971345
 z                                               22.5819862 0.239487763 NA 22.1174435 23.0562859
 knn                                             21.4946375 0.230641347 NA 21.0473091 21.9514732
 wsld                                            21.7191234 0.232470381 NA 21.2682358 22.1795698
 COSNet                                          13.4803842 0.164020758 NA 13.1627124 13.8057229
 bagsvm                                          22.3568848 0.237659008 NA 21.8959007 22.8275743
 rf                                              28.0699656 0.283729564 NA 27.5193382 28.6316104
 svm                                             25.2716623 0.261245803 NA 24.7647823 25.7889171

cv_scheme = representative, disease = cardiac arrhythmia:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                               2.2881368 0.049779806 NA  2.1926211  2.3878135
 randomraw                                        1.6091300 0.040897158 NA  1.5309367  1.6913170
 random                                           1.1745801 0.034470164 NA  1.1089261  1.2441212
 EGAD                                            12.8338105 0.150256476 NA 12.5426665 13.1317127
