cv_scheme = classic, disease = allergy:
 random                                          0.013457664 0.0004590017 NA 0.012587072 0.01438759
 EGAD                                            0.165538595 0.0025934391 NA 0.160517905 0.17068439
 association_score.datatypes.affected_pathway    0.013570285 0.0004613160 NA 0.012695207 0.01450480
 association_score.datatypes.animal_model        0.022926420 0.0006401683 NA 0.021704680 0.02421523
 association_score.datatypes.genetic_association 0.032555127 0.0008075223 NA 0.031009055 0.03417556
 association_score.datatypes.literature          0.124025393 0.0021095826 NA 0.119949500 0.12821961
 association_score.datatypes.rna_expression      0.022828253 0.0006383942 NA 0.021609951 0.02411355
 association_score.datatypes.somatic_mutation    0.013335071 0.0004564765 NA 0.012469376 0.01426000
 ppr                                             0.252060607 0.0034201305 NA 0.245416548 0.25882284
 raw                                             0.263605532 0.0035124157 NA 0.256779268 0.27054721
 gm                                              0.083661238 0.0015806394 NA 0.080614910 0.08681181
 mc                                              0.175401672 0.0026999027 NA 0.170172643 0.18075638
 z                                               0.260265456 0.0034861471 NA 0.253491081 0.26715608
 knn                                             0.227258158 0.0032076527 NA 0.221032725 0.23360635
 wsld                                            0.228088893 0.0032150849 NA 0.221848836 0.23445159
 COSNet                                          0.127051046 0.0021468432 NA 0.122902507 0.13131865
 bagsvm                                          0.259216996 0.0034778291 NA 0.252459048 0.26609145
 rf                                              0.331029763 0.0039682572 NA 0.323298796 0.33885303
 svm                                             0.281036762 0.0036438345 NA 0.273950559 0.28823350

cv_scheme = classic, disease = Alzheimers disease:
 method                                                 prob           SE df   asymp.LCL  asymp.UCL
 pr                                              0.077224801 0.0017982544 NA 0.073773165 0.08082384
 randomraw                                       0.045145286 0.0013215993 NA 0.042624652 0.04780754
 random                                          0.035225333 0.0011502482 NA 0.033039096 0.03755062
 EGAD                                            0.346818455 0.0039951199 NA 0.339030176 0.35468964
 association_score.datatypes.affected_pathway    0.035513562 0.0011554644 NA 0.033317147 0.03784911
 association_score.datatypes.animal_model        0.059092350 0.0015404857 NA 0.056144361 0.06218493
 association_score.datatypes.genetic_association 0.082625676 0.0018704613 NA 0.079032866 0.08636650
 association_score.datatypes.literature          0.274816266 0.0036402011 NA 0.267739409 0.28200814
 association_score.datatypes.rna_expression      0.058848653 0.0015368361 NA 0.055907792 0.06193406
 association_score.datatypes.somatic_mutation    0.034911466 0.0011445495 NA 0.032736348 0.03722554
 ppr                                             0.474241846 0.0042550682 NA 0.465910020 0.48258804
 raw                                             0.489305713 0.0042551479 NA 0.480969526 0.49764785
 gm                                              0.196378907 0.0030748897 NA 0.190422027 0.20247553
 mc                                              0.362786720 0.0040532686 NA 0.354880518 0.37076783
 z                                               0.484989304 0.0042557846 NA 0.476653073 0.49333390
 knn                                             0.440451488 0.0042313975 NA 0.432175466 0.44876074
 wsld                                            0.441616168 0.0042327548 NA 0.433337164 0.44992776
 COSNet                                          0.280343241 0.0036728916 NA 0.273201240 0.28759807
 bagsvm                                          0.483627423 0.0042558756 NA 0.475291394 0.49197257
 rf                                              0.569790683 0.0041462938 NA 0.561645998 0.57789777
 svm                                             0.511299010 0.0042436800 NA 0.502979189 0.51961258

cv_scheme = block, disease = Alzheimers disease:
 method                                                 prob           SE df   asymp.LCL  asymp.UCL
 pr                                              0.034613834 0.0008533530 NA 0.032979699 0.03632590
 randomraw                                       0.019854252 0.0006017122 NA 0.018708604 0.02106855
 random                                          0.015401958 0.0005169225 NA 0.014420935 0.01644860
 EGAD                                            0.185327231 0.0027012192 NA 0.180091251 0.19068004
 association_score.datatypes.affected_pathway    0.015530595 0.0005194642 NA 0.014544636 0.01658227
 association_score.datatypes.animal_model        0.026202379 0.0007141881 NA 0.024838391 0.02763915
 association_score.datatypes.genetic_association 0.037154613 0.0008937700 NA 0.035442013 0.03894663
 association_score.datatypes.literature          0.139682191 0.0022301502 NA 0.135368192 0.14411076
 association_score.datatypes.rna_expression      0.026090559 0.0007122717 NA 0.024730291 0.02752354
 association_score.datatypes.somatic_mutation    0.015261928 0.0005141485 NA 0.014286292 0.01630309
 ppr                                             0.278737293 0.0034658613 NA 0.271995375 0.28558077
 raw                                             0.291028637 0.0035471538 NA 0.284125603 0.29802956
 gm                                              0.094773815 0.0016990918 NA 0.091495633 0.09815676
 mc                                              0.196092284 0.0028027856 NA 0.190657037 0.20164387
 z                                               0.287476737 0.0035241177 NA 0.280619385 0.29443307
 knn                                             0.252194989 0.0032751327 NA 0.245830146 0.25866810
 wsld                                            0.253087025 0.0032818812 NA 0.246708859 0.25957326
 COSNet                                          0.143027433 0.0022669466 NA 0.138641534 0.14752832
 bagsvm                                          0.286361094 0.0035168058 NA 0.279518238 0.29330327
 rf                                              0.362018818 0.0039304525 NA 0.354351271 0.36975726
 svm                                             0.309511076 0.0036610638 NA 0.302381790 0.31673213

cv_scheme = representative, disease = Alzheimers disease:
 method                                                 prob           SE df   asymp.LCL  asymp.UCL
 pr                                              0.044562798 0.0010829659 NA 0.042487766 0.04673422
 randomraw                                       0.025673728 0.0007713043 NA 0.024204561 0.02722958
 random                                          0.019942977 0.0006647035 NA 0.018681029 0.02128832
 EGAD                                            0.228348804 0.0031335095 NA 0.222265453 0.23454844
 association_score.datatypes.affected_pathway    0.020108765 0.0006679105 NA 0.018840583 0.02146044
 association_score.datatypes.animal_model        0.033818353 0.0009114838 NA 0.032076703 0.03565109
 association_score.datatypes.genetic_association 0.047797709 0.0011323596 NA 0.045626630 0.05006668
 association_score.datatypes.literature          0.174375799 0.0026551821 NA 0.169232832 0.17964126
 association_score.datatypes.rna_expression      0.033675156 0.0009091073 NA 0.031938126 0.03550319
 association_score.datatypes.somatic_mutation    0.019762490 0.0006612026 NA 0.018507348 0.02110092
 ppr                                             0.334538550 0.0038187224 NA 0.327096094 0.34206426
 raw                                             0.348102957 0.0038824425 NA 0.340532778 0.35575064
 gm                                              0.119867387 0.0020769079 NA 0.115856056 0.12399813
 mc                                              0.240873966 0.0032317480 NA 0.234596829 0.24726480
 z                                               0.344192658 0.0038646210 NA 0.336658239 0.35180627
 knn                                             0.304929093 0.0036610382 NA 0.297801344 0.31215160
 wsld                                            0.305931345 0.0036667940 NA 0.298792136 0.31316495
 COSNet                                          0.178379641 0.0026937919 NA 0.173160935 0.18372068
 bagsvm                                          0.342962855 0.0038589244 NA 0.335439861 0.35056557
 rf                                              0.424675842 0.0041424995 NA 0.416577708 0.43281461
 svm                                             0.368326949 0.0039675525 NA 0.360585480 0.37613685

cv_scheme = classic, disease = arthritis:
 method                                                 prob           SE df   asymp.LCL  asymp.UCL
 pr                                              0.049095555 0.0012204541 NA 0.046758025 0.05154362
 randomraw                                       0.028342156 0.0008650866 NA 0.026694971 0.03008784
 random                                          0.022029239 0.0007439658 NA 0.020617308 0.02353554
 EGAD                                            0.246747724 0.0035026264 NA 0.239947089 0.25367677
 association_score.datatypes.affected_pathway    0.022211978 0.0007476044 NA 0.020792980 0.02372547
 association_score.datatypes.animal_model        0.037300894 0.0010247743 NA 0.035343540 0.03936222
 association_score.datatypes.genetic_association 0.052641380 0.0012768387 NA 0.050194271 0.05520086
 association_score.datatypes.literature          0.189493845 0.0029881547 NA 0.183706397 0.19541997
 association_score.datatypes.rna_expression      0.037143517 0.0010220643 NA 0.035191427 0.03919949
 association_score.datatypes.somatic_mutation    0.021830292 0.0007399940 NA 0.020426076 0.02332874
 ppr                                             0.357529275 0.0041962628 NA 0.349347362 0.36579508
 raw                                             0.371505463 0.0042559470 NA 0.363202956 0.37988454
 gm                                              0.131009542 0.0023477865 NA 0.126476194 0.13568014
 mc                                              0.259942121 0.0036059436 NA 0.252937169 0.26707172
 z                                               0.367480469 0.0042393939 NA 0.359211463 0.37582818
 knn                                             0.326884505 0.0040436733 NA 0.319009010 0.33485882
 wsld                                            0.327924875 0.0040493438 NA 0.320038031 0.33591006
 COSNet                                          0.193763347 0.0030302778 NA 0.187893163 0.19977181
 bagsvm                                          0.366213923 0.0042340789 NA 0.357955664 0.37455156
 rf                                              0.449675251 0.0044757847 NA 0.440919411 0.45846238
 svm                                             0.392270946 0.0043331908 NA 0.383811409 0.40079566

cv_scheme = block, disease = arthritis:
 method                                                 prob           SE df   asymp.LCL  asymp.UCL
 pr                                              0.021641681 0.0005607126 NA 0.020569564 0.02276838
 randomraw                                       0.012342795 0.0003865419 NA 0.011607701 0.01312382
 random                                          0.009558510 0.0003295011 NA 0.008933841 0.01022641
 EGAD                                            0.123073274 0.0020667928 NA 0.119079406 0.12718176
 association_score.datatypes.affected_pathway    0.009638820 0.0003311983 NA 0.009010865 0.01031008
 association_score.datatypes.animal_model        0.016329248 0.0004635134 NA 0.015445197 0.01726301
 association_score.datatypes.genetic_association 0.023253193 0.0005893354 NA 0.022125697 0.02443671
 association_score.datatypes.literature          0.091047443 0.0016381326 NA 0.087887296 0.09430947
 association_score.datatypes.rna_expression      0.016258858 0.0004621899 NA 0.015377369 0.01719000
 association_score.datatypes.somatic_mutation    0.009471096 0.0003276496 NA 0.008850012 0.01013532
 ppr                                             0.192520691 0.0028757572 NA 0.186947058 0.19821998
 raw                                             0.202075344 0.0029746253 NA 0.196307943 0.20796834
 gm                                              0.060672607 0.0011959972 NA 0.058370420 0.06305951
 mc                                              0.130802799 0.0021648473 NA 0.126617923 0.13510459
 z                                               0.199303894 0.0029462516 NA 0.193592119 0.20514132
 knn                                             0.172227824 0.0026559201 NA 0.167084444 0.17749579
 wsld                                            0.172902408 0.0026634446 NA 0.167744314 0.17818515
 COSNet                                          0.093354322 0.0016702479 NA 0.090131782 0.09667984
 bagsvm                                          0.198435137 0.0029373063 NA 0.192740896 0.20425504
 rf                                              0.259303323 0.0035055186 NA 0.252492007 0.26623294
 svm                                             0.216634777 0.0031196158 NA 0.210582883 0.22281150

cv_scheme = representative, disease = arthritis:
 method                                                 prob           SE df   asymp.LCL  asymp.UCL
 pr                                              0.027970120 0.0007169657 NA 0.026598658 0.02941016
 randomraw                                       0.015996522 0.0004976218 NA 0.015049893 0.01700167
 random                                          0.012398377 0.0004251083 NA 0.011592238 0.01325982
 EGAD                                            0.154381902 0.0024845312 NA 0.149574840 0.15931451
 association_score.datatypes.affected_pathway    0.012502246 0.0004272708 NA 0.011691917 0.01336798
 association_score.datatypes.animal_model        0.021137793 0.0005949375 NA 0.020002671 0.02233586
 association_score.datatypes.genetic_association 0.030038401 0.0007527192 NA 0.028597690 0.03154934
 association_score.datatypes.literature          0.115280019 0.0020060475 NA 0.111406172 0.11927049
 association_score.datatypes.rna_expression      0.021047120 0.0005932693 NA 0.019915228 0.02224188
 association_score.datatypes.somatic_mutation    0.012285314 0.0004227490 NA 0.011483747 0.01314209
 ppr                                             0.236726910 0.0033246855 NA 0.230272627 0.24330492
 raw                                             0.247802205 0.0034208812 NA 0.241158389 0.25456765
 gm                                              0.077510208 0.0014913725 NA 0.074637193 0.08048420
 mc                                              0.163710656 0.0025909510 NA 0.158695616 0.16885237
 z                                               0.244595858 0.0033934364 NA 0.238006140 0.25130785
 knn                                             0.213003586 0.0031053534 NA 0.206980627 0.21915337
 wsld                                            0.213796630 0.0031129793 NA 0.207758692 0.21996132
 COSNet                                          0.118121094 0.0020426162 NA 0.114176025 0.12218367
 bagsvm                                          0.243589736 0.0033847566 NA 0.237017123 0.25028482
 rf                                              0.312901852 0.0039073819 NA 0.305295025 0.32061074
 svm                                             0.264563863 0.0035590061 NA 0.257647459 0.27159801

cv_scheme = classic, disease = asthma:
 method                                                 prob           SE df   asymp.LCL  asymp.UCL
 pr                                              0.067397822 0.0016007701 NA 0.064327311 0.07060384
 randomraw                                       0.039226944 0.0011627505 NA 0.037010428 0.04157048
 random                                          0.030565823 0.0010081233 NA 0.028650599 0.03260478
 EGAD                                            0.314372759 0.0038672167 NA 0.306843081 0.32200138
 association_score.datatypes.affected_pathway    0.030817144 0.0010128095 NA 0.028892789 0.03286533
 association_score.datatypes.animal_model        0.051444119 0.0013624056 NA 0.048838460 0.05418088
 association_score.datatypes.genetic_association 0.072165174 0.0016682025 NA 0.068963091 0.07550388
 association_score.datatypes.literature          0.246563842 0.0034494768 NA 0.239865513 0.25338687
 association_score.datatypes.rna_expression      0.051230246 0.0013590563 NA 0.048631117 0.05396041
 association_score.datatypes.somatic_mutation    0.030292170 0.0010030052 NA 0.028386918 0.03232104
 ppr                                             0.437866587 0.0042745927 NA 0.429507025 0.44626158
 raw                                             0.452770053 0.0042933680 NA 0.444369488 0.46119761
 gm                                              0.174252603 0.0028454466 NA 0.168745846 0.17990017
 mc                                              0.329600975 0.0039419071 NA 0.321921515 0.33737248
 z                                               0.448492899 0.0042886459 NA 0.440102801 0.45691242
 knn                                             0.404673132 0.0042093480 NA 0.396450607 0.41294951
 wsld                                            0.405811818 0.0042121226 NA 0.397583547 0.41409332
 COSNet                                          0.251719846 0.0034861892 NA 0.244948767 0.25861399
 bagsvm                                          0.447144522 0.0042870460 NA 0.438757941 0.45556129
 rf                                              0.533523671 0.0042820226 NA 0.525122359 0.54190601
 svm                                             0.474647436 0.0043091410 NA 0.466209727 0.48309965

cv_scheme = block, disease = asthma:
 method                                                 prob           SE df   asymp.LCL  asymp.UCL
 pr                                              0.030032693 0.0007510769 NA 0.028595058 0.03154026
 randomraw                                       0.017191755 0.0005258929 NA 0.016190815 0.01825343
 random                                          0.013328404 0.0004507187 NA 0.012473288 0.01424130
 EGAD                                            0.164191722 0.0024996551 NA 0.159351034 0.16914987
 association_score.datatypes.affected_pathway    0.013439959 0.0004529668 NA 0.012580481 0.01435730
 association_score.datatypes.animal_model        0.022708307 0.0006261681 NA 0.021512897 0.02396852
 association_score.datatypes.genetic_association 0.032248434 0.0007875226 NA 0.030740119 0.03382817
 association_score.datatypes.literature          0.122966512 0.0020358467 NA 0.119031665 0.12701268
 association_score.datatypes.rna_expression      0.022611052 0.0006244544 NA 0.021418966 0.02386787
 association_score.datatypes.somatic_mutation    0.013206973 0.0004482655 NA 0.012356617 0.01411501
 ppr                                             0.250220856 0.0032944540 NA 0.243819507 0.25673321
 raw                                             0.261711002 0.0033834863 NA 0.255133926 0.26839653
 gm                                              0.082914351 0.0015292382 NA 0.079965953 0.08596130
 mc                                              0.173991282 0.0026018072 NA 0.168950670 0.17914986
 z                                               0.258386507 0.0033581349 NA 0.251859492 0.26502275
 knn                                             0.225544846 0.0030897562 NA 0.219546709 0.23165821
 wsld                                            0.226371152 0.0030969102 NA 0.220358941 0.23249848
 COSNet                                          0.125970047 0.0020715435 NA 0.121965583 0.13008651
 bagsvm                                          0.257342984 0.0033501088 NA 0.250831814 0.26396362
 rf                                              0.328867063 0.0038249098 NA 0.321414414 0.33640685
 svm                                             0.279064429 0.0035104327 NA 0.272236363 0.28599645

cv_scheme = representative, disease = asthma:
 method                                                 prob           SE df   asymp.LCL  asymp.UCL
 pr                                              0.038717721 0.0009556849 NA 0.036887488 0.04063493
 randomraw                                       0.022248542 0.0006751359 NA 0.020963054 0.02361096
 random                                          0.017268791 0.0005802519 NA 0.016167555 0.01844363
 EGAD                                            0.203532705 0.0029345515 NA 0.197841551 0.20934485
 association_score.datatypes.affected_pathway    0.017412744 0.0005830983 NA 0.016305980 0.01859321
 association_score.datatypes.animal_model        0.029339295 0.0008007465 NA 0.027809917 0.03095010
 association_score.datatypes.genetic_association 0.041546776 0.0010005726 NA 0.039629369 0.04355275
 association_score.datatypes.literature          0.154252757 0.0024471426 NA 0.149517175 0.15911027
 association_score.datatypes.rna_expression      0.029214490 0.0007986091 NA 0.027689261 0.03082107
 association_score.datatypes.somatic_mutation    0.017112084 0.0005771452 NA 0.016016881 0.01828078
 ppr                                             0.302709265 0.0036873227 NA 0.295531433 0.30998472
 raw                                             0.315595155 0.0037633712 NA 0.308265949 0.32301724
 gm                                              0.105232888 0.0018821329 NA 0.101600616 0.10897926
 mc                                              0.215076072 0.0030376259 NA 0.209182268 0.22108951
 z                                               0.311875321 0.0037419257 NA 0.304588836 0.31925609
 knn                                             0.274753825 0.0035052799 NA 0.267937216 0.28167713
 wsld                                            0.275696236 0.0035117986 NA 0.268866716 0.28263217
 COSNet                                          0.157882911 0.0024857204 NA 0.153071840 0.16281613
 bagsvm                                          0.310706281 0.0037351009 NA 0.303433385 0.31807390
 rf                                              0.389287416 0.0041037564 NA 0.381274977 0.39736010
 svm                                             0.334900768 0.0038680678 NA 0.327362582 0.34252414

cv_scheme = classic, disease = bipolar disorder:
 method                                                 prob           SE df   asymp.LCL  asymp.UCL
 pr                                              0.099093589 0.0022212274 NA 0.094824375 0.10353303
 randomraw                                       0.058505653 0.0016725153 NA 0.055312424 0.06187115
 random                                          0.045790758 0.0014671689 NA 0.042999602 0.04875386
 EGAD                                            0.411026065 0.0041611945 NA 0.402895415 0.41920560
 association_score.datatypes.affected_pathway    0.046161302 0.0014734809 NA 0.043357790 0.04913678
 association_score.datatypes.animal_model        0.076250626 0.0019286845 NA 0.072555396 0.08011780
 association_score.datatypes.genetic_association 0.105848466 0.0023013552 NA 0.101421881 0.11044450
 association_score.datatypes.literature          0.332479046 0.0039545879 NA 0.324774057 0.34027471
 association_score.datatypes.rna_expression      0.075941880 0.0019244709 NA 0.072254911 0.07980080
 association_score.datatypes.somatic_mutation    0.045387179 0.0014602687 NA 0.042609529 0.04833676
 ppr                                             0.542448684 0.0041286543 NA 0.534346174 0.55052880
 raw                                             0.557382236 0.0040953549 NA 0.549341185 0.56539332
 gm                                              0.243100870 0.0035051025 NA 0.236297045 0.25003646
 mc                                              0.428013427 0.0041834350 NA 0.419834528 0.43623185
 z                                               0.553115711 0.0041054835 NA 0.545055887 0.56114771
 knn                                             0.508498790 0.0041819283 NA 0.500300811 0.51669220
 wsld                                            0.509679507 0.0041805987 NA 0.501483817 0.51787000
 COSNet                                          0.338624192 0.0039769771 NA 0.330873773 0.34646216
 bagsvm                                          0.551767483 0.0041085819 NA 0.543701928 0.55980590
 rf                                              0.635138568 0.0038244777 NA 0.627610479 0.64260114
 svm                                             0.578966470 0.0040365727 NA 0.571035302 0.58685709

cv_scheme = block, disease = bipolar disorder:
 method                                                 prob           SE df   asymp.LCL  asymp.UCL
 pr                                              0.045004402 0.0010812538 NA 0.042932096 0.04717181
 randomraw                                       0.025933228 0.0007730589 NA 0.024460383 0.02749226
 random                                          0.020145750 0.0006671798 NA 0.018878837 0.02149582
 EGAD                                            0.230172916 0.0030844476 NA 0.224183231 0.23627390
 association_score.datatypes.affected_pathway    0.020313189 0.0006703692 NA 0.019040073 0.02166955
 association_score.datatypes.animal_model        0.034157290 0.0009119029 NA 0.032414406 0.03599040
 association_score.datatypes.genetic_association 0.048269751 0.0011299472 NA 0.046102706 0.05053326
 association_score.datatypes.literature          0.175867024 0.0026199124 NA 0.170790912 0.18106106
 association_score.datatypes.rna_expression      0.034012708 0.0009095523 NA 0.032274395 0.03584118
 association_score.datatypes.somatic_mutation    0.019963466 0.0006636978 NA 0.018703325 0.02130666
 ppr                                             0.336840648 0.0037454886 NA 0.329539432 0.34422058
 raw                                             0.350449241 0.0038064786 NA 0.343025730 0.35794588
 gm                                              0.120960762 0.0020561520 NA 0.116988322 0.12504899
 mc                                              0.242766655 0.0031796090 NA 0.236589196 0.24905279
 z                                               0.346526595 0.0037894346 NA 0.339137298 0.35399065
 knn                                             0.307121472 0.0035940705 NA 0.300122550 0.31421033
 wsld                                            0.308127736 0.0035996077 NA 0.301117786 0.31522727
 COSNet                                          0.179897646 0.0026574736 NA 0.174747826 0.18516518
 bagsvm                                          0.345292844 0.0037839842 NA 0.337914481 0.35274648
 rf                                              0.427200021 0.0040530055 NA 0.419275700 0.43516188
 svm                                             0.370732026 0.0038876935 NA 0.363144995 0.37838339

cv_scheme = representative, disease = bipolar disorder:
 method                                                 prob           SE df   asymp.LCL  asymp.UCL
 pr                                              0.057761209 0.0013640720 NA 0.055145038 0.06049355
 randomraw                                       0.033473661 0.0009875389 NA 0.031591221 0.03546416
 random                                          0.026048397 0.0008556247 NA 0.024422920 0.02777898
 EGAD                                            0.280026538 0.0034898383 NA 0.273237895 0.28691726
 association_score.datatypes.affected_pathway    0.026263581 0.0008596169 NA 0.024630327 0.02800203
 association_score.datatypes.animal_model        0.043981009 0.0011585633 NA 0.041765371 0.04630851
 association_score.datatypes.genetic_association 0.061892158 0.0014225206 NA 0.059162029 0.06473960
 association_score.datatypes.literature          0.217278226 0.0030562118 NA 0.211347828 0.22332791
 association_score.datatypes.rna_expression      0.043796731 0.0011556868 NA 0.041586697 0.04611856
 association_score.datatypes.somatic_mutation    0.025814111 0.0008512650 NA 0.024197126 0.02753610
 ppr                                             0.397857498 0.0039990290 NA 0.390046346 0.40572103
 raw                                             0.412398230 0.0040348697 NA 0.404513273 0.42032840
 gm                                              0.151825030 0.0024761166 NA 0.147035346 0.15674207
 mc                                              0.294305178 0.0035724956 NA 0.287352092 0.30135536
 z                                               0.408217958 0.0040251684 NA 0.400353045 0.41613015
 knn                                             0.365723767 0.0038989191 NA 0.358116365 0.37339876
 wsld                                            0.366820387 0.0039028112 NA 0.359205107 0.37450276
 COSNet                                          0.222002272 0.0030929188 NA 0.215999449 0.22812338
 bagsvm                                          0.406901330 0.0040220122 NA 0.399042927 0.41480767
 rf                                              0.492430796 0.0041271479 NA 0.484344422 0.50052113
 svm                                             0.433871522 0.0040770523 NA 0.425898502 0.44187892

cv_scheme = classic, disease = cardiac arrhythmia:
 method                                                 prob           SE df   asymp.LCL  asymp.UCL
 pr                                              0.153449314 0.0031748348 NA 0.147329514 0.15977569
 randomraw                                       0.092893339 0.0025268230 NA 0.088057945 0.09796573
 random                                          0.073286786 0.0022570545 NA 0.068984151 0.07783535
 EGAD                                            0.534896067 0.0041610115 NA 0.526732026 0.54304145
 association_score.datatypes.affected_pathway    0.073862607 0.0022655575 NA 0.069543193 0.07842769
 association_score.datatypes.animal_model        0.119741717 0.0028429144 NA 0.114280754 0.12542668
 association_score.datatypes.genetic_association 0.163238072 0.0032601341 NA 0.156948557 0.16972889
 association_score.datatypes.literature          0.450795498 0.0042916382 NA 0.442398886 0.45922023
 association_score.datatypes.rna_expression      0.119279610 0.0028379039 NA 0.113828576 0.12495488
 association_score.datatypes.somatic_mutation    0.072659322 0.0022477442 NA 0.068375057 0.07718979
 ppr                                             0.661445232 0.0036309449 NA 0.654292615 0.66852483
 raw                                             0.674823168 0.0035515995 NA 0.667823931 0.68174521
 gm                                              0.346102267 0.0041988422 NA 0.337919382 0.35437724
 mc                                              0.552203046 0.0041120622 NA 0.544130532 0.56024814
 z                                               0.671020531 0.0035746080 NA 0.663976788 0.67798823
 knn                                             0.630307286 0.0037983407 NA 0.622832192 0.63772041
 wsld                                            0.631407494 0.0037928375 NA 0.623942972 0.63880962
 COSNet                                          0.457628259 0.0042877235 NA 0.449237315 0.46604331
 bagsvm                                          0.669815672 0.0035818228 NA 0.662757977 0.67679769
 rf                                              0.741515899 0.0030890433 NA 0.735415453 0.74752398
 svm                                             0.693826279 0.0034311955 NA 0.687060309 0.70050973

cv_scheme = block, disease = cardiac arrhythmia:
 method                                                 prob           SE df   asymp.LCL  asymp.UCL
 pr                                              0.072063906 0.0016494086 NA 0.068897253 0.07536432
 randomraw                                       0.042030601 0.0012153117 NA 0.039712124 0.04447817
 random                                          0.032771561 0.0010591487 NA 0.030758000 0.03491219
 EGAD                                            0.330085535 0.0037299330 NA 0.322816496 0.33743669
 association_score.datatypes.affected_pathway    0.033040399 0.0010639060 NA 0.031017551 0.03519038
 association_score.datatypes.animal_model        0.055070919 0.0014146079 NA 0.052363168 0.05791013
 association_score.datatypes.genetic_association 0.077134014 0.0017152608 NA 0.073838589 0.08056372
 association_score.datatypes.literature          0.260173522 0.0033723362 NA 0.253618492 0.26683740
 association_score.datatypes.rna_expression      0.054842840 0.0014112852 NA 0.052141580 0.05767553
 association_score.datatypes.somatic_mutation    0.032478821 0.0010539510 NA 0.030475408 0.03460923
 ppr                                             0.455649745 0.0040344001 NA 0.447754298 0.46356755
 raw                                             0.470651714 0.0040422212 NA 0.462737159 0.47858105
 gm                                              0.184850151 0.0028290849 NA 0.179369426 0.19045948
 mc                                              0.345691120 0.0037911788 NA 0.338298684 0.35315888
 z                                               0.466349594 0.0040405981 NA 0.458439305 0.47427684
 knn                                             0.422120515 0.0039949803 NA 0.414310691 0.42996948
