cv_scheme = classic, disease = allergy:
 association_score.datatypes.animal_model        0.96857020 0.032347280 NA 0.90720112 1.03409070
 association_score.datatypes.genetic_association 1.19295886 0.038277764 NA 1.12024617 1.27039117
 association_score.datatypes.literature          2.22403825 0.065137925 NA 2.09996545 2.35544168
 association_score.datatypes.rna_expression      0.55910280 0.021286348 NA 0.51890092 0.60241933
 association_score.datatypes.somatic_mutation    0.36848200 0.015885013 NA 0.33862697 0.40096919
 ppr                                             1.00324025 0.033267539 NA 0.94011077 1.07060895
 raw                                             0.82718344 0.028574904 NA 0.77303157 0.88512873
 gm                                              0.11444981 0.007694825 NA 0.10031967 0.13057020
 mc                                              1.46774152 0.045480666 NA 1.38125396 1.55964451
 z                                               0.76931411 0.027019634 NA 0.71813821 0.82413690
 knn                                             0.79161120 0.027619769 NA 0.73928692 0.84763883
 wsld                                            0.59415950 0.022254248 NA 0.55210450 0.63941792
 COSNet                                          0.41294730 0.017172191 NA 0.38062549 0.44801379
 bagsvm                                          0.79135343 0.027612840 NA 0.73904241 0.84736715
 rf                                              0.31834576 0.014404201 NA 0.29132968 0.34786715
 svm                                             0.41539611 0.017242416 NA 0.38293974 0.45060335

cv_scheme = block, disease = Alzheimers disease:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                              0.43072140 0.016874665 NA 0.39888559 0.46509808
 randomraw                                       0.12712827 0.007618156 NA 0.11304047 0.14297179
 random                                          0.21606396 0.010564089 NA 0.19631987 0.23779374
 EGAD                                            0.21335911 0.010479309 NA 0.19377766 0.23491927
 association_score.datatypes.affected_pathway    0.32079602 0.013723301 NA 0.29499558 0.34885298
 association_score.datatypes.animal_model        0.81307996 0.027330266 NA 0.76124000 0.86845018
 association_score.datatypes.genetic_association 1.00144619 0.032358229 NA 0.93999170 1.06691843
 association_score.datatypes.literature          1.86700036 0.055141032 NA 1.76199447 1.97826408
 association_score.datatypes.rna_expression      0.46934675 0.017958252 NA 0.43543662 0.50589768
 association_score.datatypes.somatic_mutation    0.30932742 0.013386804 NA 0.28417173 0.33670998
 ppr                                             0.84218422 0.028110378 NA 0.78885238 0.89912165
 raw                                             0.69439084 0.024132855 NA 0.64866629 0.74333852
 gm                                              0.09607651 0.006469879 NA 0.08419699 0.10963215
 mc                                              1.23211637 0.038466498 NA 1.15898373 1.30986374
 z                                               0.64581161 0.022814895 NA 0.60260821 0.69211244
 knn                                             0.66452922 0.023323439 NA 0.62035299 0.71185131
 wsld                                            0.49877560 0.018777911 NA 0.46329664 0.53697151
 COSNet                                          0.34665445 0.014475731 NA 0.31941255 0.37621974
 bagsvm                                          0.66431283 0.023317567 NA 0.62014783 0.71162313
 rf                                              0.26723985 0.012134541 NA 0.24448419 0.29211353
 svm                                             0.34871014 0.014535151 NA 0.32135441 0.37839456

cv_scheme = representative, disease = Alzheimers disease:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                              0.32144742 0.012718864 NA 0.29746101 0.34736803
 randomraw                                       0.09487584 0.005709677 NA 0.08431987 0.10675332
 random                                          0.16124856 0.007934435 NA 0.14642371 0.17757436
 EGAD                                            0.15922992 0.007870308 NA 0.14452803 0.17542734
 association_score.datatypes.affected_pathway    0.23941010 0.010327235 NA 0.22000112 0.26053138
 association_score.datatypes.animal_model        0.60680165 0.020671782 NA 0.56760871 0.64870083
 association_score.datatypes.genetic_association 0.74737939 0.024501371 NA 0.70086785 0.79697756
 association_score.datatypes.literature          1.39334256 0.041869540 NA 1.31364962 1.47787010
 association_score.datatypes.rna_expression      0.35027353 0.013542015 NA 0.32471234 0.37784688
 association_score.datatypes.somatic_mutation    0.23085109 0.010072107 NA 0.21193063 0.25146070
 ppr                                             0.62852217 0.021265814 NA 0.58819389 0.67161546
 raw                                             0.51822395 0.018237766 NA 0.48368353 0.55523096
 gm                                              0.07170191 0.004844785 NA 0.06280821 0.08185497
 mc                                              0.91952857 0.029156081 NA 0.86412314 0.97848646
 z                                               0.48196927 0.017234871 NA 0.44934613 0.51696090
 knn                                             0.49593822 0.017621813 NA 0.46257532 0.53170741
 wsld                                            0.37223628 0.014164889 NA 0.34548366 0.40106049
 COSNet                                          0.25870825 0.010897907 NA 0.23820671 0.28097427
 bagsvm                                          0.49577673 0.017617345 NA 0.46242237 0.53153694
 rf                                              0.19944113 0.009123171 NA 0.18233819 0.21814829
 svm                                             0.26024241 0.010942986 NA 0.23965458 0.28259887

cv_scheme = classic, disease = arthritis:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                              0.58101416 0.022086335 NA 0.53929902 0.62595599
 randomraw                                       0.17148748 0.010146973 NA 0.15270967 0.19257429
 random                                          0.29145573 0.013979818 NA 0.26530431 0.32018494
 EGAD                                            0.28780706 0.013870073 NA 0.26186661 0.31631718
 association_score.datatypes.affected_pathway    0.43273222 0.018051542 NA 0.39875958 0.46959919
 association_score.datatypes.animal_model        1.09679010 0.035370088 NA 1.02961143 1.16835196
 association_score.datatypes.genetic_association 1.35088346 0.041728145 NA 1.27152433 1.43519560
 association_score.datatypes.literature          2.51845776 0.070445710 NA 2.38410325 2.66038371
 association_score.datatypes.rna_expression      0.63311716 0.023469163 NA 0.58874971 0.68082809
 association_score.datatypes.somatic_mutation    0.41726186 0.017619322 NA 0.38411902 0.45326436
 ppr                                             1.13604979 0.036357440 NA 1.06697940 1.20959142
 raw                                             0.93668648 0.031319099 NA 0.87727031 1.00012681
 gm                                              0.12960075 0.008640518 NA 0.11372545 0.14769213
 mc                                              1.66204201 0.049438669 NA 1.56791450 1.76182033
 z                                               0.87115637 0.029646978 NA 0.81494488 0.93124509
 knn                                             0.89640517 0.030292357 NA 0.83895674 0.95778743
 wsld                                            0.67281469 0.024513941 NA 0.62644365 0.72261823
 COSNet                                          0.46761351 0.019016942 NA 0.43178775 0.50641175
 bagsvm                                          0.89611327 0.030284906 NA 0.83867912 0.95748061
 rf                                              0.36048856 0.016007961 NA 0.33044013 0.39326944
 svm                                             0.47038649 0.019093114 NA 0.43441453 0.50933714

cv_scheme = block, disease = arthritis:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                              0.48774055 0.018633448 NA 0.45255347 0.52566352
 randomraw                                       0.14395759 0.008535635 NA 0.12816355 0.16169799
 random                                          0.24466664 0.011772467 NA 0.22264761 0.26886327
 EGAD                                            0.24160371 0.011679708 NA 0.21976294 0.26561509
 association_score.datatypes.affected_pathway    0.36326319 0.015216606 NA 0.33463064 0.39434567
 association_score.datatypes.animal_model        0.92071597 0.029898131 NA 0.86394255 0.98122021
 association_score.datatypes.genetic_association 1.13401823 0.035294358 NA 1.06691018 1.20534734
 association_score.datatypes.literature          2.11415498 0.059681931 NA 2.00035773 2.23442599
 association_score.datatypes.rna_expression      0.53147916 0.019805163 NA 0.49404541 0.57174926
 association_score.datatypes.somatic_mutation    0.35027637 0.014850789 NA 0.32234590 0.38062695
 ppr                                             0.95367306 0.030735985 NA 0.89529486 1.01585785
 raw                                             0.78631471 0.026461157 NA 0.73612517 0.83992622
 gm                                              0.10879518 0.007265222 NA 0.09544811 0.12400864
 mc                                              1.39522467 0.041840565 NA 1.31558214 1.47968859
 z                                               0.73130454 0.025042837 NA 0.68383239 0.78207223
 knn                                             0.75249999 0.025590230 NA 0.70397905 0.80436519
 wsld                                            0.56480381 0.020690622 NA 0.52567255 0.60684800
 COSNet                                          0.39254477 0.016033846 NA 0.36234402 0.42526270
 bagsvm                                          0.75225496 0.025583910 NA 0.70374612 0.80410749
 rf                                              0.30261722 0.013487410 NA 0.27730408 0.33024102
 svm                                             0.39487260 0.016098338 NA 0.36454810 0.42771960

cv_scheme = representative, disease = arthritis:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                              0.36400082 0.014051613 NA 0.33747626 0.39261014
 randomraw                                       0.10743556 0.006397894 NA 0.09560006 0.12073633
 random                                          0.18259474 0.008843843 NA 0.16605843 0.20077775
 EGAD                                            0.18030887 0.008773624 NA 0.16390742 0.19835155
 association_score.datatypes.affected_pathway    0.27110335 0.011455052 NA 0.24955638 0.29451071
 association_score.datatypes.animal_model        0.68713042 0.022635404 NA 0.64416771 0.73295852
 association_score.datatypes.genetic_association 0.84631792 0.026754263 NA 0.79547198 0.90041388
 association_score.datatypes.literature          1.57779408 0.045390316 NA 1.49129229 1.66931336
 association_score.datatypes.rna_expression      0.39664295 0.014943061 NA 0.36841025 0.42703922
 association_score.datatypes.somatic_mutation    0.26141129 0.011177373 NA 0.24039688 0.28426269
 ppr                                             0.71172630 0.023274725 NA 0.66753986 0.75883758
 raw                                             0.58682675 0.020013804 NA 0.54888272 0.62739383
 gm                                              0.08119385 0.005440665 NA 0.07120091 0.09258929
 mc                                              1.04125631 0.031754040 NA 0.98084300 1.10539068
 z                                               0.54577265 0.018932495 NA 0.50989898 0.58417019
 knn                                             0.56159082 0.019349779 NA 0.52491816 0.60082557
 wsld                                            0.42151314 0.015617007 NA 0.39198930 0.45326065
 COSNet                                          0.29295620 0.012075635 NA 0.27021921 0.31760634
 bagsvm                                          0.56140795 0.019344961 NA 0.52474452 0.60063303
 rf                                              0.22584326 0.010143127 NA 0.20681297 0.24662467
 svm                                             0.29469346 0.012124623 NA 0.27186254 0.31944171

cv_scheme = classic, disease = asthma:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                              0.33382746 0.014422828 NA 0.30672302 0.36332706
 randomraw                                       0.09852984 0.006171094 NA 0.08714762 0.11139867
 random                                          0.16745879 0.008737261 NA 0.15118058 0.18548974
 EGAD                                            0.16536241 0.008662367 NA 0.14922698 0.18324252
 association_score.datatypes.affected_pathway    0.24863060 0.011560032 NA 0.22697506 0.27235229
 association_score.datatypes.animal_model        0.63017166 0.024091884 NA 0.58467815 0.67920500
 association_score.datatypes.genetic_association 0.77616353 0.028788930 NA 0.72174045 0.83469040
 association_score.datatypes.literature          1.44700495 0.050209677 NA 1.35186755 1.54883763
 association_score.datatypes.rna_expression      0.36376376 0.015414877 NA 0.33477180 0.39526650
 association_score.datatypes.somatic_mutation    0.23974195 0.011256754 NA 0.21866388 0.26285185
 ppr                                             0.65272871 0.024819318 NA 0.60585218 0.70323220
 raw                                             0.53818253 0.021116880 NA 0.49834565 0.58120391
 gm                                              0.07446340 0.005194605 NA 0.06494752 0.08537350
 mc                                              0.95494277 0.034515765 NA 0.88963372 1.02504623
 z                                               0.50053156 0.019894248 NA 0.46301963 0.54108255
 knn                                             0.51503850 0.020365723 NA 0.47663000 0.55654210
 wsld                                            0.38657237 0.016167351 NA 0.35614889 0.41959473
 COSNet                                          0.26867199 0.012240054 NA 0.24572180 0.29376571
 bagsvm                                          0.51487079 0.020360277 NA 0.47647264 0.55636339
 rf                                              0.20712229 0.010133176 NA 0.18818412 0.22796633
 svm                                             0.27026524 0.012293870 NA 0.24721259 0.29546755

cv_scheme = block, disease = asthma:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                              0.28023619 0.012154367 NA 0.25739850 0.30510015
 randomraw                                       0.08271227 0.005189974 NA 0.07314073 0.09353638
 random                                          0.14057565 0.007354119 NA 0.12687618 0.15575433
 EGAD                                            0.13881581 0.007290927 NA 0.12523678 0.15386719
 association_score.datatypes.affected_pathway    0.20871648 0.009736714 NA 0.19047931 0.22869973
 association_score.datatypes.animal_model        0.52900652 0.020324314 NA 0.49063446 0.57037962
 association_score.datatypes.genetic_association 0.65156145 0.024294258 NA 0.60564384 0.70096037
 association_score.datatypes.literature          1.21470877 0.042402186 NA 1.13438123 1.30072445
 association_score.datatypes.rna_expression      0.30536664 0.012992360 NA 0.28093492 0.33192308
 association_score.datatypes.somatic_mutation    0.20125477 0.009480656 NA 0.18350505 0.22072136
 ppr                                             0.54794234 0.020939111 NA 0.50840169 0.59055826
 raw                                             0.45178494 0.017810120 NA 0.41819223 0.48807610
 gm                                              0.06250935 0.004367174 NA 0.05451002 0.07168258
 mc                                              0.80164021 0.029135050 NA 0.74652297 0.86082687
 z                                               0.42017830 0.016776952 NA 0.38854980 0.45438139
 knn                                             0.43235636 0.017175359 NA 0.39997041 0.46736462
 wsld                                            0.32451364 0.013628033 NA 0.29887290 0.35235415
 COSNet                                          0.22554050 0.010310905 NA 0.20621044 0.24668255
 bagsvm                                          0.43221557 0.017170756 NA 0.39983837 0.46721453
 rf                                              0.17387174 0.008532157 NA 0.15792802 0.19142505
 svm                                             0.22687798 0.010356349 NA 0.20746142 0.24811175

cv_scheme = representative, disease = asthma:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                              0.20914029 0.009144512 NA 0.19196388 0.22785360
 randomraw                                       0.06172817 0.003888347 NA 0.05455882 0.06983962
 random                                          0.10491162 0.005519072 NA 0.09463342 0.11630614
 EGAD                                            0.10359826 0.005471408 NA 0.09341085 0.11489670
 association_score.datatypes.affected_pathway    0.15576513 0.007317576 NA 0.14206342 0.17078834
 association_score.datatypes.animal_model        0.39479762 0.015324935 NA 0.36587545 0.42600606
 association_score.datatypes.genetic_association 0.48626038 0.018329865 NA 0.45162955 0.52354669
 association_score.datatypes.literature          0.90653728 0.032040848 NA 0.84586415 0.97156244
 association_score.datatypes.rna_expression      0.22789515 0.009778060 NA 0.20951420 0.24788868
 association_score.datatypes.somatic_mutation    0.15019646 0.007124180 NA 0.13686272 0.16482923
 ppr                                             0.40892943 0.015790240 NA 0.37912324 0.44107894
 raw                                             0.33716715 0.013422317 NA 0.31186001 0.36452793
 gm                                              0.04665074 0.003269454 NA 0.04066335 0.05351972
 mc                                              0.59826417 0.021994675 NA 0.55667189 0.64296406
 z                                               0.31357910 0.012640599 NA 0.28975742 0.33935923
 knn                                             0.32266759 0.012942032 NA 0.29827310 0.34905720
 wsld                                            0.24218457 0.010258729 NA 0.22288985 0.26314954
 COSNet                                          0.16832090 0.007751330 NA 0.15379402 0.18421995
 bagsvm                                          0.32256252 0.012938550 NA 0.29817465 0.34894509
 rf                                              0.12976049 0.006408005 NA 0.11778970 0.14294786
 svm                                             0.16931906 0.007785665 NA 0.15472686 0.18528744

cv_scheme = classic, disease = bipolar disorder:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                              0.37531469 0.015732243 NA 0.34571271 0.40745137
 randomraw                                       0.11077488 0.006840457 NA 0.09814739 0.12502700
 random                                          0.18827014 0.009623427 NA 0.17032261 0.20810888
 EGAD                                            0.18591323 0.009542527 NA 0.16812022 0.20558937
 association_score.datatypes.affected_pathway    0.27952978 0.012663094 NA 0.25578051 0.30548418
 association_score.datatypes.animal_model        0.70848780 0.026051115 NA 0.65922500 0.76143192
 association_score.datatypes.genetic_association 0.87262316 0.031051371 NA 0.81383737 0.93565521
 association_score.datatypes.literature          1.62683505 0.053820316 NA 1.52469635 1.73581597
 association_score.datatypes.rna_expression      0.40897140 0.016793652 NA 0.37734615 0.44324715
 association_score.datatypes.somatic_mutation    0.26953647 0.012337276 NA 0.24640878 0.29483491
 ppr                                             0.73384817 0.026825850 NA 0.68310979 0.78835518
 raw                                             0.60506649 0.022880987 NA 0.56184220 0.65161616
 gm                                              0.08371752 0.005774070 NA 0.07313213 0.09583507
 mc                                              1.07362063 0.037142671 NA 1.00323557 1.14894376
 z                                               0.56273635 0.021577211 NA 0.52199582 0.60665657
 knn                                             0.57904618 0.022080053 NA 0.53734769 0.62398050
 wsld                                            0.43461460 0.017598172 NA 0.40145598 0.47051199
 COSNet                                          0.30206186 0.013393120 NA 0.27692010 0.32948627
 bagsvm                                          0.57885763 0.022074244 NA 0.53717020 0.62378023
 rf                                              0.23286292 0.011128736 NA 0.21204138 0.25572905
 svm                                             0.30385312 0.013450861 NA 0.27860122 0.33139380

cv_scheme = block, disease = bipolar disorder:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                              0.31506323 0.013261018 NA 0.29011530 0.34215651
 randomraw                                       0.09299154 0.005753223 NA 0.08237228 0.10497981
 random                                          0.15804603 0.008100901 NA 0.14294004 0.17474843
 EGAD                                            0.15606749 0.008032616 NA 0.14109190 0.17263261
 association_score.datatypes.affected_pathway    0.23465523 0.010667690 NA 0.21465137 0.25652330
 association_score.datatypes.animal_model        0.59475010 0.021985896 NA 0.55318257 0.63944112
 association_score.datatypes.genetic_association 0.73253585 0.026215291 NA 0.68291539 0.78576173
 association_score.datatypes.literature          1.36566969 0.045478430 NA 1.27938026 1.45777903
 association_score.datatypes.rna_expression      0.34331682 0.014158135 NA 0.31665923 0.37221855
 association_score.datatypes.somatic_mutation    0.22626621 0.010392467 NA 0.20678726 0.24758003
 ppr                                             0.61603923 0.022641151 NA 0.57322398 0.66205243
 raw                                             0.50793162 0.019304873 NA 0.47146969 0.54721341
 gm                                              0.07027786 0.004854504 NA 0.06137917 0.08046666
 mc                                              0.90126602 0.031368186 NA 0.84183560 0.96489201
 z                                               0.47239699 0.018202370 NA 0.43803486 0.50945468
 knn                                             0.48608851 0.018627575 NA 0.45091652 0.52400394
 wsld                                            0.36484338 0.014838195 NA 0.33688996 0.39511623
 COSNet                                          0.25357010 0.011284417 NA 0.23239016 0.27668037
 bagsvm                                          0.48593022 0.018622663 NA 0.45076759 0.52383575
 rf                                              0.19548007 0.009371774 NA 0.17794832 0.21473908
 svm                                             0.25507380 0.011333201 NA 0.23380083 0.27828233

cv_scheme = representative, disease = bipolar disorder:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                              0.23513172 0.009982068 NA 0.21635906 0.25553321
 randomraw                                       0.06939959 0.004310812 NA 0.06144462 0.07838446
 random                                          0.11794977 0.006080918 NA 0.10661377 0.13049111
 EGAD                                            0.11647318 0.006029373 NA 0.10523555 0.12891083
 association_score.datatypes.affected_pathway    0.17512322 0.008020201 NA 0.16008877 0.19156961
 association_score.datatypes.animal_model        0.44386206 0.016591332 NA 0.41250627 0.47760129
 association_score.datatypes.genetic_association 0.54669158 0.019797538 NA 0.50923415 0.58690425
 association_score.datatypes.literature          1.01919943 0.034407068 NA 0.95394543 1.08891709
 association_score.datatypes.rna_expression      0.25621738 0.010661144 NA 0.23615127 0.27798853
 association_score.datatypes.somatic_mutation    0.16886249 0.007812120 NA 0.15422468 0.18488961
 ppr                                             0.45975014 0.017088000 NA 0.42744909 0.49449208
 raw                                             0.37906942 0.014559495 NA 0.35158097 0.40870706
 gm                                              0.05244837 0.003634551 NA 0.04578737 0.06007839
 mc                                              0.67261492 0.023704822 NA 0.62772263 0.72071773
 z                                               0.35254992 0.013724134 NA 0.32665166 0.38050149
 knn                                             0.36276790 0.014046296 NA 0.33625636 0.39136969
 wsld                                            0.27228265 0.011176024 NA 0.25123597 0.29509245
 COSNet                                          0.18923939 0.008486574 NA 0.17331606 0.20662567
 bagsvm                                          0.36264977 0.014042574 NA 0.33614532 0.39124406
 rf                                              0.14588680 0.007040702 NA 0.13271983 0.16036005
 svm                                             0.19036160 0.008523470 NA 0.17436795 0.20782224

cv_scheme = classic, disease = cardiac arrhythmia:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                              2.20268237 0.070548456 NA 2.06866053 2.34538706
 randomraw                                       0.65012607 0.036091832 NA 0.58309997 0.72485668
 random                                          1.10493763 0.047927917 NA 1.01488290 1.20298328
 EGAD                                            1.09110516 0.047601384 NA 1.00168563 1.18850709
 association_score.datatypes.affected_pathway    1.64053083 0.059625204 NA 1.52773286 1.76165708
 association_score.datatypes.animal_model        4.15804020 0.103599534 NA 3.95986696 4.36613110
 association_score.datatypes.genetic_association 5.12133334 0.118452660 NA 4.89435404 5.35883898
 association_score.datatypes.literature          9.54772344 0.181963640 NA 9.19766003 9.91111028
 association_score.datatypes.rna_expression      2.40021003 0.074171060 NA 2.25915224 2.55007524
 association_score.datatypes.somatic_mutation    1.58188116 0.058419190 NA 1.47142730 1.70062633
 ppr                                             4.30687756 0.105936659 NA 4.10417097 4.51959592
 raw                                             3.55107146 0.093869927 NA 3.37177459 3.73990258
 gm                                              0.49132930 0.031174161 NA 0.43387548 0.55639116
 mc                                              6.30096630 0.135962121 NA 6.04004185 6.57316246
 z                                               3.30264031 0.089778398 NA 3.13128331 3.48337469
 knn                                             3.39836100 0.091363300 NA 3.22392824 3.58223155
 wsld                                            2.55070729 0.076873371 NA 2.40440189 2.70591523
 COSNet                                          1.77276923 0.062291907 NA 1.65478861 1.89916147
 bagsvm                                          3.39725440 0.091345050 NA 3.22285706 3.58108884
 rf                                              1.36664794 0.053852156 NA 1.26507255 1.47637904
 svm                                             1.78328191 0.062500663 NA 1.66489557 1.91008639

cv_scheme = block, disease = cardiac arrhythmia:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                              1.84907287 0.059639860 NA 1.73579900 1.96973870
 randomraw                                       0.54575752 0.030368966 NA 0.48936643 0.60864673
 random                                          0.92755552 0.040388456 NA 0.85167938 1.01019147
 EGAD                                            0.91594366 0.040111533 NA 0.84060593 0.99803338
 association_score.datatypes.affected_pathway    1.37716681 0.050327099 NA 1.28197717 1.47942449
 association_score.datatypes.animal_model        3.49052565 0.087977606 NA 3.32228256 3.66728872
 association_score.datatypes.genetic_association 4.29917571 0.100774939 NA 4.10612894 4.50129843
 association_score.datatypes.literature          8.01497148 0.155770170 NA 7.71540920 8.32616472
 association_score.datatypes.rna_expression      2.01489026 0.062734739 NA 1.89560899 2.14167731
 association_score.datatypes.somatic_mutation    1.32793251 0.049300740 NA 1.23473668 1.42816262
 ppr                                             3.61546929 0.089989051 NA 3.44332698 3.79621751
 raw                                             2.98099716 0.079613573 NA 2.82897102 3.14119303
 gm                                              0.41245333 0.026216663 NA 0.36414145 0.46717491
 mc                                              5.28943528 0.115898358 NA 5.06708725 5.52154013
 z                                               2.77244812 0.076101346 NA 2.62723347 2.92568919
 knn                                             2.85280220 0.077461478 NA 2.70494963 3.00873640
 wsld                                            2.14122731 0.065045333 NA 2.01746180 2.27258549
 COSNet                                          1.48817621 0.052597884 NA 1.38857587 1.59492072
 bagsvm                                          2.85187326 0.077445814 NA 2.70405106 3.00777643
 rf                                              1.14725194 0.045417480 NA 1.06160116 1.23981310
 svm                                             1.49700122 0.052775729 NA 1.39705544 1.60409716

cv_scheme = representative, disease = cardiac arrhythmia:
 method                                                rate          SE df  asymp.LCL  asymp.UCL
 pr                                              1.37996327 0.045161091 NA 1.29422818 1.47137781
 randomraw                                       0.40729889 0.022776422 NA 0.36501733 0.45447812
 random                                          0.69223478 0.030384920 NA 0.63517122 0.75442490
 EGAD                                            0.68356884 0.030173852 NA 0.62691524 0.74534217
