cv_scheme = classic, disease = allergy:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.007829754 2.622904e-04 NA 0.007332066 0.008360941
 randomraw                                       0.006582442 2.343615e-04 NA 0.006138666 0.007058072
 random                                          0.003895595 1.695545e-04 NA 0.003577005 0.004242440
 EGAD                                            0.049669730 1.043714e-03 NA 0.047663554 0.051755757
 association_score.datatypes.affected_pathway    0.003556812 1.606599e-04 NA 0.003255416 0.003886003
 association_score.datatypes.animal_model        0.006311021 2.281453e-04 NA 0.005879247 0.006774289
 association_score.datatypes.genetic_association 0.006592302 2.345863e-04 NA 0.006148092 0.007068379
 association_score.datatypes.literature          0.019256312 4.943251e-04 NA 0.018310974 0.020249447
 association_score.datatypes.rna_expression      0.004623453 1.879779e-04 NA 0.004269259 0.005006885
 association_score.datatypes.somatic_mutation    0.003521579 1.597212e-04 NA 0.003221999 0.003848907
 ppr                                             0.079788111 1.538915e-03 NA 0.076823487 0.082856871
 raw                                             0.096929455 1.803126e-03 NA 0.093452448 0.100521484
 gm                                              0.047656347 1.009082e-03 NA 0.045717115 0.049673555
 mc                                              0.032470200 7.407004e-04 NA 0.031049403 0.033953734
 z                                               0.094679280 1.769134e-03 NA 0.091268235 0.098204033
 knn                                             0.070845158 1.396143e-03 NA 0.068157111 0.073630843
 wsld                                            0.071141253 1.400925e-03 NA 0.068443944 0.073936424
 COSNet                                          0.058361466 1.190915e-03 NA 0.056070632 0.060739873
 bagsvm                                          0.095788399 1.785915e-03 NA 0.092344793 0.099346365
 rf                                              0.140404869 2.420400e-03 NA 0.135727684 0.145216150
 svm                                             0.102312848 1.883615e-03 NA 0.098679599 0.106064126

cv_scheme = representative, disease = arthritis:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.007642905 2.561786e-04 NA 0.007156825 0.008161727
 randomraw                                       0.006425166 2.288770e-04 NA 0.005991785 0.006889676
 random                                          0.003802271 1.655467e-04 NA 0.003491217 0.004140924
 EGAD                                            0.048533253 1.021896e-03 NA 0.046569141 0.050575809
 association_score.datatypes.affected_pathway    0.003471575 1.568572e-04 NA 0.003177318 0.003792980
 association_score.datatypes.animal_model        0.006160190 2.228012e-04 NA 0.005738539 0.006612617
 association_score.datatypes.genetic_association 0.006434792 2.290967e-04 NA 0.006000987 0.006899739
 association_score.datatypes.literature          0.018801946 4.831890e-04 NA 0.017877941 0.019772747
 association_score.datatypes.rna_expression      0.004512771 1.835472e-04 NA 0.004166932 0.004887172
 association_score.datatypes.somatic_mutation    0.003437184 1.559402e-04 NA 0.003144700 0.003756769
 ppr                                             0.078019080 1.508980e-03 NA 0.075112374 0.081028415
 raw                                             0.094819534 1.769505e-03 NA 0.091407692 0.098344940
 gm                                              0.046563680 9.878869e-04 NA 0.044665300 0.048538646
 mc                                              0.031714127 7.245648e-04 NA 0.030324351 0.033165419
 z                                               0.092613317 1.735961e-03 NA 0.089266555 0.096072319
 knn                                             0.069259484 1.368392e-03 NA 0.066625076 0.071990024
 wsld                                            0.069549447 1.373100e-03 NA 0.066905925 0.072289326
 COSNet                                          0.057038052 1.166528e-03 NA 0.054794288 0.059367925
 bagsvm                                          0.093700739 1.752520e-03 NA 0.090321853 0.097192522
 rf                                              0.137492675 2.380152e-03 NA 0.132893837 0.142224555
 svm                                             0.100098732 1.848967e-03 NA 0.096532676 0.103781391

cv_scheme = classic, disease = asthma:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.015159481 5.222210e-04 NA 0.014169249 0.016217778
 randomraw                                       0.012759529 4.658755e-04 NA 0.011877952 0.013705629
 random                                          0.007570509 3.353305e-04 NA 0.006940801 0.008256873
 EGAD                                            0.092515196 2.018661e-03 NA 0.088633943 0.096548403
 association_score.datatypes.affected_pathway    0.006914353 3.174698e-04 NA 0.006319126 0.007565219
 association_score.datatypes.animal_model        0.012236539 4.533359e-04 NA 0.011379146 0.013157675
 association_score.datatypes.genetic_association 0.012778523 4.663290e-04 NA 0.011896072 0.013725526
 association_score.datatypes.literature          0.036885198 9.861336e-04 NA 0.035000368 0.038867441
 association_score.datatypes.rna_expression      0.008978804 3.723816e-04 NA 0.008277584 0.009738843
 association_score.datatypes.somatic_mutation    0.006846090 3.155861e-04 NA 0.006254501 0.007493213
 ppr                                             0.144659185 2.851493e-03 NA 0.139159567 0.150338191
 raw                                             0.173115325 3.255575e-03 NA 0.166827180 0.179589397
 gm                                              0.088927573 1.956827e-03 NA 0.085166159 0.092838253
 mc                                              0.061438397 1.462391e-03 NA 0.058633878 0.064367887
 z                                               0.169428346 3.205190e-03 NA 0.163238659 0.175803423
 knn                                             0.129468223 2.621359e-03 NA 0.124416654 0.134693344
 wsld                                            0.129975057 2.629200e-03 NA 0.124908233 0.135215656
 COSNet                                          0.107853585 2.276315e-03 NA 0.103472533 0.112396876
 bagsvm                                          0.171247478 3.230123e-03 NA 0.165009074 0.177671547
 rf                                              0.241619448 4.086284e-03 NA 0.233701161 0.249718594
 svm                                             0.181877843 3.372980e-03 NA 0.175360117 0.188582420

cv_scheme = block, disease = asthma:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.005037549 1.777303e-04 NA 0.004700919 0.005398153
 randomraw                                       0.004233148 1.578288e-04 NA 0.003934798 0.004554017
 random                                          0.002502829 1.123936e-04 NA 0.002291936 0.002733075
 EGAD                                            0.032444692 7.723680e-04 NA 0.030964538 0.033993117
 association_score.datatypes.affected_pathway    0.002284891 1.062529e-04 NA 0.002085829 0.002502904
 association_score.datatypes.animal_model        0.004058203 1.534232e-04 NA 0.003768328 0.004370278
 association_score.datatypes.genetic_association 0.004239505 1.579883e-04 NA 0.003940847 0.004560692
 association_score.datatypes.literature          0.012440320 3.479872e-04 NA 0.011776418 0.013141152
 association_score.datatypes.rna_expression      0.002971238 1.251912e-04 NA 0.002735699 0.003226990
 association_score.datatypes.somatic_mutation    0.002262229 1.056063e-04 NA 0.002064412 0.002478954
 ppr                                             0.052697457 1.175992e-03 NA 0.050439588 0.055050537
 raw                                             0.064426234 1.399992e-03 NA 0.061736106 0.067225184
 gm                                              0.031106678 7.448874e-04 NA 0.029679423 0.032600263
 mc                                              0.021077521 5.351774e-04 NA 0.020053739 0.022152388
 z                                               0.062878070 1.370813e-03 NA 0.060244276 0.065618970
 knn                                             0.046637039 1.057526e-03 NA 0.044607586 0.048754113
 wsld                                            0.046837057 1.061466e-03 NA 0.044800008 0.048961983
 COSNet                                          0.038243507 8.902414e-04 NA 0.036536381 0.040027084
 bagsvm                                          0.063640842 1.385204e-03 NA 0.060979266 0.066410373
 rf                                              0.094854361 1.950434e-03 NA 0.091099927 0.098746713
 svm                                             0.068140632 1.469525e-03 NA 0.065316228 0.071077881

cv_scheme = representative, disease = asthma:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.004917002 1.735609e-04 NA 0.004588276 0.005269155
 randomraw                                       0.004131771 1.541147e-04 NA 0.003840447 0.004445095
 random                                          0.002442789 1.097287e-04 NA 0.002236899 0.002667578
 EGAD                                            0.031689193 7.554899e-04 NA 0.030241458 0.033203862
 association_score.datatypes.affected_pathway    0.002230067 1.037309e-04 NA 0.002035732 0.002442908
 association_score.datatypes.animal_model        0.003960998 1.498103e-04 NA 0.003677955 0.004265730
 association_score.datatypes.genetic_association 0.004137976 1.542706e-04 NA 0.003846352 0.004451611
 association_score.datatypes.literature          0.012144791 3.400099e-04 NA 0.011496128 0.012829579
 association_score.datatypes.rna_expression      0.002899993 1.222293e-04 NA 0.002670030 0.003149699
 association_score.datatypes.somatic_mutation    0.002207948 1.030994e-04 NA 0.002014829 0.002419531
 ppr                                             0.051495457 1.151431e-03 NA 0.049284895 0.053799558
 raw                                             0.062974492 1.371518e-03 NA 0.060339285 0.065716737
 gm                                              0.030381358 7.285606e-04 NA 0.028985455 0.031842281
 mc                                              0.020581085 5.231725e-04 NA 0.019580308 0.021631884
 z                                               0.061458922 1.342834e-03 NA 0.058879085 0.064144093
 knn                                             0.045566625 1.035139e-03 NA 0.043580261 0.047639017
 wsld                                            0.045762272 1.039006e-03 NA 0.043768455 0.047842371
 COSNet                                          0.037358193 8.710389e-04 NA 0.035687983 0.039103399
 bagsvm                                          0.062205621 1.356980e-03 NA 0.059598478 0.064918941
 rf                                              0.092784968 1.913494e-03 NA 0.089102019 0.096604004
 svm                                             0.066611151 1.439889e-03 NA 0.063843932 0.069489407

cv_scheme = classic, disease = bipolar disorder:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.045447212 1.374590e-03 NA 0.042827849 0.048218705
 randomraw                                       0.038439454 1.252443e-03 NA 0.036058568 0.040970864
 random                                          0.023050815 9.480027e-04 NA 0.021264090 0.024983839
 EGAD                                            0.239733384 3.470071e-03 NA 0.232998362 0.246600495
 association_score.datatypes.affected_pathway    0.021081440 9.037280e-04 NA 0.019381102 0.022927463
 association_score.datatypes.animal_model        0.036903236 1.224552e-03 NA 0.034576796 0.039379821
 association_score.datatypes.genetic_association 0.038495186 1.253447e-03 NA 0.036112341 0.041028569
 association_score.datatypes.literature          0.105911572 2.225038e-03 NA 0.101629059 0.110352377
 association_score.datatypes.rna_expression      0.027259716 1.037727e-03 NA 0.025297908 0.029369076
 association_score.datatypes.somatic_mutation    0.020876251 8.990182e-04 NA 0.019185103 0.022713020
 ppr                                             0.343449992 4.021785e-03 NA 0.335611136 0.351375109
 raw                                             0.393041524 4.170980e-03 NA 0.384897202 0.401245762
 gm                                              0.231895667 3.414710e-03 NA 0.225270477 0.238655680
 mc                                              0.168380128 2.889946e-03 NA 0.162791664 0.174120539
 z                                               0.386862005 4.156342e-03 NA 0.378748049 0.395039255
 knn                                             0.315073268 3.903518e-03 NA 0.307473138 0.322773701
 wsld                                            0.316042910 3.907958e-03 NA 0.308433847 0.323751810
 COSNet                                          0.272159524 3.678263e-03 NA 0.265010332 0.279428257
 bagsvm                                          0.389919714 4.163725e-03 NA 0.381790460 0.398110594
 rf                                              0.496335261 4.251028e-03 NA 0.488005188 0.504667370
 svm                                             0.407450670 4.200766e-03 NA 0.399244016 0.415709284

cv_scheme = block, disease = bipolar disorder:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.015418884 4.875594e-04 NA 0.014491867 0.016404213
 randomraw                                       0.012978406 4.392681e-04 NA 0.012145048 0.013868144
 random                                          0.007701068 3.242512e-04 NA 0.007090881 0.008363321
 EGAD                                            0.093971977 1.666857e-03 NA 0.090755505 0.097290247
 association_score.datatypes.affected_pathway    0.007033676 3.081015e-04 NA 0.006454840 0.007664018
 association_score.datatypes.animal_model        0.012446558 4.284226e-04 NA 0.011634237 0.013314833
 association_score.datatypes.genetic_association 0.012997722 4.396596e-04 NA 0.012163605 0.013888235
 association_score.datatypes.literature          0.037502207 8.673597e-04 NA 0.035838754 0.039239726
 association_score.datatypes.rna_expression      0.009133427 3.574076e-04 NA 0.008458886 0.009861222
 association_score.datatypes.somatic_mutation    0.006964243 3.063915e-04 NA 0.006388728 0.007591207
 ppr                                             0.146804219 2.294302e-03 NA 0.142364247 0.151358225
 raw                                             0.175595688 2.595593e-03 NA 0.170566275 0.180741086
 gm                                              0.090333485 1.619827e-03 NA 0.087208532 0.093558937
 mc                                              0.062439500 1.240601e-03 NA 0.060051707 0.064915680
 z                                               0.171866863 2.558117e-03 NA 0.166910845 0.176938784
 knn                                             0.131422613 2.121888e-03 NA 0.127319343 0.135637570
 wsld                                            0.131935938 2.127773e-03 NA 0.127821181 0.136162476
 COSNet                                          0.109522741 1.862076e-03 NA 0.105926113 0.113226024
 bagsvm                                          0.173706701 2.576665e-03 NA 0.168714360 0.178814990
 rf                                              0.244790758 3.210067e-03 NA 0.238553914 0.251136882
 svm                                             0.184455748 2.682819e-03 NA 0.179255407 0.189772072

cv_scheme = representative, disease = bipolar disorder:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.015053675 4.763772e-04 NA 0.014147951 0.016016440
 randomraw                                       0.012670259 4.291225e-04 NA 0.011856174 0.013539475
 random                                          0.007517267 3.166437e-04 NA 0.006921410 0.008163998
 EGAD                                            0.091919880 1.635736e-03 NA 0.088763753 0.095176507
 association_score.datatypes.affected_pathway    0.006865693 3.008581e-04 NA 0.006300478 0.007481231
 association_score.datatypes.animal_model        0.012150883 4.185121e-04 NA 0.011357377 0.012999099
 association_score.datatypes.genetic_association 0.012689122 4.295055e-04 NA 0.011874294 0.013559097
 association_score.datatypes.literature          0.036633399 8.486178e-04 NA 0.035005980 0.038333471
 association_score.datatypes.rna_expression      0.008915746 3.490585e-04 NA 0.008256981 0.009626560
 association_score.datatypes.somatic_mutation    0.006797907 2.991868e-04 NA 0.006235937 0.007410143
 ppr                                             0.143781495 2.257341e-03 NA 0.139413575 0.148262689
 raw                                             0.172099722 2.557327e-03 NA 0.167145115 0.177169954
 gm                                              0.088353095 1.589292e-03 NA 0.085287327 0.091518039
 mc                                              0.061029606 1.215460e-03 NA 0.058690373 0.063455788
 z                                               0.168429968 2.519954e-03 NA 0.163548530 0.173426893
 knn                                             0.128668837 2.086142e-03 NA 0.124635147 0.132813265
 wsld                                            0.129173006 2.091981e-03 NA 0.125127923 0.133328927
 COSNet                                          0.107171226 1.828733e-03 NA 0.103639360 0.110808573
 bagsvm                                          0.170240577 2.538449e-03 NA 0.165322933 0.175273782
 rf                                              0.240318759 3.173173e-03 NA 0.234154580 0.246592961
 svm                                             0.180822076 2.644390e-03 NA 0.175696928 0.186062981

cv_scheme = classic, disease = cardiac arrhythmia:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.100858171 2.778997e-03 NA 0.095540516 0.106436968
 randomraw                                       0.086076756 2.588699e-03 NA 0.081136596 0.091287824
 random                                          0.052661715 2.060555e-03 NA 0.048766294 0.056849703
 EGAD                                            0.426248025 4.277992e-03 NA 0.417885279 0.434653166
 association_score.datatypes.affected_pathway    0.048287536 1.977378e-03 NA 0.044556297 0.052314129
 association_score.datatypes.animal_model        0.082800669 2.543515e-03 NA 0.077950051 0.087924345
 association_score.datatypes.genetic_association 0.086195363 2.590313e-03 NA 0.081252005 0.091409552
 association_score.datatypes.literature          0.218191929 3.777035e-03 NA 0.210879650 0.225685246
 association_score.datatypes.rna_expression      0.061934573 2.224192e-03 NA 0.057715882 0.066439884
 association_score.datatypes.somatic_mutation    0.047830485 1.968436e-03 NA 0.044116890 0.051839723
 ppr                                             0.552062765 4.024392e-03 NA 0.544162652 0.559936686
 raw                                             0.604062393 3.810080e-03 NA 0.596571041 0.611505226
 gm                                              0.415646237 4.281634e-03 NA 0.407279606 0.424061775
 mc                                              0.322963605 4.187726e-03 NA 0.314810947 0.331225330
 z                                               0.597832992 3.839058e-03 NA 0.590286085 0.605333830
 knn                                             0.520103982 4.124774e-03 NA 0.512015014 0.528182423
 wsld                                            0.521224433 4.121662e-03 NA 0.513141276 0.529296491
 COSNet                                          0.468360445 4.235790e-03 NA 0.460067964 0.476670438
 bagsvm                                          0.600923919 3.824792e-03 NA 0.593404355 0.608396191
 rf                                              0.698950821 3.258328e-03 NA 0.692526316 0.705298214
 svm                                             0.618326643 3.740354e-03 NA 0.610969233 0.625630168

cv_scheme = block, disease = cardiac arrhythmia:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.035582946 1.063041e-03 NA 0.033557167 0.037726244
 randomraw                                       0.030048334 9.682415e-04 NA 0.028207592 0.032005242
 random                                          0.017956219 7.328751e-04 NA 0.016574816 0.019450475
 EGAD                                            0.196374842 2.822406e-03 NA 0.190901838 0.201965586
 association_score.datatypes.affected_pathway    0.016414793 6.987050e-04 NA 0.015100071 0.017841911
 association_score.datatypes.animal_model        0.028837407 9.466322e-04 NA 0.027038840 0.030751829
 association_score.datatypes.genetic_association 0.030092281 9.690193e-04 NA 0.028250020 0.032050717
