cv_scheme = classic, disease = allergy:
 association_score.datatypes.animal_model        0.5190727 0.002727847 NA 0.5137242 0.5244168
 association_score.datatypes.genetic_association 0.5314527 0.002721899 NA 0.5261145 0.5367837
 association_score.datatypes.literature          0.7021926 0.002363623 NA 0.6975393 0.7068043
 association_score.datatypes.rna_expression      0.5271683 0.002724262 NA 0.5218260 0.5325045
 association_score.datatypes.somatic_mutation    0.5096211 0.002730574 NA 0.5042684 0.5149717
 ppr                                             0.8881779 0.001357761 NA 0.8854889 0.8908115
 raw                                             0.8912160 0.001335127 NA 0.8885714 0.8938053
 gm                                              0.5391539 0.002716840 NA 0.5338247 0.5444741
 mc                                              0.8803506 0.001414956 NA 0.8775494 0.8830962
 z                                               0.8838661 0.001389464 NA 0.8811150 0.8865618
 knn                                             0.8904852 0.001340594 NA 0.8878299 0.8930852
 wsld                                            0.8912619 0.001334783 NA 0.8886180 0.8938505
 COSNet                                          0.5756552 0.002678665 NA 0.5703968 0.5808966
 bagsvm                                          0.8859237 0.001374396 NA 0.8832021 0.8885899
 rf                                              0.8692809 0.001493207 NA 0.8663263 0.8721798
 svm                                             0.8258584 0.001773041 NA 0.8223559 0.8293062

cv_scheme = classic, disease = arthritis:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.7242569 0.002263622 NA 0.7197982 0.7286713
 randomraw                                       0.6480761 0.002511258 NA 0.6431386 0.6529823
 random                                          0.4997654 0.002701581 NA 0.4944706 0.5050602
 EGAD                                            0.7952029 0.001938215 NA 0.7913779 0.7989756
 association_score.datatypes.affected_pathway    0.5007606 0.002701575 NA 0.4954657 0.5060553
 association_score.datatypes.animal_model        0.5099931 0.002700704 NA 0.5046989 0.5152850
 association_score.datatypes.genetic_association 0.5223917 0.002697214 NA 0.5171030 0.5276755
 association_score.datatypes.literature          0.6945356 0.002372535 NA 0.6898658 0.6991658
 association_score.datatypes.rna_expression      0.5180997 0.002698723 NA 0.5128084 0.5233868
 association_score.datatypes.somatic_mutation    0.5005348 0.002701578 NA 0.4952399 0.5058295
 ppr                                             0.8845164 0.001385847 NA 0.8817723 0.8872050
 raw                                             0.8876414 0.001363193 NA 0.8849417 0.8902856
 gm                                              0.5301102 0.002693698 NA 0.5248274 0.5353862
 mc                                              0.8764684 0.001443022 NA 0.8736122 0.8792690
 z                                               0.8800825 0.001417552 NA 0.8772763 0.8828332
 knn                                             0.8868896 0.001368666 NA 0.8841792 0.8895445
 wsld                                            0.8876886 0.001362848 NA 0.8849896 0.8903321
 COSNet                                          0.5667522 0.002662930 NA 0.5615258 0.5719639
 bagsvm                                          0.8821982 0.001402487 NA 0.8794215 0.8849194
 rf                                              0.8650946 0.001521081 NA 0.8620854 0.8680482
 svm                                             0.8205686 0.001798549 NA 0.8170164 0.8240667

cv_scheme = block, disease = arthritis:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.6678154 0.002505585 NA 0.6628864 0.6727079
 randomraw                                       0.5849768 0.002666004 NA 0.5797422 0.5901924
 random                                          0.4333260 0.002651761 NA 0.4281361 0.4385305
 EGAD                                            0.7482352 0.002232934 NA 0.7438336 0.7525864
 association_score.datatypes.affected_pathway    0.4343038 0.002653121 NA 0.4291111 0.4395108
 association_score.datatypes.animal_model        0.4433992 0.002664983 NA 0.4381824 0.4486285
 association_score.datatypes.genetic_association 0.4556844 0.002678744 NA 0.4504393 0.4609394
 association_score.datatypes.literature          0.6350758 0.002583355 NA 0.6299978 0.6401240
 association_score.datatypes.rna_expression      0.4514224 0.002674264 NA 0.4461865 0.4566691
 association_score.datatypes.somatic_mutation    0.4340818 0.002652814 NA 0.4288899 0.4392883
 ppr                                             0.8542781 0.001682305 NA 0.8509498 0.8575446
 raw                                             0.8580901 0.001657920 NA 0.8548095 0.8613086
 gm                                              0.4633735 0.002686034 NA 0.4581132 0.4686419
 mc                                              0.8444934 0.001743279 NA 0.8410459 0.8478796
 z                                               0.8488816 0.001716218 NA 0.8454870 0.8522147
 knn                                             0.8571724 0.001663823 NA 0.8538802 0.8604025
 wsld                                            0.8581478 0.001657548 NA 0.8548679 0.8613656
 COSNet                                          0.5003142 0.002706880 NA 0.4950090 0.5056194
 bagsvm                                          0.8514549 0.001700135 NA 0.8480918 0.8547564
 rf                                              0.8307440 0.001825171 NA 0.8271366 0.8342913
 svm                                             0.7777927 0.002102512 NA 0.7736446 0.7818862

cv_scheme = representative, disease = arthritis:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.6995503 0.002378131 NA 0.6948688 0.7041907
 randomraw                                       0.6201240 0.002590172 NA 0.6150343 0.6251873
 random                                          0.4696729 0.002690324 NA 0.4644036 0.4749491
 EGAD                                            0.7748772 0.002072089 NA 0.7707900 0.7789124
 association_score.datatypes.affected_pathway    0.4706646 0.002690945 NA 0.4653939 0.4759418
 association_score.datatypes.animal_model        0.4798756 0.002695901 NA 0.4745941 0.4851615
 association_score.datatypes.genetic_association 0.4922776 0.002700260 NA 0.4869863 0.4975707
 association_score.datatypes.literature          0.6683854 0.002474630 NA 0.6635175 0.6732176
 association_score.datatypes.rna_expression      0.4879802 0.002699050 NA 0.4826917 0.4932714
 association_score.datatypes.somatic_mutation    0.4704396 0.002690805 NA 0.4651692 0.4757166
 ppr                                             0.8716239 0.001515338 NA 0.8686245 0.8745647
 raw                                             0.8750484 0.001491767 NA 0.8720952 0.8779431
 gm                                              0.5000169 0.002701635 NA 0.4947220 0.5053118
 mc                                              0.8628168 0.001574598 NA 0.8597013 0.8658738
 z                                               0.8667696 0.001548239 NA 0.8637057 0.8697749
 knn                                             0.8742243 0.001497467 NA 0.8712599 0.8771301
 wsld                                            0.8751002 0.001491408 NA 0.8721477 0.8779942
 COSNet                                          0.5369559 0.002693947 NA 0.5316719 0.5422316
 bagsvm                                          0.8690852 0.001532618 NA 0.8660520 0.8720599
 rf                                              0.8504006 0.001654958 NA 0.8471278 0.8536153
 svm                                             0.8021340 0.001934973 NA 0.7983141 0.8058991

cv_scheme = classic, disease = asthma:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.7652261 0.002072435 NA 0.7611399 0.7692636
 randomraw                                       0.6956071 0.002373232 NA 0.6909357 0.7002384
 random                                          0.5535275 0.002715910 NA 0.5481985 0.5588443
 EGAD                                            0.8281326 0.001722340 NA 0.8247305 0.8314821
 association_score.datatypes.affected_pathway    0.5545111 0.002714772 NA 0.5491842 0.5598255
 association_score.datatypes.animal_model        0.5636158 0.002703422 NA 0.5583101 0.5689070
 association_score.datatypes.genetic_association 0.5757862 0.002685956 NA 0.5705135 0.5810418
 association_score.datatypes.literature          0.7383253 0.002199231 NA 0.7339921 0.7426128
 association_score.datatypes.rna_expression      0.5715805 0.002692288 NA 0.5662958 0.5768490
 association_score.datatypes.somatic_mutation    0.5542880 0.002715032 NA 0.5489606 0.5596029
 ppr                                             0.9048044 0.001184482 NA 0.9024574 0.9071007
 raw                                             0.9074378 0.001163472 NA 0.9051321 0.9096931
 gm                                              0.5833301 0.002673813 NA 0.5780802 0.5885610
 mc                                              0.8980072 0.001237823 NA 0.8955554 0.9004079
 z                                               0.9010623 0.001214003 NA 0.8986573 0.9034164
 knn                                             0.9068046 0.001168542 NA 0.9044889 0.9090698
 wsld                                            0.9074776 0.001163153 NA 0.9051725 0.9097323
 COSNet                                          0.6188063 0.002603159 NA 0.6136912 0.6238951
 bagsvm                                          0.9028487 0.001199958 NA 0.9004713 0.9051753
 rf                                              0.8883639 0.001311409 NA 0.8857676 0.8909085
 svm                                             0.8501881 0.001581008 NA 0.8470629 0.8532605

cv_scheme = block, disease = asthma:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.7138574 0.002347007 NA 0.7092353 0.7184352
 randomraw                                       0.6362466 0.002585794 NA 0.6311636 0.6412994
 random                                          0.4868975 0.002742064 NA 0.4815249 0.4922732
 EGAD                                            0.7866911 0.002021716 NA 0.7827018 0.7906267
 association_score.datatypes.affected_pathway    0.4878921 0.002742331 NA 0.4825189 0.4932682
 association_score.datatypes.animal_model        0.4971236 0.002743978 NA 0.4917460 0.5025018
 association_score.datatypes.genetic_association 0.5095347 0.002743815 NA 0.5041561 0.5149112
 association_score.datatypes.literature          0.6835051 0.002453410 NA 0.6786770 0.6882940
 association_score.datatypes.rna_expression      0.5052365 0.002744180 NA 0.4998577 0.5106142
 association_score.datatypes.somatic_mutation    0.4876664 0.002742272 NA 0.4822933 0.4930424
 ppr                                             0.8791525 0.001454878 NA 0.8762719 0.8819751
 raw                                             0.8824033 0.001431364 NA 0.8795688 0.8851799
 gm                                              0.5172689 0.002742334 NA 0.5118923 0.5226416
 mc                                              0.8707854 0.001514145 NA 0.8677885 0.8737241
 z                                               0.8745419 0.001487756 NA 0.8715968 0.8774290
 knn                                             0.8816212 0.001437047 NA 0.8787755 0.8844089
 wsld                                            0.8824525 0.001431006 NA 0.8796187 0.8852284
 COSNet                                          0.5540700 0.002720775 NA 0.5487314 0.5593962
 bagsvm                                          0.8767417 0.001472137 NA 0.8738272 0.8795981
 rf                                              0.8589725 0.001594872 NA 0.8558175 0.8620695
 svm                                             0.8128630 0.001879774 NA 0.8091507 0.8165194

cv_scheme = representative, disease = asthma:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.7428873 0.002199100 NA 0.7385535 0.7471737
 randomraw                                       0.6695049 0.002476048 NA 0.6646340 0.6743397
 random                                          0.5235862 0.002739238 NA 0.5182148 0.5289520
 EGAD                                            0.8102954 0.001856233 NA 0.8066305 0.8139069
 association_score.datatypes.affected_pathway    0.5245791 0.002738725 NA 0.5192086 0.5299438
 association_score.datatypes.animal_model        0.5337812 0.002733139 NA 0.5284206 0.5391339
 association_score.datatypes.genetic_association 0.5461136 0.002723302 NA 0.5407709 0.5514457
 association_score.datatypes.literature          0.7143822 0.002318374 NA 0.7098167 0.7189044
 association_score.datatypes.rna_expression      0.5418478 0.002727010 NA 0.5364983 0.5471876
 association_score.datatypes.somatic_mutation    0.5243538 0.002738843 NA 0.5189832 0.5297188
 ppr                                             0.8939051 0.001301652 NA 0.8913268 0.8964294
 raw                                             0.8968057 0.001279439 NA 0.8942709 0.8992865
 gm                                              0.5537762 0.002715834 NA 0.5484472 0.5590927
 mc                                              0.8864274 0.001357879 NA 0.8837387 0.8890617
 z                                               0.8897868 0.001332801 NA 0.8871473 0.8923720
 knn                                             0.8961080 0.001284803 NA 0.8935627 0.8985994
 wsld                                            0.8968495 0.001279101 NA 0.8943154 0.8993297
 COSNet                                          0.5900001 0.002666429 NA 0.5847640 0.5952158
 bagsvm                                          0.8917523 0.001317991 NA 0.8891419 0.8943086
 rf                                              0.8758406 0.001435036 NA 0.8730006 0.8786260
 svm                                             0.8341816 0.001713356 NA 0.8307962 0.8375125

cv_scheme = classic, disease = bipolar disorder:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.7446860 0.002172314 NA 0.7404051 0.7489203
 randomraw                                       0.6715901 0.002448100 NA 0.6667741 0.6763702
 random                                          0.5259401 0.002714710 NA 0.5206166 0.5312577
 EGAD                                            0.8117421 0.001832609 NA 0.8081239 0.8153076
 association_score.datatypes.affected_pathway    0.5269326 0.002714152 NA 0.5216101 0.5322489
 association_score.datatypes.animal_model        0.5361294 0.002708168 NA 0.5308176 0.5414330
 association_score.datatypes.genetic_association 0.5484522 0.002697831 NA 0.5431593 0.5537342
 association_score.datatypes.literature          0.7163042 0.002290871 NA 0.7117928 0.7207727
 association_score.datatypes.rna_expression      0.5441900 0.002701707 NA 0.5388900 0.5494801
 association_score.datatypes.somatic_mutation    0.5267074 0.002714280 NA 0.5213847 0.5320240
 ppr                                             0.8947970 0.001285099 NA 0.8922515 0.8972892
 raw                                             0.8976759 0.001263197 NA 0.8951734 0.9001254
 gm                                              0.5561074 0.002690072 NA 0.5508288 0.5613733
 mc                                              0.8873742 0.001340542 NA 0.8847199 0.8899750
 z                                               0.8907090 0.001315813 NA 0.8881033 0.8932614
 knn                                             0.8969835 0.001268486 NA 0.8944706 0.8994433
 wsld                                            0.8977195 0.001262864 NA 0.8952176 0.9001682
 COSNet                                          0.5922814 0.002639520 NA 0.5870980 0.5974444
 bagsvm                                          0.8926601 0.001301209 NA 0.8900830 0.8951839
 rf                                              0.8768634 0.001416643 NA 0.8740598 0.8796132
 svm                                             0.8354831 0.001691382 NA 0.8321412 0.8387714

cv_scheme = block, disease = bipolar disorder:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.6906400 0.002431994 NA 0.6858532 0.6953863
 randomraw                                       0.6101708 0.002632450 NA 0.6049991 0.6153178
 random                                          0.4592154 0.002701325 NA 0.4539257 0.4645143
 EGAD                                            0.7674582 0.002131155 NA 0.7632551 0.7716091
 association_score.datatypes.affected_pathway    0.4602041 0.002702168 NA 0.4549127 0.4655046
 association_score.datatypes.animal_model        0.4693919 0.002709185 NA 0.4640857 0.4747051
 association_score.datatypes.genetic_association 0.4817740 0.002716312 NA 0.4764524 0.4870997
 association_score.datatypes.literature          0.6590014 0.002524571 NA 0.6540361 0.6639320
 association_score.datatypes.rna_expression      0.4774820 0.002714144 NA 0.4721651 0.4828040
 association_score.datatypes.somatic_mutation    0.4599798 0.002701978 NA 0.4546887 0.4652799
 ppr                                             0.8668453 0.001569318 NA 0.8637394 0.8698912
 raw                                             0.8703784 0.001545262 NA 0.8673195 0.8733771
 gm                                              0.4895074 0.002719408 NA 0.4841788 0.4948383
 mc                                              0.8577639 0.001629716 NA 0.8545397 0.8609283
 z                                               0.8618390 0.001602866 NA 0.8586673 0.8649506
 knn                                             0.8695281 0.001551081 NA 0.8664578 0.8725382
 wsld                                            0.8704319 0.001544896 NA 0.8673737 0.8734298
 COSNet                                          0.5264875 0.002719793 NA 0.5211539 0.5318149
 bagsvm                                          0.8642269 0.001586942 NA 0.8610864 0.8673073
 rf                                              0.8449725 0.001711427 NA 0.8415885 0.8482973
 svm                                             0.7953761 0.001994127 NA 0.7914399 0.7992568

cv_scheme = representative, disease = bipolar disorder:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.7211051 0.002293565 NA 0.7165876 0.7255781
 randomraw                                       0.6444810 0.002539370 NA 0.6394884 0.6494423
 random                                          0.4958338 0.002720165 NA 0.4905031 0.5011655
 EGAD                                            0.7926298 0.001967140 NA 0.7887478 0.7964589
 association_score.datatypes.affected_pathway    0.4968290 0.002720241 NA 0.4914979 0.5021607
 association_score.datatypes.animal_model        0.5060624 0.002720117 NA 0.5007306 0.5113929
 association_score.datatypes.genetic_association 0.5184666 0.002717608 NA 0.5131383 0.5237907
 association_score.datatypes.literature          0.6911890 0.002402085 NA 0.6864612 0.6958770
 association_score.datatypes.rna_expression      0.5141721 0.002718781 NA 0.5088420 0.5194990
 association_score.datatypes.somatic_mutation    0.4966032 0.002720225 NA 0.4912722 0.5019349
 ppr                                             0.8829002 0.001408739 NA 0.8801108 0.8856332
 raw                                             0.8860633 0.001385762 NA 0.8833189 0.8887513
 gm                                              0.5261910 0.002714687 NA 0.5208675 0.5315085
 mc                                              0.8747556 0.001466709 NA 0.8718525 0.8776021
 z                                               0.8784128 0.001440888 NA 0.8755604 0.8812088
 knn                                             0.8853023 0.001391314 NA 0.8825471 0.8880012
 wsld                                            0.8861111 0.001385412 NA 0.8833674 0.8887984
 COSNet                                          0.5628866 0.002686563 NA 0.5576142 0.5681449
 bagsvm                                          0.8805540 0.001425613 NA 0.8777315 0.8833200
 rf                                              0.8632486 0.001545800 NA 0.8601906 0.8662502
 svm                                             0.8182414 0.001826350 NA 0.8146344 0.8217936

cv_scheme = classic, disease = cardiac arrhythmia:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.7646016 0.002075592 NA 0.7605092 0.7686453
 randomraw                                       0.6948712 0.002375683 NA 0.6901951 0.6995074
 random                                          0.5526690 0.002716069 NA 0.5473398 0.5579862
 EGAD                                            0.8276377 0.001725752 NA 0.8242289 0.8309938
 association_score.datatypes.affected_pathway    0.5536530 0.002714949 NA 0.5483258 0.5589678
 association_score.datatypes.animal_model        0.5627614 0.002703764 NA 0.5574551 0.5680533
 association_score.datatypes.genetic_association 0.5749377 0.002686518 NA 0.5696639 0.5801945
 association_score.datatypes.literature          0.7376538 0.002202161 NA 0.7333148 0.7419470
 association_score.datatypes.rna_expression      0.5707298 0.002692775 NA 0.5654442 0.5759993
 association_score.datatypes.somatic_mutation    0.5534298 0.002715204 NA 0.5481021 0.5587451
 ppr                                             0.9045048 0.001187531 NA 0.9021518 0.9068071
 raw                                             0.9071457 0.001166492 NA 0.9048340 0.9094068
 gm                                              0.5824856 0.002674509 NA 0.5772346 0.5877181
 mc                                              0.8976887 0.001240940 NA 0.8952307 0.9000954
 z                                               0.9007522 0.001217091 NA 0.8983411 0.9031123
 knn                                             0.9065106 0.001171569 NA 0.9041890 0.9087817
 wsld                                            0.9071856 0.001166173 NA 0.9048745 0.9094461
 COSNet                                          0.6179867 0.002604466 NA 0.6128692 0.6230781
 bagsvm                                          0.9025437 0.001203028 NA 0.9001602 0.9048762
 rf                                              0.8880190 0.001314611 NA 0.8854164 0.8905698
 svm                                             0.8497452 0.001584401 NA 0.8466133 0.8528242

cv_scheme = block, disease = cardiac arrhythmia:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.7131475 0.002349759 NA 0.7085200 0.7177307
 randomraw                                       0.6354424 0.002587415 NA 0.6303563 0.6404984
 random                                          0.4860299 0.002740979 NA 0.4806595 0.4914035
 EGAD                                            0.7861077 0.002025149 NA 0.7821117 0.7900501
 association_score.datatypes.affected_pathway    0.4870244 0.002741265 NA 0.4816533 0.4923985
 association_score.datatypes.animal_model        0.4962554 0.002743082 NA 0.4908796 0.5016319
 association_score.datatypes.genetic_association 0.5086667 0.002743150 NA 0.5032895 0.5140420
 association_score.datatypes.literature          0.6827533 0.002455759 NA 0.6779207 0.6875468
 association_score.datatypes.rna_expression      0.5043683 0.002743435 NA 0.4989910 0.5097447
 association_score.datatypes.somatic_mutation    0.4867987 0.002741202 NA 0.4814278 0.4921727
 ppr                                             0.8787830 0.001458368 NA 0.8758955 0.8816125
 raw                                             0.8820425 0.001434835 NA 0.8792011 0.8848258
 gm                                              0.5164016 0.002741813 NA 0.5110261 0.5217734
 mc                                              0.8703941 0.001517678 NA 0.8673903 0.8733397
 z                                               0.8741603 0.001491271 NA 0.8712083 0.8770542
 knn                                             0.8812582 0.001440523 NA 0.8784057 0.8840527
 wsld                                            0.8820918 0.001434477 NA 0.8792511 0.8848744
 COSNet                                          0.5532117 0.002720940 NA 0.5478728 0.5585383
 bagsvm                                          0.8763659 0.001475641 NA 0.8734445 0.8792291
 rf                                              0.8585512 0.001598447 NA 0.8553892 0.8616552
 svm                                             0.8123341 0.001883329 NA 0.8086149 0.8159974

cv_scheme = representative, disease = cardiac arrhythmia:
 method                                               prob          SE df asymp.LCL asymp.UCL
 pr                                              0.7422233 0.002202114 NA 0.7378837 0.7465157
 randomraw                                       0.6687359 0.002478163 NA 0.6638610 0.6735749
 random                                          0.5227197 0.002738839 NA 0.5173493 0.5280849
 EGAD                                            0.8097609 0.001859683 NA 0.8060893 0.8133792
 association_score.datatypes.affected_pathway    0.5237128 0.002738344 NA 0.5183432 0.5290769
