cv_scheme = classic, disease = allergy:
 association_score.datatypes.somatic_mutation    0.005990914 1.399763e-04 NA 0.005722717 0.006271601
 ppr                                             0.018002427 3.373125e-04 NA 0.017353087 0.018675603
 raw                                             0.017318988 3.263873e-04 NA 0.016690753 0.017970438
 gm                                              0.004607621 1.157693e-04 NA 0.004386190 0.004840177
 mc                                              0.016294246 3.099589e-04 NA 0.015697745 0.016913025
 z                                               0.016364918 3.110937e-04 NA 0.015766225 0.016985953
 knn                                             0.015217752 2.926361e-04 NA 0.014654711 0.015802079
 wsld                                            0.014298882 2.777936e-04 NA 0.013764509 0.014853688
 COSNet                                          0.012898050 2.550567e-04 NA 0.012407591 0.013407632
 bagsvm                                          0.015204356 2.924201e-04 NA 0.014641732 0.015788253
 rf                                              0.008117629 1.761444e-04 NA 0.007779574 0.008470248
 svm                                             0.008845592 1.883325e-04 NA 0.008483998 0.009222455

cv_scheme = representative, disease = allergy:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.010045994 1.999378e-04 NA 0.009661594 0.010445526
 randomraw                                       0.008285653 1.706737e-04 NA 0.007957747 0.008626952
 random                                          0.005045127 1.156859e-04 NA 0.004823383 0.005277012
 EGAD                                            0.009423995 1.896324e-04 NA 0.009059490 0.009803021
 association_score.datatypes.affected_pathway    0.004605675 1.080462e-04 NA 0.004398681 0.004822361
 association_score.datatypes.animal_model        0.008123389 1.679596e-04 NA 0.007800723 0.008459287
 association_score.datatypes.genetic_association 0.008480369 1.739265e-04 NA 0.008146185 0.008828141
 association_score.datatypes.literature          0.024160367 4.275363e-04 NA 0.023336433 0.025012647
 association_score.datatypes.rna_expression      0.005972871 1.316342e-04 NA 0.005720334 0.006236487
 association_score.datatypes.somatic_mutation    0.004560407 1.072556e-04 NA 0.004354941 0.004775521
 ppr                                             0.013743473 2.605894e-04 NA 0.013241975 0.014263689
 raw                                             0.013219544 2.520501e-04 NA 0.012734533 0.013722769
 gm                                              0.003506251 8.858936e-05 NA 0.003336834 0.003684238
 mc                                              0.012434291 2.392203e-04 NA 0.011974052 0.012911989
 z                                               0.012488434 2.401062e-04 NA 0.012026484 0.012967895
 knn                                             0.011609799 2.257061e-04 NA 0.011175651 0.012060607
 wsld                                            0.010906369 2.141384e-04 NA 0.010494554 0.011334160
 COSNet                                          0.009834579 1.964389e-04 NA 0.009456933 0.010227149
 bagsvm                                          0.011599541 2.255377e-04 NA 0.011165718 0.012050014
 rf                                              0.006182465 1.352094e-04 NA 0.005923025 0.006453194
 svm                                             0.006738068 1.446456e-04 NA 0.006460410 0.007027574

cv_scheme = classic, disease = Alzheimers disease:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.022993232 3.806949e-04 NA 0.022258787 0.023751321
 randomraw                                       0.019007730 3.306030e-04 NA 0.018370476 0.019666647
 random                                          0.011622939 2.337245e-04 NA 0.011173657 0.012090066
 EGAD                                            0.021587085 3.631507e-04 NA 0.020886681 0.022310440
 association_score.datatypes.affected_pathway    0.010616644 2.198866e-04 NA 0.010194215 0.011056381
 association_score.datatypes.animal_model        0.018639435 3.259127e-04 NA 0.018011280 0.019289066
 association_score.datatypes.genetic_association 0.019449479 3.362137e-04 NA 0.018801339 0.020119504
 association_score.datatypes.literature          0.054300377 7.484503e-04 NA 0.052851981 0.055786128
 association_score.datatypes.rna_expression      0.013743561 2.622718e-04 NA 0.013238885 0.014267198
 association_score.datatypes.somatic_mutation    0.010512921 2.184477e-04 NA 0.010093285 0.010949811
 ppr                                             0.031305315 4.821301e-04 NA 0.030374034 0.032264199
 raw                                             0.030132346 4.680216e-04 NA 0.029228446 0.031063305
 gm                                              0.008094005 1.840619e-04 NA 0.007741110 0.008462851
 mc                                              0.028371344 4.467228e-04 NA 0.027508777 0.029260143
 z                                               0.028492879 4.481974e-04 NA 0.027627450 0.029384598
 knn                                             0.026518474 4.241508e-04 NA 0.025699708 0.027362592
 wsld                                            0.024934527 4.047130e-04 NA 0.024153479 0.025740165
 COSNet                                          0.022515542 3.747494e-04 NA 0.021792634 0.023261861
 bagsvm                                          0.026495397 4.238686e-04 NA 0.025677179 0.027338957
 rf                                              0.014221935 2.686148e-04 NA 0.013704951 0.014758128
 svm                                             0.015488765 2.852668e-04 NA 0.014939472 0.016057925

cv_scheme = block, disease = Alzheimers disease:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.023366475 3.865302e-04 NA 0.022620758 0.024136169
 randomraw                                       0.019317557 3.357285e-04 NA 0.018670411 0.019986678
 random                                          0.011813843 2.374319e-04 NA 0.011357428 0.012288373
 EGAD                                            0.021938015 3.687392e-04 NA 0.021226819 0.022672488
 association_score.datatypes.affected_pathway    0.010791200 2.233863e-04 NA 0.010362042 0.011237930
 association_score.datatypes.animal_model        0.018943374 3.309710e-04 NA 0.018305459 0.019603076
 association_score.datatypes.genetic_association 0.019766361 3.414196e-04 NA 0.019108173 0.020446749
 association_score.datatypes.literature          0.055153133 7.590251e-04 NA 0.053684225 0.056659827
 association_score.datatypes.rna_expression      0.013968804 2.664036e-04 NA 0.013456169 0.014500681
 association_score.datatypes.somatic_mutation    0.010685790 2.219257e-04 NA 0.010259467 0.011129630
 ppr                                             0.031809093 4.893553e-04 NA 0.030863834 0.032782324
 raw                                             0.030617845 4.750573e-04 NA 0.029700336 0.031562777
 gm                                              0.008227430 1.870175e-04 NA 0.007868864 0.008602193
 mc                                              0.028829313 4.534699e-04 NA 0.027953698 0.029731516
 z                                               0.028952751 4.549646e-04 NA 0.028074236 0.029857913
 knn                                             0.026947364 4.305893e-04 NA 0.026116151 0.027804276
 wsld                                            0.025338466 4.108831e-04 NA 0.024545494 0.026156369
 COSNet                                          0.022881213 3.805013e-04 NA 0.022147194 0.023638971
 bagsvm                                          0.026923924 4.303032e-04 NA 0.026093267 0.027780270
 rf                                              0.014454902 2.728401e-04 NA 0.013929778 0.014999522
 svm                                             0.015742153 2.897364e-04 NA 0.015184245 0.016320221

cv_scheme = representative, disease = Alzheimers disease:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.017861595 2.999830e-04 NA 0.017283042 0.018459151
 randomraw                                       0.014752148 2.598480e-04 NA 0.014251421 0.015270197
 random                                          0.009005537 1.827343e-04 NA 0.008654352 0.009370839
 EGAD                                            0.016763888 2.859063e-04 NA 0.016212631 0.017333558
 association_score.datatypes.affected_pathway    0.008223967 1.717775e-04 NA 0.007894034 0.008567571
 association_score.datatypes.animal_model        0.014465094 2.560989e-04 NA 0.013971636 0.014975715
 association_score.datatypes.genetic_association 0.015096517 2.643348e-04 NA 0.014587090 0.015623454
 association_score.datatypes.literature          0.042485440 5.998719e-04 NA 0.041325136 0.043676838
 association_score.datatypes.rna_expression      0.010653758 2.053851e-04 NA 0.010258643 0.011063921
 association_score.datatypes.somatic_mutation    0.008143428 1.706391e-04 NA 0.007815703 0.008484777
 ppr                                             0.024364847 3.817797e-04 NA 0.023627671 0.025124432
 raw                                             0.023445635 3.703611e-04 NA 0.022730604 0.024182602
 gm                                              0.006266256 1.434849e-04 NA 0.005991210 0.006553845
 mc                                              0.022066528 3.531484e-04 NA 0.021384877 0.022769400
 z                                               0.022161671 3.543392e-04 NA 0.021477711 0.022866902
 knn                                             0.020616675 3.349403e-04 NA 0.019970335 0.021283480
 wsld                                            0.019378225 3.192881e-04 NA 0.018762237 0.020014024
 COSNet                                          0.017488608 2.952102e-04 NA 0.016919310 0.018076709
 bagsvm                                          0.020598625 3.347129e-04 NA 0.019952726 0.021264980
 rf                                              0.011025787 2.104264e-04 NA 0.010620895 0.011445936
 svm                                             0.012011387 2.236753e-04 NA 0.011580803 0.012457779

cv_scheme = classic, disease = arthritis:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.027666644 4.361016e-04 NA 0.026824608 0.028534336
 randomraw                                       0.022890061 3.808521e-04 NA 0.022155372 0.023648525
 random                                          0.014018480 2.727851e-04 NA 0.013493760 0.014563303
 EGAD                                            0.025982295 4.167927e-04 NA 0.025177776 0.026811815
 association_score.datatypes.affected_pathway    0.012807470 2.571867e-04 NA 0.012313062 0.013321463
 association_score.datatypes.animal_model        0.022448263 3.756594e-04 NA 0.021723662 0.023196460
 association_score.datatypes.genetic_association 0.023419883 3.870593e-04 NA 0.022673134 0.024190618
 association_score.datatypes.literature          0.064914232 8.327584e-04 NA 0.063301026 0.066565629
 association_score.datatypes.rna_expression      0.016568845 3.048226e-04 NA 0.015981874 0.017176998
 association_score.datatypes.somatic_mutation    0.012682618 2.555620e-04 NA 0.012191367 0.013193399
 ppr                                             0.037603148 5.469601e-04 NA 0.036545687 0.038689977
 raw                                             0.036203027 5.316150e-04 NA 0.035175389 0.037259526
 gm                                              0.009769406 2.165646e-04 NA 0.009353950 0.010203124
 mc                                              0.034099714 5.084057e-04 NA 0.033117181 0.035110338
 z                                               0.034244923 5.100143e-04 NA 0.033259264 0.035258727
 knn                                             0.031885014 4.837501e-04 NA 0.030950393 0.032846901
 wsld                                            0.029990398 4.624673e-04 NA 0.029097133 0.030910214
 COSNet                                          0.027094556 4.295629e-04 NA 0.026265225 0.027949321
 bagsvm                                          0.031857420 4.834415e-04 NA 0.030923398 0.032818697
 rf                                              0.017143849 3.119171e-04 NA 0.016543093 0.017766027
 svm                                             0.018666023 3.305039e-04 NA 0.018029155 0.019324946

cv_scheme = block, disease = arthritis:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.028113567 4.426985e-04 NA 0.027258775 0.028994365
 randomraw                                       0.023261670 3.866932e-04 NA 0.022515698 0.024031750
 random                                          0.014248163 2.770847e-04 NA 0.013715165 0.014801564
 EGAD                                            0.026402749 4.231279e-04 NA 0.025585983 0.027244858
 association_score.datatypes.affected_pathway    0.013017574 2.612566e-04 NA 0.012515334 0.013539692
 association_score.datatypes.animal_model        0.022812866 3.814284e-04 NA 0.022077123 0.023572538
 association_score.datatypes.genetic_association 0.023799884 3.929864e-04 NA 0.023041684 0.024582405
 association_score.datatypes.literature          0.065922054 8.441613e-04 NA 0.064286701 0.067596003
 association_score.datatypes.rna_expression      0.016839601 3.095881e-04 NA 0.016243443 0.017457251
 association_score.datatypes.somatic_mutation    0.012890700 2.596078e-04 NA 0.012391665 0.013409559
 ppr                                             0.038204277 5.550098e-04 NA 0.037131226 0.039307072
 raw                                             0.036782629 5.394687e-04 NA 0.035739783 0.037854709
 gm                                              0.009930172 2.200273e-04 NA 0.009508068 0.010370819
 mc                                              0.034646853 5.159598e-04 NA 0.033649696 0.035672468
 z                                               0.034794308 5.175893e-04 NA 0.033793984 0.035823143
 knn                                             0.032397809 4.909819e-04 NA 0.031449193 0.033374052
 wsld                                            0.030473683 4.694174e-04 NA 0.029566972 0.031407299
 COSNet                                          0.027532499 4.360715e-04 NA 0.026690584 0.028400196
 bagsvm                                          0.032369786 4.906691e-04 NA 0.031421778 0.033345411
 rf                                              0.017423835 3.167848e-04 NA 0.016813693 0.018055711
 svm                                             0.018970388 3.356374e-04 NA 0.018323616 0.019639533

cv_scheme = representative, disease = arthritis:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.021514962 3.446427e-04 NA 0.020849745 0.022200922
 randomraw                                       0.017781031 3.000653e-04 NA 0.017202365 0.018378799
 random                                          0.010867551 2.135825e-04 NA 0.010456813 0.011294239
 EGAD                                            0.020197349 3.290364e-04 NA 0.019562433 0.020852434
 association_score.datatypes.affected_pathway    0.009926000 2.011810e-04 NA 0.009539347 0.010328161
 association_score.datatypes.animal_model        0.017436082 2.958880e-04 NA 0.016865526 0.018025585
 association_score.datatypes.genetic_association 0.018194800 3.050616e-04 NA 0.017606433 0.018802452
 association_score.datatypes.literature          0.050914215 6.716529e-04 NA 0.049613789 0.052246852
 association_score.datatypes.rna_expression      0.012852144 2.391200e-04 NA 0.012391814 0.013329344
 association_score.datatypes.somatic_mutation    0.009828957 1.998904e-04 NA 0.009444811 0.010228566
 ppr                                             0.029308680 4.348010e-04 NA 0.028468396 0.030172996
 raw                                             0.028208344 4.222648e-04 NA 0.027392404 0.029047862
 gm                                              0.007566211 1.689872e-04 NA 0.007242095 0.007904718
 mc                                              0.026556705 4.033384e-04 NA 0.025777518 0.027358784
 z                                               0.026670681 4.046489e-04 NA 0.025888949 0.027475352
 knn                                             0.024819319 3.832780e-04 NA 0.024079084 0.025581713
 wsld                                            0.023334429 3.659994e-04 NA 0.022627745 0.024062641
 COSNet                                          0.021067322 3.393546e-04 NA 0.020412372 0.021742820
 bagsvm                                          0.024797683 3.830272e-04 NA 0.024057936 0.025559581
 rf                                              0.013299908 2.447870e-04 NA 0.012828574 0.013788318
 svm                                             0.014485816 2.596534e-04 NA 0.013985614 0.015003634

cv_scheme = classic, disease = asthma:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.023453049 3.862084e-04 NA 0.022707898 0.024222045
 randomraw                                       0.019389427 3.355889e-04 NA 0.018742505 0.020058222
 random                                          0.011858134 2.375793e-04 NA 0.011401407 0.012332928
 EGAD                                            0.022019415 3.684832e-04 NA 0.021308662 0.022753325
 association_score.datatypes.affected_pathway    0.010831699 2.235650e-04 NA 0.010402172 0.011278759
 association_score.datatypes.animal_model        0.019013879 3.308474e-04 NA 0.018376158 0.019673288
 association_score.datatypes.genetic_association 0.019839867 3.412605e-04 NA 0.019181940 0.020519889
 association_score.datatypes.literature          0.055350803 7.570185e-04 NA 0.053885659 0.056853390
 association_score.datatypes.rna_expression      0.014021059 2.664776e-04 NA 0.013508248 0.014553049
 association_score.datatypes.somatic_mutation    0.010725897 2.221075e-04 NA 0.010299200 0.011170074
 ppr                                             0.031925924 4.886192e-04 NA 0.030982014 0.032897616
 raw                                             0.030730440 4.743818e-04 NA 0.029814165 0.031673956
 gm                                              0.008258387 1.872614e-04 NA 0.007899334 0.008633619
 mc                                              0.028935526 4.528843e-04 NA 0.028060977 0.029836496
 z                                               0.029059406 4.543728e-04 NA 0.028181967 0.029963322
 knn                                             0.027046837 4.300965e-04 NA 0.026216514 0.027902704
 wsld                                            0.025432155 4.104681e-04 NA 0.024639926 0.026249172
 COSNet                                          0.022966031 3.802021e-04 NA 0.022232536 0.023723138
 bagsvm                                          0.027023313 4.298115e-04 NA 0.026193544 0.027878616
 rf                                              0.014508949 2.728964e-04 NA 0.013983682 0.015053645
 svm                                             0.015800936 2.897439e-04 NA 0.015242976 0.016378980

cv_scheme = block, disease = asthma:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.023833574 3.921204e-04 NA 0.023077002 0.024614326
 randomraw                                       0.019705351 3.407861e-04 NA 0.019048398 0.020384491
 random                                          0.012052854 2.413455e-04 NA 0.011588880 0.012535168
 EGAD                                            0.022377213 3.741467e-04 NA 0.021655521 0.023122388
 association_score.datatypes.affected_pathway    0.011009752 2.271212e-04 NA 0.010573387 0.011463917
 association_score.datatypes.animal_model        0.019323805 3.359769e-04 NA 0.018676184 0.019993424
 association_score.datatypes.genetic_association 0.020162980 3.465386e-04 NA 0.019494864 0.020853506
 association_score.datatypes.literature          0.056219075 7.676813e-04 NA 0.054733245 0.057742776
 association_score.datatypes.rna_expression      0.014250784 2.706724e-04 NA 0.013729893 0.014791140
 association_score.datatypes.somatic_mutation    0.010902230 2.256418e-04 NA 0.010468737 0.011353468
 ppr                                             0.032439356 4.959284e-04 NA 0.031481303 0.033425559
 raw                                             0.031225266 4.815006e-04 NA 0.030295219 0.032182917
 gm                                              0.008394499 1.902671e-04 NA 0.008029678 0.008775748
 mc                                              0.029402327 4.597133e-04 NA 0.028514570 0.030316861
 z                                               0.029528144 4.612220e-04 NA 0.028637459 0.030445664
 knn                                             0.027484031 4.366152e-04 NA 0.026641105 0.028352850
 wsld                                            0.025843942 4.167170e-04 NA 0.025039635 0.026673378
 COSNet                                          0.023338844 3.860301e-04 NA 0.022594090 0.024107540
 bagsvm                                          0.027460138 4.363263e-04 NA 0.026617772 0.028328385
 rf                                              0.014746548 2.771856e-04 NA 0.014213017 0.015299796
 svm                                             0.016059347 2.942796e-04 NA 0.015492643 0.016646430

cv_scheme = representative, disease = asthma:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.018220704 3.044170e-04 NA 0.017633547 0.018827037
 randomraw                                       0.015049700 2.638312e-04 NA 0.014541253 0.015575643
 random                                          0.009188260 1.857754e-04 NA 0.008831204 0.009559614
 EGAD                                            0.017101311 2.901848e-04 NA 0.016541756 0.017679454
 association_score.datatypes.affected_pathway    0.008390966 1.746744e-04 NA 0.008055445 0.008740339
 association_score.datatypes.animal_model        0.014756941 2.600388e-04 NA 0.014255850 0.015275374
 association_score.datatypes.genetic_association 0.015400906 2.683696e-04 NA 0.014883658 0.015935839
 association_score.datatypes.literature          0.043317778 6.071219e-04 NA 0.042143322 0.044523442
 association_score.datatypes.rna_expression      0.010869557 2.087154e-04 NA 0.010468004 0.011286338
 association_score.datatypes.somatic_mutation    0.008308805 1.735208e-04 NA 0.007975521 0.008655894
 ppr                                             0.024851396 3.870695e-04 NA 0.024103933 0.025621430
 raw                                             0.023914278 3.755359e-04 NA 0.023189186 0.024661470
 gm                                              0.006393757 1.459935e-04 NA 0.006113884 0.006686355
 mc                                              0.022508240 3.581474e-04 NA 0.021816875 0.023220993
 z                                               0.022605243 3.593504e-04 NA 0.021911545 0.023320380
 knn                                             0.021029989 3.397496e-04 NA 0.020374307 0.021706304
 wsld                                            0.019767212 3.239311e-04 NA 0.019142209 0.020412197
 COSNet                                          0.017840354 2.995918e-04 NA 0.017262555 0.018437130
 bagsvm                                          0.021011585 3.395197e-04 NA 0.020356349 0.021687445
 rf                                              0.011249036 2.138194e-04 NA 0.010837583 0.011675925
 svm                                             0.012254345 2.272308e-04 NA 0.011816880 0.012707795

cv_scheme = classic, disease = bipolar disorder:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.023876993 3.912789e-04 NA 0.023121996 0.024656020
 randomraw                                       0.019741401 3.401771e-04 NA 0.019085583 0.020419285
 random                                          0.012075076 2.411309e-04 NA 0.011611490 0.012556936
 EGAD                                            0.022418039 3.733883e-04 NA 0.021697766 0.023161657
 association_score.datatypes.affected_pathway    0.011030073 2.269546e-04 NA 0.010594005 0.011483881
 association_score.datatypes.animal_model        0.019359170 3.353888e-04 NA 0.018712645 0.020027577
 association_score.datatypes.genetic_association 0.020199849 3.459043e-04 NA 0.019532916 0.020889070
 association_score.datatypes.literature          0.056318087 7.648621e-04 NA 0.054837611 0.057836086
 association_score.datatypes.rna_expression      0.014277000 2.703512e-04 NA 0.013756698 0.014816685
 association_score.datatypes.somatic_mutation    0.010922355 2.254800e-04 NA 0.010489150 0.011373246
 ppr                                             0.032497930 4.945792e-04 NA 0.031542420 0.033481384
 raw                                             0.031281718 4.802244e-04 NA 0.030354076 0.032236768
 gm                                              0.008410033 1.902109e-04 NA 0.008045303 0.008791152
 mc                                              0.029455584 4.585459e-04 NA 0.028570023 0.030367736
 z                                               0.029581622 4.600472e-04 NA 0.028693148 0.030496745
 knn                                             0.027533912 4.355613e-04 NA 0.026692966 0.028400578
 wsld                                            0.025890926 4.157592e-04 NA 0.025088416 0.026718402
 COSNet                                          0.023381382 3.852169e-04 NA 0.022638151 0.024148411
 bagsvm                                          0.027509976 4.352739e-04 NA 0.026669589 0.028376074
 rf                                              0.014773663 2.768395e-04 NA 0.014240768 0.015326188
 svm                                             0.016088837 2.938661e-04 NA 0.015522897 0.016675061

cv_scheme = block, disease = bipolar disorder:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.024264226 3.972613e-04 NA 0.023497670 0.025055147
 randomraw                                       0.020062942 3.454401e-04 NA 0.019396965 0.020751302
 random                                          0.012273314 2.449511e-04 NA 0.011802377 0.012762801
 EGAD                                            0.022782164 3.791207e-04 NA 0.022050817 0.023537183
 association_score.datatypes.affected_pathway    0.011211349 2.305628e-04 NA 0.010768343 0.011672366
 association_score.datatypes.animal_model        0.019674611 3.405836e-04 NA 0.019018059 0.020353358
 association_score.datatypes.genetic_association 0.020528702 3.512487e-04 NA 0.019851451 0.021228557
 association_score.datatypes.literature          0.057200614 7.756046e-04 NA 0.055699295 0.058739882
 association_score.datatypes.rna_expression      0.014510856 2.746040e-04 NA 0.013982362 0.015059022
 association_score.datatypes.somatic_mutation    0.011101881 2.290660e-04 NA 0.010661781 0.011559937
 ppr                                             0.033020246 5.019653e-04 NA 0.032050443 0.034018363
 raw                                             0.031785130 4.874194e-04 NA 0.030843566 0.032754465
 gm                                              0.008548623 1.932627e-04 NA 0.008178036 0.008935851
 mc                                              0.029930516 4.654500e-04 NA 0.029031601 0.030856379
 z                                               0.030058523 4.669715e-04 NA 0.029156655 0.030987398
 knn                                             0.027978752 4.421536e-04 NA 0.027125060 0.028858516
 wsld                                            0.026309940 4.220802e-04 NA 0.025495212 0.027149979
 COSNet                                          0.023760773 3.911148e-04 NA 0.023006148 0.024539530
 bagsvm                                          0.027954441 4.418622e-04 NA 0.027101314 0.028833628
 rf                                              0.015015531 2.811875e-04 NA 0.014474258 0.015576725
 svm                                             0.016351879 2.984627e-04 NA 0.015777076 0.016947262

cv_scheme = representative, disease = bipolar disorder:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.018551863 3.084966e-04 NA 0.017956790 0.019166272
 randomraw                                       0.015324126 2.674981e-04 NA 0.014808573 0.015857338
 random                                          0.009356820 1.885780e-04 NA 0.008994354 0.009733751
 EGAD                                            0.017412487 2.941221e-04 NA 0.016845294 0.017998427
 association_score.datatypes.affected_pathway    0.008545026 1.773444e-04 NA 0.008204354 0.008899716
 association_score.datatypes.animal_model        0.015026111 2.636660e-04 NA 0.014517991 0.015551734
 association_score.datatypes.genetic_association 0.015681634 2.720837e-04 NA 0.015157187 0.016223928
 association_score.datatypes.literature          0.044084592 6.137676e-04 NA 0.042897164 0.045303333
 association_score.datatypes.rna_expression      0.011068616 2.117833e-04 NA 0.010661132 0.011491494
 association_score.datatypes.somatic_mutation    0.008461369 1.761769e-04 NA 0.008122963 0.008813748
 ppr                                             0.025299962 3.919314e-04 NA 0.024543045 0.026079600
 raw                                             0.024346351 3.802929e-04 NA 0.023612011 0.025102942
 gm                                              0.006511388 1.483064e-04 NA 0.006227065 0.006808604
 mc                                              0.022915506 3.627436e-04 NA 0.022215209 0.023637345
 z                                               0.023014223 3.639578e-04 NA 0.022311571 0.023738467
 knn                                             0.021411093 3.441724e-04 NA 0.020746820 0.022096155
 wsld                                            0.020125903 3.282021e-04 NA 0.019492607 0.020779337
 COSNet                                          0.018164729 3.036235e-04 NA 0.017579107 0.018769487
 bagsvm                                          0.021392363 3.439404e-04 NA 0.020728540 0.022076966
 rf                                              0.011454964 2.169450e-04 NA 0.011037467 0.011888063
 svm                                             0.012478444 2.305056e-04 NA 0.012034644 0.012938396

cv_scheme = classic, disease = cardiac arrhythmia:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.066152741 8.583173e-04 NA 0.064490215 0.067855018
 randomraw                                       0.055108210 7.723690e-04 NA 0.053613828 0.056641752
 random                                          0.034186613 5.899183e-04 NA 0.033049066 0.035361883
 EGAD                                            0.062275421 8.287732e-04 NA 0.060670697 0.063919700
 association_score.datatypes.affected_pathway    0.031288634 5.617120e-04 NA 0.030206245 0.032408512
 association_score.datatypes.animal_model        0.054078988 7.640600e-04 NA 0.052600860 0.055596216
 association_score.datatypes.genetic_association 0.056340766 7.822470e-04 NA 0.054827061 0.057893702
 association_score.datatypes.literature          0.147361526 1.374782e-03 NA 0.144687328 0.150076476
 association_score.datatypes.rna_expression      0.040256336 6.462489e-04 NA 0.039008628 0.041542226
 association_score.datatypes.somatic_mutation    0.030989274 5.587430e-04 NA 0.029912691 0.032103322
 ppr                                             0.088651333 1.018830e-03 NA 0.086674660 0.090668611
 raw                                             0.085519378 9.974707e-04 NA 0.083584520 0.087494749
 gm                                              0.023973106 4.855959e-04 NA 0.023039560 0.024943512
 mc                                              0.080791073 9.646629e-04 NA 0.078920434 0.082702070
 z                                               0.081118413 9.669567e-04 NA 0.079243285 0.083033911
 knn                                             0.075781795 9.291247e-04 NA 0.073980711 0.077623051
 wsld                                            0.071471385 8.978548e-04 NA 0.069731495 0.073251270
 COSNet                                          0.064837909 8.483697e-04 NA 0.063194845 0.066520658
 bagsvm                                          0.075719183 9.286752e-04 NA 0.073918979 0.077559557
 rf                                              0.041618599 6.584490e-04 NA 0.040347033 0.042928448
 svm                                             0.045213879 6.899691e-04 NA 0.043880667 0.046585624

cv_scheme = block, disease = cardiac arrhythmia:
 method                                                 prob           SE df   asymp.LCL   asymp.UCL
 pr                                              0.067178410 8.700564e-04 NA 0.065493085 0.068903906
 randomraw                                       0.055972902 7.832836e-04 NA 0.054457353 0.057528063
 random                                          0.034735097 5.987824e-04 NA 0.033580427 0.035927994
 EGAD                                            0.063245045 8.402395e-04 NA 0.061618063 0.064912014
 association_score.datatypes.affected_pathway    0.031792153 5.702242e-04 NA 0.030693334 0.032928972
 association_score.datatypes.animal_model        0.054928470 7.748900e-04 NA 0.053429341 0.056467152
 association_score.datatypes.genetic_association 0.057223626 7.932611e-04 NA 0.055688558 0.058798375
